Drug A,Drug B,Cell Line Name,Study Name,Score,Pred Score
Fingolimod,Lapatinib,LB2518-MEL,FRIEDMAN,-22.2160384187578,-8.32298755645752
Vemurafenib,Ruxolitinib,RPMI-8226,ALMANAC,-4.89979095035332,-4.692956924438477
Axitinib,paclitaxel,OVCAR-8,ALMANAC,-33.9369501784522,-20.524070739746094
paclitaxel,Vorinostat,NCIH23,ALMANAC,-4.06766358306629,-7.842811584472656
Vemurafenib,Vismodegib,A549,ALMANAC,1.11649237269139,-4.512351989746094
RAF265,Vorinostat,SKMEL30,FRIEDMAN,27.8877345966701,-10.333251953125
SNS-032,Pioglitazone,G-361,FRIEDMAN,-11.9287003329828,-7.961024284362793
Palbociclib,SNS-032,COLO 829,FRIEDMAN,-2.4690824914817,-2.258951187133789
Sunitinib,Erlotinib,VCAP,ONEIL,7.960789166364423,-4.092593193054199
Vandetanib,Imatinib,MOLT-4,ALMANAC,-8.37657147519698,-4.784786224365234
Lapatinib,Sorafenib,HCC-2998,ALMANAC,-17.6139119989163,-1.119964599609375
Lestaurtinib,Sunitinib,SK-MEL-5,FRIEDMAN,-4.79548610970282,-7.474756240844727
Imatinib,Vorinostat,786-0,ALMANAC,-5.52407468128231,-12.66701316833496
Romidepsin,Sorafenib,BT-549,ALMANAC,-40.8001827319698,-11.945709228515623
Lestaurtinib,SNS-032,UACC62,FRIEDMAN,-22.1374028431766,-3.5865345001220703
Sorafenib,Pioglitazone,COLO 800,FRIEDMAN,-41.6184891502181,-4.523419380187988
Tideglusib,Crizotinib,G-361,FRIEDMAN,8.62734190041881,-6.058420181274414
Gefitinib,paclitaxel,SR,ALMANAC,-7.47282955279261,-18.6657943725586
Abiraterone,Vemurafenib,DU-145,ALMANAC,-6.6851824220026,-3.638519287109375
Vemurafenib,paclitaxel,RXF 393,ALMANAC,0.315578814023026,-7.552682876586914
Nilotinib,Dasatinib,SNB-75,ALMANAC,-8.24513254299302,-12.457204818725586
Vemurafenib,MEGESTROL ACETATE,SF-295,ALMANAC,-3.70048107242709,-6.690469741821289
MEGESTROL ACETATE,mitotane,RPMI-8226,ALMANAC,10.412796900842,-7.945096969604492
Vismodegib,Fingolimod,RPMI7951,FRIEDMAN,-24.5745022253841,-8.880636215209961
Vemurafenib,Vismodegib,SK-MEL-28,ALMANAC,-7.86764307950133,-4.679792404174805
Vismodegib,Romidepsin,UACC62,ALMANAC,-50.3712263871724,-10.683835983276367
Gefitinib,Vorinostat,HT29,ALMANAC,5.4162891194034,-11.659228324890137
Vandetanib,mitotane,SW-620,ALMANAC,1.00582257448986,-5.598671913146973
Bexarotene,Vatalanib,LB2518-MEL,FRIEDMAN,7.87465608096032,-9.747711181640623
Nilotinib,Pioglitazone,A101D,FRIEDMAN,-17.5201882861416,-8.406391143798828
dexamethasone,Vorinostat,NCIH1650,ONEIL,-17.5589533745204,-10.965448379516602
Vemurafenib,Vemurafenib,NCI-H460,ALMANAC,5.35914620052196,-2.385988235473633
Crizotinib,Axitinib,SF-539,ALMANAC,0.150997296330576,-11.118144035339355
Dasatinib,RAF265,A2058,FRIEDMAN,1.3852567399597,-1.776567459106445
Vandetanib,Axitinib,HCT-15,ALMANAC,-1.61695385405742,-11.815274238586426
vinblastine,Sunitinib,UWB1289,ONEIL,0.8319171014720902,-7.094264984130859
Gefitinib,Crizotinib,SN12C,ALMANAC,1.26290835483175,-7.285137176513672
vinblastine,Sunitinib,A427,ONEIL,5.81602235619721,-12.751609802246094
Lapatinib,Cediranib,IST-MEL1,FRIEDMAN,10.6714363442266,-6.332765579223633
celecoxib,Nilotinib,K-562,ALMANAC,-0.244141011587675,-6.809739112854004
Abiraterone,Vandetanib,HOP-92,ALMANAC,-3.60324753039327,-8.094219207763672
Vismodegib,Crizotinib,A2058,FRIEDMAN,8.2662332788314,-6.520021438598633
Erlotinib,Lenalidomide,UACC-257,FRIEDMAN,11.5630740554485,-6.401580810546875
raloxifene,Abiraterone,A498,ALMANAC,-2.59646759810543,-5.951322555541992
Bexarotene,Tanespimycin,SK-MEL-2,FRIEDMAN,11.920217768321,-3.933437347412109
raloxifene,paclitaxel,UACC62,ALMANAC,-48.0500853547529,-13.970980644226074
Vorinostat,thalidomide,MDA-MB-231,ALMANAC,-9.64449610725007,-10.66595458984375
Bexarotene,SNS-032,MeWo,FRIEDMAN,-10.3818378064521,-2.25564193725586
Lenalidomide,Fulvestrant,OVCAR3,ALMANAC,-3.70940047949397,-4.21418571472168
Ruxolitinib,Vemurafenib,TK-10,ALMANAC,-3.35704532399536,-4.534961700439453
MEGESTROL ACETATE,Fulvestrant,A498,ALMANAC,2.10067607442641,-4.748498916625977
mitotane,thalidomide,RXF 393,ALMANAC,1.55626153878933,-3.848163604736328
celecoxib,thalidomide,NCI-H322M,ALMANAC,-3.3681150002437,-3.66305160522461
Gefitinib,Nilotinib,OVCAR-4,ALMANAC,-1.94995224570989,-6.892784118652344
Sorafenib,Vatalanib,451Lu,FRIEDMAN,-16.5083142641943,-8.459417343139648
Fingolimod,Pioglitazone,MeWo,FRIEDMAN,-39.6858915666686,-9.869803428649902
Enzastaurin,Dasatinib,MeWo,FRIEDMAN,-0.128796582711366,-21.733705520629883
VX-702,Midostaurin,IPC-298,FRIEDMAN,11.2249067174426,-4.677820682525635
Palbociclib,Dasatinib,A101D,FRIEDMAN,-0.0730822582042352,-4.482057094573975
Lapatinib,Sorafenib,VCAP,ONEIL,7.92708077877978,-8.886871337890625
Abiraterone,paclitaxel,CAKI-1,ALMANAC,-23.9065179761691,-19.30991172790528
Vemurafenib,Vismodegib,SF-268,ALMANAC,-41.5497624242669,-5.038980484008789
Lapatinib,Sunitinib,NCI-H460,ALMANAC,-5.12818356812943,-8.02306079864502
Navitoclax,Palbociclib,COLO 800,FRIEDMAN,-31.6383862342898,2.6990737915039062
Gefitinib,Lapatinib,SR,ALMANAC,-2.40056564686298,-7.084787368774414
Dasatinib,RAF265,COLO 829,FRIEDMAN,-10.4475632541358,-2.9008712768554688
MEGESTROL ACETATE,Nilotinib,SNB-75,ALMANAC,-6.8523585232021,-6.033123016357422
Linsitinib,Bexarotene,IST-MEL1,FRIEDMAN,2.43189618525931,-6.151622772216797
Lapatinib,Bexarotene,WT2-iPS,FRIEDMAN,10.7708887939411,-7.239922523498535
Vorinostat,Lapatinib,RPMI7951,ONEIL,-0.3170472839931942,-9.734455108642578
Vemurafenib,Sunitinib,HOP-92,ALMANAC,-4.46227429348879,-6.151933193206787
Axitinib,Crizotinib,SF-268,ALMANAC,-0.389276978142267,-5.553936004638672
Vandetanib,raloxifene,MDA-MB-231,ALMANAC,-5.54721127999213,-7.079153060913086
Ruxolitinib,Abiraterone,OVCAR3,ALMANAC,-4.52354734762334,-7.266814231872559
Bexarotene,Vatalanib,451Lu,FRIEDMAN,-20.5834711596477,-10.415701866149902
vinblastine,geldanamycin,SW837,ONEIL,-0.2823200449385875,-5.209959030151367
Lestaurtinib,Tanespimycin,SK-MEL-5,FRIEDMAN,6.29347705018513,-6.937725067138672
Imatinib,mitotane,NCIH23,ALMANAC,2.0055011578356,-9.763915061950684
Nilotinib,Romidepsin,LOX IMVI,ALMANAC,-66.0077700442728,-10.061362266540527
Crizotinib,Bexarotene,A375,FRIEDMAN,-31.4107012950308,-5.570711135864258
Ruxolitinib,Pazopanib,451Lu,FRIEDMAN,-4.44837021181411,-5.643911838531494
Vorinostat,Fulvestrant,NCIH23,ALMANAC,4.40477020493968,-5.571069717407227
Fingolimod,Erlotinib,SK-MEL-2,FRIEDMAN,-30.9111782063343,-7.6350250244140625
celecoxib,paclitaxel,EKVX,ALMANAC,-10.3816815289603,-15.58947467803955
Sunitinib,Fulvestrant,M14,ALMANAC,-4.6063569405548,-2.619881629943848
raloxifene,Imatinib,T-47D,ALMANAC,4.72052325966567,-4.98818826675415
Palbociclib,Dasatinib,SK-MEL-2,FRIEDMAN,0.437516964247949,-1.754500389099121
Axitinib,Vismodegib,UACC62,ALMANAC,-2.89817945271278,-6.227163314819336
Lapatinib,Fulvestrant,HCT-15,ALMANAC,-0.833005875086649,-5.273040771484375
Sorafenib,thalidomide,HCC-2998,ALMANAC,-1.0711203221836,-0.340829849243164
Nilotinib,Vorinostat,G-361,FRIEDMAN,5.7162045112992,-10.515798568725586
raloxifene,Nilotinib,CCRF-CEM,ALMANAC,-4.09161731543102,-3.37173080444336
Nilotinib,Sorafenib,SF-268,ALMANAC,0.522114421266239,-10.536412239074709
raloxifene,Vemurafenib,786-0,ALMANAC,-1.0824764419321014,-2.427574157714844
Ruxolitinib,Lapatinib,WM115,FRIEDMAN,-6.77180707954032,-6.688515663146973
Vandetanib,Dasatinib,OVCAR-8,ALMANAC,3.5561794821731,-4.8402910232543945
Gefitinib,celecoxib,SK-OV-3,ALMANAC,-15.8489433218576,-5.292451858520508
paclitaxel,Lapatinib,OV90,ONEIL,0.7709161631446207,-7.600722312927246
Crizotinib,Abiraterone,MOLT-4,ALMANAC,-18.743971940789,-6.654390335083008
Sorafenib,Midostaurin,SK-MEL-2,FRIEDMAN,14.9636873695258,-7.35491418838501
Vandetanib,MEGESTROL ACETATE,ACHN,ALMANAC,-27.3193458273008,-6.35540771484375
Vandetanib,Fulvestrant,UACC-257,ALMANAC,3.02336191857225,-4.632967948913574
raloxifene,Vemurafenib,NCI-H460,ALMANAC,-8.333028333997822,-3.635356903076172
Crizotinib,Lapatinib,SW-620,ALMANAC,-8.04226208046022,-8.231582641601562
Sorafenib,Palbociclib,RPMI7951,FRIEDMAN,28.5248145208725,-4.811776161193848
Ruxolitinib,Vorinostat,COLO 829,FRIEDMAN,-12.6461196983325,-9.78742790222168
Imatinib,Romidepsin,SK-MEL-5,ALMANAC,-47.483172320795,-13.732829093933104
Imatinib,Fulvestrant,SF-539,ALMANAC,-1.55824812001831,-7.734919548034668
Navitoclax,Sunitinib,451Lu,FRIEDMAN,15.2157969181154,-6.431694984436035
Imatinib,Sunitinib,SK-MEL-28,ALMANAC,-26.7141072774414,-11.90305995941162
Linsitinib,Bexarotene,COLO 792,FRIEDMAN,9.41170192433558,-6.83447265625
Gefitinib,Crizotinib,SF-268,ALMANAC,2.8812679678296,-6.33204460144043
Nilotinib,RAF265,A101D,FRIEDMAN,-2.25901794218417,-4.586549758911133
Abiraterone,Lenalidomide,CCRF-CEM,ALMANAC,-3.00730985542225,-4.761005401611328
Axitinib,Lenalidomide,NCI-H460,ALMANAC,-6.19747274015411,-7.512676239013672
Crizotinib,Lapatinib,NCI-H460,ALMANAC,11.0605066545001,-9.346906661987305
VX-702,Vatalanib,COLO 800,FRIEDMAN,-14.7588192847049,-11.39055347442627
raloxifene,Vemurafenib,HOP-92,ALMANAC,-6.337992532841642,-2.7960281372070312
Gefitinib,Sunitinib,UACC-257,ALMANAC,6.16783352343104,-7.474899768829346
Sorafenib,Tanespimycin,IPC-298,FRIEDMAN,6.28032085669844,-4.490553855895996
Romidepsin,thalidomide,SF-295,ALMANAC,-62.4675830243269,-6.60952091217041
Nilotinib,Crizotinib,UACC62,FRIEDMAN,-22.3699595171652,-6.758771896362305
Abiraterone,raloxifene,NCIH23,ALMANAC,1.53905706430542,-6.398956298828125
Lenalidomide,Crizotinib,CAKI-1,ALMANAC,-2.10827339054611,-5.994098663330078
Navitoclax,Palbociclib,A101D,FRIEDMAN,10.0496182732013,5.035109519958496
VX-702,Lestaurtinib,RPMI7951,FRIEDMAN,-14.0754519676526,-7.245691299438477
Vismodegib,raloxifene,COLO 205,ALMANAC,4.31800901302665,-5.994468688964844
Lenalidomide,Lapatinib,LOX IMVI,ALMANAC,-3.42221319497216,-4.165252685546875
Lestaurtinib,SNS-032,SK-MEL-5,FRIEDMAN,-1.84328029346611,-3.6251296997070312
Vismodegib,Axitinib,K-562,ALMANAC,-18.9423499063543,-10.937116622924805
Vandetanib,raloxifene,NCIH23,ALMANAC,3.05259023963958,-5.980857849121094
VX-702,Vatalanib,LOX IMVI,FRIEDMAN,-15.3847162410428,-11.864517211914062
Sorafenib,Erlotinib,SK-MEL-28,FRIEDMAN,-3.70814410539487,-7.058753967285156
celecoxib,Dasatinib,UACC-257,ALMANAC,-5.92376449380335,-2.644460678100586
Gefitinib,Tivantinib,CAMA-1,ASTRAZENECA,-20.2563098712609,-7.045906066894531
MEGESTROL ACETATE,Fulvestrant,NCIH23,ALMANAC,-5.78374428418206,-4.710132598876953
Crizotinib,Nilotinib,HOP-62,ALMANAC,-0.760810798785195,-6.327709197998047
Ruxolitinib,raloxifene,HOP-92,ALMANAC,2.77890857059433,-7.783680915832519
Crizotinib,Abiraterone,NCI-H522,ALMANAC,-1.02655357590908,-7.325099945068359
Crizotinib,Dasatinib,UACC62,ALMANAC,6.53929468111428,-4.064416885375977
dexamethasone,Vorinostat,VCAP,ONEIL,-21.4503408223732,-10.579360961914062
Ruxolitinib,thalidomide,NCI-H322M,ALMANAC,-0.54136822271518,-4.702796936035156
Enzastaurin,Sunitinib,COLO 829,FRIEDMAN,-2.65885493629263,-10.128353118896484
Axitinib,Vismodegib,SN12C,ALMANAC,-7.88763604731828,-6.270429611206055
Vemurafenib,Vandetanib,ACHN,ALMANAC,-6.79072118043569,-3.601991653442383
Lenalidomide,Sorafenib,MDA-MB-231,ALMANAC,-18.6061730195408,-8.398862838745117
dexamethasone,geldanamycin,A375,ONEIL,-34.7812340468876,-5.761814117431641
Gefitinib,Vorinostat,UO-31,ALMANAC,-1.80886214447602,-11.427170753479004
Abiraterone,Nilotinib,SW-620,ALMANAC,-3.95912630615135,-4.697359085083008
Fulvestrant,Sorafenib,UACC-257,ALMANAC,0.379831647814513,-10.028759002685549
Lenalidomide,Dasatinib,NCI-H226,ALMANAC,-5.7963212360008,-7.107458114624023
Ruxolitinib,paclitaxel,HOP-92,ALMANAC,-12.0731518149762,-11.51806926727295
Fingolimod,SNS-032,Mel Ho,FRIEDMAN,1.78971686813687,-4.03521728515625
Enzastaurin,Dasatinib,COLO 792,FRIEDMAN,-5.12518461033554,-8.709609031677246
Vandetanib,Sunitinib,CCRF-CEM,ALMANAC,-12.4459775118566,-9.757718086242676
Ruxolitinib,mitotane,SK-OV-3,ALMANAC,5.20287935666749,-7.963397026062012
Tideglusib,Lestaurtinib,WM115,FRIEDMAN,-17.9854847158271,-6.415407180786133
paclitaxel,Romidepsin,KM12,ALMANAC,-22.8341459810626,-7.849225044250488
Sorafenib,mitotane,MOLT-4,ALMANAC,4.81335591631717,-3.721891403198242
paclitaxel,Dasatinib,OVCAR-5,ALMANAC,1.56098263213511,-3.4473776817321777
Crizotinib,Sorafenib,SN12C,ALMANAC,-3.75600919752009,-10.12082862854004
VX-702,Fingolimod,WT2-iPS,FRIEDMAN,-0.734773626082339,-9.230130195617676
Vismodegib,Imatinib,HS 578T,ALMANAC,-8.16080906242688,-5.125205039978027
paclitaxel,Sorafenib,SK-OV-3,ALMANAC,-20.3587880824432,-7.295413970947266
Crizotinib,Gefitinib,COLO 205,ALMANAC,5.631433240957,-3.4168834686279297
Navitoclax,SNS-032,Mel Ho,FRIEDMAN,5.74603287763752,6.425493717193604
Abiraterone,Lapatinib,RXF 393,ALMANAC,-6.51418060123847,-4.025732040405273
Vandetanib,Lapatinib,HS 578T,ALMANAC,-0.893647668977366,-4.553654670715332
Nilotinib,Dasatinib,HCT116,ALMANAC,-5.75931055031196,-6.544003009796143
Pazopanib,Cediranib,RPMI7951,FRIEDMAN,-16.8465543327461,-2.544602394104004
Vandetanib,Lenalidomide,RPMI-8226,ALMANAC,0.315802979533741,-6.12229061126709
Fingolimod,Tanespimycin,MeWo,FRIEDMAN,-7.2306836325896,-8.039538383483887
Crizotinib,Cediranib,WM115,FRIEDMAN,-4.90899465812895,-6.436611175537109
Sunitinib,Palbociclib,COLO 800,FRIEDMAN,-15.1869208834915,-2.9287891387939453
celecoxib,mitotane,786-0,ALMANAC,0.405913176525962,-5.915821075439453
Abiraterone,Gefitinib,MOLT-4,ALMANAC,9.53550476218847,-7.327556610107422
Lenalidomide,Imatinib,MOLT-4,ALMANAC,-4.49387191218317,-4.408857345581055
Nilotinib,Vorinostat,IPC-298,FRIEDMAN,2.66635622936199,-10.660894393920898
metformin,Dasatinib,UACC62,ONEIL,-13.4460672849668,-3.9254775047302246
clozapine,Ruxolitinib,L-1236,NCATS_HL,-5.66726227150571,-30.47107315063477
Navitoclax,Tanespimycin,RVH-421,FRIEDMAN,-3.6513007701107,4.734702110290527
Vemurafenib,Axitinib,A498,ALMANAC,0.99763376434599,-10.06777572631836
Sunitinib,Sorafenib,SKMEL30,ONEIL,2.76912169862866,-7.949459552764893
Lestaurtinib,Lapatinib,A2058,FRIEDMAN,6.05727809411413,-5.237953186035156
dexamethasone,Lapatinib,NCIH520,ONEIL,4.00193853852038,-7.472414016723633
Abiraterone,Imatinib,RPMI-8226,ALMANAC,-17.2118093980148,-7.757256031036377
Lestaurtinib,Sorafenib,WT2-iPS,FRIEDMAN,-8.16841155724351,-10.665038108825684
Navitoclax,Erlotinib,A101D,FRIEDMAN,26.8816826190586,5.849070549011231
Dasatinib,thalidomide,LOX IMVI,ALMANAC,-27.9317280229168,-7.93760871887207
Vorinostat,geldanamycin,VCAP,ONEIL,7.262818938793504,-7.353516578674316
Lenalidomide,Gefitinib,MOLT-4,ALMANAC,-31.3333758429968,-6.316431045532227
Gefitinib,Trametinib,HCC1500,ASTRAZENECA,-5.64314242366204,-2.803865432739258
Nilotinib,Sorafenib,A375,FRIEDMAN,-10.0226221407601,-10.152505874633787
MEGESTROL ACETATE,Sorafenib,NCI-H460,ALMANAC,-6.10048855889384,-11.073163986206056
Vismodegib,Lenalidomide,PC-3,ALMANAC,-0.49796494192031,-6.254673004150391
Vemurafenib,Imatinib,KM12,ALMANAC,-10.3488983501153,-2.903341293334961
paclitaxel,Dasatinib,A2780,ONEIL,0.1119561526876595,-0.2721986770629883
Vismodegib,Imatinib,MDA-MB-231,ALMANAC,-0.0093204297252452,-3.238337516784668
Sunitinib,Dasatinib,A375,ONEIL,15.4985727759109,-5.505812644958496
Lenalidomide,Lapatinib,TK-10,ALMANAC,-19.7934116522925,-7.180704116821289
raloxifene,Vismodegib,MCF7,ALMANAC,0.939016767184743,-4.891364097595215
Crizotinib,Gefitinib,K-562,ALMANAC,1.35639212064322,-5.44158935546875
Vandetanib,Sunitinib,T-47D,ALMANAC,-1.4389248303173,-6.8621344566345215
VX-702,RAF265,IST-MEL1,FRIEDMAN,-11.1637013338419,-5.506314277648926
VX-702,Lenalidomide,IST-MEL1,FRIEDMAN,-6.02107904124788,-5.941861152648926
Crizotinib,Ruxolitinib,SR,ALMANAC,-21.1979982914756,-19.18177795410156
MEGESTROL ACETATE,Sorafenib,CCRF-CEM,ALMANAC,4.19345085677076,-13.64655303955078
Gefitinib,MEGESTROL ACETATE,SR,ALMANAC,-19.1807808691546,-7.7260894775390625
Crizotinib,thalidomide,MDA-MB-468,ALMANAC,2.29572914695029,-4.364204406738281
celecoxib,thalidomide,OVCAR-5,ALMANAC,-0.850568840883869,-9.085107803344728
Abiraterone,mitotane,CCRF-CEM,ALMANAC,-6.53382113468638,-6.286184310913086
Vismodegib,Sorafenib,IGROV1,ALMANAC,-19.8732060146151,-8.218320846557617
Linsitinib,SNS-032,MZ-MEL-2,FRIEDMAN,4.2998707063818,-2.661397933959961
Vatalanib,Cediranib,MeWo,FRIEDMAN,-14.66550071897,-7.656047821044922
Pazopanib,Tanespimycin,SKMEL30,FRIEDMAN,13.9104594452857,-1.6087236404418943
Abiraterone,Dasatinib,HOP-62,ALMANAC,11.2045082179773,-3.638556480407715
Abiraterone,Dasatinib,UO-31,ALMANAC,2.88429826189552,-9.85250473022461
Sorafenib,Dasatinib,COLO 792,FRIEDMAN,-18.6492644390877,-3.590417861938477
Linsitinib,Vismodegib,IPC-298,FRIEDMAN,-2.68955408047737,-5.372476577758789
Enzastaurin,Vatalanib,COLO 829,FRIEDMAN,6.9938048913474,-7.829822063446045
Gefitinib,Lapatinib,NCIH23,ALMANAC,-3.02458873438672,-9.238373756408691
MEGESTROL ACETATE,thalidomide,HCT-15,ALMANAC,-5.13386131656846,-4.237979888916016
RAF265,Vorinostat,UACC62,FRIEDMAN,-3.7905366103453,-10.241860389709473
Imatinib,Dasatinib,SK-MEL-28,ALMANAC,-8.92174553357401,-6.803685188293457
celecoxib,Dasatinib,RPMI-8226,ALMANAC,1.79725765328326,2.0928821563720703
Navitoclax,Tanespimycin,LOX IMVI,FRIEDMAN,31.2594600012824,2.1610498428344727
raloxifene,Sunitinib,MDA-MB-231,ALMANAC,-3.44726804251539,-3.969038963317871
Enzastaurin,Erlotinib,IST-MEL1,FRIEDMAN,13.081085897609,-9.755926132202148
Navitoclax,VX-702,LOX IMVI,FRIEDMAN,57.6200073346927,0.4306650161743164
Vandetanib,Abiraterone,TK-10,ALMANAC,-3.11945721580768,-6.311059951782227
Lestaurtinib,RAF265,COLO 829,FRIEDMAN,-9.37346897339171,-5.537998199462891
Enzastaurin,Cediranib,A2058,FRIEDMAN,2.11403216606515,-4.213667869567871
Ruxolitinib,celecoxib,SW-620,ALMANAC,-3.72424407856129,-4.05845832824707
Lenalidomide,Crizotinib,CCRF-CEM,ALMANAC,-43.7136829951789,-4.084505081176758
paclitaxel,Romidepsin,HCT-15,ALMANAC,-0.880611390150818,-7.329561233520508
Ruxolitinib,Sunitinib,IPC-298,FRIEDMAN,0.685154037501567,-24.42511367797852
Ruxolitinib,Vandetanib,U251,ALMANAC,-11.7956746409694,-5.581915855407715
Sorafenib,Bexarotene,SK-MEL-2,FRIEDMAN,5.21381269573763,-3.2294745445251465
Lapatinib,SNS-032,UACC62,FRIEDMAN,0.983733105425157,-2.483461380004883
Sunitinib,Midostaurin,RVH-421,FRIEDMAN,-27.4358520167864,-5.65598201751709
Vismodegib,Sunitinib,SNB-75,ALMANAC,-2.60585317989153,-5.950339317321777
Crizotinib,Pioglitazone,SK-MEL-2,FRIEDMAN,4.05981049623112,-9.752516746520996
celecoxib,Nilotinib,MDA-MB-468,ALMANAC,-4.5248150759475,-6.175284385681152
raloxifene,Vorinostat,SR,ALMANAC,-33.9099538792483,-10.702713966369627
Pazopanib,Tideglusib,A2058,FRIEDMAN,0.883297665707723,-3.416749954223633
troglitazone,Ruxolitinib,L-1236,NCATS_HL,-24.8042089788336,-20.13174819946289
Vemurafenib,Lenalidomide,MCF7,ALMANAC,3.44497393211468,-4.62309455871582
Vismodegib,Vemurafenib,SF-268,ALMANAC,3.48493051596684,-2.772367477416992
Cabozantinib,Ruxolitinib,L-1236,NCATS_HL,-25.5231613904445,-22.139633178710938
Dasatinib,Sunitinib,HOP-92,ALMANAC,0.928141389674443,-12.6959228515625
Lapatinib,thalidomide,MCF7,ALMANAC,-3.20672906057325,-5.575927734375
Vandetanib,paclitaxel,KM12,ALMANAC,-42.4181278144935,-11.623958587646484
dexamethasone,Erlotinib,OVCAR3,ONEIL,-15.0089303719363,-4.053691864013672
celecoxib,Sunitinib,SK-MEL-5,ALMANAC,-2.87632800624897,-6.446009635925293
