Drug A,Drug B,Cell Line Name,Study Name,Score,Pred Score
Imatinib,Romidepsin,SF-539,ALMANAC,-29.984386582641,-35.44176483154297
Vandetanib,mitotane,UACC62,ALMANAC,-6.51194313781586,-1.5073966979980469
raloxifene,Vandetanib,HCT-15,ALMANAC,-0.862944793083409,-4.046236038208008
Tideglusib,Dasatinib,SK-MEL-2,FRIEDMAN,4.83207496484385,-3.307742118835449
Lenalidomide,Midostaurin,SK-MEL-5,FRIEDMAN,-13.4649648002719,-2.3476858139038086
dexamethasone,geldanamycin,RPMI7951,ONEIL,-34.3143130117107,-2.932578563690185
Vismodegib,Vemurafenib,SF-539,ALMANAC,1.12767365549948,-4.437412738800049
MEGESTROL ACETATE,Dasatinib,SK-MEL-28,ALMANAC,-1.96417747925929,-5.878471374511719
Abiraterone,Lapatinib,TK-10,ALMANAC,-6.99504089125214,-4.677279949188232
Crizotinib,raloxifene,T-47D,ALMANAC,4.60309920556496,-4.227479934692383
Sorafenib,thalidomide,HCT-15,ALMANAC,-13.4575158748054,-4.187726974487305
Vemurafenib,Nilotinib,SK-OV-3,ALMANAC,0.394552893589899,-4.046847343444824
Gefitinib,Nilotinib,ACHN,ALMANAC,-2.80803255599084,-1.8679370880126955
Abiraterone,Dasatinib,HT29,ALMANAC,0.733476343028217,-7.80415153503418
Lenalidomide,Sorafenib,CAKI-1,ALMANAC,-5.31224997283128,-6.632467269897461
Romidepsin,Sunitinib,MOLT-4,ALMANAC,-14.2854065925891,-39.86524200439453
Vandetanib,Abiraterone,NCI-H322M,ALMANAC,-13.9843576096523,0.1506763696670532
Crizotinib,Vemurafenib,UACC-257,ALMANAC,-6.11634844921911,-2.743662118911743
Axitinib,Gefitinib,RXF 393,ALMANAC,3.7819464038232,-1.914383888244629
Bexarotene,RAF265,LOX IMVI,FRIEDMAN,-30.7570891928392,-10.556763648986816
Sunitinib,RAF265,WT2-iPS,FRIEDMAN,1.63617635941736,-3.79556941986084
Sunitinib,Lapatinib,CAOV3,ONEIL,14.8229623836697,-3.171958923339844
Lestaurtinib,Tanespimycin,A375,FRIEDMAN,-12.8582653511049,-4.054814338684082
Navitoclax,VX-702,451Lu,FRIEDMAN,-1.79626055819425,-3.3192386627197266
MEGESTROL ACETATE,Sorafenib,NCIH23,ALMANAC,-25.5580592380756,-4.544651985168457
Vorinostat,Lapatinib,COLO 205,ALMANAC,-5.34278946962618,-2.4915404319763184
fenofibrate,Ruxolitinib,L-1236,NCATS_HL,-26.0065459135175,-11.561450958251951
Lestaurtinib,Sorafenib,RVH-421,FRIEDMAN,10.674199472027,-3.613738059997559
Linsitinib,Crizotinib,G-361,FRIEDMAN,5.83988014820062,-2.491576671600342
Vorinostat,mitotane,OVCAR-5,ALMANAC,-35.2839454647183,-9.993292808532717
MEGESTROL ACETATE,Vorinostat,UACC-257,ALMANAC,-26.5920082472213,-11.84550666809082
Ruxolitinib,celecoxib,SNB-75,ALMANAC,-5.12256977234687,-0.9427690505981444
Lenalidomide,Crizotinib,IGROV1,ALMANAC,-2.68003061013147,-3.581149101257324
Abiraterone,Romidepsin,NCIH23,ALMANAC,-47.0956889881476,-26.631515502929688
Dasatinib,Fulvestrant,RXF 393,ALMANAC,-14.1023107346994,-3.769665718078613
Sorafenib,mitotane,SK-MEL-5,ALMANAC,4.71542017742068,-0.9494972229003906
vinblastine,Dasatinib,A2058,ONEIL,-8.677497573270493,-3.950856685638428
Imatinib,Sunitinib,ACHN,ALMANAC,-5.03468485909802,-5.143631935119629
metformin,Sorafenib,T-47D,ONEIL,-1.3326443092463092,-8.708709716796875
raloxifene,Vemurafenib,NCI-H322M,ALMANAC,-10.47570765507033,-5.438050270080566
vinblastine,Sunitinib,OCUBM,ONEIL,0.8069046214032297,-5.184698104858398
Gefitinib,Sorafenib,IGROV1,ALMANAC,-7.02071599105862,-5.074798107147217
Enzastaurin,Tideglusib,SKMEL30,FRIEDMAN,-13.4333424167583,-2.176126480102539
Erlotinib,RAF265,SKMEL30,FRIEDMAN,4.67842375697983,-2.4240427017211914
Ruxolitinib,Nilotinib,NCI-H322M,ALMANAC,-2.99594179604734,-3.134357452392578
Axitinib,Vismodegib,MOLT-4,ALMANAC,-20.7556172460273,-9.03956127166748
Dasatinib,RAF265,SKMEL30,FRIEDMAN,6.71898723037359,-3.158846139907837
Pazopanib,Palbociclib,A101D,FRIEDMAN,10.7934914633005,-1.8931074142456048
Sunitinib,Erlotinib,SKMEL30,FRIEDMAN,15.3966376462977,-1.5878081321716309
Ruxolitinib,Fulvestrant,T-47D,ALMANAC,-6.38780570389028,-4.91441822052002
Crizotinib,Lapatinib,SK-MEL-5,FRIEDMAN,4.05374837450968,-0.8150520324707031
Erlotinib,Pioglitazone,SKMEL30,FRIEDMAN,0.979696152508679,-4.529911994934082
Vemurafenib,Lapatinib,COLO 205,ALMANAC,-5.65721227353121,-2.555238723754883
Sunitinib,Cediranib,LB2518-MEL,FRIEDMAN,-4.51770729696708,-1.8202438354492188
dexamethasone,Sunitinib,NCIH23,ONEIL,-22.6841489367301,-6.420536041259766
MEGESTROL ACETATE,celecoxib,DU-145,ALMANAC,-11.9142067484361,-3.122958183288574
celecoxib,paclitaxel,HCT116,ALMANAC,-41.177171811292,-11.416655540466309
Vismodegib,Abiraterone,NCI-H322M,ALMANAC,1.41960012219527,-0.2238833904266357
raloxifene,Sorafenib,U251,ALMANAC,-4.75776375972275,-9.137845039367676
Ruxolitinib,Gefitinib,COLO 205,ALMANAC,-4.36190346254314,-3.27797794342041
raloxifene,MEGESTROL ACETATE,K-562,ALMANAC,11.4724625532481,-3.570547103881836
celecoxib,Sunitinib,HCT116,ALMANAC,-4.25413301169647,-7.881229400634766
Gefitinib,Nilotinib,786-0,ALMANAC,4.66179331812081,-2.303314685821533
Axitinib,Imatinib,CCRF-CEM,ALMANAC,-5.53780011060113,-2.6898508071899414
celecoxib,Sorafenib,HCC-2998,ALMANAC,-6.97628843050295,-5.942122459411621
Crizotinib,Gefitinib,PC-3,ALMANAC,11.5741920677948,-0.548863410949707
Sunitinib,Sorafenib,LOX IMVI,FRIEDMAN,-25.7868018788954,-5.628507137298584
Imatinib,Fulvestrant,IGROV1,ALMANAC,-0.400964724829986,-2.12345027923584
Nilotinib,Lestaurtinib,RPMI7951,FRIEDMAN,13.703994379888,-1.4419751167297363
Nilotinib,Sunitinib,MeWo,FRIEDMAN,1.54518325654077,-2.294954299926758
Crizotinib,Romidepsin,TK-10,ALMANAC,-43.4586729900647,-19.932910919189453
Dasatinib,Sunitinib,SK-MEL-5,ALMANAC,-2.12367204134961,-4.556508541107178
Lestaurtinib,Crizotinib,LOX IMVI,FRIEDMAN,-50.1496516305015,-2.4294795989990234
Lenalidomide,Sunitinib,M14,ALMANAC,0.422542903753997,-2.827852249145508
Vandetanib,Nilotinib,UO-31,ALMANAC,-4.94315392692664,-1.6040315628051758
Vemurafenib,Vandetanib,SK-OV-3,ALMANAC,-21.5950851909788,-3.558046340942383
Dasatinib,Sorafenib,786-0,ALMANAC,-15.5221169337245,-3.491300582885742
Lenalidomide,Sorafenib,EKVX,ALMANAC,-15.2358855558774,-6.110363006591797
Vandetanib,Enzastaurin,MDA-MB-361,ASTRAZENECA,-10.9181234894216,-5.183981895446777
Gefitinib,Romidepsin,HCT-15,ALMANAC,4.92969784576437,-23.87862777709961
Vismodegib,Abiraterone,SW-620,ALMANAC,-2.50859996875732,-0.5954849720001221
MEGESTROL ACETATE,mitotane,NCI-H322M,ALMANAC,-4.14808628540633,1.6063785552978516
Lenalidomide,Gefitinib,ACHN,ALMANAC,-1.34908525563493,-2.3449649810791016
Axitinib,Gefitinib,MCF7,ALMANAC,9.50225140146315,-1.5060796737670898
Crizotinib,Gefitinib,OVCAR-8,ALMANAC,7.9691317397667,-1.3496785163879397
Vemurafenib,MEGESTROL ACETATE,TK-10,ALMANAC,-7.02345412850382,-1.8901681900024407
Vemurafenib,Vorinostat,EKVX,ALMANAC,-0.566031842736029,-7.128568649291992
Abiraterone,Lapatinib,OVCAR-8,ALMANAC,-2.1037052033357,-0.0922269821166992
Crizotinib,raloxifene,MDA-MB-231,ALMANAC,-0.44851591356439,-1.0467548370361328
Linsitinib,Sunitinib,COLO 829,FRIEDMAN,15.9432632564746,-4.122133255004883
Crizotinib,raloxifene,COLO 205,ALMANAC,1.94937924028898,-2.003774642944336
Vandetanib,Lenalidomide,EKVX,ALMANAC,-28.0801703187947,-2.424666404724121
RAF265,SNS-032,Mel Ho,FRIEDMAN,14.0279373979248,-5.437873840332031
Sunitinib,RAF265,A2058,FRIEDMAN,-17.2344911973728,-4.630932807922363
Vismodegib,Bexarotene,Mel Ho,FRIEDMAN,11.6266190697563,-5.424961090087891
Vismodegib,Lenalidomide,NCI-H522,ALMANAC,-1.27338101151143,-1.1827373504638672
Vemurafenib,Crizotinib,EKVX,ALMANAC,-6.20509866469392,-3.622532367706299
Crizotinib,thalidomide,SR,ALMANAC,-27.1365190186405,-2.504974365234375
Bexarotene,Cediranib,WT2-iPS,FRIEDMAN,-7.90657753084961,-4.465065956115723
MEGESTROL ACETATE,Dasatinib,COLO 205,ALMANAC,-5.7862746631855,-7.884170055389404
Vemurafenib,Vismodegib,786-0,ALMANAC,2.65997267131671,-6.974201202392578
Lestaurtinib,Crizotinib,MeWo,FRIEDMAN,-7.30359965164538,-2.5062155723571777
Ruxolitinib,SNS-032,WT2-iPS,FRIEDMAN,-2.93905096783494,-4.375693321228027
Crizotinib,SNS-032,A2058,FRIEDMAN,-5.2983101110366,-7.395277976989746
Ruxolitinib,paclitaxel,SK-MEL-28,ALMANAC,-35.6471635552642,-13.324463844299316
Tanespimycin,Cediranib,A2058,FRIEDMAN,4.60736488308026,3.812057495117188
Abiraterone,Lapatinib,HS 578T,ALMANAC,-4.96093823538754,-3.269023895263672
Lapatinib,Fulvestrant,K-562,ALMANAC,2.46570333445373,-2.571237564086914
Nilotinib,Vismodegib,WM115,FRIEDMAN,-12.6151868375312,-4.874703407287598
MEGESTROL ACETATE,Romidepsin,OVCAR-4,ALMANAC,-74.8415703534652,-45.55504608154297
Crizotinib,Sunitinib,NCI-H522,ALMANAC,-1.93615936459942,-3.339433193206787
Vismodegib,Fulvestrant,CAKI-1,ALMANAC,-2.98539225437815,-2.525583267211914
Nilotinib,Lestaurtinib,A101D,FRIEDMAN,-16.918556059914,-2.80613374710083
paclitaxel,Fulvestrant,MCF7,ALMANAC,1.59568717266776,-8.503414154052734
Enzastaurin,VX-702,SK-MEL-28,FRIEDMAN,4.49514588431854,-4.187519073486328
Axitinib,Dasatinib,HCT116,ALMANAC,-4.50860248385791,-0.4669743180274963
Gefitinib,Fulvestrant,MOLT-4,ALMANAC,5.00483092399829,-3.1275882720947266
Vatalanib,Cediranib,A375,FRIEDMAN,11.6700350921764,-1.1388845443725586
Vandetanib,Abiraterone,A498,ALMANAC,-9.4369324612407,-3.708327293395996
Crizotinib,Lenalidomide,SF-539,ALMANAC,0.75630859446408,-2.8969202041625977
Gefitinib,Nilotinib,MCF7,ALMANAC,1.63957224759003,-3.1906180381774902
Sunitinib,Tanespimycin,COLO 792,FRIEDMAN,21.7832541241534,-5.840269088745117
Axitinib,Imatinib,786-0,ALMANAC,-4.84693647839546,-3.015507698059082
Vismodegib,thalidomide,NCI-H460,ALMANAC,-2.76952547024497,-2.2367401123046875
Vismodegib,raloxifene,SF-295,ALMANAC,2.84482097729179,-6.433121681213379
Lenalidomide,Vemurafenib,TK-10,ALMANAC,-6.44378711841402,-3.8869705200195312
Linsitinib,Lapatinib,WM115,FRIEDMAN,-10.5581342111656,-1.2085285186767578
Vemurafenib,thalidomide,TK-10,ALMANAC,2.43862960553023,-3.2741832733154297
Vemurafenib,Lenalidomide,LOX IMVI,ALMANAC,-1.67256989147613,-3.8970041275024414
Crizotinib,Lenalidomide,SK-MEL-5,FRIEDMAN,7.68374901448236,-2.5220165252685547
Sunitinib,Fulvestrant,RPMI-8226,ALMANAC,-3.28022215180439,-2.1986541748046875
Erlotinib,Sorafenib,RKO,ONEIL,2.099307195887115,-2.940048217773437
Tanespimycin,Midostaurin,SK-MEL-28,FRIEDMAN,-33.6543701042561,4.900321960449219
raloxifene,Crizotinib,HCT116,ALMANAC,-8.67652434399928,-5.466620445251465
Lestaurtinib,Vismodegib,A2058,FRIEDMAN,-2.76907560434824,-7.372557640075684
Crizotinib,Ruxolitinib,786-0,ALMANAC,0.152833278594123,1.0919818878173828
Vorinostat,thalidomide,RXF 393,ALMANAC,-1.44808661235916,-6.582925796508789
cilostazol,Ruxolitinib,L-1236,NCATS_HL,-17.1629721281397,-12.082327842712402
Tideglusib,Lestaurtinib,SK-MEL-28,FRIEDMAN,10.6597523549858,-1.9518256187438965
Ruxolitinib,Lestaurtinib,COLO 829,FRIEDMAN,7.43525272291676,-3.7484054565429688
Bexarotene,Erlotinib,RVH-421,FRIEDMAN,-0.81386055074885,-3.0986156463623047
Linsitinib,Tanespimycin,G-361,FRIEDMAN,-12.0235797143751,-2.1575608253479004
Crizotinib,celecoxib,SF-268,ALMANAC,-0.128651998705421,-0.5197114944458008
Crizotinib,Dasatinib,SK-MEL-28,ALMANAC,-8.62042731444847,-2.865448474884033
Ruxolitinib,paclitaxel,DU-145,ALMANAC,-10.0150422359361,-12.809491157531738
Vandetanib,Abiraterone,UACC-257,ALMANAC,6.49797097876143,-2.1182332038879395
Lapatinib,Sorafenib,OVCAR-8,ALMANAC,-6.20742444569938,-4.08297061920166
Axitinib,Vorinostat,SW-620,ALMANAC,-0.709167377968708,-5.453285217285156
Ruxolitinib,Nilotinib,MCF7,ALMANAC,5.0892970085176,-3.165433883666992
Ruxolitinib,Gefitinib,MCF7,ALMANAC,5.46149749976551,-2.6443982124328613
raloxifene,Axitinib,MDA-MB-231,ALMANAC,-4.29562770144578,-3.993877410888672
vinblastine,geldanamycin,HCT116,ONEIL,-6.13466459150186,-4.961378574371338
Enzastaurin,SNS-032,451Lu,FRIEDMAN,11.9661796422555,-7.6993536949157715
Crizotinib,Vemurafenib,HOP-92,ALMANAC,-3.01328071934001,-2.628599166870117
Ruxolitinib,celecoxib,UACC-257,ALMANAC,-0.604219901121727,-1.2513933181762695
Ruxolitinib,Imatinib,SN12C,ALMANAC,-0.562078661907361,-5.693567276000977
Dasatinib,Lenalidomide,MZ-MEL-2,FRIEDMAN,-3.80436437069743,-2.817802667617798
Emricasan,Ruxolitinib,L-1236,NCATS_HL,-33.6179353531868,-5.397129058837891
Crizotinib,Vorinostat,SF-268,ALMANAC,-0.0075367755136222,-4.850133895874023
MEGESTROL ACETATE,Sunitinib,A549,ALMANAC,-2.68104261690877,-5.63189697265625
Dasatinib,Sorafenib,SF-295,ALMANAC,-6.48415211353209,-3.8179218769073486
Axitinib,Lapatinib,HOP-92,ALMANAC,-3.75519029339523,-1.1796493530273438
Lestaurtinib,Bexarotene,LB2518-MEL,FRIEDMAN,-32.3927126739655,-10.237678527832031
Gefitinib,Sunitinib,RXF 393,ALMANAC,-3.43073391829385,-5.728160381317139
raloxifene,Vismodegib,HCC-2998,ALMANAC,2.05188315470066,-12.686444282531738
Vatalanib,Vorinostat,RVH-421,FRIEDMAN,-21.3505480812752,-4.307092666625977
Lenalidomide,Romidepsin,BT-549,ALMANAC,11.4924875585222,-26.245834350585938
Linsitinib,Sunitinib,UACC62,FRIEDMAN,-18.7224196948689,-2.9318761825561523
Nilotinib,paclitaxel,T-47D,ALMANAC,-15.8808934133961,-11.634955406188965
MEGESTROL ACETATE,Sorafenib,KM12,ALMANAC,-33.1223502011754,-5.461366653442383
MEGESTROL ACETATE,Sorafenib,SF-268,ALMANAC,-10.5625132738497,-7.201922416687012
Vemurafenib,Gefitinib,TK-10,ALMANAC,0.39433343694468,-2.294978141784668
Sunitinib,Fulvestrant,U251,ALMANAC,0.991776898784404,-2.88892149925232
Vorinostat,Cediranib,COLO 800,FRIEDMAN,15.6231593410271,-5.381156921386719
SNS-032,Cediranib,COLO 800,FRIEDMAN,8.34528791371456,-2.502041816711426
Axitinib,Nilotinib,T-47D,ALMANAC,0.958336904535091,-2.358804702758789
Axitinib,paclitaxel,COLO 205,ALMANAC,-35.880826378254,-13.165903091430664
MEGESTROL ACETATE,Fulvestrant,OVCAR-5,ALMANAC,-3.75189284465346,-4.108304023742676
Ruxolitinib,Dasatinib,UACC-257,ALMANAC,-15.7606926255535,-4.777501583099365
Vemurafenib,Abiraterone,T-47D,ALMANAC,-0.0867572318635579,-9.492716789245604
Dasatinib,Lapatinib,U251,ALMANAC,-1.55547813038803,-3.176432132720948
Nilotinib,Tanespimycin,LOX IMVI,FRIEDMAN,-5.9576288722099,-1.7261767387390137
dexamethasone,Sunitinib,SW837,ONEIL,-26.5129077898497,-9.081514358520508
Abiraterone,Sunitinib,COLO 205,ALMANAC,-6.43944338149929,-3.1099910736083984
Vismodegib,Erlotinib,SK-MEL-28,FRIEDMAN,1.69308726597152,-1.979464530944824
raloxifene,Ruxolitinib,NCI-H226,ALMANAC,0.0477674244141874,-7.40700626373291
Palbociclib,SNS-032,WM115,FRIEDMAN,6.69799311200915,-3.07159423828125
Erlotinib,Lenalidomide,A101D,FRIEDMAN,-2.21793222338377,-4.051294326782227
Abiraterone,Gefitinib,SW-620,ALMANAC,-2.22287756068579,-1.6973657608032229
dexamethasone,Lapatinib,A2780,ONEIL,-11.302161927872188,-4.374706268310547
Linsitinib,Sorafenib,LB2518-MEL,FRIEDMAN,1.77152680111079,-3.385528564453125
Vandetanib,raloxifene,OVCAR-8,ALMANAC,4.3971057362406,-3.626842498779297
Nilotinib,Sorafenib,RXF 393,ALMANAC,-1.36069685923438,-7.429203033447266
Vismodegib,raloxifene,SK-MEL-5,ALMANAC,3.26790069660745,-2.96292495727539
Lenalidomide,Lapatinib,COLO 205,ALMANAC,-0.859368020800891,-1.81937313079834
Pazopanib,Vismodegib,G-361,FRIEDMAN,-8.76467196265511,-4.328632354736328
Vismodegib,Vemurafenib,KM12,ALMANAC,-6.97994968584756,-4.657840728759766
Enzastaurin,SNS-032,LOX IMVI,FRIEDMAN,-23.3213003520425,-4.407253742218018
Dasatinib,Sorafenib,PC-3,ALMANAC,-9.65076901193918,-4.507194519042969
geldanamycin,Sorafenib,HCT116,ONEIL,-2.20364176327536,-6.289186477661133
Cediranib,Pioglitazone,RVH-421,FRIEDMAN,-0.713353898705616,-2.848875045776367
Vemurafenib,Sorafenib,SN12C,ALMANAC,-15.5209042379831,-7.982636451721191
Nilotinib,VX-702,A101D,FRIEDMAN,-8.49113797842588,-6.180475234985352
Nilotinib,Dasatinib,EKVX,ALMANAC,-2.11005276627971,-3.298295497894287
Abiraterone,raloxifene,COLO 205,ALMANAC,2.78813600609966,-2.900179862976074
Linsitinib,Sunitinib,LB2518-MEL,FRIEDMAN,-19.0078116332199,-2.437624931335449
