Drug A,Drug B,Cell Line Name,Study Name,Score,Pred Score
Lestaurtinib,Sunitinib,SK-MEL-5,FRIEDMAN,-4.79548610970282,-6.80712366104126
Imatinib,Vorinostat,786-0,ALMANAC,-5.52407468128231,-8.067420959472656
Romidepsin,Sorafenib,BT-549,ALMANAC,-40.8001827319698,-46.79337310791016
Lestaurtinib,SNS-032,UACC62,FRIEDMAN,-22.1374028431766,-0.9497604370117188
Sorafenib,Pioglitazone,COLO 800,FRIEDMAN,-41.6184891502181,-7.095761299133301
Tideglusib,Crizotinib,G-361,FRIEDMAN,8.62734190041881,-7.240123748779297
Gefitinib,paclitaxel,SR,ALMANAC,-7.47282955279261,-8.38771915435791
Abiraterone,Vemurafenib,DU-145,ALMANAC,-6.6851824220026,-5.223016738891602
Vemurafenib,paclitaxel,RXF 393,ALMANAC,0.315578814023026,-13.747429847717283
Nilotinib,Dasatinib,SNB-75,ALMANAC,-8.24513254299302,-7.431982040405273
Vemurafenib,MEGESTROL ACETATE,SF-295,ALMANAC,-3.70048107242709,-7.869463920593262
MEGESTROL ACETATE,mitotane,RPMI-8226,ALMANAC,10.412796900842,1.6640336513519287
Vismodegib,Fingolimod,RPMI7951,FRIEDMAN,-24.5745022253841,-18.62034797668457
Vemurafenib,Vismodegib,SK-MEL-28,ALMANAC,-7.86764307950133,-3.820834159851074
Vismodegib,Romidepsin,UACC62,ALMANAC,-50.3712263871724,-35.24552917480469
Gefitinib,Vorinostat,HT29,ALMANAC,5.4162891194034,-2.195907592773437
Vandetanib,mitotane,SW-620,ALMANAC,1.00582257448986,-5.546860694885254
Bexarotene,Vatalanib,LB2518-MEL,FRIEDMAN,7.87465608096032,-3.5018768310546875
Nilotinib,Pioglitazone,A101D,FRIEDMAN,-17.5201882861416,-7.538829803466797
dexamethasone,Vorinostat,NCIH1650,ONEIL,-17.5589533745204,-18.57928466796875
Vemurafenib,Vemurafenib,NCI-H460,ALMANAC,5.35914620052196,-1.4647502899169922
Crizotinib,Axitinib,SF-539,ALMANAC,0.150997296330576,-3.6153717041015625
Dasatinib,RAF265,A2058,FRIEDMAN,1.3852567399597,-5.397592544555664
Vandetanib,Axitinib,HCT-15,ALMANAC,-1.61695385405742,-3.629319190979004
vinblastine,Sunitinib,UWB1289,ONEIL,0.8319171014720902,-3.1689281463623047
Gefitinib,Crizotinib,SN12C,ALMANAC,1.26290835483175,-1.3732757568359375
vinblastine,Sunitinib,A427,ONEIL,5.81602235619721,-8.346500396728516
Lapatinib,Cediranib,IST-MEL1,FRIEDMAN,10.6714363442266,-6.883853912353516
celecoxib,Nilotinib,K-562,ALMANAC,-0.244141011587675,-3.1566925048828125
Abiraterone,Vandetanib,HOP-92,ALMANAC,-3.60324753039327,-5.9289093017578125
Vismodegib,Crizotinib,A2058,FRIEDMAN,8.2662332788314,-4.9909210205078125
Erlotinib,Lenalidomide,UACC-257,FRIEDMAN,11.5630740554485,-7.191115379333496
raloxifene,Abiraterone,A498,ALMANAC,-2.59646759810543,-2.625568389892578
Bexarotene,Tanespimycin,SK-MEL-2,FRIEDMAN,11.920217768321,3.876345634460449
raloxifene,paclitaxel,UACC62,ALMANAC,-48.0500853547529,-25.839096069335938
Vorinostat,thalidomide,MDA-MB-231,ALMANAC,-9.64449610725007,-13.778789520263672
Bexarotene,SNS-032,MeWo,FRIEDMAN,-10.3818378064521,-10.412530899047852
Lenalidomide,Fulvestrant,OVCAR3,ALMANAC,-3.70940047949397,-0.7833347320556641
Ruxolitinib,Vemurafenib,TK-10,ALMANAC,-3.35704532399536,-3.863956451416016
MEGESTROL ACETATE,Fulvestrant,A498,ALMANAC,2.10067607442641,-4.72016716003418
mitotane,thalidomide,RXF 393,ALMANAC,1.55626153878933,-2.7300376892089844
celecoxib,thalidomide,NCI-H322M,ALMANAC,-3.3681150002437,-3.806708812713623
Gefitinib,Nilotinib,OVCAR-4,ALMANAC,-1.94995224570989,-1.2132930755615234
Sorafenib,Vatalanib,451Lu,FRIEDMAN,-16.5083142641943,-4.534355163574219
Fingolimod,Pioglitazone,MeWo,FRIEDMAN,-39.6858915666686,-23.635393142700195
Enzastaurin,Dasatinib,MeWo,FRIEDMAN,-0.128796582711366,-2.07094955444336
VX-702,Midostaurin,IPC-298,FRIEDMAN,11.2249067174426,-6.060626029968262
Palbociclib,Dasatinib,A101D,FRIEDMAN,-0.0730822582042352,2.1950340270996094
Lapatinib,Sorafenib,VCAP,ONEIL,7.92708077877978,-4.543664932250977
Abiraterone,paclitaxel,CAKI-1,ALMANAC,-23.9065179761691,-21.293243408203125
Vemurafenib,Vismodegib,SF-268,ALMANAC,-41.5497624242669,-19.21075820922852
Lapatinib,Sunitinib,NCI-H460,ALMANAC,-5.12818356812943,-4.224339485168457
Navitoclax,Palbociclib,COLO 800,FRIEDMAN,-31.6383862342898,-5.415840148925781
Gefitinib,Lapatinib,SR,ALMANAC,-2.40056564686298,-2.4418516159057617
Dasatinib,RAF265,COLO 829,FRIEDMAN,-10.4475632541358,-12.229302406311035
MEGESTROL ACETATE,Nilotinib,SNB-75,ALMANAC,-6.8523585232021,-5.726034164428711
Linsitinib,Bexarotene,IST-MEL1,FRIEDMAN,2.43189618525931,0.9609384536743164
Lapatinib,Bexarotene,WT2-iPS,FRIEDMAN,10.7708887939411,-3.158164978027344
Vorinostat,Lapatinib,RPMI7951,ONEIL,-0.3170472839931942,-3.996387481689453
Vemurafenib,Sunitinib,HOP-92,ALMANAC,-4.46227429348879,-4.440131187438965
Axitinib,Crizotinib,SF-268,ALMANAC,-0.389276978142267,-11.43722438812256
Vandetanib,raloxifene,MDA-MB-231,ALMANAC,-5.54721127999213,3.467325210571289
Ruxolitinib,Abiraterone,OVCAR3,ALMANAC,-4.52354734762334,-4.916358470916748
Bexarotene,Vatalanib,451Lu,FRIEDMAN,-20.5834711596477,-2.33491325378418
vinblastine,geldanamycin,SW837,ONEIL,-0.2823200449385875,-0.3496761322021484
Lestaurtinib,Tanespimycin,SK-MEL-5,FRIEDMAN,6.29347705018513,-4.509443283081055
Imatinib,mitotane,NCIH23,ALMANAC,2.0055011578356,-4.718347549438477
Nilotinib,Romidepsin,LOX IMVI,ALMANAC,-66.0077700442728,-47.95822525024414
Crizotinib,Bexarotene,A375,FRIEDMAN,-31.4107012950308,-4.353169918060303
Ruxolitinib,Pazopanib,451Lu,FRIEDMAN,-4.44837021181411,-6.540045738220215
Vorinostat,Fulvestrant,NCIH23,ALMANAC,4.40477020493968,0.8657379150390625
Fingolimod,Erlotinib,SK-MEL-2,FRIEDMAN,-30.9111782063343,-11.386312484741213
celecoxib,paclitaxel,EKVX,ALMANAC,-10.3816815289603,-17.080472946166992
Sunitinib,Fulvestrant,M14,ALMANAC,-4.6063569405548,-1.856250762939453
raloxifene,Imatinib,T-47D,ALMANAC,4.72052325966567,-5.054283142089844
Palbociclib,Dasatinib,SK-MEL-2,FRIEDMAN,0.437516964247949,-5.680088043212891
Axitinib,Vismodegib,UACC62,ALMANAC,-2.89817945271278,-7.174717903137207
Lapatinib,Fulvestrant,HCT-15,ALMANAC,-0.833005875086649,0.3076791763305664
Sorafenib,thalidomide,HCC-2998,ALMANAC,-1.0711203221836,-8.643777847290039
Nilotinib,Vorinostat,G-361,FRIEDMAN,5.7162045112992,-13.068120956420898
raloxifene,Nilotinib,CCRF-CEM,ALMANAC,-4.09161731543102,-1.3004646301269531
Nilotinib,Sorafenib,SF-268,ALMANAC,0.522114421266239,-6.276301383972168
raloxifene,Vemurafenib,786-0,ALMANAC,-1.0824764419321014,-5.283733367919922
Ruxolitinib,Lapatinib,WM115,FRIEDMAN,-6.77180707954032,-12.43898582458496
Vandetanib,Dasatinib,OVCAR-8,ALMANAC,3.5561794821731,0.9950580596923828
Gefitinib,celecoxib,SK-OV-3,ALMANAC,-15.8489433218576,-4.464988708496094
paclitaxel,Lapatinib,OV90,ONEIL,0.7709161631446207,-5.77734375
Crizotinib,Abiraterone,MOLT-4,ALMANAC,-18.743971940789,-4.4057230949401855
Sorafenib,Midostaurin,SK-MEL-2,FRIEDMAN,14.9636873695258,-2.6679468154907227
Vandetanib,MEGESTROL ACETATE,ACHN,ALMANAC,-27.3193458273008,-7.093652725219727
Vandetanib,Fulvestrant,UACC-257,ALMANAC,3.02336191857225,-2.544282913208008
raloxifene,Vemurafenib,NCI-H460,ALMANAC,-8.333028333997822,-1.7150554656982422
Crizotinib,Lapatinib,SW-620,ALMANAC,-8.04226208046022,-1.678667068481445
Sorafenib,Palbociclib,RPMI7951,FRIEDMAN,28.5248145208725,-6.01959228515625
Ruxolitinib,Vorinostat,COLO 829,FRIEDMAN,-12.6461196983325,-9.696815490722656
Imatinib,Romidepsin,SK-MEL-5,ALMANAC,-47.483172320795,-43.509124755859375
Imatinib,Fulvestrant,SF-539,ALMANAC,-1.55824812001831,-6.313033103942871
Navitoclax,Sunitinib,451Lu,FRIEDMAN,15.2157969181154,10.14739227294922
Imatinib,Sunitinib,SK-MEL-28,ALMANAC,-26.7141072774414,-5.381935119628906
Linsitinib,Bexarotene,COLO 792,FRIEDMAN,9.41170192433558,3.342169761657715
Gefitinib,Crizotinib,SF-268,ALMANAC,2.8812679678296,-6.462863922119141
Nilotinib,RAF265,A101D,FRIEDMAN,-2.25901794218417,-5.569976806640625
Abiraterone,Lenalidomide,CCRF-CEM,ALMANAC,-3.00730985542225,-8.43952751159668
Axitinib,Lenalidomide,NCI-H460,ALMANAC,-6.19747274015411,-5.909839630126953
Crizotinib,Lapatinib,NCI-H460,ALMANAC,11.0605066545001,-4.65081787109375
VX-702,Vatalanib,COLO 800,FRIEDMAN,-14.7588192847049,-8.407529830932617
raloxifene,Vemurafenib,HOP-92,ALMANAC,-6.337992532841642,-4.665180206298828
Gefitinib,Sunitinib,UACC-257,ALMANAC,6.16783352343104,-8.244470596313477
Sorafenib,Tanespimycin,IPC-298,FRIEDMAN,6.28032085669844,-6.644667625427246
Romidepsin,thalidomide,SF-295,ALMANAC,-62.4675830243269,-41.64292526245117
Nilotinib,Crizotinib,UACC62,FRIEDMAN,-22.3699595171652,-9.39218521118164
Abiraterone,raloxifene,NCIH23,ALMANAC,1.53905706430542,1.6425457000732422
Lenalidomide,Crizotinib,CAKI-1,ALMANAC,-2.10827339054611,-5.536491394042969
Navitoclax,Palbociclib,A101D,FRIEDMAN,10.0496182732013,9.632471084594728
VX-702,Lestaurtinib,RPMI7951,FRIEDMAN,-14.0754519676526,-6.3112640380859375
Vismodegib,raloxifene,COLO 205,ALMANAC,4.31800901302665,3.742359161376953
Lenalidomide,Lapatinib,LOX IMVI,ALMANAC,-3.42221319497216,-5.973068237304688
Lestaurtinib,SNS-032,SK-MEL-5,FRIEDMAN,-1.84328029346611,-0.6800765991210938
Vismodegib,Axitinib,K-562,ALMANAC,-18.9423499063543,-3.341415405273437
Vandetanib,raloxifene,NCIH23,ALMANAC,3.05259023963958,3.1527252197265625
VX-702,Vatalanib,LOX IMVI,FRIEDMAN,-15.3847162410428,-4.176914215087891
Sorafenib,Erlotinib,SK-MEL-28,FRIEDMAN,-3.70814410539487,2.121612548828125
celecoxib,Dasatinib,UACC-257,ALMANAC,-5.92376449380335,-5.7219085693359375
Gefitinib,Tivantinib,CAMA-1,ASTRAZENECA,-20.2563098712609,-6.603925704956055
MEGESTROL ACETATE,Fulvestrant,NCIH23,ALMANAC,-5.78374428418206,-3.816556930541992
Crizotinib,Nilotinib,HOP-62,ALMANAC,-0.760810798785195,-3.3131866455078125
Ruxolitinib,raloxifene,HOP-92,ALMANAC,2.77890857059433,2.682235717773437
Crizotinib,Abiraterone,NCI-H522,ALMANAC,-1.02655357590908,-3.619546890258789
Crizotinib,Dasatinib,UACC62,ALMANAC,6.53929468111428,-2.007064819335937
dexamethasone,Vorinostat,VCAP,ONEIL,-21.4503408223732,-17.250391006469727
Ruxolitinib,thalidomide,NCI-H322M,ALMANAC,-0.54136822271518,-7.992916107177734
Enzastaurin,Sunitinib,COLO 829,FRIEDMAN,-2.65885493629263,-0.7592668533325195
Axitinib,Vismodegib,SN12C,ALMANAC,-7.88763604731828,-5.506590843200684
Vemurafenib,Vandetanib,ACHN,ALMANAC,-6.79072118043569,-3.5267200469970703
Lenalidomide,Sorafenib,MDA-MB-231,ALMANAC,-18.6061730195408,-9.40559196472168
dexamethasone,geldanamycin,A375,ONEIL,-34.7812340468876,-14.881746292114258
Gefitinib,Vorinostat,UO-31,ALMANAC,-1.80886214447602,1.1384868621826172
Abiraterone,Nilotinib,SW-620,ALMANAC,-3.95912630615135,-3.028238296508789
Fulvestrant,Sorafenib,UACC-257,ALMANAC,0.379831647814513,-10.698335647583008
Lenalidomide,Dasatinib,NCI-H226,ALMANAC,-5.7963212360008,-14.311196327209473
Ruxolitinib,paclitaxel,HOP-92,ALMANAC,-12.0731518149762,-23.261306762695312
Fingolimod,SNS-032,Mel Ho,FRIEDMAN,1.78971686813687,-8.602348327636719
Enzastaurin,Dasatinib,COLO 792,FRIEDMAN,-5.12518461033554,-1.7473220825195312
Vandetanib,Sunitinib,CCRF-CEM,ALMANAC,-12.4459775118566,-8.508573532104492
Ruxolitinib,mitotane,SK-OV-3,ALMANAC,5.20287935666749,-3.5081825256347656
Tideglusib,Lestaurtinib,WM115,FRIEDMAN,-17.9854847158271,-7.440191268920898
paclitaxel,Romidepsin,KM12,ALMANAC,-22.8341459810626,-26.70886993408203
Sorafenib,mitotane,MOLT-4,ALMANAC,4.81335591631717,-1.625444412231445
paclitaxel,Dasatinib,OVCAR-5,ALMANAC,1.56098263213511,-6.217859268188477
Crizotinib,Sorafenib,SN12C,ALMANAC,-3.75600919752009,-17.80868148803711
VX-702,Fingolimod,WT2-iPS,FRIEDMAN,-0.734773626082339,-5.621431350708008
Vismodegib,Imatinib,HS 578T,ALMANAC,-8.16080906242688,-7.187067031860352
paclitaxel,Sorafenib,SK-OV-3,ALMANAC,-20.3587880824432,-6.438482284545898
Crizotinib,Gefitinib,COLO 205,ALMANAC,5.631433240957,-3.74786376953125
Navitoclax,SNS-032,Mel Ho,FRIEDMAN,5.74603287763752,6.0101318359375
Abiraterone,Lapatinib,RXF 393,ALMANAC,-6.51418060123847,-7.730613708496094
Vandetanib,Lapatinib,HS 578T,ALMANAC,-0.893647668977366,0.1329269409179687
Nilotinib,Dasatinib,HCT116,ALMANAC,-5.75931055031196,-7.788703918457031
Pazopanib,Cediranib,RPMI7951,FRIEDMAN,-16.8465543327461,-9.28327178955078
Vandetanib,Lenalidomide,RPMI-8226,ALMANAC,0.315802979533741,-4.4783430099487305
Fingolimod,Tanespimycin,MeWo,FRIEDMAN,-7.2306836325896,-4.709236145019531
Crizotinib,Cediranib,WM115,FRIEDMAN,-4.90899465812895,-7.362749099731445
Sunitinib,Palbociclib,COLO 800,FRIEDMAN,-15.1869208834915,-15.205886840820312
celecoxib,mitotane,786-0,ALMANAC,0.405913176525962,-1.8917999267578125
Abiraterone,Gefitinib,MOLT-4,ALMANAC,9.53550476218847,-2.0959415435791016
Lenalidomide,Imatinib,MOLT-4,ALMANAC,-4.49387191218317,0.2705249786376953
Nilotinib,Vorinostat,IPC-298,FRIEDMAN,2.66635622936199,-11.64747428894043
metformin,Dasatinib,UACC62,ONEIL,-13.4460672849668,-27.26818084716797
clozapine,Ruxolitinib,L-1236,NCATS_HL,-5.66726227150571,-23.19199752807617
Navitoclax,Tanespimycin,RVH-421,FRIEDMAN,-3.6513007701107,-4.901813507080078
Vemurafenib,Axitinib,A498,ALMANAC,0.99763376434599,-9.71496295928955
Sunitinib,Sorafenib,SKMEL30,ONEIL,2.76912169862866,-6.225472450256348
Lestaurtinib,Lapatinib,A2058,FRIEDMAN,6.05727809411413,-5.103294372558594
dexamethasone,Lapatinib,NCIH520,ONEIL,4.00193853852038,-13.510042190551758
Abiraterone,Imatinib,RPMI-8226,ALMANAC,-17.2118093980148,-2.790445327758789
Lestaurtinib,Sorafenib,WT2-iPS,FRIEDMAN,-8.16841155724351,-9.241397857666016
Navitoclax,Erlotinib,A101D,FRIEDMAN,26.8816826190586,9.37109375
Dasatinib,thalidomide,LOX IMVI,ALMANAC,-27.9317280229168,-6.357101440429688
Vorinostat,geldanamycin,VCAP,ONEIL,7.262818938793504,-2.420761108398437
Lenalidomide,Gefitinib,MOLT-4,ALMANAC,-31.3333758429968,-0.2152957916259765
Gefitinib,Trametinib,HCC1500,ASTRAZENECA,-5.64314242366204,-9.719980239868164
Nilotinib,Sorafenib,A375,FRIEDMAN,-10.0226221407601,-5.309691905975342
MEGESTROL ACETATE,Sorafenib,NCI-H460,ALMANAC,-6.10048855889384,-9.81578254699707
Vismodegib,Lenalidomide,PC-3,ALMANAC,-0.49796494192031,-4.247718811035156
Vemurafenib,Imatinib,KM12,ALMANAC,-10.3488983501153,-7.084452629089356
paclitaxel,Dasatinib,A2780,ONEIL,0.1119561526876595,-3.772857666015625
Vismodegib,Imatinib,MDA-MB-231,ALMANAC,-0.0093204297252452,-4.6467132568359375
Sunitinib,Dasatinib,A375,ONEIL,15.4985727759109,-0.6027660369873047
Lenalidomide,Lapatinib,TK-10,ALMANAC,-19.7934116522925,-4.376321792602539
raloxifene,Vismodegib,MCF7,ALMANAC,0.939016767184743,-7.417423248291016
Crizotinib,Gefitinib,K-562,ALMANAC,1.35639212064322,-4.658440589904785
Vandetanib,Sunitinib,T-47D,ALMANAC,-1.4389248303173,-6.385476112365723
VX-702,RAF265,IST-MEL1,FRIEDMAN,-11.1637013338419,-5.319541931152344
VX-702,Lenalidomide,IST-MEL1,FRIEDMAN,-6.02107904124788,-7.143813133239746
Crizotinib,Ruxolitinib,SR,ALMANAC,-21.1979982914756,-3.995745658874512
MEGESTROL ACETATE,Sorafenib,CCRF-CEM,ALMANAC,4.19345085677076,-10.334331512451172
Gefitinib,MEGESTROL ACETATE,SR,ALMANAC,-19.1807808691546,-6.583201408386231
Crizotinib,thalidomide,MDA-MB-468,ALMANAC,2.29572914695029,-9.64629364013672
celecoxib,thalidomide,OVCAR-5,ALMANAC,-0.850568840883869,-3.4806604385375977
Abiraterone,mitotane,CCRF-CEM,ALMANAC,-6.53382113468638,-0.8140525817871094
Vismodegib,Sorafenib,IGROV1,ALMANAC,-19.8732060146151,-6.63315486907959
Linsitinib,SNS-032,MZ-MEL-2,FRIEDMAN,4.2998707063818,-1.9803009033203125
Vatalanib,Cediranib,MeWo,FRIEDMAN,-14.66550071897,-5.727969169616699
Pazopanib,Tanespimycin,SKMEL30,FRIEDMAN,13.9104594452857,-6.857587814331055
Abiraterone,Dasatinib,HOP-62,ALMANAC,11.2045082179773,-7.103096008300781
Abiraterone,Dasatinib,UO-31,ALMANAC,2.88429826189552,-6.188499450683594
Sorafenib,Dasatinib,COLO 792,FRIEDMAN,-18.6492644390877,-9.297765731811523
Linsitinib,Vismodegib,IPC-298,FRIEDMAN,-2.68955408047737,-4.82036828994751
Enzastaurin,Vatalanib,COLO 829,FRIEDMAN,6.9938048913474,-7.272880554199219
Gefitinib,Lapatinib,NCIH23,ALMANAC,-3.02458873438672,-1.404798984527588
MEGESTROL ACETATE,thalidomide,HCT-15,ALMANAC,-5.13386131656846,-4.115985870361328
RAF265,Vorinostat,UACC62,FRIEDMAN,-3.7905366103453,-7.274711608886719
Imatinib,Dasatinib,SK-MEL-28,ALMANAC,-8.92174553357401,-4.440451145172119
celecoxib,Dasatinib,RPMI-8226,ALMANAC,1.79725765328326,-3.874025344848633
Navitoclax,Tanespimycin,LOX IMVI,FRIEDMAN,31.2594600012824,6.477888107299805
raloxifene,Sunitinib,MDA-MB-231,ALMANAC,-3.44726804251539,-5.707893371582031
Enzastaurin,Erlotinib,IST-MEL1,FRIEDMAN,13.081085897609,-7.154790878295898
Navitoclax,VX-702,LOX IMVI,FRIEDMAN,57.6200073346927,10.095447540283203
Vandetanib,Abiraterone,TK-10,ALMANAC,-3.11945721580768,-0.4480257034301758
Lestaurtinib,RAF265,COLO 829,FRIEDMAN,-9.37346897339171,-8.997823715209961
Enzastaurin,Cediranib,A2058,FRIEDMAN,2.11403216606515,-7.180347442626953
Ruxolitinib,celecoxib,SW-620,ALMANAC,-3.72424407856129,-5.853414535522461
Lenalidomide,Crizotinib,CCRF-CEM,ALMANAC,-43.7136829951789,1.3221054077148438
paclitaxel,Romidepsin,HCT-15,ALMANAC,-0.880611390150818,-23.69508934020996
Ruxolitinib,Sunitinib,IPC-298,FRIEDMAN,0.685154037501567,-7.245309829711914
Ruxolitinib,Vandetanib,U251,ALMANAC,-11.7956746409694,-11.438480377197266
Sorafenib,Bexarotene,SK-MEL-2,FRIEDMAN,5.21381269573763,-3.445733070373535
Lapatinib,SNS-032,UACC62,FRIEDMAN,0.983733105425157,-1.6256866455078125
Sunitinib,Midostaurin,RVH-421,FRIEDMAN,-27.4358520167864,-6.181365013122559
Vismodegib,Sunitinib,SNB-75,ALMANAC,-2.60585317989153,-7.357627868652344
Crizotinib,Pioglitazone,SK-MEL-2,FRIEDMAN,4.05981049623112,-5.425749778747559
celecoxib,Nilotinib,MDA-MB-468,ALMANAC,-4.5248150759475,-1.517822265625
raloxifene,Vorinostat,SR,ALMANAC,-33.9099538792483,-4.590057373046875
Pazopanib,Tideglusib,A2058,FRIEDMAN,0.883297665707723,2.8907718658447266
troglitazone,Ruxolitinib,L-1236,NCATS_HL,-24.8042089788336,-13.214006423950195
Vemurafenib,Lenalidomide,MCF7,ALMANAC,3.44497393211468,-6.486185073852539
Vismodegib,Vemurafenib,SF-268,ALMANAC,3.48493051596684,-8.41537857055664
Cabozantinib,Ruxolitinib,L-1236,NCATS_HL,-25.5231613904445,-15.044620513916016
Dasatinib,Sunitinib,HOP-92,ALMANAC,0.928141389674443,-4.155132293701172
Lapatinib,thalidomide,MCF7,ALMANAC,-3.20672906057325,-2.956298828125
Vandetanib,paclitaxel,KM12,ALMANAC,-42.4181278144935,-10.766904830932615
dexamethasone,Erlotinib,OVCAR3,ONEIL,-15.0089303719363,-10.83747100830078
celecoxib,Sunitinib,SK-MEL-5,ALMANAC,-2.87632800624897,-4.223397254943848
