Drug A,Drug B,Cell Line Name,Study Name,Score,Pred Score
Gefitinib,celecoxib,HCT-15,ALMANAC,-16.6884597803369,-6.528484344482422
Ruxolitinib,Axitinib,HCT116,ALMANAC,-1.40557188170451,-15.110105514526367
Abiraterone,paclitaxel,COLO 205,ALMANAC,-31.9704877329208,-15.452713966369627
Vemurafenib,Abiraterone,EKVX,ALMANAC,-6.08183387140279,-1.8969268798828125
dopamine,Ruxolitinib,L-1236,NCATS_HL,-36.2475356866229,-26.885194778442383
Vatalanib,SNS-032,RVH-421,FRIEDMAN,-0.845659632456969,-2.592862129211426
Abiraterone,Vismodegib,RXF 393,ALMANAC,-2.53274592075251,-7.309682846069336
Vorinostat,mitotane,K-562,ALMANAC,-38.242431396069,-15.020153999328612
Abiraterone,Ruxolitinib,SK-MEL-2,ALMANAC,-0.783309747276542,-4.294942855834961
Axitinib,Lenalidomide,HCT-15,ALMANAC,-2.75703126949815,-9.764900207519531
Vismodegib,mitotane,CAKI-1,ALMANAC,0.351546205699362,-0.1850109100341797
Dasatinib,Vorinostat,SK-MEL-2,FRIEDMAN,4.89836138095425,10.115951538085938
Crizotinib,Vismodegib,MDA-MB-231,ALMANAC,-2.87803706348432,-4.045156478881836
paclitaxel,Vorinostat,PC-3,ALMANAC,-5.04017396709963,-2.7626256942749023
Navitoclax,Pazopanib,SK-MEL-28,FRIEDMAN,-1.26589994070143,-0.2463150024414062
Nilotinib,Palbociclib,UACC-257,FRIEDMAN,8.01970579416354,-4.908353805541992
Vismodegib,Lenalidomide,KM12,ALMANAC,-10.4195312376902,-7.434951782226562
Ruxolitinib,celecoxib,MDA-MB-231,ALMANAC,-3.07031038050258,-3.384470224380493
Lapatinib,Erlotinib,OCUBM,ONEIL,3.4484762474106,0.8065259456634521
Vandetanib,Romidepsin,UACC-257,ALMANAC,-46.9331123019515,-35.79563903808594
Romidepsin,Fulvestrant,SW-620,ALMANAC,-22.5683219149104,-15.48745346069336
Romidepsin,Sunitinib,786-0,ALMANAC,-63.5576985464979,-30.40063095092773
celecoxib,mitotane,TK-10,ALMANAC,-4.36074851219293,1.4193601608276367
Cediranib,Pioglitazone,A375,FRIEDMAN,-4.36942502972153,-7.9342942237854
Lenalidomide,paclitaxel,NCI-H522,ALMANAC,-40.1485675573587,-26.28777313232422
Fingolimod,Tanespimycin,SK-MEL-2,FRIEDMAN,-3.10087738761902,-13.55414581298828
Lenalidomide,Gefitinib,CAKI-1,ALMANAC,-16.5719938065048,-7.143383026123047
Sorafenib,SNS-032,LB2518-MEL,FRIEDMAN,-6.85831029859203,-7.716514587402344
Nilotinib,Vorinostat,BT-549,ALMANAC,-10.2862584827607,-6.580456733703613
paclitaxel,Erlotinib,VCAP,ONEIL,-19.923371510770203,-6.882914543151856
Crizotinib,Vandetanib,SF-539,ALMANAC,-1.99352704656105,-4.725257396697998
RAF265,Cediranib,COLO 792,FRIEDMAN,-16.7321496668398,-0.820159912109375
Palbociclib,Vatalanib,SK-MEL-28,FRIEDMAN,-19.0305457993359,-8.238374710083008
Abiraterone,Gefitinib,KM12,ALMANAC,-8.72944521172744,-3.080807685852051
MEGESTROL ACETATE,Vorinostat,K-562,ALMANAC,-38.4186759611236,-19.003047943115234
Vorinostat,Lapatinib,A427,ONEIL,-11.18181257464061,-2.085968255996704
Lapatinib,Pioglitazone,LB2518-MEL,FRIEDMAN,-15.5205106480785,-6.471133232116699
Crizotinib,thalidomide,IGROV1,ALMANAC,2.28802339022466,-2.538347244262696
Ruxolitinib,Lenalidomide,M14,ALMANAC,-5.13769573200003,-10.199668884277344
Abiraterone,paclitaxel,A549,ALMANAC,-5.25744817226474,-16.963008880615234
Vemurafenib,Vismodegib,UACC-257,ALMANAC,-8.14113216645911,-9.264307022094728
Ruxolitinib,Vandetanib,DU-145,ALMANAC,-2.00668510239857,-5.21642017364502
VX-702,Linsitinib,WM115,FRIEDMAN,-10.1244437643506,-3.930651664733887
MEGESTROL ACETATE,Vemurafenib,786-0,ALMANAC,-5.04293764352985,-12.028642654418944
VX-702,Vatalanib,451Lu,FRIEDMAN,-14.8384281942683,-4.201942443847656
Vemurafenib,Dasatinib,DU-145,ALMANAC,-6.9853093436311,-14.406560897827148
Linsitinib,Palbociclib,UACC62,FRIEDMAN,11.1693146636588,-4.8470001220703125
Vatalanib,Dasatinib,WM115,FRIEDMAN,4.44869525960952,-5.408437728881836
Dasatinib,thalidomide,SNB-75,ALMANAC,-8.25550051221543,-15.625680923461914
Abiraterone,Dasatinib,M14,ALMANAC,-9.12861474639945,-2.7300338745117188
Sorafenib,Lapatinib,RPMI7951,FRIEDMAN,12.2982211977264,4.316646575927734
Ruxolitinib,Dasatinib,HOP-62,ALMANAC,13.0417621038113,-12.013830184936523
Crizotinib,Lapatinib,OVCAR-4,ALMANAC,-6.73603349751957,-5.965145111083984
Ruxolitinib,MEGESTROL ACETATE,UACC-257,ALMANAC,-7.38841593382329,-6.222009181976318
Midostaurin,SNS-032,UACC62,FRIEDMAN,17.9230167178663,-3.370816230773926
raloxifene,Lenalidomide,ACHN,ALMANAC,-1.02235515935383,-13.849420547485352
MEGESTROL ACETATE,mitotane,U251,ALMANAC,8.50634596262065,-4.038702964782715
Axitinib,Crizotinib,HCT-15,ALMANAC,-2.54335767039546,-4.672200202941895
Tideglusib,RAF265,SK-MEL-2,FRIEDMAN,-25.2839006736084,-4.940544128417969
Tanespimycin,Palbociclib,A375,FRIEDMAN,22.4781589054731,-12.45854949951172
Axitinib,Abiraterone,BT-549,ALMANAC,-0.952786021826802,-1.383263111114502
Ruxolitinib,Abiraterone,RPMI-8226,ALMANAC,0.9487022890229,-4.915007591247559
Gefitinib,celecoxib,U251,ALMANAC,2.59515122541073,-4.203091144561768
Vandetanib,Sorafenib,SF-268,ALMANAC,-7.339235774244,-11.081424713134766
VX-702,Midostaurin,MeWo,FRIEDMAN,-3.79550345880693,-2.70849347114563
Ruxolitinib,Dasatinib,HCC-2998,ALMANAC,-6.82448003647814,-2.0964298248291016
Nilotinib,thalidomide,SF-295,ALMANAC,-3.02426252992263,-9.121871948242188
Ruxolitinib,Tideglusib,UACC-257,FRIEDMAN,-7.60180707048236,-9.661641120910645
Vatalanib,Cediranib,WM115,FRIEDMAN,-0.718693659111367,-4.734113693237305
Gefitinib,Crizotinib,HCT116,ALMANAC,-7.14414490060197,-0.7043256759643555
Abiraterone,Imatinib,786-0,ALMANAC,-7.29505933380269,-2.853096008300781
VX-702,Fingolimod,COLO 792,FRIEDMAN,5.03279369126884,-22.454132080078125
Erlotinib,Sorafenib,PA1,ONEIL,-0.7762273913233743,-0.1057357788085937
Lenalidomide,thalidomide,HOP-92,ALMANAC,-3.52019444551899,-1.275146484375
Vismodegib,Abiraterone,KM12,ALMANAC,-9.17649690326365,-1.4974184036254885
Vemurafenib,Vismodegib,SK-MEL-5,ALMANAC,-9.67551673342172,-11.272732734680176
Vismodegib,Sorafenib,TK-10,ALMANAC,-7.86778703046276,-7.223564147949219
Navitoclax,Ruxolitinib,L-1236,NCATS_HL,2.844747446555265,-3.882865905761719
MEGESTROL ACETATE,Imatinib,SK-MEL-28,ALMANAC,-5.73342132959355,-6.15512752532959
Fingolimod,Palbociclib,SKMEL30,FRIEDMAN,-26.8922289506886,-14.817611694335938
Vismodegib,Vandetanib,DU-145,ALMANAC,-6.09896984676574,-4.9369659423828125
metformin,Vorinostat,OCUBM,ONEIL,-13.2752747780792,-18.272918701171875
dexamethasone,Erlotinib,A2780,ONEIL,-26.5692742661385,-9.798162460327148
raloxifene,Fulvestrant,A549,ALMANAC,-1.48284831590547,1.257648468017578
RAF265,Cediranib,A2058,FRIEDMAN,-7.82912112820335,-5.720418453216553
SNS-032,Cediranib,RVH-421,FRIEDMAN,-1.60538509204013,-9.57666015625
Abiraterone,paclitaxel,ACHN,ALMANAC,-15.7474023254361,-18.14780616760254
Vandetanib,Imatinib,SNB-75,ALMANAC,-6.49731843112403,3.5677404403686523
MEGESTROL ACETATE,Sorafenib,ACHN,ALMANAC,-30.3441491067303,-10.796208381652832
Lestaurtinib,Sunitinib,A2058,FRIEDMAN,11.3533617535501,-8.23980712890625
Crizotinib,raloxifene,HOP-92,ALMANAC,0.412853594198824,-3.5298852920532227
Lapatinib,mitotane,SW-620,ALMANAC,0.419408820497626,-3.910834312438965
Crizotinib,Lapatinib,WM115,FRIEDMAN,6.82788107813236,-4.975461006164551
Ruxolitinib,Pioglitazone,A101D,FRIEDMAN,-17.2898677972876,-8.138286590576172
Ruxolitinib,MEGESTROL ACETATE,TK-10,ALMANAC,-8.07211858021626,-6.666677474975586
Vismodegib,Crizotinib,SF-268,ALMANAC,-3.17435321314389,-6.862737655639648
Palbociclib,Midostaurin,COLO 792,FRIEDMAN,-11.0121612935733,14.415215492248535
Vorinostat,Fulvestrant,MCF7,ALMANAC,-7.5336387879893,-8.65406608581543
Vismodegib,Vorinostat,NCI-H226,ALMANAC,4.06408472225993,-13.794563293457031
Abiraterone,Vandetanib,MDA-MB-231,ALMANAC,1.62848035401032,-1.7983036041259766
Vemurafenib,Fulvestrant,HCC-2998,ALMANAC,-5.81557011117536,-1.9560911655426023
Axitinib,Lapatinib,CAKI-1,ALMANAC,-2.01532375335572,-0.6448898315429688
Vismodegib,Sunitinib,OVCAR3,ALMANAC,-4.54435830898426,-12.219882011413574
Vandetanib,celecoxib,SK-OV-3,ALMANAC,-14.2393903718335,-3.755214214324951
Nilotinib,Vorinostat,IGROV1,ALMANAC,-3.16580544242774,-11.698040008544922
Vismodegib,Crizotinib,NCI-H460,ALMANAC,-1.45076059394456,-4.674796581268311
Crizotinib,raloxifene,SF-295,ALMANAC,-17.4529748004725,-8.319022178649902
Dasatinib,geldanamycin,NCIH23,ONEIL,-0.6435038581465955,-3.415374755859375
Crizotinib,Abiraterone,EKVX,ALMANAC,-2.01246404027148,-6.968074798583984
Ruxolitinib,Romidepsin,HOP-62,ALMANAC,-74.6187925756874,-44.75984954833984
Lenalidomide,Sunitinib,SK-MEL-28,ALMANAC,0.127019337127794,-2.6690540313720703
Bexarotene,Vatalanib,RVH-421,FRIEDMAN,-22.97839166225,-7.261807441711426
Vorinostat,Erlotinib,HCT116,ONEIL,-1.130678948105339,-17.028961181640625
Nilotinib,Lestaurtinib,SK-MEL-28,FRIEDMAN,9.97548803720664,-6.115475654602051
Ruxolitinib,raloxifene,SN12C,ALMANAC,2.98607699000081,-6.660189628601074
Sunitinib,geldanamycin,A2058,ONEIL,6.795393661635613,-11.420799255371094
Lapatinib,Dasatinib,SKMES1,ONEIL,12.566471603210276,-7.918045043945312
celecoxib,Nilotinib,HT29,ALMANAC,4.0710223175188,-8.884540557861328
Crizotinib,celecoxib,SF-539,ALMANAC,2.08685666162915,-3.4315948486328125
Nilotinib,VX-702,451Lu,FRIEDMAN,-11.448649912714,-8.296496391296387
celecoxib,mitotane,HCT-15,ALMANAC,-2.55217087028113,-0.3608369827270508
Sunitinib,Fingolimod,WT2-iPS,FRIEDMAN,-5.10216942449709,-4.104984283447266
Axitinib,raloxifene,HOP-92,ALMANAC,3.86051926670382,-4.0835490226745605
Crizotinib,Lenalidomide,A375,FRIEDMAN,2.21827990485251,-6.112751483917236
Vismodegib,Lenalidomide,RPMI7951,FRIEDMAN,-24.7082980391606,-8.290830612182617
celecoxib,Imatinib,SK-MEL-28,ALMANAC,-6.73538240816403,-4.48491096496582
raloxifene,Nilotinib,SK-MEL-28,ALMANAC,0.122317424544214,-5.751201629638672
Vorinostat,Dasatinib,U251,ALMANAC,-3.82692918700762,-3.140517234802246
Abiraterone,paclitaxel,NCI-H460,ALMANAC,-28.1439956317661,-13.055347442626951
Palbociclib,SNS-032,MZ-MEL-2,FRIEDMAN,-6.70923537941022,-4.27155876159668
Nilotinib,Pioglitazone,WT2-iPS,FRIEDMAN,7.64164304805578,-9.459802627563477
MEGESTROL ACETATE,Nilotinib,U251,ALMANAC,-1.79764798622083,-10.878982543945312
Fingolimod,Cediranib,A101D,FRIEDMAN,-34.1222619179168,-14.039419174194336
raloxifene,Sunitinib,OVCAR-8,ALMANAC,-2.38406220974667,-6.187243461608887
Axitinib,thalidomide,SNB-75,ALMANAC,1.8759938023859,-4.689098358154297
Nilotinib,Erlotinib,SK-MEL-5,FRIEDMAN,-0.434963238850754,-3.650299549102783
metformin,Vorinostat,RPMI7951,ONEIL,-22.42608065327665,-23.619951248168945
Axitinib,Vismodegib,HCT116,ALMANAC,-5.22471213649491,-4.653998374938965
Abiraterone,celecoxib,SNB-75,ALMANAC,1.29301832270296,-1.9089698791503904
Vandetanib,Romidepsin,HCT-15,ALMANAC,1.71967376955815,-26.04572105407715
Lenalidomide,Crizotinib,SW-620,ALMANAC,-14.2960997278756,-6.928726196289063
Vismodegib,Imatinib,BT-549,ALMANAC,-1.85722361924532,-7.751209259033203
Ruxolitinib,Linsitinib,SKMEL30,FRIEDMAN,1.12806672414511,-5.7122344970703125
raloxifene,MEGESTROL ACETATE,NCI-H322M,ALMANAC,-14.7648739087486,-2.9152727127075195
vinblastine,Dasatinib,OCUBM,ONEIL,0.60779733849738,-7.642553329467773
Nilotinib,Sunitinib,MCF7,ALMANAC,-3.79440150836379,-4.2480010986328125
Crizotinib,paclitaxel,SNB-75,ALMANAC,-1.87079919970522,-13.93244743347168
raloxifene,MEGESTROL ACETATE,SF-295,ALMANAC,-2.36490565661745,-3.145087242126465
Sorafenib,mitotane,OVCAR3,ALMANAC,3.93099239952723,-1.9197349548339844
Sunitinib,thalidomide,NCI-H226,ALMANAC,-2.78957533651241,-7.112466812133789
Tanespimycin,Vorinostat,A375,FRIEDMAN,-12.8652517109192,-12.747589111328123
Crizotinib,Vandetanib,SF-295,ALMANAC,-12.4259474589546,-2.14399528503418
celecoxib,Fulvestrant,786-0,ALMANAC,-1.06262208862109,-0.4467077255249023
Crizotinib,celecoxib,SR,ALMANAC,-5.9336186948094,-7.223117828369141
Linsitinib,Ruxolitinib,L-1236,NCATS_HL,-22.3595821708885,-5.826057434082031
Dasatinib,SNS-032,A375,FRIEDMAN,-0.113640279686612,-2.289548873901367
Axitinib,Lapatinib,A549,ALMANAC,-3.17622136959057,-4.735343933105469
Vatalanib,SNS-032,COLO 800,FRIEDMAN,-11.3313947547953,-3.0050058364868164
Lapatinib,Dasatinib,451Lu,FRIEDMAN,-6.34697217365369,-2.073993682861328
Palbociclib,SNS-032,COLO 800,FRIEDMAN,-16.262435553153,-9.79313850402832
Abiraterone,Vemurafenib,OVCAR-4,ALMANAC,-1.50021395051841,-7.133201599121094
Bexarotene,Tanespimycin,LOX IMVI,FRIEDMAN,-19.721601775548,-15.60869026184082
Ruxolitinib,Dasatinib,UACC62,FRIEDMAN,11.4537855788269,-13.922647476196287
Vemurafenib,celecoxib,HCT116,ALMANAC,-2.19570355843694,-2.491185188293457
Vismodegib,Bexarotene,SK-MEL-2,FRIEDMAN,16.8321474577093,4.337293148040772
raloxifene,thalidomide,TK-10,ALMANAC,-0.374511482808624,-2.729912757873535
Lenalidomide,Vemurafenib,U251,ALMANAC,2.55192897857133,-10.201436042785645
Gefitinib,Sorafenib,UACC62,ALMANAC,-0.56513585742832,-1.450395584106445
Ruxolitinib,Lapatinib,Mel Ho,FRIEDMAN,2.48129145940823,-4.409933090209961
paclitaxel,Romidepsin,TK-10,ALMANAC,-16.6996650341988,-28.47954559326172
Crizotinib,thalidomide,SW-620,ALMANAC,-13.7438205174927,-5.200866222381592
Enzastaurin,Crizotinib,UACC62,FRIEDMAN,6.83972087794679,0.0349292755126953
Sunitinib,Tanespimycin,LB2518-MEL,FRIEDMAN,-0.731883236642476,-2.9924087524414062
RAF265,Pioglitazone,A2058,FRIEDMAN,-26.7834276616921,-7.623800277709961
Sorafenib,Erlotinib,COLO 800,FRIEDMAN,-18.2683367777845,-7.0821027755737305
Ruxolitinib,SNS-032,A375,FRIEDMAN,-16.69903150214,-7.222218990325928
raloxifene,celecoxib,OVCAR-4,ALMANAC,0.626210200259491,-5.944988250732422
Lenalidomide,Nilotinib,SR,ALMANAC,2.62290539999786,-8.200418472290039
Imatinib,paclitaxel,OVCAR-4,ALMANAC,-25.544115136344,-10.01982307434082
Vandetanib,Sunitinib,NCIH23,ALMANAC,-5.38407867517805,-1.6614036560058594
Axitinib,Ruxolitinib,NCI-H460,ALMANAC,-1.5250253234925,-4.46288013458252
Vandetanib,Sorafenib,ACHN,ALMANAC,-7.63132175539588,-1.9316730499267576
Imatinib,mitotane,NCI-H460,ALMANAC,-1.41375982785986,-4.700857162475586
Sunitinib,mitotane,MDA-MB-231,ALMANAC,-2.48894153518004,-3.10732650756836
Midostaurin,Cediranib,COLO 800,FRIEDMAN,-8.28311953783466,-4.978475570678711
Ruxolitinib,Linsitinib,IST-MEL1,FRIEDMAN,1.25916863894115,-6.560001850128174
Fingolimod,RAF265,RVH-421,FRIEDMAN,-4.76066179977162,-5.813419342041016
Vismodegib,Palbociclib,SK-MEL-28,FRIEDMAN,-38.6563436221709,-11.510812759399414
paclitaxel,Romidepsin,SF-539,ALMANAC,-10.4092849405376,-36.895469665527344
MEGESTROL ACETATE,Sorafenib,OVCAR-8,ALMANAC,-17.1510396237327,-10.817800521850586
Ruxolitinib,Navitoclax,Mel Ho,FRIEDMAN,0.443606040325795,-10.36762237548828
Abiraterone,Ruxolitinib,OVCAR3,ALMANAC,-9.96199922720457,-7.1620378494262695
Ruxolitinib,Vatalanib,COLO 800,FRIEDMAN,-43.3399858833861,-9.784282684326172
Navitoclax,Enzastaurin,SK-MEL-28,FRIEDMAN,22.458723638504,-1.2982673645019531
Cediranib,Pioglitazone,IPC-298,FRIEDMAN,-7.0568911511029,-6.357915878295898
Abiraterone,Vandetanib,DU-145,ALMANAC,-11.5918524239414,-2.485182762145996
Tideglusib,Sunitinib,LB2518-MEL,FRIEDMAN,-26.6049496556527,-13.486616134643556
Fingolimod,Dasatinib,COLO 800,FRIEDMAN,-14.1459575378559,-12.055123329162598
Erlotinib,Midostaurin,MeWo,FRIEDMAN,0.783638718442787,-1.5215063095092771
Enzastaurin,Crizotinib,A2058,FRIEDMAN,-0.946299146532099,-3.5186214447021484
celecoxib,Romidepsin,RXF 393,ALMANAC,-40.036010941367,-29.584976196289062
Lapatinib,Midostaurin,WM115,FRIEDMAN,-20.7612008989792,-7.101705074310303
dexamethasone,Lapatinib,UWB1289,ONEIL,-31.934070451053,-7.351649284362793
Imatinib,mitotane,ACHN,ALMANAC,-6.30236529400173,-6.193546772003174
VX-702,Vatalanib,SK-MEL-5,FRIEDMAN,-5.46321842342988,-4.211280822753906
celecoxib,Imatinib,UACC-257,ALMANAC,0.211192981098951,-4.094508171081543
Abiraterone,Fulvestrant,OVCAR-4,ALMANAC,4.04301974973788,-2.0793228149414062
Abiraterone,Lapatinib,NCI-H226,ALMANAC,-4.34356064778399,0.0512199401855468
Sunitinib,mitotane,OVCAR3,ALMANAC,-5.07694501929286,-3.119453430175781
Lestaurtinib,Vorinostat,COLO 800,FRIEDMAN,1.86569630639054,-5.002136707305908
Vismodegib,Fulvestrant,HT29,ALMANAC,4.79563923401016,-1.787534236907959
Axitinib,Vorinostat,COLO 205,ALMANAC,-7.83697955403147,-5.731510162353516
Nilotinib,SNS-032,A2058,FRIEDMAN,-26.0231766299713,-8.661966323852539
Enzastaurin,Vorinostat,A2058,FRIEDMAN,-2.20142257471768,-3.537439346313477
celecoxib,Sunitinib,MDA-MB-231,ALMANAC,1.33974188306381,-8.843866348266602
celecoxib,Sunitinib,KM12,ALMANAC,-28.6376732824097,-1.5625877380371094
Crizotinib,Vemurafenib,OVCAR3,ALMANAC,1.70180444148174,-6.8247833251953125
MEGESTROL ACETATE,paclitaxel,OVCAR3,ALMANAC,-48.306703265746,-28.49261283874512
Vemurafenib,Nilotinib,SK-MEL-5,ALMANAC,-5.87705179119563,-6.6392107009887695
Lestaurtinib,Palbociclib,WT2-iPS,FRIEDMAN,-2.1284639262236,-9.025015830993652
Gefitinib,Crizotinib,UACC-812,ASTRAZENECA,-7.82873696082844,-4.744960784912109
Axitinib,Vismodegib,COLO 205,ALMANAC,-7.79415234919387,-7.980255603790283
Ruxolitinib,Navitoclax,A375,FRIEDMAN,-6.31470324301509,-11.576478958129885
Ruxolitinib,Axitinib,SK-MEL-2,ALMANAC,1.48070972245374,-5.020493984222412
Ruxolitinib,Sorafenib,RXF 393,ALMANAC,-21.4635673476208,-8.456059455871582
Sunitinib,Lapatinib,NCIH520,ONEIL,7.028135642932115,-4.553165435791016
Vandetanib,Romidepsin,K-562,ALMANAC,-16.7954457506517,-37.49210357666016
Vatalanib,Midostaurin,IPC-298,FRIEDMAN,19.644632628141,-10.965883255004885
Crizotinib,Vandetanib,HS 578T,ALMANAC,3.01418158653286,-3.775479316711426
Lenalidomide,thalidomide,HT29,ALMANAC,-2.72590428724028,-2.8399887084960938
MEGESTROL ACETATE,Nilotinib,OVCAR-5,ALMANAC,-5.17864895428619,-10.796416282653809
Imatinib,thalidomide,SK-OV-3,ALMANAC,-4.94804906413177,-6.852861404418945
Sunitinib,Lapatinib,SK-OV-3,ONEIL,16.1850033157246,-1.4419546127319336
Navitoclax,Vorinostat,Mel Ho,FRIEDMAN,15.7131486819469,-4.186717987060547
