Drug A,Drug B,Cell Line Name,Score
ABIRATERONE,ARSENIC TRIOXIDE,TK-10,-4.45
ABIRATERONE,ARSENIC TRIOXIDE,U-251MG,-10.88
ABIRATERONE,ARSENIC TRIOXIDE,UACC-257,-7.45
ABIRATERONE,ARSENIC TRIOXIDE,UACC-62,-3.44
ABIRATERONE,ARSENIC TRIOXIDE,UO-31,-11.89
ABIRATERONE,AXITINIB,786-O,2.35
ABIRATERONE,AXITINIB,A-498,-4.13
ABIRATERONE,AXITINIB,A-549,-4.02
ABIRATERONE,AXITINIB,ACHN,5.42
ABIRATERONE,AXITINIB,BT-549,1.06
ABIRATERONE,AXITINIB,Caki-1,5.06
ABIRATERONE,AXITINIB,CCRF-CEM,-2.57
ABIRATERONE,AXITINIB,COLO 205,7.18
ABIRATERONE,AXITINIB,DU145,7.92
ABIRATERONE,AXITINIB,EKVX,-3.43
ABIRATERONE,AXITINIB,HCC2998,-9.72
ABIRATERONE,AXITINIB,HCT 15,-5.45
ABIRATERONE,AXITINIB,HCT 116,0.78
ABIRATERONE,AXITINIB,HOP-62,1.63
ABIRATERONE,AXITINIB,HOP-92,-1.09
ABIRATERONE,AXITINIB,Hs 578T,-5.19
ABIRATERONE,AXITINIB,HT-29,1.53
ABIRATERONE,AXITINIB,IGROV-1,-0.89
ABIRATERONE,AXITINIB,K-562,3.73
ABIRATERONE,AXITINIB,KM12,-1.68
ABIRATERONE,AXITINIB,LOX-IMVI,1.6
ABIRATERONE,AXITINIB,M14,1.56
ABIRATERONE,AXITINIB,MCF-7,5.5
ABIRATERONE,AXITINIB,MDA-MB-231,-4.1
ABIRATERONE,AXITINIB,MDA-MB-468,4.54
ABIRATERONE,AXITINIB,MOLT-4,-1.23
ABIRATERONE,AXITINIB,NCI-H226,0.83
ABIRATERONE,AXITINIB,NCI-H322M,1.22
ABIRATERONE,AXITINIB,NCI-H460,1.39
ABIRATERONE,AXITINIB,NCI-H522,0.41
ABIRATERONE,AXITINIB,NCI-H23,2.99
ABIRATERONE,AXITINIB,OVCAR-4,0.78
ABIRATERONE,AXITINIB,OVCAR-5,0.69
ABIRATERONE,AXITINIB,OVCAR-3,-6.27
ABIRATERONE,AXITINIB,PC-3,-2.4
ABIRATERONE,AXITINIB,RPMI-8226,-8.95
ABIRATERONE,AXITINIB,RXF 393L,3.98
ABIRATERONE,AXITINIB,SF268,-4.46
ABIRATERONE,AXITINIB,SF295,-1.56
ABIRATERONE,AXITINIB,SF539,6.25
ABIRATERONE,AXITINIB,SK-MEL-2,6.45
ABIRATERONE,AXITINIB,SK-MEL-28,1.97
ABIRATERONE,AXITINIB,SK-MEL-5,3.05
ABIRATERONE,AXITINIB,SK-OV-3,2.13
ABIRATERONE,AXITINIB,SN12C,-2.53
ABIRATERONE,AXITINIB,SNB-75,1.31
ABIRATERONE,AXITINIB,SR,-7.29
ABIRATERONE,AXITINIB,SW620,-3.76
ABIRATERONE,AXITINIB,T-47D,3.57
ABIRATERONE,AXITINIB,TK-10,-2.95
ABIRATERONE,AXITINIB,U-251MG,4.27
ABIRATERONE,AXITINIB,UACC-257,3.36
ABIRATERONE,AXITINIB,UACC-62,-5.36
ABIRATERONE,AXITINIB,UO-31,2.38
ABIRATERONE,CELECOXIB,786-O,1.26
ABIRATERONE,CELECOXIB,A-498,-0.6
ABIRATERONE,CELECOXIB,A-549,-4.64
ABIRATERONE,CELECOXIB,ACHN,5.34
ABIRATERONE,CELECOXIB,BT-549,0.88
ABIRATERONE,CELECOXIB,Caki-1,-1.9
ABIRATERONE,CELECOXIB,CCRF-CEM,-15.54
ABIRATERONE,CELECOXIB,COLO 205,0.85
ABIRATERONE,CELECOXIB,DU145,-1.01
ABIRATERONE,CELECOXIB,EKVX,-4.37
ABIRATERONE,CELECOXIB,HCC2998,-14.82
ABIRATERONE,CELECOXIB,HCT 15,-3.95
ABIRATERONE,CELECOXIB,HCT 116,-11.58
ABIRATERONE,CELECOXIB,HOP-62,-6.67
ABIRATERONE,CELECOXIB,HOP-92,0.81
ABIRATERONE,CELECOXIB,Hs 578T,-11.55
ABIRATERONE,CELECOXIB,HT-29,-28.62
ABIRATERONE,CELECOXIB,IGROV-1,3.32
ABIRATERONE,CELECOXIB,K-562,0.25
ABIRATERONE,CELECOXIB,KM12,-8.43
ABIRATERONE,CELECOXIB,LOX-IMVI,0.75
ABIRATERONE,CELECOXIB,M14,-5.14
ABIRATERONE,CELECOXIB,MCF-7,1.44
ABIRATERONE,CELECOXIB,MDA-MB-231,-2.05
ABIRATERONE,CELECOXIB,MDA-MB-468,-37.04
ABIRATERONE,CELECOXIB,MOLT-4,-8.11
ABIRATERONE,CELECOXIB,NCI-H226,-0.08
ABIRATERONE,CELECOXIB,NCI-H322M,0.44
ABIRATERONE,CELECOXIB,NCI-H460,-11.97
ABIRATERONE,CELECOXIB,NCI-H522,1.26
ABIRATERONE,CELECOXIB,NCI-H23,2.95
ABIRATERONE,CELECOXIB,OVCAR-4,4.27
ABIRATERONE,CELECOXIB,OVCAR-5,-0.53
ABIRATERONE,CELECOXIB,OVCAR-8,-11.23
ABIRATERONE,CELECOXIB,OVCAR-3,-14.23
ABIRATERONE,CELECOXIB,PC-3,-4.79
ABIRATERONE,CELECOXIB,RPMI-8226,-26.19
ABIRATERONE,CELECOXIB,RXF 393L,-1.36
ABIRATERONE,CELECOXIB,SF268,-4.64
ABIRATERONE,CELECOXIB,SF295,0.09
ABIRATERONE,CELECOXIB,SF539,-2.19
ABIRATERONE,CELECOXIB,SK-MEL-2,-0.53
ABIRATERONE,CELECOXIB,SK-MEL-28,-15.46
ABIRATERONE,CELECOXIB,SK-MEL-5,2.41
ABIRATERONE,CELECOXIB,SK-OV-3,0.16
ABIRATERONE,CELECOXIB,SN12C,3.07
ABIRATERONE,CELECOXIB,SNB-75,1.67
ABIRATERONE,CELECOXIB,SR,-14.99
ABIRATERONE,CELECOXIB,SW620,-11.85
ABIRATERONE,CELECOXIB,T-47D,4.48
ABIRATERONE,CELECOXIB,TK-10,-11.05
ABIRATERONE,CELECOXIB,U-251MG,-3.28
ABIRATERONE,CELECOXIB,UACC-257,-0.14
ABIRATERONE,CELECOXIB,UACC-62,-4.68
ABIRATERONE,CELECOXIB,UO-31,-6.0
ABIRATERONE,CRIZOTINIB,786-O,2.87
ABIRATERONE,CRIZOTINIB,A-498,-39.94
ABIRATERONE,CRIZOTINIB,A-549,-4.1
ABIRATERONE,CRIZOTINIB,ACHN,-15.4
ABIRATERONE,CRIZOTINIB,BT-549,6.76
ABIRATERONE,CRIZOTINIB,Caki-1,7.64
ABIRATERONE,CRIZOTINIB,CCRF-CEM,-3.7
ABIRATERONE,CRIZOTINIB,COLO 205,-38.09
ABIRATERONE,CRIZOTINIB,DU145,-22.0
ABIRATERONE,CRIZOTINIB,EKVX,-29.74
ABIRATERONE,CRIZOTINIB,HCC2998,-10.57
ABIRATERONE,CRIZOTINIB,HCT 15,0.96
ABIRATERONE,CRIZOTINIB,HCT 116,-3.67
ABIRATERONE,CRIZOTINIB,HOP-62,-3.42
ABIRATERONE,CRIZOTINIB,HOP-92,-16.36
ABIRATERONE,CRIZOTINIB,Hs 578T,3.09
ABIRATERONE,CRIZOTINIB,HT-29,-4.84
ABIRATERONE,CRIZOTINIB,IGROV-1,-7.01
ABIRATERONE,CRIZOTINIB,K-562,1.04
ABIRATERONE,CRIZOTINIB,KM12,-2.89
ABIRATERONE,CRIZOTINIB,LOX-IMVI,8.55
ABIRATERONE,CRIZOTINIB,M14,-2.08
ABIRATERONE,CRIZOTINIB,MCF-7,3.02
ABIRATERONE,CRIZOTINIB,MDA-MB-231,2.71
ABIRATERONE,CRIZOTINIB,MDA-MB-468,3.03
ABIRATERONE,CRIZOTINIB,MOLT-4,-9.76
ABIRATERONE,CRIZOTINIB,NCI-H226,-3.11
ABIRATERONE,CRIZOTINIB,NCI-H322M,-1.68
ABIRATERONE,CRIZOTINIB,NCI-H460,1.08
ABIRATERONE,CRIZOTINIB,NCI-H522,-6.44
ABIRATERONE,CRIZOTINIB,NCI-H23,-1.82
ABIRATERONE,CRIZOTINIB,OVCAR-4,-0.08
ABIRATERONE,CRIZOTINIB,OVCAR-5,-11.46
ABIRATERONE,CRIZOTINIB,OVCAR-8,-7.48
ABIRATERONE,CRIZOTINIB,OVCAR-3,-4.78
ABIRATERONE,CRIZOTINIB,PC-3,-13.76
ABIRATERONE,CRIZOTINIB,RPMI-8226,0.02
ABIRATERONE,CRIZOTINIB,RXF 393L,-3.98
ABIRATERONE,CRIZOTINIB,SF268,-3.06
ABIRATERONE,CRIZOTINIB,SF295,1.59
ABIRATERONE,CRIZOTINIB,SF539,0.59
ABIRATERONE,CRIZOTINIB,SK-MEL-2,-9.94
ABIRATERONE,CRIZOTINIB,SK-MEL-28,-3.7
ABIRATERONE,CRIZOTINIB,SK-MEL-5,-0.14
ABIRATERONE,CRIZOTINIB,SK-OV-3,5.09
ABIRATERONE,CRIZOTINIB,SN12C,-0.86
ABIRATERONE,CRIZOTINIB,SNB-75,-10.13
ABIRATERONE,CRIZOTINIB,SR,-1.2
ABIRATERONE,CRIZOTINIB,SW620,-1.54
ABIRATERONE,CRIZOTINIB,T-47D,1.72
ABIRATERONE,CRIZOTINIB,TK-10,-6.09
ABIRATERONE,CRIZOTINIB,U-251MG,6.75
ABIRATERONE,CRIZOTINIB,UACC-257,0.17
ABIRATERONE,CRIZOTINIB,UACC-62,-7.54
ABIRATERONE,CRIZOTINIB,UO-31,0.81
ABIRATERONE,DASATINIB,786-O,3.61
ABIRATERONE,DASATINIB,A-498,-1.66
ABIRATERONE,DASATINIB,A-549,12.42
ABIRATERONE,DASATINIB,ACHN,-15.53
ABIRATERONE,DASATINIB,BT-549,-26.03
ABIRATERONE,DASATINIB,Caki-1,27.89
ABIRATERONE,DASATINIB,CCRF-CEM,-5.17
ABIRATERONE,DASATINIB,COLO 205,-10.07
ABIRATERONE,DASATINIB,DU145,2.1
ABIRATERONE,DASATINIB,EKVX,-4.98
ABIRATERONE,DASATINIB,HCC2998,-7.19
ABIRATERONE,DASATINIB,HCT 15,-2.34
ABIRATERONE,DASATINIB,HCT 116,-3.05
ABIRATERONE,DASATINIB,HOP-62,11.81
ABIRATERONE,DASATINIB,HOP-92,3.08
ABIRATERONE,DASATINIB,Hs 578T,-16.05
ABIRATERONE,DASATINIB,HT-29,5.28
ABIRATERONE,DASATINIB,IGROV-1,9.93
ABIRATERONE,DASATINIB,K-562,11.62
ABIRATERONE,DASATINIB,KM12,4.4
ABIRATERONE,DASATINIB,LOX-IMVI,11.74
ABIRATERONE,DASATINIB,M14,-8.91
ABIRATERONE,DASATINIB,MCF-7,1.04
ABIRATERONE,DASATINIB,MDA-MB-231,17.47
ABIRATERONE,DASATINIB,MDA-MB-468,3.71
ABIRATERONE,DASATINIB,MOLT-4,-10.09
ABIRATERONE,DASATINIB,NCI-H226,12.33
ABIRATERONE,DASATINIB,NCI-H322M,5.2
ABIRATERONE,DASATINIB,NCI-H460,16.94
ABIRATERONE,DASATINIB,NCI-H522,9.2
ABIRATERONE,DASATINIB,NCI-H23,-7.79
ABIRATERONE,DASATINIB,OVCAR-4,-8.16
ABIRATERONE,DASATINIB,OVCAR-5,3.07
ABIRATERONE,DASATINIB,OVCAR-8,5.28
ABIRATERONE,DASATINIB,OVCAR-3,-2.65
ABIRATERONE,DASATINIB,PC-3,8.93
ABIRATERONE,DASATINIB,RPMI-8226,-5.81
ABIRATERONE,DASATINIB,RXF 393L,0.4
ABIRATERONE,DASATINIB,SF268,1.12
ABIRATERONE,DASATINIB,SF295,-0.4
ABIRATERONE,DASATINIB,SF539,-0.42
ABIRATERONE,DASATINIB,SK-MEL-2,-5.48
ABIRATERONE,DASATINIB,SK-MEL-28,-2.63
ABIRATERONE,DASATINIB,SK-MEL-5,-6.2
ABIRATERONE,DASATINIB,SK-OV-3,2.47
ABIRATERONE,DASATINIB,SN12C,-17.12
ABIRATERONE,DASATINIB,SNB-75,-22.54
ABIRATERONE,DASATINIB,SR,-7.08
ABIRATERONE,DASATINIB,SW620,-3.01
ABIRATERONE,DASATINIB,T-47D,2.62
ABIRATERONE,DASATINIB,TK-10,7.76
ABIRATERONE,DASATINIB,U-251MG,3.81
ABIRATERONE,DASATINIB,UACC-257,-6.8
ABIRATERONE,DASATINIB,UACC-62,5.53
ABIRATERONE,DASATINIB,UO-31,9.03
ABIRATERONE,DOCETAXEL,786-O,0.59
ABIRATERONE,DOCETAXEL,A-498,-11.28
ABIRATERONE,DOCETAXEL,A-549,7.11
ABIRATERONE,DOCETAXEL,ACHN,-14.04
ABIRATERONE,DOCETAXEL,BT-549,-30.38
ABIRATERONE,DOCETAXEL,Caki-1,-7.94
ABIRATERONE,DOCETAXEL,CCRF-CEM,-15.92
ABIRATERONE,DOCETAXEL,COLO 205,-30.45
ABIRATERONE,DOCETAXEL,DU145,-22.87
ABIRATERONE,DOCETAXEL,EKVX,-16.74
ABIRATERONE,DOCETAXEL,HCC2998,4.43
ABIRATERONE,DOCETAXEL,HCT 15,6.01
ABIRATERONE,DOCETAXEL,HCT 116,-1.49
ABIRATERONE,DOCETAXEL,HOP-62,-26.7
ABIRATERONE,DOCETAXEL,HOP-92,-22.0
ABIRATERONE,DOCETAXEL,Hs 578T,-29.08
ABIRATERONE,DOCETAXEL,HT-29,1.15
ABIRATERONE,DOCETAXEL,IGROV-1,-2.06
ABIRATERONE,DOCETAXEL,K-562,1.34
ABIRATERONE,DOCETAXEL,KM12,-6.02
ABIRATERONE,DOCETAXEL,LOX-IMVI,11.83
ABIRATERONE,DOCETAXEL,M14,0.5
ABIRATERONE,DOCETAXEL,MCF-7,2.26
ABIRATERONE,DOCETAXEL,MDA-MB-231,-2.78
ABIRATERONE,DOCETAXEL,MDA-MB-468,12.2
ABIRATERONE,DOCETAXEL,MOLT-4,15.14
ABIRATERONE,DOCETAXEL,NCI-H226,-1.94
ABIRATERONE,DOCETAXEL,NCI-H322M,-25.39
ABIRATERONE,DOCETAXEL,NCI-H460,21.88
ABIRATERONE,DOCETAXEL,NCI-H522,8.06
ABIRATERONE,DOCETAXEL,NCI-H23,10.89
ABIRATERONE,DOCETAXEL,OVCAR-4,2.04
ABIRATERONE,DOCETAXEL,OVCAR-5,5.97
ABIRATERONE,DOCETAXEL,OVCAR-8,0.51
ABIRATERONE,DOCETAXEL,OVCAR-3,3.93
ABIRATERONE,DOCETAXEL,PC-3,-6.23
ABIRATERONE,DOCETAXEL,RPMI-8226,8.96
ABIRATERONE,DOCETAXEL,RXF 393L,8.76
ABIRATERONE,DOCETAXEL,SF268,-7.03
ABIRATERONE,DOCETAXEL,SF295,-7.43
ABIRATERONE,DOCETAXEL,SF539,6.15
ABIRATERONE,DOCETAXEL,SK-MEL-2,-56.29
ABIRATERONE,DOCETAXEL,SK-MEL-28,-1.17
ABIRATERONE,DOCETAXEL,SK-MEL-5,-2.37
ABIRATERONE,DOCETAXEL,SK-OV-3,-13.21
ABIRATERONE,DOCETAXEL,SN12C,-48.17
ABIRATERONE,DOCETAXEL,SNB-75,-13.15
ABIRATERONE,DOCETAXEL,SR,12.58
ABIRATERONE,DOCETAXEL,SW620,16.14
ABIRATERONE,DOCETAXEL,T-47D,7.1
ABIRATERONE,DOCETAXEL,TK-10,10.19
ABIRATERONE,DOCETAXEL,U-251MG,9.22
ABIRATERONE,DOCETAXEL,UACC-257,6.25
ABIRATERONE,DOCETAXEL,UACC-62,-23.69
ABIRATERONE,DOCETAXEL,UO-31,4.0
ABIRATERONE,FULVESTRANT,786-O,3.04
ABIRATERONE,FULVESTRANT,A-498,-4.07
ABIRATERONE,FULVESTRANT,A-549,-6.63
ABIRATERONE,FULVESTRANT,ACHN,4.71
ABIRATERONE,FULVESTRANT,BT-549,0.09
ABIRATERONE,FULVESTRANT,Caki-1,-1.35
ABIRATERONE,FULVESTRANT,CCRF-CEM,-12.91
ABIRATERONE,FULVESTRANT,COLO 205,-0.9
ABIRATERONE,FULVESTRANT,DU145,-7.11
ABIRATERONE,FULVESTRANT,EKVX,0.56
ABIRATERONE,FULVESTRANT,HCC2998,-6.57
ABIRATERONE,FULVESTRANT,HCT 15,-2.6
ABIRATERONE,FULVESTRANT,HCT 116,-1.65
ABIRATERONE,FULVESTRANT,HOP-62,1.67
ABIRATERONE,FULVESTRANT,HOP-92,0.36
ABIRATERONE,FULVESTRANT,Hs 578T,2.3
ABIRATERONE,FULVESTRANT,HT-29,1.63
ABIRATERONE,FULVESTRANT,IGROV-1,5.27
ABIRATERONE,FULVESTRANT,K-562,-0.32
ABIRATERONE,FULVESTRANT,KM12,-5.89
ABIRATERONE,FULVESTRANT,M14,1.06
ABIRATERONE,FULVESTRANT,MCF-7,0.71
ABIRATERONE,FULVESTRANT,MDA-MB-231,-2.05
ABIRATERONE,FULVESTRANT,MDA-MB-468,-8.61
ABIRATERONE,FULVESTRANT,MOLT-4,7.22
ABIRATERONE,FULVESTRANT,NCI-H226,1.19
ABIRATERONE,FULVESTRANT,NCI-H322M,4.72
ABIRATERONE,FULVESTRANT,NCI-H460,-9.72
ABIRATERONE,FULVESTRANT,NCI-H522,3.54
ABIRATERONE,FULVESTRANT,NCI-H23,1.75
ABIRATERONE,FULVESTRANT,OVCAR-4,2.51
ABIRATERONE,FULVESTRANT,OVCAR-5,1.03
ABIRATERONE,FULVESTRANT,OVCAR-8,-1.75
ABIRATERONE,FULVESTRANT,OVCAR-3,0.54
ABIRATERONE,FULVESTRANT,PC-3,-0.98
ABIRATERONE,FULVESTRANT,RPMI-8226,-7.95
ABIRATERONE,FULVESTRANT,RXF 393L,3.18
ABIRATERONE,FULVESTRANT,SF268,5.16
ABIRATERONE,FULVESTRANT,SF295,-0.73
ABIRATERONE,FULVESTRANT,SF539,2.29
ABIRATERONE,FULVESTRANT,SK-MEL-2,9.67
ABIRATERONE,FULVESTRANT,SK-MEL-28,-3.94
ABIRATERONE,FULVESTRANT,SK-MEL-5,-2.11
ABIRATERONE,FULVESTRANT,SK-OV-3,1.59
ABIRATERONE,FULVESTRANT,SN12C,-0.24
ABIRATERONE,FULVESTRANT,SNB-75,2.43
ABIRATERONE,FULVESTRANT,SR,-6.95
ABIRATERONE,FULVESTRANT,SW620,-3.41
ABIRATERONE,FULVESTRANT,T-47D,2.99
ABIRATERONE,FULVESTRANT,TK-10,-1.28
ABIRATERONE,FULVESTRANT,U-251MG,-0.92
ABIRATERONE,FULVESTRANT,UACC-257,2.01
ABIRATERONE,FULVESTRANT,UACC-62,0.89
ABIRATERONE,FULVESTRANT,UO-31,-8.15
ABIRATERONE,GEFITINIB,786-O,13.26
ABIRATERONE,GEFITINIB,A-498,0.08
ABIRATERONE,GEFITINIB,A-549,4.72
ABIRATERONE,GEFITINIB,ACHN,-20.87
ABIRATERONE,GEFITINIB,BT-549,-3.79
ABIRATERONE,GEFITINIB,Caki-1,-0.68
ABIRATERONE,GEFITINIB,CCRF-CEM,-28.41
ABIRATERONE,GEFITINIB,COLO 205,1.19
ABIRATERONE,GEFITINIB,DU145,-8.12
ABIRATERONE,GEFITINIB,EKVX,-0.16
ABIRATERONE,GEFITINIB,HCC2998,-22.01
ABIRATERONE,GEFITINIB,HCT 15,-0.8
ABIRATERONE,GEFITINIB,HCT 116,-1.91
ABIRATERONE,GEFITINIB,HOP-62,8.94
ABIRATERONE,GEFITINIB,HOP-92,5.76
ABIRATERONE,GEFITINIB,Hs 578T,-5.14
ABIRATERONE,GEFITINIB,HT-29,-2.42
ABIRATERONE,GEFITINIB,IGROV-1,0.32
ABIRATERONE,GEFITINIB,K-562,5.76
ABIRATERONE,GEFITINIB,KM12,-7.87
ABIRATERONE,GEFITINIB,LOX-IMVI,-15.08
ABIRATERONE,GEFITINIB,M14,7.91
ABIRATERONE,GEFITINIB,MCF-7,6.81
ABIRATERONE,GEFITINIB,MDA-MB-231,-7.33
ABIRATERONE,GEFITINIB,MDA-MB-468,-0.26
ABIRATERONE,GEFITINIB,MOLT-4,7.69
ABIRATERONE,GEFITINIB,NCI-H226,6.79
ABIRATERONE,GEFITINIB,NCI-H322M,-8.8
ABIRATERONE,GEFITINIB,NCI-H460,2.42
ABIRATERONE,GEFITINIB,NCI-H522,4.55
ABIRATERONE,GEFITINIB,NCI-H23,-2.75
ABIRATERONE,GEFITINIB,OVCAR-4,-0.56
ABIRATERONE,GEFITINIB,OVCAR-5,3.31
ABIRATERONE,GEFITINIB,OVCAR-8,2.41
ABIRATERONE,GEFITINIB,OVCAR-3,5.71
ABIRATERONE,GEFITINIB,PC-3,1.1
ABIRATERONE,GEFITINIB,RPMI-8226,-1.6
ABIRATERONE,GEFITINIB,RXF 393L,8.37
ABIRATERONE,GEFITINIB,SF268,2.16
ABIRATERONE,GEFITINIB,SF295,6.78
ABIRATERONE,GEFITINIB,SF539,4.42
ABIRATERONE,GEFITINIB,SK-MEL-2,3.03
ABIRATERONE,GEFITINIB,SK-MEL-28,13.3
ABIRATERONE,GEFITINIB,SK-MEL-5,-0.55
ABIRATERONE,GEFITINIB,SK-OV-3,0.5
ABIRATERONE,GEFITINIB,SN12C,2.19
ABIRATERONE,GEFITINIB,SNB-75,0.71
ABIRATERONE,GEFITINIB,SR,-7.11
ABIRATERONE,GEFITINIB,SW620,-2.44
ABIRATERONE,GEFITINIB,T-47D,9.17
ABIRATERONE,GEFITINIB,TK-10,4.36
ABIRATERONE,GEFITINIB,U-251MG,2.51
ABIRATERONE,GEFITINIB,UACC-257,15.85
ABIRATERONE,GEFITINIB,UACC-62,10.59
ABIRATERONE,GEFITINIB,UO-31,16.09
ABIRATERONE,IMATINIB,786-O,-6.89
ABIRATERONE,IMATINIB,A-498,-7.06
ABIRATERONE,IMATINIB,A-549,-15.57
ABIRATERONE,IMATINIB,ACHN,-4.79
ABIRATERONE,IMATINIB,BT-549,-1.35
ABIRATERONE,IMATINIB,Caki-1,11.06
ABIRATERONE,IMATINIB,CCRF-CEM,-11.01
ABIRATERONE,IMATINIB,COLO 205,-2.61
ABIRATERONE,IMATINIB,DU145,-8.78
ABIRATERONE,IMATINIB,EKVX,-9.53
ABIRATERONE,IMATINIB,HCC2998,-18.32
ABIRATERONE,IMATINIB,HCT 15,-3.39
ABIRATERONE,IMATINIB,HCT 116,-8.23
ABIRATERONE,IMATINIB,HOP-62,-8.63
ABIRATERONE,IMATINIB,HOP-92,-5.41
ABIRATERONE,IMATINIB,Hs 578T,-8.95
ABIRATERONE,IMATINIB,HT-29,-11.58
ABIRATERONE,IMATINIB,IGROV-1,-3.38
ABIRATERONE,IMATINIB,K-562,4.05
ABIRATERONE,IMATINIB,KM12,-8.72
ABIRATERONE,IMATINIB,LOX-IMVI,-0.22
ABIRATERONE,IMATINIB,M14,-7.95
ABIRATERONE,IMATINIB,MCF-7,-6.25
ABIRATERONE,IMATINIB,MDA-MB-231,-4.28
ABIRATERONE,IMATINIB,MDA-MB-468,3.82
ABIRATERONE,IMATINIB,MOLT-4,-6.24
ABIRATERONE,IMATINIB,NCI-H226,-8.88
ABIRATERONE,IMATINIB,NCI-H322M,-8.4
ABIRATERONE,IMATINIB,NCI-H460,7.08
