Drug A,Drug B,Cell Line Name,Study Name,Score,Pred Score
Crizotinib,Imatinib,UO-31,ALMANAC,-4.08849516979829,-5.442355155944824
Vorinostat,mitotane,PC-3,ALMANAC,-41.6911815219053,-12.63286590576172
Ruxolitinib,paclitaxel,MDA-MB-468,ALMANAC,-30.802121219926,-27.0059871673584
vinblastine,Vorinostat,NCIH2122,ONEIL,2.35160533891099,0.7099390029907227
Imatinib,Fulvestrant,CAKI-1,ALMANAC,-5.67566681250455,-3.228232145309448
Vismodegib,Abiraterone,HCC-2998,ALMANAC,-6.55565881756565,1.910492897033692
Ruxolitinib,Lenalidomide,MZ-MEL-2,FRIEDMAN,-2.73583121523433,-2.049452781677246
Vandetanib,Nilotinib,RPMI-8226,ALMANAC,-5.74591087340364,-5.933929920196533
Vismodegib,Romidepsin,SF-295,ALMANAC,-30.2202247503139,-39.72090530395508
Vandetanib,Crizotinib,SK-MEL-2,ALMANAC,-1.06226181676605,-1.7126169204711914
Sunitinib,Fulvestrant,SW-620,ALMANAC,-1.83827364180894,-4.340194225311279
Ruxolitinib,Lapatinib,SR,ALMANAC,-6.59217478414673,-11.873617172241213
Vismodegib,Lenalidomide,NCIH23,ALMANAC,-2.39578495140557,-5.643534660339356
raloxifene,Vorinostat,NCI-H460,ALMANAC,-4.60754787132577,-4.185664176940918
Linsitinib,Lapatinib,UACC62,FRIEDMAN,-4.91395550102772,-0.3489208221435547
Lapatinib,Lenalidomide,MZ-MEL-2,FRIEDMAN,-1.46318843368382,-1.427961349487305
Nilotinib,Romidepsin,SW-620,ALMANAC,-38.1304741265859,-33.349578857421875
Fingolimod,Dasatinib,LB2518-MEL,FRIEDMAN,-1.55470567933576,-7.940788269042969
Gefitinib,Lapatinib,SNB-75,ALMANAC,3.97210414445297,0.2456908226013183
raloxifene,Fulvestrant,NCIH23,ALMANAC,-6.46329261101688,-1.8352718353271484
MEGESTROL ACETATE,celecoxib,HT29,ALMANAC,-10.3227629105655,-5.708197593688965
mitotane,thalidomide,MCF7,ALMANAC,-0.0192381791935392,2.12872314453125
VX-702,SNS-032,LOX IMVI,FRIEDMAN,-23.1261025793134,-12.59726333618164
Lapatinib,Midostaurin,UACC-257,FRIEDMAN,1.78056087246414,-0.0943799018859863
MEGESTROL ACETATE,Nilotinib,OVCAR-8,ALMANAC,3.72039832525587,-2.854686737060547
Abiraterone,Imatinib,SR,ALMANAC,-12.6076433166284,-4.368361473083496
Crizotinib,Nilotinib,PC-3,ALMANAC,4.87365496323805,6.005279541015625
Vorinostat,thalidomide,NCI-H522,ALMANAC,-14.4021906273971,-11.37558650970459
metformin,Dasatinib,MDAMB436,ONEIL,1.9806048133258949,-16.2347469329834
Dasatinib,Lenalidomide,WM115,FRIEDMAN,3.04649097895538,-10.217267990112305
celecoxib,Sorafenib,SR,ALMANAC,-5.72774283321265,-4.50687313079834
vinblastine,Dasatinib,UWB1289,ONEIL,4.0548594497029695,-5.921114444732666
Gefitinib,Vorinostat,NCIH23,ALMANAC,-0.52931988027588,-2.3629636764526367
Tideglusib,Pioglitazone,LOX IMVI,FRIEDMAN,-2.28714496122927,-7.561160087585449
Vismodegib,thalidomide,A498,ALMANAC,6.28790909570373,2.2610740661621094
raloxifene,Fulvestrant,OVCAR-5,ALMANAC,-0.940071014114186,-7.861337661743164
Romidepsin,Dasatinib,MDA-MB-468,ALMANAC,-39.6326137478845,-21.933517456054688
celecoxib,mitotane,SNB-75,ALMANAC,-3.04239445034279,-2.7102017402648926
Linsitinib,Cediranib,WT2-iPS,FRIEDMAN,-10.6695789416602,-3.579904556274414
Imatinib,mitotane,T-47D,ALMANAC,-7.48637636168103,3.883360385894776
Erlotinib,Lenalidomide,RVH-421,FRIEDMAN,-2.65747778569578,-9.184417724609377
Enzastaurin,Sunitinib,LB2518-MEL,FRIEDMAN,-25.54625680581,4.0252299308776855
Gefitinib,Sunitinib,OVCAR-4,ALMANAC,1.391862478101,2.0553417205810547
Vatalanib,Lenalidomide,MeWo,FRIEDMAN,4.50695049356785,-1.3214874267578125
Gefitinib,Fulvestrant,SW-620,ALMANAC,-1.53648994080463,0.4665393829345703
Palbociclib,Dasatinib,IST-MEL1,FRIEDMAN,3.58925089100684,2.8393921852111816
Vismodegib,Sunitinib,Mel Ho,FRIEDMAN,-10.2162502869968,-6.854659080505371
Lenalidomide,Sorafenib,BT-549,ALMANAC,2.66244496366878,-9.76106071472168
raloxifene,Romidepsin,A498,ALMANAC,-13.4690161425535,-30.96076202392578
Vismodegib,paclitaxel,ACHN,ALMANAC,-18.3166256172314,-21.57548713684082
Crizotinib,raloxifene,UACC-257,ALMANAC,2.29549066784322,3.0230484008789062
celecoxib,Fulvestrant,A498,ALMANAC,-0.901972784691933,-3.827887535095215
Enzastaurin,Bexarotene,A2058,FRIEDMAN,-2.65407261662797,-9.21931266784668
raloxifene,mitotane,OVCAR-8,ALMANAC,-0.339950457464948,0.389627456665039
Pazopanib,Dasatinib,MZ-MEL-2,FRIEDMAN,15.8451531859683,-6.363971710205078
Palbociclib,Vorinostat,A101D,FRIEDMAN,10.017610447497,1.9908289909362795
MEGESTROL ACETATE,Crizotinib,HCC-2998,ALMANAC,-13.2973686688703,-18.54811668395996
Dasatinib,Lenalidomide,UACC62,FRIEDMAN,10.434455285623,-7.392335891723633
Vandetanib,mitotane,RXF 393,ALMANAC,-6.46429965486796,-5.0458269119262695
Vandetanib,Dasatinib,M14,ALMANAC,-13.5310655279279,5.086041927337647
Tideglusib,Vismodegib,RVH-421,FRIEDMAN,-32.812857393011,-7.95775032043457
Lapatinib,Sunitinib,SK-OV-3,ALMANAC,-7.13175520554641,-4.019599437713623
Vemurafenib,Vorinostat,OVCAR-4,ALMANAC,-37.688057307424,-13.08825397491455
Crizotinib,Gefitinib,SF-539,ALMANAC,9.27284077238357,8.256593704223633
celecoxib,Nilotinib,SW-620,ALMANAC,-7.10786439486717,-6.224675178527832
Fulvestrant,thalidomide,HOP-92,ALMANAC,3.72053672299251,2.701481819152832
Gefitinib,Sunitinib,BT-549,ALMANAC,-1.54202114658959,-2.5810489654541016
Pazopanib,Cediranib,A375,FRIEDMAN,-24.87229968067,-7.795204162597656
Imatinib,Dasatinib,MOLT-4,ALMANAC,-3.85826600191732,-7.251255035400391
Axitinib,Vemurafenib,HCT116,ALMANAC,-6.08891319758485,-7.842080593109131
Ruxolitinib,Abiraterone,HCC-2998,ALMANAC,-10.3297409640682,-1.499180793762207
Vorinostat,Sunitinib,SNB-75,ALMANAC,-2.35221001545186,-5.542606353759766
vinblastine,Dasatinib,NCIH1650,ONEIL,3.42669038506664,1.977088928222656
Gefitinib,mitotane,SW-620,ALMANAC,8.58167956331162,-6.167753219604492
raloxifene,Ruxolitinib,SN12C,ALMANAC,0.994056861385926,2.69899845123291
Vorinostat,Dasatinib,A2058,ONEIL,11.710679650337616,-4.270421981811523
Vorinostat,thalidomide,UACC62,ALMANAC,-27.4414020677501,-11.328733444213867
Abiraterone,Romidepsin,HOP-92,ALMANAC,-53.4825260120495,-35.411888122558594
MEGESTROL ACETATE,celecoxib,PC-3,ALMANAC,4.10758398291207,-1.8631830215454104
Ruxolitinib,Lestaurtinib,IPC-298,FRIEDMAN,5.5887658968898,6.310565948486328
dexamethasone,Vorinostat,OV90,ONEIL,-7.952166005584183,-18.90884017944336
raloxifene,MEGESTROL ACETATE,OVCAR-8,ALMANAC,1.20719075893855,-1.9047985076904297
dexamethasone,Dasatinib,UACC62,ONEIL,-10.968565079401992,-12.43731689453125
Vandetanib,Imatinib,BT-549,ALMANAC,0.0955029588803441,-5.957187175750732
Vismodegib,thalidomide,UACC-257,ALMANAC,3.01055911819604,3.1367387771606445
Navitoclax,Sorafenib,COLO 829,FRIEDMAN,-17.7674322591562,-8.794137001037598
Lestaurtinib,Erlotinib,Mel Ho,FRIEDMAN,-0.645808175542194,-8.025569915771484
Enzastaurin,Vismodegib,SK-MEL-5,FRIEDMAN,-17.7594348695505,-8.607433319091797
Navitoclax,Midostaurin,IPC-298,FRIEDMAN,15.3000814415789,8.793000221252441
Crizotinib,paclitaxel,SR,ALMANAC,8.04110888294441,-14.832523345947266
Axitinib,Ruxolitinib,K-562,ALMANAC,-21.3540101242261,-8.568772315979004
paclitaxel,Dasatinib,NCI-H460,ONEIL,-39.0956747424042,-2.357607841491699
Lenalidomide,Imatinib,T-47D,ALMANAC,3.79412344276166,6.437560081481934
Ruxolitinib,Enzastaurin,UACC62,FRIEDMAN,-20.31355510953,-13.626581192016602
Romidepsin,Lapatinib,NCIH23,ALMANAC,-66.198792,-47.70378875732422
Erlotinib,Cediranib,RVH-421,FRIEDMAN,-6.28417888361524,-3.7733078002929688
Lapatinib,mitotane,T-47D,ALMANAC,0.560804024673258,-4.81406831741333
Navitoclax,Enzastaurin,G-361,FRIEDMAN,19.5051266294897,11.353069305419922
metformin,Sunitinib,A427,ONEIL,-37.13962469223695,-17.15201187133789
Romidepsin,Sunitinib,NCI-H322M,ALMANAC,-31.5482450436283,-38.84749603271485
Vandetanib,Abiraterone,SN12C,ALMANAC,-2.88136308591027,-0.1011593341827392
Ruxolitinib,Fingolimod,Mel Ho,FRIEDMAN,-12.1647984523068,-16.576740264892578
Lenalidomide,Fulvestrant,A498,ALMANAC,-1.52973948234226,1.0710554122924805
Abiraterone,Nilotinib,OVCAR-8,ALMANAC,-5.50255075007228,1.420034885406494
Crizotinib,Tanespimycin,A101D,FRIEDMAN,-34.3295239353203,-33.754600524902344
Tideglusib,Lenalidomide,LB2518-MEL,FRIEDMAN,-5.68760802771477,-11.498586654663086
Enzastaurin,Fingolimod,COLO 800,FRIEDMAN,-21.0241361475067,-30.08194732666016
celecoxib,thalidomide,BT-549,ALMANAC,-4.40785039615445,-0.5518798828125
Lapatinib,Sunitinib,HCT116,ALMANAC,-0.350433525843627,-1.404825210571289
Dasatinib,Sorafenib,RPMI7951,ONEIL,-2.260381023139061,-4.661174774169922
Crizotinib,Pioglitazone,RVH-421,FRIEDMAN,-23.1164631051358,-21.06937599182129
Crizotinib,Nilotinib,SR,ALMANAC,-20.4646185659718,-5.9911394119262695
Abiraterone,Lenalidomide,NCIH23,ALMANAC,-1.73247395113277,-1.952558994293213
Lenalidomide,MEGESTROL ACETATE,RPMI-8226,ALMANAC,-0.634643951848502,-10.878387451171877
Gefitinib,mitotane,SK-MEL-5,ALMANAC,-26.6105781936255,-5.856865882873535
Romidepsin,Fulvestrant,NCI-H322M,ALMANAC,-0.824498222792925,-25.02552032470703
Enzastaurin,Sunitinib,SK-MEL-5,FRIEDMAN,-6.82436614630437,-1.943772792816162
Ruxolitinib,Vatalanib,IST-MEL1,FRIEDMAN,-1.78819019036725,-8.77763557434082
Gefitinib,Nilotinib,MOLT-4,ALMANAC,1.41418224504967,-0.4619183540344238
Gefitinib,Imatinib,HOP-62,ALMANAC,-5.35475625770558,-4.901965141296387
paclitaxel,Lapatinib,OVCAR-5,ALMANAC,10.7645744080737,3.587980270385742
MEGESTROL ACETATE,Vorinostat,DU-145,ALMANAC,-62.687759782875,-24.460538864135746
Tideglusib,RAF265,RPMI7951,FRIEDMAN,13.509102496213,0.0608034133911132
paclitaxel,Dasatinib,OVCAR3,ONEIL,2.13745295521649,-2.061319589614868
Crizotinib,Fulvestrant,ACHN,ALMANAC,3.04102871678335,5.242725849151611
celecoxib,Fulvestrant,HCT116,ALMANAC,-6.89155080154818,-5.445680141448975
Sorafenib,thalidomide,MDA-MB-231,ALMANAC,3.51799440260465,0.7778692245483398
Sorafenib,Dasatinib,MZ-MEL-2,FRIEDMAN,-15.4683864302335,2.0410351753234863
Tanespimycin,Vorinostat,451Lu,FRIEDMAN,-3.88868901088012,-11.424919128417969
mitotane,thalidomide,SK-MEL-5,ALMANAC,2.14732691350411,0.2204608917236328
Abiraterone,Crizotinib,DU-145,ALMANAC,-5.45154130613768,-5.380840301513672
Vismodegib,Midostaurin,Mel Ho,FRIEDMAN,-18.26466831739,-9.56987190246582
raloxifene,Vandetanib,UACC62,ALMANAC,-1.63531103541606,-1.7451832294464111
Vatalanib,Dasatinib,LB2518-MEL,FRIEDMAN,1.55840208927493,-11.874395370483398
Erlotinib,Cediranib,SK-MEL-5,FRIEDMAN,-15.4456500715766,-3.0492401123046875
Erlotinib,Dasatinib,SK-MEL-2,FRIEDMAN,3.86772724404158,0.7769103050231934
Axitinib,raloxifene,MDA-MB-231,ALMANAC,1.2420697186507,1.0810022354125977
Vismodegib,Sunitinib,A2058,FRIEDMAN,-7.77800930558638,-6.345644474029541
Enzastaurin,Midostaurin,SK-MEL-2,FRIEDMAN,14.5754916325137,-1.881042003631592
Vandetanib,Abiraterone,OVCAR-4,ALMANAC,0.943172681684531,-0.9186191558837892
VX-702,Erlotinib,SK-MEL-5,FRIEDMAN,-1.74634755704321,1.7310118675231934
Lenalidomide,Crizotinib,EKVX,ALMANAC,-6.29254275598592,2.5179672241210938
Navitoclax,Sorafenib,SK-MEL-2,FRIEDMAN,11.902302861945,7.97945499420166
Ruxolitinib,Gefitinib,OVCAR-4,ALMANAC,-8.95471238529786,-6.257961273193359
Vandetanib,Dasatinib,MDA-MB-468,ALMANAC,-2.50664302987466,3.4848999977111816
paclitaxel,Fulvestrant,RPMI-8226,ALMANAC,-7.45610654272037,-1.4831008911132812
Crizotinib,mitotane,A549,ALMANAC,-13.4811770819336,-1.7546892166137695
paclitaxel,Sorafenib,SK-MEL-28,ALMANAC,13.1155370799147,-2.7278380393981934
Dasatinib,RAF265,G-361,FRIEDMAN,-0.656679818549527,-0.4611725807189941
Nilotinib,Sorafenib,DU-145,ALMANAC,5.36528926802184,-5.921758651733398
Vandetanib,Crizotinib,BT-549,ALMANAC,0.108161617373709,-3.1030282974243164
MEGESTROL ACETATE,Dasatinib,MDA-MB-231,ALMANAC,-36.7937795476191,-14.50514030456543
Abiraterone,Romidepsin,786-0,ALMANAC,-11.1876586912258,-38.84984588623047
Vismodegib,mitotane,SK-MEL-2,ALMANAC,0.934842314081374,3.365610122680664
raloxifene,Imatinib,HCT-15,ALMANAC,-4.93580253920207,1.4939024448394775
paclitaxel,geldanamycin,VCAP,ONEIL,-6.897600670415837,-2.5571956634521484
celecoxib,Fulvestrant,HOP-62,ALMANAC,-3.74086467757183,-5.164228439331055
Abiraterone,thalidomide,SK-MEL-5,ALMANAC,2.21183290185237,1.012223720550537
Crizotinib,Lenalidomide,DU-145,ALMANAC,2.75821724439617,-10.770355224609377
Romidepsin,thalidomide,HS 578T,ALMANAC,-35.0680677789902,-45.713993072509766
Vismodegib,raloxifene,HS 578T,ALMANAC,12.7994027652873,1.248443603515625
VX-702,Cediranib,Mel Ho,FRIEDMAN,6.36278247161607,-7.26300573348999
Erlotinib,Dasatinib,SW-620,ONEIL,11.579228393987275,2.3252973556518555
Nilotinib,Crizotinib,SK-MEL-2,FRIEDMAN,42.059253344796,-1.6631574630737305
Imatinib,Vorinostat,A498,ALMANAC,-17.9341140763154,-10.47544765472412
Dasatinib,Lapatinib,HCC-2998,ALMANAC,-3.19666008227063,-0.4617767333984375
Vismodegib,Nilotinib,OVCAR-5,ALMANAC,-0.485936412933065,-2.6090288162231445
Fingolimod,Dasatinib,A375,FRIEDMAN,-19.48527663692,-6.308742523193359
Tanespimycin,Pioglitazone,COLO 829,FRIEDMAN,-18.6744747254598,-13.27745246887207
Vorinostat,Ruxolitinib,L-1236,NCATS_HL,1.93271173857553,-18.195554733276367
Midostaurin,Cediranib,A375,FRIEDMAN,12.7009478932321,-11.194961547851562
Axitinib,Vandetanib,NCI-H460,ALMANAC,-0.552067142507076,-2.7039694786071777
Vandetanib,raloxifene,IGROV1,ALMANAC,-12.7833513563109,-1.5371761322021484
raloxifene,Sunitinib,RXF 393,ALMANAC,-6.27807417989747,-1.6663203239440918
Vorinostat,Dasatinib,SK-OV-3,ONEIL,-2.1147225087047508,-3.823420524597168
Abiraterone,Ruxolitinib,IGROV1,ALMANAC,1.88126514417943,0.0716867446899414
Gefitinib,RAF265,MDA-MB-361,ASTRAZENECA,-1.23331740349242,-3.569025039672852
Nilotinib,Vatalanib,WT2-iPS,FRIEDMAN,-1.55600408146043,-1.7190876007080078
Lenalidomide,Dasatinib,UO-31,ALMANAC,-48.3250144199167,-9.562284469604492
Vorinostat,geldanamycin,RKO,ONEIL,-3.0453156276270903,0.1753158569335937
Abiraterone,Vemurafenib,NCI-H322M,ALMANAC,-5.13455952178444,-5.955230712890625
Axitinib,Crizotinib,NCI-H522,ALMANAC,-0.870495553449241,-2.23330020904541
MEGESTROL ACETATE,Lapatinib,SF-539,ALMANAC,-1.63607035534088,-4.135915756225586
vinblastine,Lapatinib,OCUBM,ONEIL,4.27399441028646,-3.064372539520264
paclitaxel,Sunitinib,CAKI-1,ALMANAC,13.5547860870104,-5.044846534729004
Sunitinib,Tanespimycin,SK-MEL-5,FRIEDMAN,-4.25462994907163,-8.229874610900879
Vemurafenib,Lenalidomide,SNB-75,ALMANAC,-1.61723270553027,1.8770885467529297
Nilotinib,Lapatinib,SR,ALMANAC,2.24738791533084,-8.47380256652832
Nilotinib,Tanespimycin,WM115,FRIEDMAN,-39.5539219970691,-16.831314086914062
Vismodegib,Lapatinib,HCT116,ALMANAC,-3.9697169590105,-4.830968856811523
vinblastine,Lapatinib,RKO,ONEIL,-7.06329362397977,-3.9301505088806152
Lestaurtinib,Vorinostat,LOX IMVI,FRIEDMAN,-16.1597054818091,-11.227696418762209
dexamethasone,Sorafenib,LOVO,ONEIL,-3.270422191581055,-9.324419021606444
raloxifene,Fulvestrant,SK-MEL-28,ALMANAC,0.272737478841124,-2.2918834686279297
Crizotinib,Lapatinib,EKVX,ALMANAC,0.781853769800072,-4.292003631591797
Lapatinib,Dasatinib,A2058,FRIEDMAN,-6.91417630446882,1.7437925338745115
Ruxolitinib,Romidepsin,T-47D,ALMANAC,-51.0306444288439,-53.06111145019531
raloxifene,Romidepsin,SF-268,ALMANAC,-56.7148143433753,-53.33724212646485
Vemurafenib,Dasatinib,HOP-62,ALMANAC,8.53153552123656,-1.1673121452331543
Vismodegib,Tanespimycin,A101D,FRIEDMAN,-16.9301300082686,-7.309446334838867
Romidepsin,Lapatinib,MDA-MB-231,ALMANAC,-45.4839690027986,-40.87364196777344
mitotane,Fulvestrant,HCT116,ALMANAC,-6.77632211858344,-3.4754891395568848
Bexarotene,Lenalidomide,UACC62,FRIEDMAN,1.11157258816966,-6.3345561027526855
Erlotinib,Midostaurin,COLO 800,FRIEDMAN,-8.19099859024306,-13.6636323928833
Fulvestrant,Sorafenib,CCRF-CEM,ALMANAC,6.31914940832971,-5.116339683532715
Lenalidomide,Fulvestrant,OVCAR-5,ALMANAC,-1.29369780672637,0.4177570343017578
raloxifene,Romidepsin,HT29,ALMANAC,-74.2591339996898,-42.57685089111328
Sorafenib,mitotane,MCF7,ALMANAC,1.35768919227294,-3.91845178604126
VX-702,Fingolimod,SK-MEL-5,FRIEDMAN,0.289507794456937,-5.7946062088012695
Navitoclax,Tanespimycin,IPC-298,FRIEDMAN,-12.7801482143024,-8.7670259475708
Abiraterone,Fulvestrant,HCT116,ALMANAC,-1.35261894315365,2.425693988800049
Gefitinib,Vemurafenib,PC-3,ALMANAC,-6.88802011257402,-9.261560440063477
paclitaxel,Dasatinib,SK-MEL-5,ALMANAC,-5.85000089955078,0.0828092098236084
Abiraterone,Crizotinib,EKVX,ALMANAC,-0.634767422259435,1.7721643447875977
Lenalidomide,Gefitinib,RPMI-8226,ALMANAC,-1.17078139416365,-6.398524284362793
Gefitinib,thalidomide,786-0,ALMANAC,-9.9218899033546,-7.072292327880859
Palbociclib,Midostaurin,LB2518-MEL,FRIEDMAN,-0.901657007188589,0.5304102897644043
