Drug A,Drug B,Cell Line Name,Study Name,Score,Pred Score
Lapatinib,Lenalidomide,MZ-MEL-2,FRIEDMAN,-1.46318843368382,-3.3941807746887207
Nilotinib,Romidepsin,SW-620,ALMANAC,-38.1304741265859,-22.536590576171875
Fingolimod,Dasatinib,LB2518-MEL,FRIEDMAN,-1.55470567933576,-8.319036483764648
Gefitinib,Lapatinib,SNB-75,ALMANAC,3.97210414445297,-2.0543107986450195
raloxifene,Fulvestrant,NCIH23,ALMANAC,-6.46329261101688,-2.5462474822998047
MEGESTROL ACETATE,celecoxib,HT29,ALMANAC,-10.3227629105655,-5.595422744750977
mitotane,thalidomide,MCF7,ALMANAC,-0.0192381791935392,-3.588107109069824
VX-702,SNS-032,LOX IMVI,FRIEDMAN,-23.1261025793134,-7.306564331054687
Lapatinib,Midostaurin,UACC-257,FRIEDMAN,1.78056087246414,-1.4113750457763672
MEGESTROL ACETATE,Nilotinib,OVCAR-8,ALMANAC,3.72039832525587,-7.973082542419434
Abiraterone,Imatinib,SR,ALMANAC,-12.6076433166284,-4.605922698974609
Crizotinib,Nilotinib,PC-3,ALMANAC,4.87365496323805,-1.200634479522705
Vorinostat,thalidomide,NCI-H522,ALMANAC,-14.4021906273971,-10.782648086547852
metformin,Dasatinib,MDAMB436,ONEIL,1.9806048133258949,-7.002932548522949
Dasatinib,Lenalidomide,WM115,FRIEDMAN,3.04649097895538,-4.953850269317627
celecoxib,Sorafenib,SR,ALMANAC,-5.72774283321265,-4.4089860916137695
vinblastine,Dasatinib,UWB1289,ONEIL,4.0548594497029695,-6.885846138000488
Gefitinib,Vorinostat,NCIH23,ALMANAC,-0.52931988027588,-6.533622741699219
Tideglusib,Pioglitazone,LOX IMVI,FRIEDMAN,-2.28714496122927,-6.66619873046875
Vismodegib,thalidomide,A498,ALMANAC,6.28790909570373,-3.714757919311523
raloxifene,Fulvestrant,OVCAR-5,ALMANAC,-0.940071014114186,-4.226592063903809
Romidepsin,Dasatinib,MDA-MB-468,ALMANAC,-39.6326137478845,-14.136916160583496
celecoxib,mitotane,SNB-75,ALMANAC,-3.04239445034279,-0.1998186111450195
Linsitinib,Cediranib,WT2-iPS,FRIEDMAN,-10.6695789416602,-2.9966487884521484
Imatinib,mitotane,T-47D,ALMANAC,-7.48637636168103,-3.73789119720459
Erlotinib,Lenalidomide,RVH-421,FRIEDMAN,-2.65747778569578,-4.76824426651001
Enzastaurin,Sunitinib,LB2518-MEL,FRIEDMAN,-25.54625680581,-11.207134246826172
Gefitinib,Sunitinib,OVCAR-4,ALMANAC,1.391862478101,-5.54085636138916
Vatalanib,Lenalidomide,MeWo,FRIEDMAN,4.50695049356785,-4.324252128601074
Gefitinib,Fulvestrant,SW-620,ALMANAC,-1.53648994080463,-2.436222076416016
Palbociclib,Dasatinib,IST-MEL1,FRIEDMAN,3.58925089100684,-2.234769344329834
Vismodegib,Sunitinib,Mel Ho,FRIEDMAN,-10.2162502869968,-3.5318737030029297
Lenalidomide,Sorafenib,BT-549,ALMANAC,2.66244496366878,-7.031901836395264
raloxifene,Romidepsin,A498,ALMANAC,-13.4690161425535,-35.77177810668945
Vismodegib,paclitaxel,ACHN,ALMANAC,-18.3166256172314,-19.696422576904297
Crizotinib,raloxifene,UACC-257,ALMANAC,2.29549066784322,-2.1318154335021973
celecoxib,Fulvestrant,A498,ALMANAC,-0.901972784691933,-3.033801555633545
Enzastaurin,Bexarotene,A2058,FRIEDMAN,-2.65407261662797,-8.878543853759766
raloxifene,mitotane,OVCAR-8,ALMANAC,-0.339950457464948,-0.4923810958862304
Pazopanib,Dasatinib,MZ-MEL-2,FRIEDMAN,15.8451531859683,2.153597593307495
Palbociclib,Vorinostat,A101D,FRIEDMAN,10.017610447497,-4.454221725463867
MEGESTROL ACETATE,Crizotinib,HCC-2998,ALMANAC,-13.2973686688703,-9.395787239074709
Dasatinib,Lenalidomide,UACC62,FRIEDMAN,10.434455285623,-4.132931232452393
Vandetanib,mitotane,RXF 393,ALMANAC,-6.46429965486796,-2.109635353088379
Vandetanib,Dasatinib,M14,ALMANAC,-13.5310655279279,-2.0715456008911133
Tideglusib,Vismodegib,RVH-421,FRIEDMAN,-32.812857393011,-9.144815444946287
Lapatinib,Sunitinib,SK-OV-3,ALMANAC,-7.13175520554641,-4.449704647064209
Vemurafenib,Vorinostat,OVCAR-4,ALMANAC,-37.688057307424,-15.119382858276367
Crizotinib,Gefitinib,SF-539,ALMANAC,9.27284077238357,-2.866584539413452
celecoxib,Nilotinib,SW-620,ALMANAC,-7.10786439486717,-2.7457971572875977
Fulvestrant,thalidomide,HOP-92,ALMANAC,3.72053672299251,-4.118707656860352
Gefitinib,Sunitinib,BT-549,ALMANAC,-1.54202114658959,-4.930945873260498
Pazopanib,Cediranib,A375,FRIEDMAN,-24.87229968067,-2.311712741851806
Imatinib,Dasatinib,MOLT-4,ALMANAC,-3.85826600191732,-3.886857748031616
Axitinib,Vemurafenib,HCT116,ALMANAC,-6.08891319758485,-1.0049725770950315
Ruxolitinib,Abiraterone,HCC-2998,ALMANAC,-10.3297409640682,-0.9884757995605468
Vorinostat,Sunitinib,SNB-75,ALMANAC,-2.35221001545186,-8.838141441345215
vinblastine,Dasatinib,NCIH1650,ONEIL,3.42669038506664,-5.923094272613525
Gefitinib,mitotane,SW-620,ALMANAC,8.58167956331162,-0.555760383605957
raloxifene,Ruxolitinib,SN12C,ALMANAC,0.994056861385926,-6.885862350463867
Vorinostat,Dasatinib,A2058,ONEIL,11.710679650337616,-5.146825790405273
Vorinostat,thalidomide,UACC62,ALMANAC,-27.4414020677501,-7.634555816650391
Abiraterone,Romidepsin,HOP-92,ALMANAC,-53.4825260120495,-31.441524505615234
MEGESTROL ACETATE,celecoxib,PC-3,ALMANAC,4.10758398291207,-4.893017768859863
Ruxolitinib,Lestaurtinib,IPC-298,FRIEDMAN,5.5887658968898,-6.874428749084473
dexamethasone,Vorinostat,OV90,ONEIL,-7.952166005584183,-10.44196605682373
raloxifene,MEGESTROL ACETATE,OVCAR-8,ALMANAC,1.20719075893855,-3.8064794540405273
dexamethasone,Dasatinib,UACC62,ONEIL,-10.968565079401992,-5.7769060134887695
Vandetanib,Imatinib,BT-549,ALMANAC,0.0955029588803441,-2.924220085144043
Vismodegib,thalidomide,UACC-257,ALMANAC,3.01055911819604,-2.047001838684082
Navitoclax,Sorafenib,COLO 829,FRIEDMAN,-17.7674322591562,-4.005331993103027
Lestaurtinib,Erlotinib,Mel Ho,FRIEDMAN,-0.645808175542194,-2.1020965576171875
Enzastaurin,Vismodegib,SK-MEL-5,FRIEDMAN,-17.7594348695505,-6.347929954528809
Navitoclax,Midostaurin,IPC-298,FRIEDMAN,15.3000814415789,-1.84424352645874
Crizotinib,paclitaxel,SR,ALMANAC,8.04110888294441,-17.04391098022461
Axitinib,Ruxolitinib,K-562,ALMANAC,-21.3540101242261,-3.183138847351074
paclitaxel,Dasatinib,NCI-H460,ONEIL,-39.0956747424042,-7.74463415145874
Lenalidomide,Imatinib,T-47D,ALMANAC,3.79412344276166,-3.7628250122070312
Ruxolitinib,Enzastaurin,UACC62,FRIEDMAN,-20.31355510953,-19.562891006469727
Romidepsin,Lapatinib,NCIH23,ALMANAC,-66.198792,-22.15434455871582
Erlotinib,Cediranib,RVH-421,FRIEDMAN,-6.28417888361524,-4.097729682922363
Lapatinib,mitotane,T-47D,ALMANAC,0.560804024673258,-2.522947311401367
Navitoclax,Enzastaurin,G-361,FRIEDMAN,19.5051266294897,-0.9220552444458008
metformin,Sunitinib,A427,ONEIL,-37.13962469223695,-11.997737884521484
Romidepsin,Sunitinib,NCI-H322M,ALMANAC,-31.5482450436283,-44.52747344970703
Vandetanib,Abiraterone,SN12C,ALMANAC,-2.88136308591027,3.858283758163452
Ruxolitinib,Fingolimod,Mel Ho,FRIEDMAN,-12.1647984523068,-31.45616149902344
Lenalidomide,Fulvestrant,A498,ALMANAC,-1.52973948234226,-3.3839235305786133
Abiraterone,Nilotinib,OVCAR-8,ALMANAC,-5.50255075007228,0.7473812103271484
Crizotinib,Tanespimycin,A101D,FRIEDMAN,-34.3295239353203,4.689186096191406
Tideglusib,Lenalidomide,LB2518-MEL,FRIEDMAN,-5.68760802771477,-3.506064891815185
Enzastaurin,Fingolimod,COLO 800,FRIEDMAN,-21.0241361475067,-9.16903305053711
celecoxib,thalidomide,BT-549,ALMANAC,-4.40785039615445,-1.351975440979004
Lapatinib,Sunitinib,HCT116,ALMANAC,-0.350433525843627,-4.225588798522949
Dasatinib,Sorafenib,RPMI7951,ONEIL,-2.260381023139061,-5.702755451202393
Crizotinib,Pioglitazone,RVH-421,FRIEDMAN,-23.1164631051358,-2.2862672805786133
Crizotinib,Nilotinib,SR,ALMANAC,-20.4646185659718,-3.4542102813720703
Abiraterone,Lenalidomide,NCIH23,ALMANAC,-1.73247395113277,-0.6255736351013184
Lenalidomide,MEGESTROL ACETATE,RPMI-8226,ALMANAC,-0.634643951848502,-3.421582221984864
Gefitinib,mitotane,SK-MEL-5,ALMANAC,-26.6105781936255,-0.3047456741333008
Romidepsin,Fulvestrant,NCI-H322M,ALMANAC,-0.824498222792925,-31.51984214782715
Enzastaurin,Sunitinib,SK-MEL-5,FRIEDMAN,-6.82436614630437,-8.700960159301758
Ruxolitinib,Vatalanib,IST-MEL1,FRIEDMAN,-1.78819019036725,-4.6688737869262695
Gefitinib,Nilotinib,MOLT-4,ALMANAC,1.41418224504967,-4.220366477966309
Gefitinib,Imatinib,HOP-62,ALMANAC,-5.35475625770558,-3.521799087524414
paclitaxel,Lapatinib,OVCAR-5,ALMANAC,10.7645744080737,-17.23042106628418
MEGESTROL ACETATE,Vorinostat,DU-145,ALMANAC,-62.687759782875,-22.526269912719727
Tideglusib,RAF265,RPMI7951,FRIEDMAN,13.509102496213,-1.755488395690918
paclitaxel,Dasatinib,OVCAR3,ONEIL,2.13745295521649,-10.81906032562256
Crizotinib,Fulvestrant,ACHN,ALMANAC,3.04102871678335,-2.303309440612793
celecoxib,Fulvestrant,HCT116,ALMANAC,-6.89155080154818,-3.033083915710449
Sorafenib,thalidomide,MDA-MB-231,ALMANAC,3.51799440260465,-2.778511047363281
Sorafenib,Dasatinib,MZ-MEL-2,FRIEDMAN,-15.4683864302335,-1.0999960899353027
Tanespimycin,Vorinostat,451Lu,FRIEDMAN,-3.88868901088012,9.040771484375
mitotane,thalidomide,SK-MEL-5,ALMANAC,2.14732691350411,-2.6738109588623047
Abiraterone,Crizotinib,DU-145,ALMANAC,-5.45154130613768,-1.5811834335327148
Vismodegib,Midostaurin,Mel Ho,FRIEDMAN,-18.26466831739,-3.158778190612793
raloxifene,Vandetanib,UACC62,ALMANAC,-1.63531103541606,-4.069914817810059
Vatalanib,Dasatinib,LB2518-MEL,FRIEDMAN,1.55840208927493,-2.093306064605713
Erlotinib,Cediranib,SK-MEL-5,FRIEDMAN,-15.4456500715766,-2.896802425384521
Erlotinib,Dasatinib,SK-MEL-2,FRIEDMAN,3.86772724404158,-3.2321717739105225
Axitinib,raloxifene,MDA-MB-231,ALMANAC,1.2420697186507,-2.27150821685791
Vismodegib,Sunitinib,A2058,FRIEDMAN,-7.77800930558638,-6.752758979797363
Enzastaurin,Midostaurin,SK-MEL-2,FRIEDMAN,14.5754916325137,-8.290990829467773
Vandetanib,Abiraterone,OVCAR-4,ALMANAC,0.943172681684531,5.038873195648193
VX-702,Erlotinib,SK-MEL-5,FRIEDMAN,-1.74634755704321,-4.362123966217041
Lenalidomide,Crizotinib,EKVX,ALMANAC,-6.29254275598592,-3.758270263671875
Navitoclax,Sorafenib,SK-MEL-2,FRIEDMAN,11.902302861945,-3.454461574554444
Ruxolitinib,Gefitinib,OVCAR-4,ALMANAC,-8.95471238529786,-4.283060550689697
Vandetanib,Dasatinib,MDA-MB-468,ALMANAC,-2.50664302987466,-2.436476945877075
paclitaxel,Fulvestrant,RPMI-8226,ALMANAC,-7.45610654272037,-5.863584041595459
Crizotinib,mitotane,A549,ALMANAC,-13.4811770819336,0.4680719375610351
paclitaxel,Sorafenib,SK-MEL-28,ALMANAC,13.1155370799147,-10.280323028564451
Dasatinib,RAF265,G-361,FRIEDMAN,-0.656679818549527,-5.648241996765137
Nilotinib,Sorafenib,DU-145,ALMANAC,5.36528926802184,-5.831662654876709
Vandetanib,Crizotinib,BT-549,ALMANAC,0.108161617373709,-2.105355739593506
MEGESTROL ACETATE,Dasatinib,MDA-MB-231,ALMANAC,-36.7937795476191,-8.180825233459473
Abiraterone,Romidepsin,786-0,ALMANAC,-11.1876586912258,-34.5
Vismodegib,mitotane,SK-MEL-2,ALMANAC,0.934842314081374,-1.6215229034423828
raloxifene,Imatinib,HCT-15,ALMANAC,-4.93580253920207,-6.648067474365234
paclitaxel,geldanamycin,VCAP,ONEIL,-6.897600670415837,-3.229455947875977
celecoxib,Fulvestrant,HOP-62,ALMANAC,-3.74086467757183,-3.034693717956543
Abiraterone,thalidomide,SK-MEL-5,ALMANAC,2.21183290185237,2.7660579681396484
Crizotinib,Lenalidomide,DU-145,ALMANAC,2.75821724439617,-0.8085246086120605
Romidepsin,thalidomide,HS 578T,ALMANAC,-35.0680677789902,-13.89208984375
Vismodegib,raloxifene,HS 578T,ALMANAC,12.7994027652873,-4.814373016357422
VX-702,Cediranib,Mel Ho,FRIEDMAN,6.36278247161607,-4.714915752410889
Erlotinib,Dasatinib,SW-620,ONEIL,11.579228393987275,-5.115220069885254
Nilotinib,Crizotinib,SK-MEL-2,FRIEDMAN,42.059253344796,-3.9227256774902335
Imatinib,Vorinostat,A498,ALMANAC,-17.9341140763154,-5.107224464416504
Dasatinib,Lapatinib,HCC-2998,ALMANAC,-3.19666008227063,-4.662705421447754
Vismodegib,Nilotinib,OVCAR-5,ALMANAC,-0.485936412933065,-10.460865020751951
Fingolimod,Dasatinib,A375,FRIEDMAN,-19.48527663692,-17.199596405029297
Tanespimycin,Pioglitazone,COLO 829,FRIEDMAN,-18.6744747254598,-0.0549023747444152
Vorinostat,Ruxolitinib,L-1236,NCATS_HL,1.93271173857553,-12.488618850708008
Midostaurin,Cediranib,A375,FRIEDMAN,12.7009478932321,-2.403048276901245
Axitinib,Vandetanib,NCI-H460,ALMANAC,-0.552067142507076,-1.1435794830322266
Vandetanib,raloxifene,IGROV1,ALMANAC,-12.7833513563109,-3.2955923080444336
raloxifene,Sunitinib,RXF 393,ALMANAC,-6.27807417989747,-14.138519287109377
Vorinostat,Dasatinib,SK-OV-3,ONEIL,-2.1147225087047508,-2.8911232948303223
Abiraterone,Ruxolitinib,IGROV1,ALMANAC,1.88126514417943,1.7419471740722656
Gefitinib,RAF265,MDA-MB-361,ASTRAZENECA,-1.23331740349242,-2.269285202026367
Nilotinib,Vatalanib,WT2-iPS,FRIEDMAN,-1.55600408146043,-1.8711929321289065
Lenalidomide,Dasatinib,UO-31,ALMANAC,-48.3250144199167,-5.807242393493652
Vorinostat,geldanamycin,RKO,ONEIL,-3.0453156276270903,4.779450416564941
Abiraterone,Vemurafenib,NCI-H322M,ALMANAC,-5.13455952178444,-0.1034009456634521
Axitinib,Crizotinib,NCI-H522,ALMANAC,-0.870495553449241,-2.259256601333618
MEGESTROL ACETATE,Lapatinib,SF-539,ALMANAC,-1.63607035534088,-4.769392967224121
vinblastine,Lapatinib,OCUBM,ONEIL,4.27399441028646,-2.32852554321289
paclitaxel,Sunitinib,CAKI-1,ALMANAC,13.5547860870104,-14.324023246765137
Sunitinib,Tanespimycin,SK-MEL-5,FRIEDMAN,-4.25462994907163,2.651927947998047
Vemurafenib,Lenalidomide,SNB-75,ALMANAC,-1.61723270553027,-3.2452831268310547
Nilotinib,Lapatinib,SR,ALMANAC,2.24738791533084,-2.297535896301269
Nilotinib,Tanespimycin,WM115,FRIEDMAN,-39.5539219970691,7.723055839538574
Vismodegib,Lapatinib,HCT116,ALMANAC,-3.9697169590105,-4.0613861083984375
vinblastine,Lapatinib,RKO,ONEIL,-7.06329362397977,-0.4563283920288086
Lestaurtinib,Vorinostat,LOX IMVI,FRIEDMAN,-16.1597054818091,-6.952729225158691
dexamethasone,Sorafenib,LOVO,ONEIL,-3.270422191581055,-11.52605438232422
raloxifene,Fulvestrant,SK-MEL-28,ALMANAC,0.272737478841124,-3.2266244888305664
Crizotinib,Lapatinib,EKVX,ALMANAC,0.781853769800072,-1.0955724716186523
Lapatinib,Dasatinib,A2058,FRIEDMAN,-6.91417630446882,-2.118911027908325
Ruxolitinib,Romidepsin,T-47D,ALMANAC,-51.0306444288439,-36.63280487060547
raloxifene,Romidepsin,SF-268,ALMANAC,-56.7148143433753,-52.80079650878906
Vemurafenib,Dasatinib,HOP-62,ALMANAC,8.53153552123656,-5.76300048828125
Vismodegib,Tanespimycin,A101D,FRIEDMAN,-16.9301300082686,4.600640296936035
Romidepsin,Lapatinib,MDA-MB-231,ALMANAC,-45.4839690027986,-21.71333694458008
mitotane,Fulvestrant,HCT116,ALMANAC,-6.77632211858344,-1.3649144172668457
Bexarotene,Lenalidomide,UACC62,FRIEDMAN,1.11157258816966,-4.821128845214844
Erlotinib,Midostaurin,COLO 800,FRIEDMAN,-8.19099859024306,-3.8608298301696777
Fulvestrant,Sorafenib,CCRF-CEM,ALMANAC,6.31914940832971,-3.771661758422852
Lenalidomide,Fulvestrant,OVCAR-5,ALMANAC,-1.29369780672637,-4.399837017059326
raloxifene,Romidepsin,HT29,ALMANAC,-74.2591339996898,-39.1923942565918
Sorafenib,mitotane,MCF7,ALMANAC,1.35768919227294,-5.097624778747559
VX-702,Fingolimod,SK-MEL-5,FRIEDMAN,0.289507794456937,-29.42132568359375
Navitoclax,Tanespimycin,IPC-298,FRIEDMAN,-12.7801482143024,8.116056442260742
Abiraterone,Fulvestrant,HCT116,ALMANAC,-1.35261894315365,-0.6859493255615234
Gefitinib,Vemurafenib,PC-3,ALMANAC,-6.88802011257402,-3.95978569984436
paclitaxel,Dasatinib,SK-MEL-5,ALMANAC,-5.85000089955078,-5.056868076324463
Abiraterone,Crizotinib,EKVX,ALMANAC,-0.634767422259435,-2.961111068725586
Lenalidomide,Gefitinib,RPMI-8226,ALMANAC,-1.17078139416365,-3.2502455711364746
Gefitinib,thalidomide,786-0,ALMANAC,-9.9218899033546,-1.7304363250732422
