Drug A,Drug B,Cell Line Name,Score
Romidepsin,Nilotinib,UACC-62,-15.88888888888889
Streptozocin,Mitotane,SK-MEL-5,-0.3333333333333333
Paclitaxel,Cladribine,CCRF-CEM,-0.3333333333333333
Mitotane,Cladribine,HCT-15,-7.777777777777778
Romidepsin,Nilotinib,COLO 205,-6.0
Fulvestrant,Everolimus,DU-145,15.77777777777778
Nilotinib,Celecoxib,UO-31,-3.0
Thalidomide,Paclitaxel,NCI-H522,2.7777777777777777
Vorinostat,Paclitaxel,UO-31,-3.4444444444444446
Romidepsin,Docetaxel,SK-MEL-28,4.444444444444445
Gefitinib,Lenalidomide,TK-10,6.222222222222222
Dasatinib,Tretinoin,U251,-4.888888888888889
Vorinostat,Cladribine,BT-549,-9.444444444444445
Thalidomide,Cladribine,OVCAR-5,-1.6666666666666667
Thalidomide,Sirolimus,OVCAR-5,-0.2222222222222222
Dasatinib,Sirolimus,NCI-H522,2.0
Everolimus,Vorinostat,HCC-2998,-2.333333333333333
Everolimus,Dasatinib,IGROV1,-0.6666666666666666
Nilotinib,Celecoxib,SK-OV-3,-7.777777777777778
Thalidomide,Cladribine,SK-OV-3,-10.0
Vorinostat,Romidepsin,RXF 393,14.22222222222222
Mitotane,Tretinoin,MDA-MB-468,-0.6666666666666666
Mitotane,Everolimus,NCI-H322M,2.888888888888889
Paclitaxel,Cladribine,MDA-MB-231/ATCC,8.333333333333334
Mitotane,Paclitaxel,DU-145,-2.888888888888889
Vorinostat,Sirolimus,T-47D,-8.0
Cladribine,Celecoxib,MDA-MB-231/ATCC,-4.111111111111111
Fulvestrant,Nilotinib,HT29,-0.5555555555555556
Streptozocin,Docetaxel,HS 578T,-7.444444444444445
Paclitaxel,Tretinoin,SNB-75,33.0
Dasatinib,Vorinostat,A498,0.0
Docetaxel,Cladribine,RXF 393,-4.666666666666667
Mitotane,Everolimus,RPMI-8226,7.222222222222222
Sirolimus,Celecoxib,NCI-H522,1.6666666666666667
Romidepsin,Nilotinib,SNB-75,-3.0
Thalidomide,Cladribine,SW-620,0.3333333333333333
Nilotinib,Celecoxib,EKVX,-10.0
Sirolimus,Tretinoin,RPMI-8226,15.22222222222222
Sirolimus,Mitotane,HCT-116,0.8888888888888888
Streptozocin,Tretinoin,EKVX,-6.333333333333333
Fulvestrant,Romidepsin,UO-31,4.333333333333333
Mitotane,Cladribine,BT-549,-7.0
Romidepsin,Docetaxel,LOX IMVI,-1.0
Fulvestrant,Romidepsin,TK-10,1.4444444444444444
Megestrol acetate,Lenalidomide,SF-539,-2.888888888888889
Mitotane,Sirolimus,PC-3,1.3333333333333333
Thalidomide,Tretinoin,M14,-2.333333333333333
Fulvestrant,Cladribine,OVCAR-5,-1.1111111111111112
Thalidomide,Sirolimus,HOP-62,-2.7777777777777777
Paclitaxel,Cladribine,NCI-H322M,-35.44444444444444
Docetaxel,Tretinoin,HT29,26.33333333333333
Dasatinib,Tretinoin,NCI-H322M,-6.111111111111111
Dasatinib,Tretinoin,UACC-62,0.1111111111111111
Tretinoin,Celecoxib,UACC-62,-2.111111111111111
Fulvestrant,Cladribine,RXF 393,-3.6666666666666665
Mitotane,Paclitaxel,MDA-MB-468,-7.666666666666667
Vorinostat,Sirolimus,COLO 205,-3.555555555555556
Nilotinib,Tretinoin,A549/ATCC,3.333333333333333
Thalidomide,Docetaxel,SF-268,2.2222222222222223
Thalidomide,Cladribine,NCI-H522,-1.5555555555555556
Romidepsin,Cladribine,HCC-2998,-1.0
Streptozocin,Docetaxel,SF-295,-5.555555555555555
Fulvestrant,Vorinostat,SN12C,-1.8888888888888888
Vorinostat,Paclitaxel,MDA-MB-231/ATCC,-4.444444444444445
Thalidomide,Tretinoin,HS 578T,0.2222222222222222
Docetaxel,Cladribine,OVCAR-3,-4.0
Sirolimus,Tretinoin,OVCAR-4,6.444444444444445
Mitotane,Tretinoin,786-0,-3.333333333333333
Dasatinib,Sirolimus,OVCAR-4,-2.7777777777777777
Mitotane,Nilotinib,SK-MEL-5,-9.88888888888889
Paclitaxel,Tretinoin,OVCAR-5,7.888888888888889
Streptozocin,Tretinoin,MOLT-4,-0.8888888888888888
Tretinoin,Celecoxib,TK-10,-8.88888888888889
Dasatinib,Docetaxel,UO-31,0.2222222222222222
Tretinoin,Celecoxib,OVCAR-4,1.4444444444444444
Fulvestrant,Vorinostat,DU-145,2.4444444444444446
Thalidomide,Tretinoin,K-562,-14.88888888888889
Tretinoin,Celecoxib,IGROV1,-3.4444444444444446
Sirolimus,Nilotinib,IGROV1,-17.88888888888889
Nilotinib,Celecoxib,TK-10,-6.555555555555555
Fulvestrant,Paclitaxel,HCC-2998,3.888888888888889
Fulvestrant,Everolimus,NCI-H522,3.555555555555556
Mitotane,Dasatinib,PC-3,-4.777777777777778
Tretinoin,Cladribine,SF-268,-24.0
Romidepsin,Celecoxib,OVCAR-8,-1.0
Sirolimus,Nilotinib,SF-539,-4.222222222222222
Mitotane,Tretinoin,HCC-2998,-4.666666666666667
Gefitinib,Lenalidomide,SW-620,6.0
Fulvestrant,Celecoxib,A549/ATCC,-5.0
Tretinoin,Cladribine,PC-3,-4.444444444444445
Streptozocin,Paclitaxel,SF-539,-2.6666666666666665
Fulvestrant,Everolimus,HS 578T,20.88888888888889
Everolimus,Celecoxib,HS 578T,-2.333333333333333
Fulvestrant,Everolimus,SW-620,12.77777777777778
Thalidomide,Tretinoin,SF-268,-5.0
Docetaxel,Fulvestrant,MDA-MB-231/ATCC,7.888888888888889
Dasatinib,Sirolimus,NCI-H322M,-17.0
Streptozocin,Paclitaxel,NCI-H322M,-4.555555555555555
Dasatinib,Docetaxel,SW-620,-0.1111111111111111
Vorinostat,Romidepsin,OVCAR-5,1.2222222222222223
Mitotane,Tretinoin,SF-268,0.1111111111111111
Thalidomide,Sirolimus,KM12,-2.111111111111111
Fulvestrant,Sirolimus,OVCAR-5,-3.4444444444444446
Vorinostat,Romidepsin,SNB-75,-1.5555555555555556
Mitotane,Celecoxib,DU-145,-2.333333333333333
Docetaxel,Celecoxib,TK-10,-3.6666666666666665
Mitotane,Docetaxel,CAKI-1,2.4444444444444446
Romidepsin,Tretinoin,BT-549,3.555555555555556
Vorinostat,Nilotinib,COLO 205,-5.888888888888889
Mitotane,Docetaxel,A549/ATCC,-1.5555555555555556
Sirolimus,Tretinoin,HCT-116,-1.2222222222222223
Docetaxel,Fulvestrant,PC-3,-3.2222222222222223
Gefitinib,Lenalidomide,SK-MEL-5,-9.0
Streptozocin,Cladribine,SF-539,-8.777777777777779
Mitotane,Tretinoin,A549/ATCC,5.111111111111111
Everolimus,Celecoxib,KM12,-5.333333333333333
Mitotane,Paclitaxel,M14,0.7777777777777778
Fulvestrant,Everolimus,SK-OV-3,-7.555555555555555
Dasatinib,Docetaxel,NCI-H226,-3.6666666666666665
Sirolimus,Cladribine,U251,-9.22222222222222
Fulvestrant,Cladribine,MDA-MB-231/ATCC,-0.2222222222222222
Streptozocin,Docetaxel,OVCAR-3,-0.8888888888888888
Vorinostat,Docetaxel,MOLT-4,3.111111111111111
Docetaxel,Paclitaxel,NCI-H460,1.3333333333333333
Dasatinib,Romidepsin,SW-620,-1.1111111111111112
Tretinoin,Cladribine,U251,2.888888888888889
Dasatinib,Docetaxel,K-562,7.666666666666667
Docetaxel,Celecoxib,A549/ATCC,10.444444444444445
Fulvestrant,Romidepsin,A498,11.333333333333334
Thalidomide,Docetaxel,CAKI-1,-11.444444444444445
Streptozocin,Docetaxel,MDA-MB-468,-9.555555555555555
Mitotane,Celecoxib,OVCAR-4,-3.111111111111111
Fulvestrant,Cladribine,A498,-1.6666666666666667
Fulvestrant,Tretinoin,CCRF-CEM,-4.222222222222222
Sirolimus,Mitotane,RPMI-8226,7.111111111111111
Streptozocin,Paclitaxel,K-562,-11.77777777777778
Paclitaxel,Sirolimus,OVCAR-5,-3.555555555555556
Fulvestrant,Sirolimus,A549/ATCC,-0.5555555555555556
Streptozocin,Sirolimus,SF-295,-2.6666666666666665
Everolimus,Dasatinib,NCI-H522,-3.555555555555556
Paclitaxel,Celecoxib,RPMI-8226,37.0
Vorinostat,Sirolimus,HCC-2998,-12.77777777777778
Paclitaxel,Cladribine,A549/ATCC,-4.888888888888889
Mitotane,Cladribine,HOP-62,-2.2222222222222223
Fulvestrant,Vorinostat,SF-295,-0.7777777777777778
Fulvestrant,Nilotinib,NCI-H522,-3.888888888888889
Romidepsin,Sirolimus,MDA-MB-468,0.8888888888888888
Docetaxel,Paclitaxel,NCI-H522,-3.888888888888889
Tretinoin,Cladribine,MDA-MB-231/ATCC,6.777777777777778
Romidepsin,Sirolimus,MOLT-4,-6.222222222222222
Streptozocin,Mitotane,DU-145,3.4444444444444446
Docetaxel,Tretinoin,COLO 205,24.88888888888889
Dasatinib,Celecoxib,LOX IMVI,-1.3333333333333333
Thalidomide,Sirolimus,HCT-15,-1.5555555555555556
Streptozocin,Mitotane,BT-549,-2.555555555555556
Nilotinib,Celecoxib,SW-620,-9.88888888888889
Streptozocin,Docetaxel,ACHN,-5.444444444444445
Romidepsin,Cladribine,MDA-MB-468,-1.1111111111111112
Thalidomide,Mitotane,HCC-2998,-1.6666666666666667
Everolimus,Dasatinib,A549/ATCC,0.6666666666666666
Everolimus,Celecoxib,MDA-MB-231/ATCC,3.4444444444444446
Thalidomide,Tretinoin,OVCAR-8,-3.4444444444444446
Vorinostat,Nilotinib,MOLT-4,-4.333333333333333
Sirolimus,Cladribine,A549/ATCC,-6.111111111111111
Everolimus,Celecoxib,SNB-75,0.4444444444444444
Romidepsin,Cladribine,NCI-H322M,-18.666666666666668
Sirolimus,Nilotinib,HCT-116,-7.888888888888889
Nilotinib,Cladribine,RXF 393,-7.111111111111111
Fulvestrant,Celecoxib,OVCAR-4,-6.111111111111111
Mitotane,Docetaxel,OVCAR-5,1.2222222222222223
Fulvestrant,Everolimus,UACC-257,0.0
Fulvestrant,Everolimus,OVCAR-8,8.777777777777779
Vorinostat,Nilotinib,NCI-H460,-8.88888888888889
Romidepsin,Sirolimus,HCT-116,4.333333333333333
Nilotinib,Celecoxib,MDA-MB-468,-5.666666666666667
Tretinoin,Celecoxib,M14,-0.2222222222222222
Romidepsin,Sirolimus,K-562,-3.0
Tretinoin,Cladribine,LOX IMVI,-10.555555555555555
Dasatinib,Vorinostat,RPMI-8226,-0.6666666666666666
Vorinostat,Celecoxib,IGROV1,-3.111111111111111
Tretinoin,Celecoxib,BT-549,-3.2222222222222223
Dasatinib,Celecoxib,TK-10,12.77777777777778
Streptozocin,Cladribine,HCT-15,-7.444444444444445
Everolimus,Nilotinib,NCI-H322M,-5.777777777777778
Vorinostat,Sirolimus,OVCAR-8,-2.4444444444444446
Streptozocin,Tretinoin,HCC-2998,-8.88888888888889
Tretinoin,Celecoxib,SK-MEL-5,-0.3333333333333333
Thalidomide,Mitotane,UACC-62,0.2222222222222222
Fulvestrant,Tretinoin,ACHN,0.4444444444444444
Cladribine,Celecoxib,HOP-92,-9.88888888888889
Fulvestrant,Romidepsin,HT29,3.555555555555556
Fulvestrant,Celecoxib,NCI-H23,-3.0
Romidepsin,Docetaxel,KM12,0.4444444444444444
Gefitinib,Lenalidomide,HCT-116,0.0
Vorinostat,Sirolimus,SK-MEL-28,-21.0
Fulvestrant,Romidepsin,NCI-H226,-5.111111111111111
Streptozocin,Docetaxel,U251,-5.111111111111111
Fulvestrant,Paclitaxel,PC-3,-1.4444444444444444
Streptozocin,Sirolimus,K-562,-6.0
Thalidomide,Paclitaxel,ACHN,2.2222222222222223
Vorinostat,Cladribine,COLO 205,5.444444444444445
Megestrol acetate,Lenalidomide,HCT-116,-2.4444444444444446
Nilotinib,Mitotane,COLO 205,2.333333333333333
Everolimus,Vorinostat,KM12,-8.555555555555555
Everolimus,Nilotinib,UO-31,-2.6666666666666665
Tretinoin,Celecoxib,HOP-62,1.7777777777777777
Everolimus,Sirolimus,PC-3,6.777777777777778
Docetaxel,Paclitaxel,MOLT-4,0.0
Fulvestrant,Tretinoin,LOX IMVI,8.11111111111111
Fulvestrant,Paclitaxel,SW-620,-5.888888888888889
Dasatinib,Cladribine,U251,-7.0
Nilotinib,Cladribine,SN12C,-2.0
Thalidomide,Paclitaxel,UACC-257,-4.444444444444445
Docetaxel,Tretinoin,PC-3,5.888888888888889
Docetaxel,Fulvestrant,LOX IMVI,17.88888888888889
Streptozocin,Tretinoin,BT-549,-10.88888888888889
Sirolimus,Mitotane,RXF 393,-4.666666666666667
Mitotane,Sirolimus,KM12,6.222222222222222
Dasatinib,Nilotinib,HCC-2998,-4.444444444444445
Vorinostat,Tretinoin,UACC-62,3.2222222222222223
Fulvestrant,Tretinoin,UACC-62,1.2222222222222223
Romidepsin,Docetaxel,UO-31,-1.3333333333333333
Thalidomide,Docetaxel,MDA-MB-231/ATCC,0.4444444444444444
Sirolimus,Tretinoin,SN12C,5.0
Docetaxel,Nilotinib,SK-MEL-5,-5.666666666666667
Streptozocin,Mitotane,CCRF-CEM,1.4444444444444444
Romidepsin,Paclitaxel,NCI-H226,2.111111111111111
Streptozocin,Tretinoin,OVCAR-4,-1.4444444444444444
Streptozocin,Docetaxel,HOP-92,-4.333333333333333
Docetaxel,Fulvestrant,OVCAR-4,14.88888888888889
Sirolimus,Mitotane,UACC-257,-5.666666666666667
Paclitaxel,Celecoxib,NCI-H226,14.333333333333334
Docetaxel,Tretinoin,RXF 393,19.55555555555556
Dasatinib,Nilotinib,TK-10,0.1111111111111111
Thalidomide,Paclitaxel,HCT-15,-6.555555555555555
Fulvestrant,Everolimus,SR,-17.0
Mitotane,Celecoxib,SN12C,-5.222222222222222
Docetaxel,Paclitaxel,K-562,-3.888888888888889
Dasatinib,Paclitaxel,NCI-H460,0.3333333333333333
Megestrol acetate,Lenalidomide,SK-MEL-28,-4.777777777777778
Fulvestrant,Cladribine,NCI-H322M,-6.555555555555555
Docetaxel,Tretinoin,HCT-116,21.55555555555556
Fulvestrant,Celecoxib,SF-539,-3.333333333333333
Fulvestrant,Sirolimus,HCT-15,-4.333333333333333
Mitotane,Celecoxib,SF-295,-2.0
Everolimus,Sirolimus,SNB-75,-1.3333333333333333
Fulvestrant,Vorinostat,SW-620,1.0
Cladribine,Celecoxib,SN12C,-1.5555555555555556
Docetaxel,Celecoxib,HCC-2998,19.55555555555556
Thalidomide,Sirolimus,HS 578T,-2.888888888888889
Sirolimus,Celecoxib,PC-3,7.222222222222222
Thalidomide,Docetaxel,NCI-H23,-12.555555555555555
Fulvestrant,Paclitaxel,SF-539,-6.888888888888889
Thalidomide,Mitotane,HS 578T,1.5555555555555556
Thalidomide,Tretinoin,HOP-62,-6.555555555555555
Streptozocin,Cladribine,EKVX,-17.333333333333332
Mitotane,Paclitaxel,NCI-H322M,-0.6666666666666666
Fulvestrant,Dasatinib,SN12C,3.4444444444444446
Mitotane,Nilotinib,MOLT-4,-1.6666666666666667
Fulvestrant,Vorinostat,SK-OV-3,-9.22222222222222
Everolimus,Tretinoin,LOX IMVI,-5.0
Fulvestrant,Everolimus,RXF 393,1.1111111111111112
Megestrol acetate,Gefitinib,SK-OV-3,0.7777777777777778
Dasatinib,Celecoxib,K-562,46.333333333333336
Mitotane,Paclitaxel,RPMI-8226,-13.22222222222222
Streptozocin,Cladribine,786-0,-4.333333333333333
Nilotinib,Cladribine,UO-31,-3.0
Streptozocin,Cladribine,SW-620,-0.6666666666666666
Cladribine,Celecoxib,HCT-116,-7.333333333333333
Streptozocin,Cladribine,DU-145,-3.7777777777777777
Romidepsin,Tretinoin,UACC-62,-7.333333333333333
Everolimus,Romidepsin,BT-549,1.0
Docetaxel,Nilotinib,TK-10,-17.22222222222222
Dasatinib,Tretinoin,KM12,-6.0
Romidepsin,Sirolimus,SF-539,-1.0
Dasatinib,Cladribine,HCT-15,-6.222222222222222
Mitotane,Nilotinib,TK-10,-3.7777777777777777
Everolimus,Paclitaxel,OVCAR-5,2.333333333333333
Dasatinib,Paclitaxel,COLO 205,-1.6666666666666667
Mitotane,Docetaxel,BT-549,-2.7777777777777777
Vorinostat,Sirolimus,OVCAR-4,1.6666666666666667
Tretinoin,Celecoxib,U251,-8.222222222222221
Vorinostat,Sirolimus,NCI-H522,-3.888888888888889
Docetaxel,Tretinoin,NCI-H322M,-12.11111111111111
Dasatinib,Cladribine,IGROV1,-5.0
Nilotinib,Mitotane,NCI-H23,-8.333333333333334
Fulvestrant,Celecoxib,NCI-H522,-1.4444444444444444
Docetaxel,Sirolimus,SN12C,4.333333333333333
Thalidomide,Paclitaxel,SK-MEL-28,0.3333333333333333
Vorinostat,Paclitaxel,K-562,1.2222222222222223
Paclitaxel,Sirolimus,HCT-116,-5.111111111111111
Romidepsin,Nilotinib,PC-3,-8.333333333333334
Paclitaxel,Nilotinib,NCI-H522,9.333333333333334
Everolimus,Dasatinib,SF-268,-3.7777777777777777
Vorinostat,Docetaxel,OVCAR-8,1.3333333333333333
Mitotane,Celecoxib,NCI-H522,-2.7777777777777777
Fulvestrant,Tretinoin,MDA-MB-468,3.7777777777777777
Fulvestrant,Tretinoin,SR,-8.555555555555555
Paclitaxel,Sirolimus,LOX IMVI,3.4444444444444446
Docetaxel,Sirolimus,HT29,10.444444444444445
Mitotane,Tretinoin,HOP-92,0.2222222222222222
Everolimus,Celecoxib,MDA-MB-468,3.111111111111111
Streptozocin,Docetaxel,MDA-MB-231/ATCC,-6.222222222222222
Docetaxel,Paclitaxel,CCRF-CEM,-3.0
Vorinostat,Docetaxel,NCI-H522,0.8888888888888888
Megestrol acetate,Lenalidomide,MOLT-4,-9.555555555555555
Thalidomide,Mitotane,U251,1.7777777777777777
Paclitaxel,Sirolimus,HS 578T,0.8888888888888888
Nilotinib,Cladribine,786-0,-14.22222222222222
Vorinostat,Celecoxib,NCI-H322M,-17.555555555555557
Thalidomide,Tretinoin,A498,-2.4444444444444446
Thalidomide,Paclitaxel,DU-145,-5.222222222222222
Vorinostat,Docetaxel,HT29,14.0
Docetaxel,Sirolimus,MDA-MB-468,-0.2222222222222222
Paclitaxel,Tretinoin,SW-620,11.22222222222222
Fulvestrant,Dasatinib,OVCAR-8,1.3333333333333333
Romidepsin,Nilotinib,KM12,-7.888888888888889
Romidepsin,Cladribine,NCI-H226,-1.5555555555555556
Romidepsin,Cladribine,UACC-62,-4.777777777777778
Paclitaxel,Cladribine,K-562,1.2222222222222223
Streptozocin,Docetaxel,HCC-2998,-13.555555555555555
Fulvestrant,Romidepsin,HCC-2998,4.777777777777778
Tretinoin,Cladribine,HS 578T,6.666666666666667
Romidepsin,Tretinoin,IGROV1,3.4444444444444446
Everolimus,Romidepsin,A549/ATCC,0.3333333333333333
Mitotane,Celecoxib,LOX IMVI,-5.111111111111111
Everolimus,Dasatinib,OVCAR-5,-2.555555555555556
Paclitaxel,Celecoxib,BT-549,27.88888888888889
Vorinostat,Paclitaxel,MDA-MB-468,-24.55555555555556
Sirolimus,Nilotinib,KM12,-6.111111111111111
Romidepsin,Docetaxel,MDA-MB-468,-3.111111111111111
Romidepsin,Tretinoin,SW-620,-5.888888888888889
Fulvestrant,Sirolimus,DU-145,-0.5555555555555556
Docetaxel,Tretinoin,SN12C,14.11111111111111
Megestrol acetate,Lenalidomide,IGROV1,-10.77777777777778
Fulvestrant,Tretinoin,RXF 393,8.88888888888889
Nilotinib,Celecoxib,OVCAR-4,-4.555555555555555
Fulvestrant,Vorinostat,RPMI-8226,5.444444444444445
Docetaxel,Paclitaxel,OVCAR-8,-4.666666666666667
Everolimus,Nilotinib,LOX IMVI,-12.666666666666666
Fulvestrant,Paclitaxel,CAKI-1,-6.222222222222222
Paclitaxel,Cladribine,MOLT-4,7.111111111111111
Romidepsin,Paclitaxel,HT29,-1.1111111111111112
Vorinostat,Romidepsin,PC-3,-0.2222222222222222
Docetaxel,Nilotinib,K-562,-5.666666666666667
Paclitaxel,Nilotinib,NCI-H322M,-43.44444444444444
Fulvestrant,Everolimus,NCI-H460,7.333333333333333
Vorinostat,Paclitaxel,SK-MEL-5,-9.88888888888889
Fulvestrant,Nilotinib,UO-31,-2.888888888888889
Thalidomide,Mitotane,SW-620,-2.2222222222222223
Everolimus,Cladribine,KM12,-3.333333333333333
Mitotane,Dasatinib,ACHN,3.4444444444444446
Vorinostat,Tretinoin,DU-145,-4.777777777777778
Dasatinib,Cladribine,NCI-H322M,-12.11111111111111
Vorinostat,Romidepsin,HT29,-3.111111111111111
Sirolimus,Celecoxib,HOP-92,-8.88888888888889
Fulvestrant,Paclitaxel,SF-268,-4.333333333333333
Sirolimus,Nilotinib,NCI-H23,-5.333333333333333
Fulvestrant,Vorinostat,UACC-62,1.4444444444444444
Mitotane,Dasatinib,SN12C,2.6666666666666665
Everolimus,Paclitaxel,T-47D,-3.555555555555556
Streptozocin,Mitotane,MCF7,-2.2222222222222223
Nilotinib,Cladribine,TK-10,-0.3333333333333333
Streptozocin,Paclitaxel,MOLT-4,-32.44444444444444
Dasatinib,Tretinoin,A549/ATCC,4.555555555555555
Sirolimus,Mitotane,T-47D,2.0
Dasatinib,Nilotinib,NCI-H522,1.5555555555555556
Dasatinib,Cladribine,HT29,-9.333333333333334
Everolimus,Celecoxib,UACC-257,-12.333333333333334
Docetaxel,Paclitaxel,UO-31,-2.0
Paclitaxel,Nilotinib,SW-620,5.222222222222222
Fulvestrant,Celecoxib,CAKI-1,-4.222222222222222
Megestrol acetate,Lenalidomide,PC-3,-3.2222222222222223
Fulvestrant,Cladribine,HS 578T,0.8888888888888888
Cladribine,Celecoxib,ACHN,0.2222222222222222
