src,dest,conv_bind_weight
53,711,0.45364255
53,712,0.42940745
53,715,0.10813351
54,709,0.2823164
54,710,0.33807755
54,711,0.23265742
54,712,3.541e-42
54,715,0.85816765
55,424,0.08593204
55,1744,0.30137032
57,1396,0.25413632
57,1397,0.18509726
57,1398,0.1924724
57,1400,0.45483255
57,1401,0.6020328
57,1402,0.7270301
58,482,0.52962637
58,987,0.29587594
58,1297,0.3210232
58,1396,0.4588049
58,1397,0.9032177
58,1398,0.35230562
58,1400,0.32374236
58,1401,0.05288261
58,1402,0.073422804
58,1435,0.17466284
58,1436,0.4977784
58,1437,0.3447941
58,1438,0.13544981
58,1439,0.40366572
58,1440,0.47933155
58,1441,0.28104016
58,1442,0.28861699
58,1443,0.3890958
58,1444,0.7193185
58,1527,0.3712607
60,61,0.15027514
60,141,0.110223204
60,142,0.7234712
60,445,0.6401108
60,446,0.5698837
60,583,0.66992337
60,761,0.35096675
60,762,0.0044420934
60,763,3.813e-42
60,764,0.018563982
60,765,0.09659468
60,766,0.5040807
60,767,0.06791189
60,768,0.16976508
60,1107,0.3051507
60,1108,0.7258131
60,1109,0.13513233
60,1110,0.7079134
60,1111,0.3440239
60,1555,0.36004314
61,704,0.065626554
61,705,0.3509043
61,706,0.3166457
61,707,0.3177144
61,708,0.30865607
61,714,0.313657
61,715,0.20033723
61,1435,0.52641445
61,1436,0.49364716
61,1437,0.17843309
61,1438,0.69359314
61,1713,0.322694
61,1868,0.1345041
61,1869,0.6116356
61,1870,0.07514797
61,1941,0.2048026
63,1569,0.070466265
64,1069,0.39316916
64,1070,0.02874673
64,1703,0.015550714
65,66,0.49522227
65,104,0.39410055
65,105,0.1412244
65,106,1.0461273
65,146,0.41444355
65,153,1.07033
65,183,1.2002718
65,242,0.43472603
65,329,0.7918766
65,330,0.05845834
65,349,0.4180716
65,384,0.6677136
65,385,0.1407727
65,386,0.30135983
65,387,0.85375667
65,388,0.2620402
65,389,0.63276434
65,390,0.10623652
65,643,0.43054906
65,644,0.2563103
65,770,0.073371954
65,771,0.1640758
65,876,0.056564834
65,1137,0.27626926
65,1150,0.6974665
65,1153,0.019291166
65,1158,0.390819
65,1165,0.32231212
65,1184,0.16851252
65,1231,0.32796326
65,1268,0.07568053
65,1270,0.53897345
65,1271,0.21251762
65,1272,0.8291442
65,1289,0.18663594
65,1290,0.45251212
65,1291,0.34779766
65,1308,0.40600747
65,1352,0.7593108
65,1370,0.5560817
65,1471,0.76607317
65,1472,0.32105836
65,1473,0.05747549
65,1478,0.17296223
65,1479,0.19403861
65,1480,0.3617805
65,1481,0.26642767
65,1482,0.30254886
65,1586,0.29079112
65,1631,0.116139576
65,1757,0.07139662
65,1842,0.0038832815
65,1843,0.1468358
65,1942,0.26398656
65,1943,0.3505927
66,551,0.68219936
66,1231,0.5495508
66,1464,0.42319423
66,1668,0.1984309
66,1669,0.9517081
66,1670,0.39829877
66,1954,0.5240237
67,66,0.37045547
67,104,0.4947192
67,105,0.701385
67,106,0.17927495
67,146,0.35054606
67,153,0.4184577
67,183,0.1624644
67,242,0.3676016
67,329,0.2810877
67,330,0.5111711
67,349,0.15241054
67,384,0.035584252
67,385,0.27822194
67,386,0.6184212
67,387,0.30147108
67,388,0.09384385
67,389,0.40409258
67,390,0.3480037
67,643,0.29903767
67,644,0.016718417
67,770,0.833459
67,771,0.5175169
67,876,0.113061026
67,1137,0.14897391
67,1150,0.54485285
67,1153,0.44193494
67,1158,0.2742807
67,1165,0.2460221
67,1184,0.0031398935
67,1231,0.5307148
67,1268,0.17216514
67,1270,0.2747959
67,1271,0.49915916
67,1272,0.30189833
67,1289,0.15336083
67,1290,0.78851974
67,1291,0.521745
67,1308,0.6442574
67,1352,0.34944695
67,1370,0.5504875
67,1471,0.2681045
67,1472,0.2829551
67,1473,0.40699512
67,1478,0.46530104
67,1479,0.554098
67,1480,0.102560595
67,1481,0.6515752
67,1482,0.11270743
67,1586,0.16616654
67,1631,0.12717442
67,1757,0.45836154
67,1842,0.31060883
67,1843,0.36022842
67,1942,0.60459983
67,1943,0.17316663
68,66,0.15049835
68,104,0.3737702
68,105,0.46324658
68,106,0.41995603
68,146,0.39311188
68,153,0.6502844
68,183,0.12655291
68,242,0.23529205
68,329,0.37808743
68,330,0.67401737
68,349,0.375045
68,384,0.09314029
68,385,0.37718886
68,386,0.617731
68,387,0.43558452
68,388,0.14084846
68,389,0.11960459
68,390,0.5101223
68,643,0.15215556
68,644,0.0046429345
68,770,0.14571701
68,771,0.11340531
68,876,0.26146013
68,1137,0.12165435
68,1150,0.38269097
68,1153,0.35609254
68,1158,0.3345399
68,1165,0.23334478
68,1184,0.69039667
68,1231,0.03770196
68,1268,0.45411476
68,1270,0.26354656
68,1271,0.49400508
68,1272,0.00028956137
68,1289,0.25706357
68,1290,0.5903002
68,1291,0.2993235
68,1308,0.29533088
68,1352,0.3132211
68,1370,0.22435495
68,1471,0.11529913
68,1472,0.17506462
68,1473,0.6792049
68,1478,0.17287138
68,1479,0.42679328
68,1480,0.35152084
68,1481,0.3287385
68,1482,0.6353415
68,1586,0.31989813
68,1631,0.3374404
68,1757,0.19107644
68,1842,0.06698694
68,1843,0.59202594
68,1942,0.26045468
68,1943,0.47639722
72,73,0.33828437
72,175,0.31104416
72,176,0.3831212
72,177,0.06526363
74,895,0.55429673
74,897,0.06984732
74,1906,0.025461257
74,1935,0.06688888
75,396,0.19247563
75,538,0.28569826
75,564,0.50893414
75,567,0.29757327
75,568,0.56299573
75,569,1.335109
75,622,0.25095287
75,623,0.28536874
75,624,0.2554577
75,625,0.25137386
75,632,0.06021946
75,633,0.3074475
75,635,0.13831185
75,872,0.42157587
75,942,0.838741
75,1010,0.39631733
75,1014,0.5050355
75,1205,0.09344299
75,1274,0.27725494
75,1318,0.71972513
75,1319,0.3586585
75,1361,0.4395073
75,1362,0.29535082
75,1860,0.33852628
76,396,0.75266653
76,538,0.12134856
76,564,0.047350165
76,567,0.56856287
76,568,0.6552037
76,569,0.0004646406
76,622,0.043371942
76,623,0.35024256
76,624,0.09842926
76,625,0.69609
76,632,0.13618739
76,633,0.07993475
76,635,0.29851508
76,872,0.1835746
76,942,0.69656646
76,1010,0.17241696
76,1014,0.23352805
76,1205,0.106698446
76,1274,0.12205909
76,1318,0.24766172
76,1319,0.26393613
76,1361,0.0668169
76,1362,0.93180484
76,1860,0.14583558
77,396,0.21739857
77,538,0.5920862
77,564,0.022030696
77,567,0.4016503
77,568,0.26609004
77,569,1.1685569
77,622,0.30053777
77,623,0.47862
77,624,0.09810264
77,625,0.3599454
77,632,0.060501985
77,633,0.5288972
77,635,0.8148067
77,872,0.114572704
77,942,0.01865565
77,1010,0.19874738
77,1014,0.13940887
77,1205,0.33908725
77,1274,0.29589903
77,1318,0.43733364
77,1319,0.100847766
77,1361,0.49564642
77,1362,0.83403033
77,1860,0.60319865
80,242,0.53784305
81,558,0.13570234
81,579,0.11835918
81,1376,0.38511723
81,1377,0.3045442
81,1378,0.011458445
81,1379,0.38034135
81,1895,0.5820958
81,1896,0.67326725
81,1960,0.31977445
82,143,0.38465604
82,144,0.090523794
82,422,0.41502163
82,515,0.4339504
82,516,0.2180938
82,517,0.5768833
82,1749,0.4714854
82,1850,0.4918942
83,82,0.7761843
83,143,0.2970376
83,144,0.53605735
83,422,0.06913251
83,515,0.22291169
83,516,0.41509447
83,517,0.88787353
83,1749,0.33627984
83,1850,0.11395489
84,85,0.35995924
84,1292,0.6898468
84,1293,0.1665234
84,1294,0.42102945
84,1295,0.2886048
84,1543,0.20959595
84,1544,0.12259196
84,1545,0.103050455
85,1292,0.3275975
85,1293,0.16589506
85,1294,3.178e-42
85,1295,0.5177361
86,706,0.077914774
86,709,0.4789721
86,710,0.3183292
86,711,0.27535716
86,714,0.37772042
86,716,0.24725461
86,717,0.37516308
86,718,0.38528496
86,719,0.36742026
86,720,0.58607185
86,721,0.16234313
86,722,0.46798852
86,723,0.3580988
86,724,0.2946055
86,725,0.16650477
86,726,0.49871674
86,727,0.7697994
86,728,0.036266536
86,729,0.3092163
86,730,0.3919447
86,731,0.55128217
86,732,0.20750223
86,1395,0.1980089
86,1403,0.14655912
92,1643,0.39473048
93,396,0.37360173
93,538,0.3458013
93,564,0.26522958
93,567,0.06668672
93,568,0.30388975
93,569,0.15816751
93,622,0.34623697
93,623,0.34414294
93,624,0.19834225
93,625,0.7082848
93,632,0.15676844
93,633,1.0859901
93,635,1.0842829
93,872,0.30705798
93,942,0.652936
93,1010,0.8837805
93,1014,0.7928699
93,1205,0.2753633
93,1274,0.23279211
93,1318,0.05388125
93,1319,0.298437
93,1361,0.28334057
93,1362,0.51674044
93,1860,0.46139935
94,1446,0.6326474
94,1447,0.42467678
95,1446,0.3765691
95,1447,0.4192372
95,1583,0.32882985
96,1643,0.52829623
97,1643,0.0926777
98,1643,0.52803993
99,811,0.13954514
99,1019,0.54328245
99,1227,0.50285715
99,1309,0.40235212
99,1643,0.23282415
99,1674,0.07938376
99,1675,0.25240213
100,69,0.09903318
100,70,0.4414538
100,71,0.6331709
100,75,0.5663962
100,76,0.170113
100,77,0.048279606
100,153,0.41373822
100,329,0.29658508
100,330,0.2608356
100,524,0.286826
100,537,0.081805035
100,559,0.68704104
100,560,0.18469581
100,561,0.21931434
100,562,0.26425195
100,565,0.48427612
100,632,0.25456882
100,681,0.14804511
100,799,0.04103149
100,800,0.3888468
100,801,0.5568117
100,802,0.22921295
100,806,0.5761416
100,1074,0.107137084
100,1075,0.3726457
100,1076,0.8731655
100,1077,0.37990338
100,1078,0.15326828
100,1124,1.2628027
100,1290,0.2896849
100,1291,0.07870634
100,1298,0.6640701
100,1365,0.10617887
100,1371,0.4016012
100,1373,0.0004944038
100,1374,0.60287666
100,1375,0.24759057
100,1382,0.57937694
100,1713,1.071255
100,1755,0.53405833
100,1860,0.9730825
100,1862,0.049669076
100,1866,0.0077279373
100,1968,0.060191996
101,102,0.07034722
101,292,0.05287558
101,293,0.12853782
101,294,0.22802377
101,295,1.052657
101,296,0.29095396
101,297,0.7575738
101,298,0.34933096
101,299,0.36305928
101,300,0.032543294
101,301,0.016245551
101,431,0.47854078
101,445,0.5921197
101,446,0.033031896
101,447,0.14640747
101,448,0.8214487
101,449,0.6735367
101,700,0.20480129
101,701,0.22005662
101,702,0.4041635
101,737,0.34194565
101,2003,0.032029822
102,292,0.2192705
102,293,0.34109017
102,294,0.1440966
102,295,0.56842995
102,296,0.20506118
102,297,5.719e-42
102,298,0.42270386
102,299,0.52738595
102,300,0.89659804
102,301,0.19969356
102,431,0.26321113
102,445,0.50584906
102,446,0.24126531
102,447,0.17866667
102,448,6.906e-42
102,449,0.97718334
102,700,0.24776003
102,701,0.46604198
102,702,0.4596169
102,737,0.69997823
102,2003,0.594295
103,1691,0.8242076
103,1692,0.24997818
103,1693,0.3593635
104,105,0.8167802
104,153,0.15636344
104,380,0.25028923
104,381,0.33211362
104,382,0.33290005
104,386,0.5438467
104,387,0.545031
104,388,0.37233496
104,389,0.28674904
104,390,0.2798719
104,391,0.47631463
104,394,0.40828037
104,563,0.86589086
104,668,0.29861808
104,669,0.8067876
104,1183,0.28869414
104,1344,0.81818724
104,1345,0.66936255
104,1465,0.5011397
104,1740,0.7283796
104,1968,0.44657338
104,1969,0.34926814
104,1970,0.28701973
105,153,1.2760897
105,380,0.40023613
105,381,0.22088957
105,382,0.26396796
105,386,0.26936978
105,387,0.5729172
105,388,0.45473137
105,390,0.3703801
105,668,0.29313362
105,669,0.45431295
105,1183,0.85428095
105,1344,0.07438926
105,1345,0.7117744
105,1465,0.10720714
105,1740,0.3601599
105,1968,0.7995278
105,1969,0.22101307
105,1970,0.35526824
106,153,0.40138364
106,1183,0.43466234
106,1968,0.17411052
106,1969,0.43087003
106,1970,0.32386643
107,109,0.1964934
107,474,0.873556
107,672,0.26671118
107,673,0.2797849
107,674,0.79991746
107,1180,0.24732617
108,107,0.083242655
108,109,0.32585394
108,672,0.31686556
108,673,0.51011443
108,674,0.5002972
109,107,0.40584645
109,474,0.7500915
109,672,0.54363734
109,673,0.120841555
109,674,0.11241196
109,1180,0.57723886
110,343,1.1026928
110,1922,0.2938987
124,1063,0.46436018
124,1064,4.532e-42
124,1065,0.33401975
124,1066,0.42640185
124,1067,0.30193514
125,1063,0.43477303
125,1064,0.42497176
125,1065,0.09670461
125,1066,0.41868868
125,1067,0.4548055
126,1063,0.41790655
126,1064,5.399e-42
126,1065,0.26649988
126,1066,0.35284355
126,1067,0.16491136
127,1063,0.24220124
127,1064,0.17927739
127,1065,6.95e-42
127,1066,0.3537924
127,1067,0.32274467
128,1063,0.215493
128,1064,0.8503147
128,1065,0.35788208
128,1066,0.7068626
128,1067,0.08919832
129,1063,0.19844648
129,1064,0.11168821
129,1065,0.8715975
129,1066,0.0779944
129,1067,0.3350949
130,1063,0.025701148
130,1064,0.29206765
130,1065,0.1553823
130,1066,0.5950159
130,1067,0.41193843
131,1063,0.12981388
131,1064,0.11127113
131,1065,6.878553e-22
131,1066,1.5204734
131,1067,0.3370843
132,1063,0.7504336
132,1064,0.7388361
132,1065,0.2855037
132,1066,0.7749585
132,1067,0.067067355
133,1063,0.24755542
133,1064,0.4065138
133,1065,0.33754048
133,1066,0.7037554
133,1067,0.5608068
134,1063,0.23050797
134,1064,0.28365955
134,1065,3.607e-42
134,1066,0.5226983
134,1067,0.11257058
135,1063,0.31165874
135,1064,0.6764586
135,1065,0.052840263
135,1066,0.06099712
135,1067,0.2687784
136,1063,2.964e-42
136,1064,0.44499165
136,1065,0.41882893
136,1066,0.27614176
136,1067,0.7288314
137,342,5.588e-42
137,1922,0.3470848
138,1624,0.59356123
138,1625,0.49934745
139,1624,0.120058365
139,1625,0.2382282
140,61,0.51288795
140,141,0.31969535
140,142,0.5953479
140,445,0.4686244
140,446,0.14378077
140,583,0.4712087
140,761,0.21839948
140,762,0.3548195
140,763,0.48098484
140,764,0.11832245
140,765,0.12935266
140,766,0.03371215
140,767,0.5199112
140,768,0.89633936
140,1107,0.19727027
140,1108,0.44778615
140,1109,0.21691552
140,1110,0.2450215
140,1111,0.29862356
140,1555,0.7268417
141,704,0.3151301
141,705,0.04232002
141,706,0.3062554
141,707,0.32750675
141,708,0.5649225
141,714,0.2658446
141,715,0.58747053
141,1435,1.0813047
141,1436,0.30353445
141,1437,0.16811566
141,1438,0.0453722
142,704,0.21232837
142,705,0.3631898
142,706,0.22798064
142,707,0.29955423
142,708,0.5723878
142,714,0.24685684
142,715,0.52638215
142,1435,0.6058959
142,1436,0.51598406
142,1437,0.29814857
142,1438,0.57580394
143,82,0.54833376
143,83,0.4438315
143,144,0.6904713
143,407,0.4988281
143,422,0.17503363
143,515,0.29314357
143,516,0.27696705
143,517,0.13893148
143,771,0.17013256
143,1850,0.5802402
144,82,0.20539232
144,83,0.6227852
144,407,0.34851703
144,422,0.5893902
144,515,0.5459006
144,516,0.14038634
144,517,0.94385684
144,771,0.9597617
144,1850,0.43349946
145,1845,0.052027553
146,153,1.3616008
146,155,0.8702776
148,20,0.23100105
148,21,0.1807968
148,175,0.6353691
148,176,0.36215886
148,515,0.6870272
148,516,0.5146003
148,517,0.27935228
148,658,0.14734267
148,659,0.10011756
148,660,0.37505746
148,661,0.34211522
148,662,0.44581088
148,663,0.22781265
148,664,0.10570662
148,665,0.4245224
148,666,0.5255391
148,667,0.038001504
148,1117,0.001629357
148,1118,0.14080444
148,1871,0.21611503
149,237,0.21790391
150,1922,0.009624412
150,1923,0.47531062
151,392,0.17316149
151,393,0.43943107
152,241,0.73496157
152,349,0.27552855
152,876,0.07358295
152,1130,0.14617056
152,1152,0.8460022
152,1158,0.027241707
152,1159,0.3826772
152,1160,0.18438487
152,1161,0.4691915
152,1162,0.5252449
152,1163,0.46738064
152,1165,0.004877259
152,1169,0.17057012
152,1173,0.3193591
152,1396,0.20990324
152,1397,0.13064083
152,1398,0.57343304
152,1400,0.3626888
152,1401,0.29378313
152,1402,0.4351379
153,149,0.64239764
153,237,0.67124474
153,1279,0.16500011
153,1922,0.15358222
155,149,0.15237324
155,1279,0.646595
157,259,0.5385195
157,265,4.638e-42
157,878,0.08705193
157,883,0.9228602
157,884,0.4364491
157,914,0.21105978
157,926,0.22649345
157,1268,0.40595365
159,704,0.7215846
159,707,0.17779401
159,708,0.17533788
159,714,0.7603572
160,704,0.20741665
160,707,0.5661628
160,708,0.24126646
160,709,0.13741888
160,710,0.3386001
160,711,0.040289514
160,714,0.085094355
161,396,0.9289587
161,538,0.026702167
161,564,0.2338798
161,567,0.3956272
161,568,0.1386667
161,569,0.66195947
161,622,0.7310476
161,623,1.0673778
161,624,0.19640945
161,625,0.352595
161,632,0.29382408
161,633,0.3396067
161,635,0.5012927
161,872,0.12708725
161,942,0.10974771
161,1010,0.2684168
161,1014,0.25035828
161,1205,0.30800536
161,1274,0.16464181
161,1318,0.607712
161,1319,0.48177332
161,1361,0.16010864
161,1362,0.49418125
161,1860,1.3225899
162,672,0.054157373
162,673,0.42068037
162,674,0.08623894
163,149,0.5545193
163,451,0.1878303
164,1647,0.27175805
164,1648,0.21630703
164,1931,0.20334493
165,1647,0.7980337
165,1648,0.712584
165,1931,0.4709444
167,741,0.2271957
167,1444,0.47095284
168,20,0.2881447
168,73,0.420746
168,175,0.67479277
168,176,0.44707638
168,177,0.4296599
169,20,0.28807554
169,73,2.015e-42
169,175,0.19821182
169,176,0.22620189
169,177,0.41696998
170,73,0.11660423
170,175,0.07094791
170,176,0.02624723
170,177,0.0648617
171,20,0.26640993
171,73,2.06e-42
171,175,0.4393451
171,176,0.093505755
171,177,0.4376544
172,73,0.17478797
172,175,0.24897145
172,176,1.0205753
172,177,0.31276035
173,73,0.087281704
173,175,0.5117955
173,176,0.2882992
173,177,0.093857005
174,73,0.63696826
174,175,0.6115845
174,176,0.2920074
174,177,0.5170249
175,23,0.19135967
175,177,0.6681344
175,798,0.011769254
175,1158,0.022320013
175,1160,0.32310355
175,1161,0.60190886
175,1162,0.12087992
175,1163,0.99087226
175,1165,0.29145557
175,1261,0.8466391
175,1765,0.63020045
175,1769,0.28424367
175,1772,0.75032586
176,23,0.29193962
176,177,0.27872813
176,798,0.3562129
176,1158,0.19625102
176,1160,0.42917782
176,1161,0.02308577
176,1162,0.33010146
176,1163,0.058469426
176,1165,0.60603154
176,1261,0.10130191
176,1765,0.227043
176,1769,0.17109737
176,1772,0.51480013
177,1158,0.550703
177,1160,0.069642134
177,1161,0.7353646
177,1162,0.4760453
177,1163,0.36438605
177,1165,0.41839573
177,1765,0.22297944
177,1769,0.020387687
177,1772,0.26541382
180,1016,0.3681879
181,1134,0.39390028
181,1135,0.36148363
182,1049,0.54028815
182,1050,0.2331205
184,538,0.084224746
184,569,0.36175042
185,422,0.17581771
185,700,0.32813612
185,701,0.12771638
185,702,0.023574699
185,1749,0.29007763
185,2000,0.14823027
185,2004,0.42654967
186,187,0.16263089
186,1512,0.0017931749
186,1513,0.3166009
186,1514,0.61945665
186,1515,0.30984914
186,1519,0.42465973
186,1520,0.00535993
186,1521,0.42186585
186,1821,0.22242185
186,1825,0.79565
186,1826,0.10180482
187,1512,0.64708
187,1513,0.1344733
187,1514,0.6425315
187,1515,0.34576926
187,1519,0.17397095
187,1520,0.15745829
187,1521,0.47341406
187,1825,0.2962043
207,1749,0.12090205
208,26,0.32643643
208,28,0.19740508
208,29,0.45973533
208,30,0.43372476
208,31,0.24912915
208,32,0.5939442
208,33,0.12226438
208,34,0.22361974
208,35,0.404073
208,209,0.13577929
208,210,0.39266977
208,211,0.8428259
208,212,0.10567594
208,215,0.19328617
208,216,0.93391544
208,217,1.3990674
208,218,0.024472289
208,219,0.28725928
208,220,0.8486631
208,221,0.17789379
208,222,0.2179332
208,223,0.051999282
208,1244,0.00011221371
208,1245,1.1613517
208,1246,0.17092316
208,1247,0.014534923
208,1289,0.36957732
208,1290,0.542494
208,1291,0.82281756
208,1348,0.9252013
208,1349,0.28288868
208,1350,0.63478863
208,1498,0.10617462
208,1499,0.38044465
208,1500,0.15675691
208,1501,0.13368525
208,1502,0.23188889
208,1572,0.38085026
208,1573,0.13432273
208,1574,0.49538565
208,1610,0.350294
208,1611,0.60054296
209,26,0.047737718
209,28,4.233104e-05
209,29,0.41534162
209,30,0.9229473
209,31,0.37031698
209,32,0.2571569
209,33,0.78013384
209,34,0.32335156
209,35,0.23639074
209,210,0.32463995
209,211,0.15325905
209,212,0.47059467
209,215,0.0110701695
209,216,0.27000797
209,217,0.25760534
209,218,0.84834814
209,219,0.17805995
209,220,0.10865599
209,221,0.12039932
209,222,0.2159997
209,223,0.6880298
209,1244,0.49630988
209,1245,0.86346006
209,1246,0.036507912
209,1247,0.26910192
209,1289,0.6585239
209,1290,0.54476154
209,1291,0.61488366
209,1348,0.5509625
209,1349,0.22645916
209,1350,0.09666018
209,1498,0.16861284
209,1499,0.34717137
209,1500,0.30733627
209,1501,0.46952316
209,1502,0.33448377
209,1572,0.3442678
209,1573,0.082885996
209,1574,0.18737438
209,1610,0.06461612
209,1611,0.2656101
210,26,0.46072277
210,28,0.6474781
210,29,0.24720392
210,30,0.46128616
210,31,0.2577781
210,32,0.18107712
210,33,4.461381e-08
210,34,0.29099423
210,35,0.15210949
210,211,0.41295367
210,212,0.22526936
210,215,0.46705723
210,216,1.3398609
210,217,0.16538408
210,218,0.14014217
210,219,0.03578099
210,220,0.42978084
210,221,0.83079594
210,222,0.22519694
210,223,0.7187065
210,1244,0.14268498
210,1245,0.78202266
210,1246,0.5753474
210,1247,0.310692
210,1289,0.14878637
210,1290,0.23886538
210,1291,0.022064537
210,1348,0.2637237
210,1349,8.4293115e-06
210,1350,0.4555632
210,1498,0.2890732
210,1499,0.4505461
210,1500,0.253452
210,1501,0.27345908
210,1502,0.1517936
210,1572,0.27971017
210,1573,2.826136e-05
210,1574,0.40151358
210,1610,0.074969925
210,1611,0.30062753
211,26,0.34010324
211,28,0.48446906
211,29,0.24562375
211,30,0.31716403
211,31,0.30941668
211,32,0.49515754
211,33,0.7243433
211,34,0.72071964
211,35,0.5321234
211,212,0.09683755
211,215,0.0005982766
211,216,0.108448416
211,217,0.35906464
211,218,0.09272149
211,219,0.27303174
211,220,0.424435
211,221,0.2691205
211,222,0.24736431
211,223,0.6310952
211,1244,1.1851842
211,1245,0.33559334
211,1246,0.32491207
211,1247,0.39747626
211,1289,0.31030536
211,1290,0.26129028
211,1291,0.13816491
211,1348,0.53186965
211,1349,0.17953916
211,1350,0.07529839
211,1498,0.42173013
211,1499,0.8152933
211,1500,0.17653942
211,1501,0.32739922
211,1502,0.8403005
211,1572,0.2966699
211,1573,0.359985
211,1574,0.1947198
211,1610,0.45175695
211,1611,0.3851881
212,26,0.2275376
212,28,0.79735434
212,29,0.017537719
212,30,0.26999268
212,31,0.38042125
212,32,0.3663361
212,33,0.03123491
212,34,0.26886544
212,35,0.090401106
212,215,0.63965404
212,216,0.6180443
212,217,0.32049155
212,218,0.005283301
212,219,0.49313566
212,220,0.30011472
212,221,0.481274
212,222,0.31445763
212,223,0.00075302296
212,1244,0.43465987
212,1245,0.12125942
212,1246,0.058120452
212,1247,0.49579388
212,1289,0.00041605445
212,1290,0.2629786
212,1291,0.21547921
212,1348,0.3886153
212,1349,0.76447093
212,1350,0.0996715
212,1498,0.102731496
212,1499,0.53162396
212,1500,0.5592022
212,1501,0.7108406
212,1502,0.5835278
212,1572,0.20418796
212,1573,0.2056482
212,1574,0.18494233
212,1610,0.12959778
212,1611,0.056123123
213,26,0.08421485
213,28,0.59438986
213,29,0.28586012
213,30,3.5625003e-06
213,31,0.40514252
213,32,0.26335225
213,33,0.5427847
213,34,0.46536085
213,35,0.43949217
213,208,0.305228
213,209,0.18593931
213,210,0.46793362
213,211,0.123621486
213,212,0.36227167
213,215,0.56254584
213,216,0.13015048
213,217,0.24370414
213,218,0.23231661
213,219,0.16242343
213,220,0.6188817
213,221,0.52410656
213,222,0.031209301
213,223,0.71468735
213,1244,0.13306214
213,1245,0.24293146
213,1246,0.49486655
213,1247,0.081339575
213,1289,0.67393
213,1290,0.4909572
213,1291,0.47630543
213,1348,0.24314424
213,1349,0.2759566
213,1350,0.6755663
213,1384,0.1937745
213,1385,0.49464756
213,1386,0.0009091191
213,1498,0.31858194
213,1499,0.105849445
213,1500,0.09349009
213,1501,0.76168096
213,1502,0.047486763
213,1572,0.8236237
213,1573,0.40745726
213,1574,0.9899403
213,1610,0.0969249
213,1611,0.17347278
214,26,0.24110991
214,28,0.5687119
214,29,0.29129514
214,30,0.29848933
214,31,0.2660425
214,32,0.26953846
214,33,0.5528193
214,34,0.2747833
