Drug A,Drug B,Cell Line Name,Score
Vorinostat,Tretinoin,UO-31,-1.5555555555555556
Paclitaxel,Tretinoin,SF-539,34.55555555555556
Paclitaxel,Nilotinib,OVCAR-4,-6.222222222222222
Romidepsin,Nilotinib,SK-MEL-5,-16.666666666666668
Mitotane,Cladribine,NCI-H226,-15.88888888888889
Gefitinib,Lenalidomide,SNB-75,-6.333333333333333
Vorinostat,Sirolimus,UO-31,6.444444444444445
Nilotinib,Mitotane,KM12,-2.555555555555556
Paclitaxel,Sirolimus,MDA-MB-468,1.5555555555555556
Mitotane,Sirolimus,786-0,-1.7777777777777777
Mitotane,Celecoxib,SK-MEL-28,-9.0
Fulvestrant,Everolimus,MCF7,10.0
Romidepsin,Tretinoin,COLO 205,-6.555555555555555
Vorinostat,Cladribine,HCT-116,-4.444444444444445
Tretinoin,Celecoxib,HT29,-0.1111111111111111
Streptozocin,Sirolimus,MDA-MB-468,-0.8888888888888888
Mitotane,Tretinoin,CCRF-CEM,6.444444444444445
Fulvestrant,Tretinoin,HCC-2998,-3.4444444444444446
Romidepsin,Docetaxel,MDA-MB-231/ATCC,-1.6666666666666667
Thalidomide,Mitotane,NCI-H522,-5.333333333333333
Streptozocin,Sirolimus,MCF7,-5.444444444444445
Megestrol acetate,Gefitinib,LOX IMVI,-8.0
Fulvestrant,Paclitaxel,OVCAR-8,-2.555555555555556
Fulvestrant,Dasatinib,OVCAR-4,0.5555555555555556
Docetaxel,Fulvestrant,IGROV1,0.4444444444444444
Romidepsin,Cladribine,OVCAR-8,11.22222222222222
Romidepsin,Paclitaxel,SNB-75,-2.7777777777777777
Vorinostat,Cladribine,HS 578T,3.333333333333333
Sirolimus,Tretinoin,HCC-2998,-10.666666666666666
Fulvestrant,Everolimus,SN12C,-13.77777777777778
Vorinostat,Sirolimus,NCI-H460,-2.333333333333333
Docetaxel,Fulvestrant,OVCAR-8,14.88888888888889
Fulvestrant,Nilotinib,HOP-62,-3.4444444444444446
Fulvestrant,Paclitaxel,RPMI-8226,-12.11111111111111
Paclitaxel,Celecoxib,HCT-116,13.444444444444445
Thalidomide,Cladribine,TK-10,-7.444444444444445
Tretinoin,Cladribine,T-47D,-3.7777777777777777
Romidepsin,Paclitaxel,NCI-H460,-2.888888888888889
Fulvestrant,Dasatinib,M14,1.3333333333333333
Nilotinib,Mitotane,RXF 393,-8.11111111111111
Dasatinib,Romidepsin,BT-549,-2.7777777777777777
Streptozocin,Cladribine,ACHN,-4.777777777777778
Thalidomide,Docetaxel,HOP-92,-8.777777777777779
Dasatinib,Tretinoin,IGROV1,6.666666666666667
Everolimus,Tretinoin,UO-31,6.111111111111111
Fulvestrant,Cladribine,NCI-H460,0.0
Romidepsin,Cladribine,HT29,-2.555555555555556
Dasatinib,Tretinoin,A498,-4.444444444444445
Mitotane,Celecoxib,HS 578T,-3.6666666666666665
Thalidomide,Docetaxel,MCF7,-7.777777777777778
Streptozocin,Docetaxel,K-562,-11.88888888888889
Tretinoin,Celecoxib,NCI-H322M,-1.2222222222222223
Docetaxel,Sirolimus,NCI-H522,2.333333333333333
Megestrol acetate,Lenalidomide,MDA-MB-468,-4.222222222222222
Sirolimus,Cladribine,KM12,-5.444444444444445
Docetaxel,Paclitaxel,SW-620,-1.3333333333333333
Mitotane,Tretinoin,UACC-257,0.8888888888888888
Fulvestrant,Everolimus,SF-295,37.11111111111112
Docetaxel,Nilotinib,SNB-75,9.444444444444445
Paclitaxel,Nilotinib,NCI-H226,6.111111111111111
Mitotane,Tretinoin,TK-10,-2.333333333333333
Thalidomide,Cladribine,CAKI-1,-8.666666666666666
Fulvestrant,Dasatinib,U251,-4.111111111111111
Sirolimus,Tretinoin,OVCAR-3,-2.4444444444444446
Thalidomide,Paclitaxel,SW-620,-1.7777777777777777
Paclitaxel,Celecoxib,PC-3,9.444444444444445
Dasatinib,Sirolimus,OVCAR-5,-7.555555555555555
Dasatinib,Celecoxib,COLO 205,-2.888888888888889
Fulvestrant,Nilotinib,NCI-H226,0.1111111111111111
Fulvestrant,Celecoxib,HOP-92,-4.888888888888889
Fulvestrant,Celecoxib,MDA-MB-468,-5.555555555555555
Fulvestrant,Sirolimus,SW-620,-1.2222222222222223
Fulvestrant,Nilotinib,HCT-15,3.333333333333333
Mitotane,Docetaxel,EKVX,-4.555555555555555
Fulvestrant,Sirolimus,HCC-2998,-1.4444444444444444
Sirolimus,Nilotinib,UACC-257,-4.444444444444445
Streptozocin,Sirolimus,NCI-H522,2.888888888888889
Paclitaxel,Sirolimus,SK-MEL-5,-10.666666666666666
Thalidomide,Cladribine,KM12,-15.333333333333334
Dasatinib,Nilotinib,MCF7,-5.333333333333333
Vorinostat,Nilotinib,SK-MEL-5,-4.333333333333333
Streptozocin,Docetaxel,SF-539,-2.111111111111111
Romidepsin,Nilotinib,T-47D,-18.88888888888889
Everolimus,Dasatinib,DU-145,-5.555555555555555
Mitotane,Everolimus,NCI-H23,0.6666666666666666
Dasatinib,Sirolimus,PC-3,5.888888888888889
Paclitaxel,Cladribine,A498,-2.6666666666666665
Nilotinib,Mitotane,T-47D,2.555555555555556
Everolimus,Paclitaxel,A549/ATCC,9.11111111111111
Docetaxel,Paclitaxel,DU-145,9.77777777777778
Vorinostat,Celecoxib,SF-539,-6.444444444444445
Docetaxel,Paclitaxel,NCI-H226,-2.333333333333333
Streptozocin,Cladribine,HOP-92,-0.8888888888888888
Mitotane,Cladribine,SR,7.333333333333333
Fulvestrant,Nilotinib,RPMI-8226,-5.111111111111111
Sirolimus,Mitotane,SF-539,1.7777777777777777
Mitotane,Docetaxel,SNB-75,-1.6666666666666667
Tretinoin,Celecoxib,MDA-MB-468,-4.555555555555555
Dasatinib,Vorinostat,HS 578T,0.0
Fulvestrant,Sirolimus,A498,-2.0
Fulvestrant,Paclitaxel,A498,-1.7777777777777777
Nilotinib,Cladribine,SK-OV-3,-1.0
Megestrol acetate,Gefitinib,IGROV1,0.3333333333333333
Docetaxel,Fulvestrant,HCT-116,7.333333333333333
Dasatinib,Docetaxel,SNB-75,3.555555555555556
Docetaxel,Sirolimus,RPMI-8226,4.555555555555555
Docetaxel,Celecoxib,IGROV1,8.444444444444445
Tretinoin,Celecoxib,PC-3,-2.7777777777777777
Paclitaxel,Celecoxib,SW-620,8.777777777777779
Tretinoin,Celecoxib,HCT-15,-11.0
Fulvestrant,Romidepsin,NCI-H23,5.888888888888889
Mitotane,Tretinoin,U251,-3.4444444444444446
Nilotinib,Tretinoin,NCI-H226,-0.3333333333333333
Tretinoin,Cladribine,SNB-75,-0.2222222222222222
Dasatinib,Docetaxel,OVCAR-5,-7.444444444444445
Fulvestrant,Vorinostat,K-562,0.1111111111111111
Megestrol acetate,Lenalidomide,DU-145,-0.1111111111111111
Fulvestrant,Paclitaxel,OVCAR-4,-5.111111111111111
Fulvestrant,Dasatinib,SK-MEL-5,-4.666666666666667
Docetaxel,Fulvestrant,TK-10,-12.77777777777778
Everolimus,Romidepsin,RXF 393,-1.2222222222222223
Paclitaxel,Nilotinib,OVCAR-8,19.33333333333333
Romidepsin,Sirolimus,PC-3,-0.2222222222222222
Mitotane,Nilotinib,UO-31,-4.111111111111111
Mitotane,Sirolimus,M14,-0.8888888888888888
Mitotane,Tretinoin,CAKI-1,5.555555555555555
Mitotane,Dasatinib,NCI-H522,0.1111111111111111
Thalidomide,Docetaxel,MDA-MB-468,7.444444444444445
Streptozocin,Tretinoin,SF-295,-4.333333333333333
Sirolimus,Mitotane,K-562,0.0
Paclitaxel,Nilotinib,A549/ATCC,-2.7777777777777777
Mitotane,Docetaxel,SF-539,19.55555555555556
Sirolimus,Celecoxib,HCC-2998,-3.4444444444444446
Nilotinib,Mitotane,CCRF-CEM,0.3333333333333333
Dasatinib,Docetaxel,IGROV1,-4.444444444444445
Docetaxel,Sirolimus,NCI-H226,3.555555555555556
Docetaxel,Cladribine,UACC-62,-11.444444444444445
Paclitaxel,Sirolimus,SF-539,17.333333333333332
Romidepsin,Cladribine,IGROV1,-3.4444444444444446
Vorinostat,Nilotinib,RXF 393,-13.444444444444445
Vorinostat,Sirolimus,MDA-MB-231/ATCC,1.2222222222222223
Vorinostat,Tretinoin,TK-10,-5.333333333333333
Paclitaxel,Cladribine,SW-620,-2.0
Dasatinib,Paclitaxel,NCI-H226,1.8888888888888888
Mitotane,Docetaxel,HOP-92,-10.22222222222222
Mitotane,Sirolimus,RPMI-8226,-6.333333333333333
Megestrol acetate,Lenalidomide,HOP-62,-1.4444444444444444
Fulvestrant,Everolimus,A549/ATCC,25.666666666666668
Vorinostat,Tretinoin,NCI-H322M,-14.11111111111111
Romidepsin,Celecoxib,SF-268,-0.7777777777777778
Fulvestrant,Cladribine,M14,-2.6666666666666665
Vorinostat,Romidepsin,COLO 205,-5.444444444444445
Everolimus,Vorinostat,SNB-75,-3.7777777777777777
Fulvestrant,Everolimus,HOP-62,-4.777777777777778
Mitotane,Celecoxib,TK-10,-4.777777777777778
Sirolimus,Cladribine,HS 578T,-10.88888888888889
Mitotane,Everolimus,HT29,3.111111111111111
Mitotane,Nilotinib,A549/ATCC,-3.0
Dasatinib,Sirolimus,LOX IMVI,-3.111111111111111
Streptozocin,Sirolimus,SK-MEL-28,-2.6666666666666665
Mitotane,Docetaxel,OVCAR-8,9.666666666666666
Mitotane,Cladribine,SK-OV-3,-1.7777777777777777
Mitotane,Tretinoin,NCI-H322M,-6.777777777777778
Megestrol acetate,Gefitinib,HOP-62,-2.111111111111111
Fulvestrant,Sirolimus,NCI-H226,1.0
Nilotinib,Celecoxib,MDA-MB-231/ATCC,-4.777777777777778
Gefitinib,Lenalidomide,OVCAR-3,-5.777777777777778
Dasatinib,Sirolimus,MDA-MB-468,4.222222222222222
Docetaxel,Nilotinib,OVCAR-3,21.55555555555556
Streptozocin,Sirolimus,OVCAR-8,-3.0
Everolimus,Dasatinib,COLO 205,1.7777777777777777
Vorinostat,Paclitaxel,A549/ATCC,-10.555555555555555
Fulvestrant,Paclitaxel,M14,-6.555555555555555
Gefitinib,Lenalidomide,OVCAR-4,-5.777777777777778
Docetaxel,Nilotinib,IGROV1,2.6666666666666665
Everolimus,Dasatinib,RXF 393,-21.33333333333333
Fulvestrant,Romidepsin,K-562,5.222222222222222
Thalidomide,Tretinoin,ACHN,-2.555555555555556
Paclitaxel,Cladribine,RXF 393,11.333333333333334
Fulvestrant,Tretinoin,K-562,-1.3333333333333333
Streptozocin,Tretinoin,U251,-8.555555555555555
Megestrol acetate,Lenalidomide,OVCAR-4,-4.0
Sirolimus,Cladribine,SF-295,-18.11111111111111
Paclitaxel,Sirolimus,SF-268,-0.6666666666666666
Sirolimus,Celecoxib,SW-620,-0.1111111111111111
Dasatinib,Vorinostat,SW-620,-1.8888888888888888
Docetaxel,Tretinoin,DU-145,19.22222222222222
Romidepsin,Nilotinib,IGROV1,0.8888888888888888
Nilotinib,Mitotane,SF-268,-0.8888888888888888
Cladribine,Celecoxib,NCI-H23,1.1111111111111112
Fulvestrant,Celecoxib,IGROV1,-5.333333333333333
Nilotinib,Tretinoin,BT-549,-10.88888888888889
Dasatinib,Nilotinib,SF-268,-10.0
Everolimus,Docetaxel,HCC-2998,7.666666666666667
Everolimus,Romidepsin,SF-539,-13.666666666666666
Megestrol acetate,Gefitinib,HOP-92,-26.0
Mitotane,Dasatinib,HS 578T,2.111111111111111
Romidepsin,Tretinoin,SK-MEL-5,-5.111111111111111
Everolimus,Docetaxel,OVCAR-4,2.555555555555556
Dasatinib,Celecoxib,OVCAR-4,0.1111111111111111
Romidepsin,Docetaxel,T-47D,-1.7777777777777777
Fulvestrant,Romidepsin,HCT-15,5.666666666666667
Romidepsin,Docetaxel,BT-549,-2.2222222222222223
Everolimus,Vorinostat,MDA-MB-231/ATCC,-0.7777777777777778
Vorinostat,Docetaxel,K-562,-0.7777777777777778
Dasatinib,Vorinostat,LOX IMVI,-1.7777777777777777
Streptozocin,Cladribine,MDA-MB-231/ATCC,-7.0
Everolimus,Cladribine,A498,-0.8888888888888888
Docetaxel,Cladribine,CCRF-CEM,-6.222222222222222
Everolimus,Tretinoin,HT29,-4.888888888888889
Thalidomide,Mitotane,RXF 393,-6.666666666666667
Megestrol acetate,Gefitinib,OVCAR-3,-7.555555555555555
Vorinostat,Tretinoin,SF-539,0.5555555555555556
Fulvestrant,Vorinostat,UO-31,-0.4444444444444444
Thalidomide,Tretinoin,MCF7,-1.0
Mitotane,Everolimus,NCI-H522,2.2222222222222223
Fulvestrant,Cladribine,SK-OV-3,-6.111111111111111
Everolimus,Cladribine,OVCAR-4,0.5555555555555556
Paclitaxel,Sirolimus,K-562,1.0
Docetaxel,Tretinoin,NCI-H226,11.88888888888889
Vorinostat,Cladribine,MDA-MB-468,-3.333333333333333
Docetaxel,Cladribine,NCI-H522,-2.111111111111111
Everolimus,Cladribine,T-47D,-5.0
Gefitinib,Lenalidomide,UACC-257,0.1111111111111111
Vorinostat,Paclitaxel,IGROV1,-5.444444444444445
Paclitaxel,Nilotinib,SNB-75,15.666666666666666
Vorinostat,Tretinoin,LOX IMVI,-7.444444444444445
Everolimus,Romidepsin,MDA-MB-468,2.7777777777777777
Romidepsin,Tretinoin,OVCAR-3,-2.888888888888889
Vorinostat,Sirolimus,PC-3,-4.888888888888889
Everolimus,Nilotinib,A498,-2.333333333333333
Everolimus,Tretinoin,HCC-2998,-5.888888888888889
Everolimus,Nilotinib,MDA-MB-231/ATCC,-25.22222222222222
Mitotane,Cladribine,RXF 393,-11.444444444444445
Nilotinib,Tretinoin,LOX IMVI,-6.777777777777778
Fulvestrant,Tretinoin,SF-268,-4.111111111111111
Docetaxel,Fulvestrant,NCI-H322M,-24.0
Paclitaxel,Nilotinib,UACC-257,0.3333333333333333
Paclitaxel,Nilotinib,COLO 205,4.111111111111111
Mitotane,Nilotinib,COLO 205,-0.3333333333333333
Paclitaxel,Cladribine,SF-539,3.888888888888889
Fulvestrant,Sirolimus,T-47D,2.888888888888889
Nilotinib,Celecoxib,RPMI-8226,-2.888888888888889
Fulvestrant,Everolimus,BT-549,23.33333333333333
Dasatinib,Docetaxel,SF-268,0.3333333333333333
Cladribine,Celecoxib,SF-268,-9.333333333333334
Dasatinib,Sirolimus,SF-539,-7.222222222222222
Dasatinib,Romidepsin,DU-145,-8.0
Mitotane,Everolimus,U251,-3.888888888888889
Fulvestrant,Sirolimus,SK-MEL-28,-3.555555555555556
Mitotane,Cladribine,U251,-3.2222222222222223
Everolimus,Tretinoin,MDA-MB-468,2.6666666666666665
Streptozocin,Mitotane,A498,-7.888888888888889
Gefitinib,Lenalidomide,RXF 393,-4.777777777777778
Vorinostat,Docetaxel,HS 578T,5.111111111111111
Docetaxel,Nilotinib,MOLT-4,36.55555555555556
Vorinostat,Tretinoin,COLO 205,-4.555555555555555
Fulvestrant,Dasatinib,NCI-H226,0.2222222222222222
Thalidomide,Mitotane,SK-MEL-5,3.6666666666666665
Nilotinib,Tretinoin,IGROV1,-1.3333333333333333
Vorinostat,Nilotinib,UACC-257,-6.777777777777778
Streptozocin,Tretinoin,CAKI-1,-1.0
Everolimus,Romidepsin,IGROV1,-7.555555555555555
Dasatinib,Sirolimus,NCI-H226,3.0
Vorinostat,Nilotinib,MDA-MB-231/ATCC,-19.77777777777778
Romidepsin,Celecoxib,DU-145,-4.111111111111111
Mitotane,Paclitaxel,SW-620,1.5555555555555556
Dasatinib,Paclitaxel,K-562,13.11111111111111
Paclitaxel,Nilotinib,TK-10,-22.88888888888889
Mitotane,Nilotinib,BT-549,-5.111111111111111
Romidepsin,Sirolimus,NCI-H522,3.555555555555556
Dasatinib,Paclitaxel,IGROV1,3.4444444444444446
Everolimus,Sirolimus,UACC-257,-5.111111111111111
Everolimus,Paclitaxel,RXF 393,-14.555555555555555
Mitotane,Sirolimus,COLO 205,-7.555555555555555
Vorinostat,Nilotinib,SF-268,-42.55555555555556
Docetaxel,Cladribine,SK-MEL-28,-3.888888888888889
Everolimus,Sirolimus,RPMI-8226,-6.0
Sirolimus,Cladribine,EKVX,-2.2222222222222223
Everolimus,Sirolimus,NCI-H322M,0.7777777777777778
Mitotane,Sirolimus,UACC-62,-2.555555555555556
Fulvestrant,Vorinostat,A549/ATCC,1.2222222222222223
Sirolimus,Nilotinib,PC-3,-13.666666666666666
Dasatinib,Sirolimus,SW-620,0.6666666666666666
Streptozocin,Cladribine,UACC-62,3.7777777777777777
Everolimus,Romidepsin,DU-145,-2.555555555555556
Paclitaxel,Sirolimus,IGROV1,5.555555555555555
Dasatinib,Docetaxel,A498,-0.4444444444444444
Nilotinib,Tretinoin,MDA-MB-231/ATCC,-6.0
Vorinostat,Paclitaxel,UACC-257,-4.888888888888889
Fulvestrant,Paclitaxel,NCI-H522,-0.2222222222222222
Everolimus,Dasatinib,SF-539,-0.1111111111111111
Thalidomide,Paclitaxel,OVCAR-5,6.333333333333333
Fulvestrant,Romidepsin,SK-OV-3,-2.333333333333333
Everolimus,Docetaxel,MDA-MB-468,10.444444444444445
Streptozocin,Mitotane,OVCAR-4,-4.222222222222222
Fulvestrant,Tretinoin,OVCAR-4,0.8888888888888888
Thalidomide,Tretinoin,786-0,-7.777777777777778
Streptozocin,Cladribine,NCI-H522,-0.5555555555555556
Tretinoin,Cladribine,NCI-H322M,-3.0
Streptozocin,Docetaxel,SF-268,-3.4444444444444446
Nilotinib,Tretinoin,RPMI-8226,2.7777777777777777
Fulvestrant,Dasatinib,SF-539,8.444444444444445
Everolimus,Romidepsin,OVCAR-4,-3.111111111111111
Everolimus,Sirolimus,HCT-116,-2.111111111111111
Dasatinib,Celecoxib,KM12,-6.0
Everolimus,Paclitaxel,NCI-H322M,-9.0
Fulvestrant,Sirolimus,SR,-4.666666666666667
Everolimus,Vorinostat,OVCAR-3,-15.333333333333334
Docetaxel,Nilotinib,RPMI-8226,16.11111111111111
Everolimus,Paclitaxel,OVCAR-3,-0.8888888888888888
Dasatinib,Paclitaxel,A498,3.0
Vorinostat,Sirolimus,NCI-H322M,-7.0
Thalidomide,Sirolimus,M14,5.444444444444445
Everolimus,Docetaxel,A498,-2.0
Fulvestrant,Celecoxib,MCF7,5.666666666666667
Romidepsin,Cladribine,OVCAR-5,-3.0
Thalidomide,Mitotane,NCI-H226,-3.0
Dasatinib,Cladribine,SW-620,-4.333333333333333
Dasatinib,Paclitaxel,HCT-15,-2.888888888888889
Mitotane,Docetaxel,U251,6.111111111111111
Mitotane,Dasatinib,HCT-15,-7.222222222222222
Romidepsin,Nilotinib,CCRF-CEM,-25.0
Dasatinib,Tretinoin,UO-31,5.555555555555555
Everolimus,Nilotinib,U251,-8.11111111111111
Streptozocin,Docetaxel,LOX IMVI,-5.666666666666667
Fulvestrant,Paclitaxel,U251,-1.6666666666666667
Fulvestrant,Tretinoin,SF-539,4.222222222222222
Fulvestrant,Dasatinib,RPMI-8226,-16.0
Dasatinib,Cladribine,UO-31,-4.555555555555555
Everolimus,Romidepsin,T-47D,-0.8888888888888888
Fulvestrant,Cladribine,HCT-116,-5.111111111111111
Thalidomide,Sirolimus,SK-MEL-28,-1.2222222222222223
Fulvestrant,Tretinoin,A549/ATCC,7.333333333333333
Fulvestrant,Celecoxib,SNB-75,-7.888888888888889
Streptozocin,Docetaxel,RPMI-8226,0.1111111111111111
Megestrol acetate,Lenalidomide,786-0,-5.222222222222222
Docetaxel,Paclitaxel,OVCAR-3,-10.0
Megestrol acetate,Lenalidomide,LOX IMVI,-0.4444444444444444
Nilotinib,Tretinoin,MCF7,-4.0
Fulvestrant,Tretinoin,M14,-1.1111111111111112
Docetaxel,Fulvestrant,COLO 205,11.666666666666666
Sirolimus,Mitotane,HOP-92,-6.555555555555555
Paclitaxel,Nilotinib,LOX IMVI,3.333333333333333
Streptozocin,Paclitaxel,NCI-H522,35.0
Everolimus,Docetaxel,BT-549,6.444444444444445
Mitotane,Docetaxel,A498,1.1111111111111112
Streptozocin,Docetaxel,HT29,-7.111111111111111
Dasatinib,Docetaxel,SK-MEL-28,-0.4444444444444444
Vorinostat,Nilotinib,NCI-H522,-21.88888888888889
Mitotane,Tretinoin,RXF 393,-1.8888888888888888
Thalidomide,Sirolimus,RXF 393,-9.11111111111111
Everolimus,Vorinostat,RPMI-8226,1.7777777777777777
Paclitaxel,Tretinoin,DU-145,40.55555555555556
Streptozocin,Mitotane,HCT-15,-8.666666666666666
Romidepsin,Tretinoin,NCI-H226,-0.4444444444444444
Dasatinib,Vorinostat,T-47D,3.555555555555556
Mitotane,Tretinoin,KM12,-2.111111111111111
Fulvestrant,Paclitaxel,T-47D,-0.7777777777777778
Fulvestrant,Cladribine,NCI-H522,-1.0
Fulvestrant,Romidepsin,SF-539,2.555555555555556
Streptozocin,Mitotane,ACHN,-5.777777777777778
Megestrol acetate,Gefitinib,SR,5.111111111111111
Mitotane,Nilotinib,HCC-2998,-6.555555555555555
Fulvestrant,Vorinostat,LOX IMVI,-11.555555555555555
Fulvestrant,Cladribine,SNB-75,-6.111111111111111
Streptozocin,Mitotane,OVCAR-3,-17.333333333333332
Docetaxel,Cladribine,OVCAR-8,-6.666666666666667
Vorinostat,Tretinoin,SK-MEL-28,-6.888888888888889
Paclitaxel,Tretinoin,T-47D,5.666666666666667
Dasatinib,Tretinoin,RXF 393,8.222222222222221
Everolimus,Romidepsin,SNB-75,-3.111111111111111
Mitotane,Cladribine,MOLT-4,-3.333333333333333
Everolimus,Sirolimus,BT-549,1.0
Everolimus,Celecoxib,NCI-H460,-2.7777777777777777
Fulvestrant,Tretinoin,IGROV1,0.2222222222222222
Streptozocin,Cladribine,OVCAR-3,2.2222222222222223
Dasatinib,Tretinoin,MDA-MB-468,-4.333333333333333
Romidepsin,Celecoxib,HS 578T,-0.1111111111111111
