Drug A,Drug B,Cell Line Name,Score
Nilotinib,Celecoxib,CCRF-CEM,-0.7777777777777778
Vorinostat,Cladribine,OVCAR-3,-9.444444444444445
Tretinoin,Celecoxib,A549/ATCC,-3.0
Paclitaxel,Sirolimus,PC-3,5.555555555555555
Everolimus,Sirolimus,SK-MEL-28,-8.333333333333334
Mitotane,Dasatinib,MDA-MB-231/ATCC,-0.2222222222222222
Dasatinib,Paclitaxel,UO-31,3.6666666666666665
Everolimus,Celecoxib,A549/ATCC,-0.1111111111111111
Dasatinib,Paclitaxel,OVCAR-3,13.666666666666666
Docetaxel,Tretinoin,HS 578T,20.666666666666668
Mitotane,Dasatinib,CCRF-CEM,-23.11111111111111
Sirolimus,Celecoxib,IGROV1,4.777777777777778
Mitotane,Nilotinib,MDA-MB-231/ATCC,-4.333333333333333
Vorinostat,Celecoxib,CCRF-CEM,-2.4444444444444446
Vorinostat,Celecoxib,HCC-2998,-12.333333333333334
Mitotane,Docetaxel,OVCAR-3,11.333333333333334
Mitotane,Cladribine,MDA-MB-231/ATCC,0.3333333333333333
Everolimus,Paclitaxel,IGROV1,-0.8888888888888888
Everolimus,Cladribine,HS 578T,-2.111111111111111
Mitotane,Sirolimus,HS 578T,-4.555555555555555
Vorinostat,Nilotinib,HCC-2998,-13.11111111111111
Romidepsin,Paclitaxel,A549/ATCC,0.1111111111111111
Docetaxel,Fulvestrant,HS 578T,3.6666666666666665
Streptozocin,Sirolimus,HS 578T,0.4444444444444444
Everolimus,Vorinostat,UO-31,0.0
Romidepsin,Paclitaxel,PC-3,5.888888888888889
Sirolimus,Tretinoin,HS 578T,7.111111111111111
Romidepsin,Paclitaxel,SK-MEL-28,1.4444444444444444
Romidepsin,Celecoxib,HCC-2998,2.111111111111111
Mitotane,Cladribine,HCC-2998,1.0
Sirolimus,Tretinoin,UO-31,5.444444444444445
Sirolimus,Nilotinib,UO-31,-0.6666666666666666
Mitotane,Dasatinib,HCC-2998,-5.333333333333333
Thalidomide,Paclitaxel,HCC-2998,-7.777777777777778
Romidepsin,Nilotinib,SK-MEL-28,-7.777777777777778
Fulvestrant,Sirolimus,OVCAR-3,-0.4444444444444444
Vorinostat,Cladribine,A549/ATCC,-3.6666666666666665
Docetaxel,Tretinoin,SK-MEL-28,13.666666666666666
Mitotane,Celecoxib,MDA-MB-231/ATCC,0.8888888888888888
Romidepsin,Celecoxib,MDA-MB-231/ATCC,9.666666666666666
Thalidomide,Tretinoin,MDA-MB-231/ATCC,-6.444444444444445
Sirolimus,Nilotinib,HS 578T,-6.333333333333333
Dasatinib,Celecoxib,HCC-2998,-1.0
Dasatinib,Docetaxel,HCC-2998,-3.6666666666666665
Fulvestrant,Nilotinib,PC-3,-2.111111111111111
Thalidomide,Paclitaxel,HS 578T,8.666666666666666
Dasatinib,Vorinostat,PC-3,-0.4444444444444444
Docetaxel,Celecoxib,PC-3,3.7777777777777777
Romidepsin,Paclitaxel,UO-31,-1.7777777777777777
Docetaxel,Cladribine,PC-3,-5.555555555555555
Paclitaxel,Tretinoin,OVCAR-3,25.55555555555556
Fulvestrant,Vorinostat,PC-3,-4.444444444444445
Streptozocin,Tretinoin,CCRF-CEM,-7.111111111111111
Mitotane,Everolimus,UO-31,13.11111111111111
Vorinostat,Cladribine,CCRF-CEM,10.11111111111111
Sirolimus,Celecoxib,UO-31,6.888888888888889
Streptozocin,Tretinoin,HS 578T,0.2222222222222222
Thalidomide,Sirolimus,HCC-2998,-16.666666666666668
Thalidomide,Paclitaxel,HOP-62,2.888888888888889
Everolimus,Celecoxib,IGROV1,-1.6666666666666667
Sirolimus,Mitotane,PC-3,3.111111111111111
Nilotinib,Celecoxib,PC-3,-5.0
Fulvestrant,Dasatinib,OVCAR-3,5.666666666666667
Romidepsin,Tretinoin,HCC-2998,-8.666666666666666
Everolimus,Paclitaxel,PC-3,3.2222222222222223
Fulvestrant,Paclitaxel,OVCAR-3,-3.7777777777777777
Paclitaxel,Tretinoin,IGROV1,13.555555555555555
Vorinostat,Docetaxel,UO-31,0.6666666666666666
Everolimus,Sirolimus,HCC-2998,-5.222222222222222
Mitotane,Everolimus,IGROV1,-4.555555555555555
Fulvestrant,Paclitaxel,SK-MEL-28,1.4444444444444444
Vorinostat,Tretinoin,HS 578T,2.2222222222222223
Tretinoin,Cladribine,IGROV1,2.333333333333333
Everolimus,Docetaxel,PC-3,6.222222222222222
Fulvestrant,Vorinostat,HOP-62,-3.111111111111111
Mitotane,Celecoxib,PC-3,-1.4444444444444444
Fulvestrant,Nilotinib,SK-MEL-28,0.2222222222222222
Fulvestrant,Tretinoin,MDA-MB-231/ATCC,-2.555555555555556
Dasatinib,Tretinoin,OVCAR-3,-1.2222222222222223
Tretinoin,Celecoxib,OVCAR-3,-14.77777777777778
Streptozocin,Mitotane,MDA-MB-231/ATCC,-2.6666666666666665
Tretinoin,Cladribine,UO-31,-3.888888888888889
Paclitaxel,Celecoxib,OVCAR-3,26.11111111111111
Romidepsin,Sirolimus,HCC-2998,-6.333333333333333
Mitotane,Paclitaxel,CCRF-CEM,-8.777777777777779
Fulvestrant,Everolimus,PC-3,25.0
Vorinostat,Romidepsin,HCC-2998,-6.666666666666667
Fulvestrant,Paclitaxel,HS 578T,-0.1111111111111111
Sirolimus,Mitotane,IGROV1,14.666666666666666
Everolimus,Sirolimus,IGROV1,5.0
Thalidomide,Paclitaxel,MDA-MB-231/ATCC,1.5555555555555556
Fulvestrant,Everolimus,IGROV1,31.11111111111111
Fulvestrant,Sirolimus,HS 578T,-2.6666666666666665
Docetaxel,Nilotinib,SK-MEL-28,-9.444444444444445
Sirolimus,Tretinoin,A549/ATCC,4.777777777777778
Mitotane,Dasatinib,UO-31,2.888888888888889
Romidepsin,Cladribine,HS 578T,5.222222222222222
Nilotinib,Mitotane,MDA-MB-231/ATCC,-14.555555555555555
Fulvestrant,Nilotinib,IGROV1,0.1111111111111111
Tretinoin,Cladribine,SK-MEL-28,-6.111111111111111
Romidepsin,Tretinoin,CCRF-CEM,-3.0
Nilotinib,Celecoxib,OVCAR-3,-7.555555555555555
Vorinostat,Sirolimus,CCRF-CEM,-0.8888888888888888
Thalidomide,Tretinoin,CCRF-CEM,3.4444444444444446
Fulvestrant,Sirolimus,IGROV1,-1.2222222222222223
Thalidomide,Mitotane,HOP-62,-5.555555555555555
Everolimus,Sirolimus,UO-31,3.888888888888889
Thalidomide,Cladribine,OVCAR-3,-8.444444444444445
Streptozocin,Paclitaxel,OVCAR-3,22.33333333333333
Dasatinib,Romidepsin,IGROV1,-5.0
Streptozocin,Sirolimus,HCC-2998,-16.77777777777778
Nilotinib,Tretinoin,HCC-2998,-4.444444444444445
Thalidomide,Sirolimus,MDA-MB-231/ATCC,1.2222222222222223
Romidepsin,Tretinoin,MDA-MB-231/ATCC,-1.7777777777777777
Nilotinib,Celecoxib,HS 578T,-5.777777777777778
Vorinostat,Nilotinib,SK-MEL-28,-37.888888888888886
Megestrol acetate,Gefitinib,PC-3,-2.111111111111111
Paclitaxel,Nilotinib,SK-MEL-28,-10.11111111111111
Thalidomide,Sirolimus,OVCAR-3,-4.888888888888889
Dasatinib,Sirolimus,HCC-2998,-8.0
Dasatinib,Docetaxel,PC-3,1.4444444444444444
Nilotinib,Celecoxib,HCC-2998,-3.333333333333333
Fulvestrant,Sirolimus,PC-3,-0.5555555555555556
Docetaxel,Sirolimus,PC-3,3.111111111111111
Everolimus,Vorinostat,IGROV1,1.1111111111111112
Fulvestrant,Romidepsin,A549/ATCC,0.4444444444444444
Dasatinib,Nilotinib,MDA-MB-231/ATCC,-18.22222222222222
Everolimus,Docetaxel,IGROV1,0.7777777777777778
Romidepsin,Paclitaxel,OVCAR-3,-8.11111111111111
Paclitaxel,Sirolimus,HCC-2998,-1.4444444444444444
Vorinostat,Celecoxib,OVCAR-3,-9.333333333333334
Thalidomide,Tretinoin,OVCAR-3,-21.33333333333333
Docetaxel,Sirolimus,UO-31,-5.0
Everolimus,Celecoxib,OVCAR-3,-5.0
Nilotinib,Tretinoin,PC-3,-6.888888888888889
Megestrol acetate,Gefitinib,CCRF-CEM,15.555555555555555
Sirolimus,Tretinoin,CCRF-CEM,-1.7777777777777777
Thalidomide,Mitotane,CCRF-CEM,-3.888888888888889
Vorinostat,Sirolimus,A549/ATCC,-2.111111111111111
Fulvestrant,Celecoxib,HCC-2998,-5.666666666666667
Vorinostat,Sirolimus,IGROV1,-4.444444444444445
Paclitaxel,Nilotinib,UO-31,-5.666666666666667
Gefitinib,Lenalidomide,IGROV1,-2.888888888888889
Docetaxel,Nilotinib,HS 578T,12.555555555555555
Tretinoin,Celecoxib,HCC-2998,-5.0
Fulvestrant,Nilotinib,HCC-2998,3.4444444444444446
Docetaxel,Celecoxib,UO-31,0.6666666666666666
Mitotane,Nilotinib,HOP-62,-9.333333333333334
Docetaxel,Nilotinib,HCC-2998,18.22222222222222
Paclitaxel,Cladribine,HS 578T,9.444444444444445
Tretinoin,Celecoxib,HS 578T,9.333333333333334
Paclitaxel,Cladribine,PC-3,-5.888888888888889
Nilotinib,Mitotane,A549/ATCC,-4.777777777777778
Thalidomide,Cladribine,SK-MEL-28,-1.2222222222222223
Vorinostat,Docetaxel,HCC-2998,13.77777777777778
Everolimus,Romidepsin,HCC-2998,-0.2222222222222222
Mitotane,Dasatinib,HOP-62,-2.2222222222222223
Dasatinib,Romidepsin,MDA-MB-231/ATCC,-7.555555555555555
Vorinostat,Romidepsin,OVCAR-3,-2.0
Docetaxel,Sirolimus,MDA-MB-231/ATCC,4.666666666666667
Fulvestrant,Cladribine,OVCAR-3,2.4444444444444446
Docetaxel,Tretinoin,HCC-2998,18.33333333333333
Mitotane,Paclitaxel,PC-3,0.1111111111111111
Romidepsin,Docetaxel,PC-3,5.666666666666667
Fulvestrant,Vorinostat,SK-MEL-28,2.333333333333333
Dasatinib,Paclitaxel,A549/ATCC,2.4444444444444446
Mitotane,Docetaxel,HCC-2998,17.22222222222222
Vorinostat,Tretinoin,OVCAR-3,-19.55555555555556
Streptozocin,Docetaxel,HOP-62,-5.444444444444445
Fulvestrant,Romidepsin,CCRF-CEM,-0.5555555555555556
Romidepsin,Docetaxel,A549/ATCC,9.666666666666666
Nilotinib,Cladribine,PC-3,-2.6666666666666665
Nilotinib,Mitotane,IGROV1,-5.222222222222222
Docetaxel,Celecoxib,MDA-MB-231/ATCC,13.333333333333334
Sirolimus,Celecoxib,CCRF-CEM,5.555555555555555
Dasatinib,Vorinostat,OVCAR-3,6.777777777777778
Mitotane,Dasatinib,A549/ATCC,-3.0
Everolimus,Cladribine,OVCAR-3,1.5555555555555556
Everolimus,Sirolimus,OVCAR-3,9.555555555555555
Fulvestrant,Nilotinib,A549/ATCC,-2.7777777777777777
Mitotane,Everolimus,SK-MEL-28,14.11111111111111
Everolimus,Nilotinib,PC-3,-3.2222222222222223
Fulvestrant,Tretinoin,UO-31,-1.6666666666666667
Mitotane,Everolimus,CCRF-CEM,-3.6666666666666665
Paclitaxel,Celecoxib,IGROV1,17.444444444444443
Vorinostat,Docetaxel,SK-MEL-28,-3.7777777777777777
Everolimus,Dasatinib,HS 578T,0.1111111111111111
Streptozocin,Tretinoin,MDA-MB-231/ATCC,-4.333333333333333
Dasatinib,Paclitaxel,HCC-2998,1.6666666666666667
Streptozocin,Paclitaxel,HS 578T,-7.222222222222222
Dasatinib,Cladribine,SK-MEL-28,-9.555555555555555
Streptozocin,Tretinoin,SK-MEL-28,-4.888888888888889
Fulvestrant,Tretinoin,HS 578T,10.77777777777778
Vorinostat,Paclitaxel,HS 578T,-12.333333333333334
Vorinostat,Docetaxel,OVCAR-3,-10.22222222222222
Dasatinib,Sirolimus,UO-31,2.333333333333333
Docetaxel,Sirolimus,A549/ATCC,6.444444444444445
Mitotane,Everolimus,HOP-62,-1.7777777777777777
Dasatinib,Celecoxib,SK-MEL-28,-9.88888888888889
Everolimus,Dasatinib,OVCAR-3,-12.444444444444445
Romidepsin,Celecoxib,UO-31,-3.111111111111111
Sirolimus,Mitotane,UO-31,5.555555555555555
Everolimus,Cladribine,PC-3,-2.333333333333333
Dasatinib,Tretinoin,HCC-2998,-5.222222222222222
Paclitaxel,Nilotinib,IGROV1,5.111111111111111
Mitotane,Tretinoin,HS 578T,2.0
Dasatinib,Celecoxib,MDA-MB-231/ATCC,8.777777777777779
Sirolimus,Cladribine,IGROV1,-6.777777777777778
Romidepsin,Paclitaxel,HCC-2998,-6.555555555555555
Romidepsin,Celecoxib,PC-3,6.222222222222222
Everolimus,Celecoxib,PC-3,4.888888888888889
Dasatinib,Nilotinib,A549/ATCC,-3.0
Docetaxel,Cladribine,MDA-MB-231/ATCC,-3.0
Paclitaxel,Tretinoin,CCRF-CEM,33.44444444444444
Mitotane,Docetaxel,HS 578T,6.666666666666667
Dasatinib,Nilotinib,PC-3,-3.555555555555556
Vorinostat,Cladribine,IGROV1,1.1111111111111112
Sirolimus,Celecoxib,MDA-MB-231/ATCC,15.11111111111111
Dasatinib,Romidepsin,A549/ATCC,-1.6666666666666667
Romidepsin,Sirolimus,MDA-MB-231/ATCC,7.222222222222222
Nilotinib,Cladribine,CCRF-CEM,2.6666666666666665
Everolimus,Vorinostat,A549/ATCC,-5.666666666666667
Everolimus,Tretinoin,SK-MEL-28,-8.222222222222221
Everolimus,Nilotinib,SK-MEL-28,-41.333333333333336
Mitotane,Celecoxib,OVCAR-3,-2.4444444444444446
Dasatinib,Tretinoin,SK-MEL-28,-8.444444444444445
Dasatinib,Sirolimus,MDA-MB-231/ATCC,-11.88888888888889
Paclitaxel,Cladribine,HCC-2998,-1.1111111111111112
Dasatinib,Cladribine,HCC-2998,0.7777777777777778
Mitotane,Everolimus,HCC-2998,9.88888888888889
Vorinostat,Nilotinib,IGROV1,-5.444444444444445
Vorinostat,Celecoxib,SK-MEL-28,-15.77777777777778
Dasatinib,Vorinostat,A549/ATCC,-0.7777777777777778
Megestrol acetate,Lenalidomide,HCC-2998,-5.111111111111111
Docetaxel,Sirolimus,OVCAR-3,7.666666666666667
Everolimus,Cladribine,UO-31,-0.3333333333333333
Fulvestrant,Cladribine,IGROV1,-1.6666666666666667
Romidepsin,Sirolimus,CCRF-CEM,-9.22222222222222
Docetaxel,Cladribine,IGROV1,0.2222222222222222
Dasatinib,Paclitaxel,SK-MEL-28,4.0
Streptozocin,Tretinoin,OVCAR-3,-13.22222222222222
Vorinostat,Paclitaxel,HCC-2998,-6.222222222222222
Tretinoin,Celecoxib,UO-31,-4.444444444444445
Thalidomide,Docetaxel,HCC-2998,-4.777777777777778
Mitotane,Celecoxib,IGROV1,-1.4444444444444444
Romidepsin,Docetaxel,CCRF-CEM,-4.555555555555555
Dasatinib,Celecoxib,OVCAR-3,9.444444444444445
Fulvestrant,Paclitaxel,A549/ATCC,-3.4444444444444446
Mitotane,Celecoxib,UO-31,-6.777777777777778
Everolimus,Cladribine,SK-MEL-28,-14.333333333333334
Everolimus,Romidepsin,UO-31,0.3333333333333333
Thalidomide,Cladribine,MDA-MB-231/ATCC,1.4444444444444444
Vorinostat,Tretinoin,CCRF-CEM,8.222222222222221
Docetaxel,Paclitaxel,A549/ATCC,5.111111111111111
Everolimus,Romidepsin,MDA-MB-231/ATCC,4.333333333333333
Cladribine,Celecoxib,HCC-2998,-3.111111111111111
Mitotane,Tretinoin,OVCAR-3,-8.666666666666666
Nilotinib,Cladribine,HS 578T,-4.888888888888889
Romidepsin,Nilotinib,OVCAR-3,-13.666666666666666
Docetaxel,Nilotinib,A549/ATCC,2.0
Dasatinib,Celecoxib,PC-3,6.888888888888889
Mitotane,Everolimus,PC-3,6.444444444444445
Gefitinib,Lenalidomide,UO-31,-8.222222222222221
Sirolimus,Mitotane,HCC-2998,-11.444444444444445
Sirolimus,Tretinoin,PC-3,3.2222222222222223
Everolimus,Tretinoin,A549/ATCC,-1.2222222222222223
Dasatinib,Nilotinib,IGROV1,-2.4444444444444446
Mitotane,Everolimus,A549/ATCC,3.4444444444444446
Streptozocin,Paclitaxel,MDA-MB-231/ATCC,-4.0
Vorinostat,Tretinoin,HCC-2998,-8.333333333333334
Paclitaxel,Celecoxib,HS 578T,37.77777777777778
Streptozocin,Sirolimus,HOP-62,-10.444444444444445
Fulvestrant,Everolimus,SK-MEL-28,19.55555555555556
Mitotane,Sirolimus,A549/ATCC,-2.4444444444444446
Mitotane,Docetaxel,CCRF-CEM,18.88888888888889
Vorinostat,Docetaxel,MDA-MB-231/ATCC,-2.7777777777777777
Mitotane,Cladribine,A549/ATCC,-13.0
Gefitinib,Lenalidomide,MDA-MB-231/ATCC,-1.3333333333333333
Romidepsin,Docetaxel,HS 578T,3.0
Romidepsin,Cladribine,OVCAR-3,-0.6666666666666666
Fulvestrant,Paclitaxel,HOP-62,0.3333333333333333
Everolimus,Tretinoin,HS 578T,2.555555555555556
Fulvestrant,Everolimus,OVCAR-3,13.88888888888889
Thalidomide,Mitotane,OVCAR-3,1.8888888888888888
Fulvestrant,Dasatinib,A549/ATCC,7.111111111111111
Docetaxel,Sirolimus,HCC-2998,-0.5555555555555556
Nilotinib,Celecoxib,A549/ATCC,-4.111111111111111
Mitotane,Paclitaxel,HOP-62,-5.444444444444445
Mitotane,Nilotinib,HS 578T,-1.2222222222222223
Tretinoin,Celecoxib,SK-MEL-28,-10.0
Everolimus,Nilotinib,OVCAR-3,-3.0
Mitotane,Tretinoin,IGROV1,0.4444444444444444
Romidepsin,Paclitaxel,IGROV1,-2.555555555555556
Docetaxel,Tretinoin,CCRF-CEM,21.88888888888889
Paclitaxel,Cladribine,IGROV1,1.6666666666666667
Paclitaxel,Tretinoin,SK-MEL-28,2.4444444444444446
Thalidomide,Cladribine,HS 578T,-4.777777777777778
Paclitaxel,Celecoxib,A549/ATCC,12.333333333333334
Docetaxel,Tretinoin,IGROV1,12.88888888888889
Streptozocin,Cladribine,HS 578T,-3.2222222222222223
Tretinoin,Celecoxib,MDA-MB-231/ATCC,-6.555555555555555
Mitotane,Tretinoin,UO-31,2.7777777777777777
Nilotinib,Mitotane,HCC-2998,-11.444444444444445
Paclitaxel,Nilotinib,CCRF-CEM,26.444444444444443
Mitotane,Docetaxel,HOP-62,-1.7777777777777777
Romidepsin,Nilotinib,UO-31,-6.0
Vorinostat,Romidepsin,UO-31,-3.0
Vorinostat,Celecoxib,MDA-MB-231/ATCC,2.6666666666666665
Docetaxel,Paclitaxel,PC-3,2.2222222222222223
Romidepsin,Cladribine,UO-31,1.6666666666666667
Fulvestrant,Nilotinib,HS 578T,1.3333333333333333
Dasatinib,Celecoxib,A549/ATCC,3.4444444444444446
Romidepsin,Paclitaxel,HS 578T,-6.555555555555555
Megestrol acetate,Gefitinib,SK-MEL-28,3.7777777777777777
Romidepsin,Tretinoin,PC-3,3.333333333333333
Dasatinib,Vorinostat,SK-MEL-28,-4.222222222222222
Fulvestrant,Vorinostat,OVCAR-3,0.1111111111111111
Sirolimus,Cladribine,OVCAR-3,-10.22222222222222
Cladribine,Celecoxib,SK-MEL-28,-5.111111111111111
Sirolimus,Mitotane,A549/ATCC,6.777777777777778
Everolimus,Dasatinib,MDA-MB-231/ATCC,1.1111111111111112
Sirolimus,Nilotinib,HCC-2998,-11.11111111111111
Romidepsin,Docetaxel,HCC-2998,-1.0
Mitotane,Cladribine,CCRF-CEM,-3.333333333333333
Romidepsin,Tretinoin,UO-31,-1.8888888888888888
Dasatinib,Tretinoin,HS 578T,3.888888888888889
Fulvestrant,Celecoxib,HS 578T,-4.666666666666667
Docetaxel,Paclitaxel,IGROV1,-2.888888888888889
Streptozocin,Paclitaxel,CCRF-CEM,-14.22222222222222
Docetaxel,Celecoxib,HS 578T,20.88888888888889
Nilotinib,Cladribine,MDA-MB-231/ATCC,-4.111111111111111
Vorinostat,Cladribine,UO-31,8.555555555555555
Dasatinib,Tretinoin,MDA-MB-231/ATCC,3.888888888888889
Docetaxel,Celecoxib,CCRF-CEM,17.88888888888889
Fulvestrant,Cladribine,PC-3,-5.666666666666667
Romidepsin,Celecoxib,CCRF-CEM,-7.666666666666667
Vorinostat,Tretinoin,A549/ATCC,-2.0
Paclitaxel,Celecoxib,CCRF-CEM,25.444444444444443
Dasatinib,Celecoxib,HS 578T,8.88888888888889
Mitotane,Docetaxel,MDA-MB-231/ATCC,1.7777777777777777
Paclitaxel,Nilotinib,PC-3,-6.777777777777778
Paclitaxel,Tretinoin,HCC-2998,33.666666666666664
Fulvestrant,Tretinoin,OVCAR-3,1.7777777777777777
Mitotane,Celecoxib,HOP-62,-7.555555555555555
Vorinostat,Paclitaxel,SK-MEL-28,-4.0
Paclitaxel,Cladribine,SK-MEL-28,-10.22222222222222
Sirolimus,Celecoxib,OVCAR-3,4.444444444444445
Vorinostat,Romidepsin,CCRF-CEM,12.22222222222222
Fulvestrant,Sirolimus,HOP-62,-1.8888888888888888
Cladribine,Celecoxib,IGROV1,-4.111111111111111
Nilotinib,Tretinoin,HS 578T,4.444444444444445
Streptozocin,Paclitaxel,HCC-2998,-5.444444444444445
Fulvestrant,Cladribine,SK-MEL-28,4.444444444444445
Cladribine,Celecoxib,CCRF-CEM,-9.666666666666666
Cladribine,Celecoxib,OVCAR-3,8.555555555555555
Docetaxel,Fulvestrant,A549/ATCC,7.888888888888889
Paclitaxel,Cladribine,UO-31,-3.333333333333333
Everolimus,Docetaxel,HS 578T,2.4444444444444446
Dasatinib,Nilotinib,HS 578T,-0.1111111111111111
Romidepsin,Sirolimus,SK-MEL-28,4.222222222222222
Everolimus,Tretinoin,OVCAR-3,0.4444444444444444
Fulvestrant,Dasatinib,PC-3,-1.3333333333333333
Everolimus,Dasatinib,HCC-2998,-4.555555555555555
Streptozocin,Sirolimus,CCRF-CEM,-3.2222222222222223
Dasatinib,Vorinostat,MDA-MB-231/ATCC,-6.777777777777778
Dasatinib,Vorinostat,UO-31,-3.555555555555556
Paclitaxel,Nilotinib,HCC-2998,14.11111111111111
Mitotane,Everolimus,OVCAR-3,6.0
Mitotane,Tretinoin,PC-3,1.8888888888888888
Nilotinib,Mitotane,UO-31,-2.2222222222222223
Vorinostat,Paclitaxel,CCRF-CEM,-4.555555555555555
Vorinostat,Romidepsin,SK-MEL-28,1.2222222222222223
Everolimus,Vorinostat,SK-MEL-28,-13.333333333333334
Fulvestrant,Romidepsin,HS 578T,9.11111111111111
Fulvestrant,Vorinostat,HS 578T,-3.7777777777777777
Dasatinib,Nilotinib,OVCAR-3,-2.0
Vorinostat,Celecoxib,PC-3,-7.666666666666667
Nilotinib,Tretinoin,OVCAR-3,-13.88888888888889
Fulvestrant,Dasatinib,HS 578T,12.11111111111111
Fulvestrant,Dasatinib,HOP-62,-6.555555555555555
Vorinostat,Paclitaxel,OVCAR-3,0.8888888888888888
Mitotane,Everolimus,HS 578T,17.88888888888889
Mitotane,Sirolimus,MDA-MB-231/ATCC,-1.5555555555555556
Dasatinib,Celecoxib,UO-31,6.444444444444445
Megestrol acetate,Gefitinib,HS 578T,-8.222222222222221
Docetaxel,Cladribine,HCC-2998,-8.88888888888889
Mitotane,Cladribine,SK-MEL-28,-5.333333333333333
Everolimus,Romidepsin,OVCAR-3,-5.222222222222222
Vorinostat,Celecoxib,HS 578T,-1.6666666666666667
Romidepsin,Cladribine,MDA-MB-231/ATCC,8.88888888888889
Mitotane,Docetaxel,PC-3,-4.333333333333333
Streptozocin,Cladribine,HCC-2998,-11.0
Dasatinib,Sirolimus,A549/ATCC,0.2222222222222222
Vorinostat,Romidepsin,HS 578T,4.333333333333333
