src,dest,conv_bind_weight
75,623,0.26420063
75,624,0.40839624
75,625,0.76992166
75,632,1.0508897
75,633,0.4419124
75,635,0.7932228
75,872,0.6441605
75,942,0.48517025
75,1010,0.7808168
75,1014,0.972423
75,1205,0.9346882
75,1274,0.5165577
75,1318,0.3681141
75,1319,0.55220413
75,1361,0.22767653
75,1362,0.28374022
75,1860,0.42483848
76,396,0.9499006
76,538,1.5819645
76,564,0.30886647
76,567,0.69997245
76,568,0.57901335
76,569,0.75697637
76,622,1.0288106
76,623,1.1316196
76,624,0.86404824
76,625,0.63323003
76,632,0.3065873
76,633,0.21622534
76,635,0.1936419
76,872,0.5733904
76,942,0.5518289
76,1010,1.125567
76,1014,0.71224976
76,1205,0.5632966
76,1274,0.4041514
76,1318,0.78667814
76,1319,0.5914452
76,1361,1.2022927
76,1362,0.55458236
76,1860,0.5627525
77,396,0.839458
77,538,0.602647
77,564,0.39272687
77,567,0.46748668
77,568,0.5250828
77,569,0.4248811
77,622,0.7717556
77,623,0.38353068
77,624,0.6856536
77,625,0.61704504
77,632,0.65837264
77,633,1.1023359
77,635,0.41215605
77,872,1.1003758
77,942,0.23411691
77,1010,0.47882837
77,1014,0.9973835
77,1205,0.353126
77,1274,0.43384206
77,1318,0.4056114
77,1319,0.043382842
77,1361,0.41354275
77,1362,0.7006701
77,1860,0.5877017
80,242,0.6284806
81,558,0.2908321
81,579,0.5573851
81,1376,0.43666115
81,1377,0.33707887
81,1378,1.0927526
81,1379,0.4546043
81,1895,0.44260088
81,1896,0.9292352
81,1960,0.2276137
82,143,0.43689832
82,144,0.78470683
82,422,0.6983613
82,515,0.7043399
82,516,0.7563819
82,517,0.4476539
82,1749,0.3652889
82,1850,0.19014855
83,82,0.7175025
83,143,0.85618204
83,144,0.71876097
83,422,0.9497703
83,515,0.99034154
83,516,0.48024035
83,517,0.85106564
83,1749,0.5805692
83,1850,0.40200928
84,85,0.46529424
84,1292,0.9242341
84,1293,1.3550231
84,1294,0.4837761
84,1295,0.9068687
84,1543,0.4139579
84,1544,0.43477792
84,1545,0.38947335
85,1292,0.78215826
85,1293,1.2744814
85,1294,1.2783287
85,1295,0.9129183
86,706,1.9111156
86,709,0.42190298
86,710,0.5331858
86,711,0.39728406
86,714,0.5475421
86,716,0.90686285
86,717,0.5659108
86,718,0.2634514
86,719,0.94837934
86,720,0.285805
86,721,0.16026609
86,722,0.87262577
86,723,0.70468384
86,724,0.44080013
86,725,0.7489759
86,726,0.5639664
86,727,0.5961681
86,728,0.75590575
86,729,0.6168082
86,730,1.9458323
86,731,0.3027567
86,732,0.59357077
86,1395,0.6371205
86,1403,0.7606006
92,1643,0.5812865
93,396,0.627485
93,538,0.5325978
93,564,0.5469295
93,567,0.57399786
93,568,0.10031034
93,569,0.7676378
93,622,0.5360019
93,623,0.5398003
93,624,1.1900647
93,625,0.58323723
93,632,0.4667599
93,633,0.64504945
93,635,0.8532437
93,872,0.41950834
93,942,0.26675946
93,1010,1.3147521
93,1014,1.5888864
93,1205,0.75164425
93,1274,1.0191195
93,1318,1.177931
93,1319,2.2991242
93,1361,0.6279574
93,1362,0.23957342
93,1860,1.1094071
94,1446,0.5677043
94,1447,0.46297252
95,1446,0.5466751
95,1447,0.90259385
95,1583,0.5612248
96,1643,0.36392677
97,1643,0.5416312
98,1643,0.67280304
99,811,0.49991792
99,1019,0.9916431
99,1227,0.23875558
99,1309,0.25732595
99,1643,0.71479475
99,1674,0.33012646
99,1675,0.37924448
100,69,0.36417973
100,70,0.6993465
100,71,0.3774218
100,75,0.8207919
100,76,0.20222996
100,77,0.82419086
100,153,0.9007802
100,329,0.8491991
100,330,0.33509982
100,524,0.6713642
100,537,0.21151796
100,559,0.37104806
100,560,0.62562716
100,561,0.7099586
100,562,1.170356
100,565,0.47101116
100,632,0.8705106
100,681,0.34346193
100,799,1.1162918
100,800,0.46340534
100,801,0.5344961
100,802,1.4292808
100,806,0.43843067
100,1074,0.5724994
100,1075,1.2261503
100,1076,0.4221286
100,1077,1.3901923
100,1078,0.32477418
100,1124,0.4025641
100,1290,0.5461112
100,1291,0.35362935
100,1298,0.45130074
100,1365,0.47654048
100,1371,0.9710343
100,1373,0.90234995
100,1374,0.71921563
100,1375,0.48752242
100,1382,1.217241
100,1713,0.8885593
100,1755,0.7080011
100,1860,0.5959234
100,1862,1.2593434
100,1866,0.68686956
100,1968,0.22404991
101,102,0.583659
101,292,0.638746
101,293,0.25131685
101,294,1.142775
101,295,0.84506226
101,296,0.347925
101,297,0.66946316
101,298,0.4438805
101,299,0.93701935
101,300,0.41887614
101,301,0.90602505
101,431,7.958361e-05
101,445,0.8862478
101,446,0.5600429
101,447,0.44147432
101,448,0.9144871
101,449,0.38417232
101,700,0.6964332
101,701,0.62461495
101,702,0.3959819
101,737,0.80657214
101,2003,0.49321446
102,292,0.77404696
102,293,0.62771076
102,294,0.5211966
102,295,0.47430205
102,296,0.8070028
102,297,0.8069289
102,298,0.28314602
102,299,0.54267323
102,300,0.35363716
102,301,0.9785963
102,431,1.0140913
102,445,0.55449456
102,446,0.5748197
102,447,0.8999828
102,448,0.9731217
102,449,0.6453705
102,700,0.1719526
102,701,0.37834868
102,702,0.6272052
102,737,0.83053017
102,2003,1.0646322
103,1691,1.1242754
103,1692,0.3814415
103,1693,0.58081955
104,105,0.585146
104,153,0.98475593
104,380,0.83138216
104,381,1.2248313
104,382,1.1614877
104,386,0.031079218
104,387,0.29551402
104,388,0.16663991
104,389,0.6207896
104,390,0.6012563
104,391,0.54248655
104,394,0.6116071
104,563,0.6668993
104,668,0.85755473
104,669,0.5271647
104,1183,0.56341255
104,1344,0.6086987
104,1345,0.48971295
104,1465,0.04141584
104,1740,0.50572807
104,1968,0.9639044
104,1969,0.9870479
104,1970,0.19984397
105,153,0.2947732
105,380,0.41267055
105,381,0.53836966
105,382,0.43452793
105,386,0.8264936
105,387,0.13363898
105,388,0.70186174
105,390,0.93807876
105,668,0.59803116
105,669,0.90235543
105,1183,1.0037496
105,1344,0.35352743
105,1345,0.53070617
105,1465,0.843199
105,1740,0.8263523
105,1968,0.5385854
105,1969,0.9203873
105,1970,0.4095555
106,153,0.91996455
106,1183,0.46814305
106,1968,0.6700417
106,1969,1.0195549
106,1970,0.9017251
107,109,0.40232024
107,474,0.7867869
107,672,0.314307
107,673,0.4581079
107,674,1.1238503
107,1180,0.80445796
108,107,0.59974897
108,109,0.43337828
108,672,0.98113424
108,673,0.67329264
108,674,0.27479672
109,107,0.46039575
109,474,0.5001017
109,672,0.5457314
109,673,0.59840465
109,674,1.1239797
109,1180,0.6772191
110,343,0.39755398
110,1922,1.0675074
124,1063,0.71686906
124,1064,1.3807642
124,1065,0.20366707
124,1066,0.6985409
124,1067,0.409371
125,1063,0.6081999
125,1064,0.4742474
125,1065,1.3483694
125,1066,0.8149786
125,1067,0.5143684
126,1063,0.7278805
126,1064,0.4750865
126,1065,0.1810123
126,1066,1.2032776
126,1067,0.59197015
127,1063,0.36830738
127,1064,7.958361e-05
127,1065,0.28544873
127,1066,0.85230434
127,1067,1.4260807
128,1063,0.27479622
128,1064,0.8661626
128,1065,0.08474411
128,1066,0.36146528
128,1067,0.26338446
129,1063,0.77699316
129,1064,0.5841628
129,1065,0.4790562
129,1066,0.09851203
129,1067,0.54272175
130,1063,0.59949136
130,1064,1.1197628
130,1065,0.59283775
130,1066,0.82022476
130,1067,0.79118776
131,1063,0.7320691
131,1064,0.55287135
131,1065,1.0628953
131,1066,0.95667577
131,1067,0.9549561
132,1063,0.8749622
132,1064,0.6718731
132,1065,0.60845506
132,1066,0.8018426
132,1067,0.16121691
133,1063,0.9248576
133,1064,1.2776657
133,1065,0.8155111
133,1066,0.4426143
133,1067,0.12391384
134,1063,0.42200333
134,1064,0.7324173
134,1065,0.7874394
134,1066,0.4431902
134,1067,0.84486496
135,1063,0.47700787
135,1064,0.6531919
135,1065,0.76039565
135,1066,0.35704058
135,1067,1.2258133
136,1063,0.787876
136,1064,0.52092874
136,1065,0.62605983
136,1066,0.22533703
136,1067,0.4444545
137,342,0.39342043
137,1922,0.4325875
138,1624,0.8723178
138,1625,1.0917106
139,1624,0.7648444
139,1625,0.78627884
140,61,0.3823188
140,141,0.1981043
140,142,1.0839092
140,445,0.8078006
140,446,0.42615855
140,583,0.21753493
140,761,0.32546815
140,762,0.70305043
140,763,0.2435403
140,764,1.2645434
140,765,1.0397929
140,766,0.6132513
140,767,0.4152011
140,768,0.6847338
140,1107,0.7415414
140,1108,0.49797925
140,1109,0.9673179
140,1110,0.48476678
140,1111,0.63194853
140,1555,0.35687196
141,704,0.47722095
141,705,0.64618146
141,706,0.43430918
141,707,0.8659358
141,708,0.8325856
141,714,0.3937721
141,715,0.8353263
141,1435,0.58437884
141,1436,0.9204592
141,1437,0.20137474
141,1438,0.08023055
142,704,1.107197
142,705,0.265383
142,706,0.50232553
142,707,0.4883827
142,708,1.0937293
142,714,0.70566213
142,715,0.48669702
142,1435,1.047765
142,1436,0.23812884
142,1437,0.7786007
142,1438,1.0953825
143,82,0.6609186
143,83,0.57929385
143,144,0.3236367
143,407,0.48020148
143,422,0.8807472
143,515,0.30685115
143,516,0.7471229
143,517,0.109425925
143,771,0.35764682
143,1850,0.40706497
144,82,0.32695088
144,83,0.59882987
144,407,1.3690453
144,422,0.60743773
144,515,0.49700388
144,516,0.32247415
144,517,0.6749392
144,771,0.37033257
144,1850,0.8027706
145,1845,0.6589145
146,153,0.24053901
146,155,1.0646482
148,20,0.5182559
148,21,0.90670353
148,175,0.74302053
148,176,0.5672946
148,515,0.88395023
148,516,0.72666526
148,517,0.6763817
148,658,0.1691828
148,659,0.8493811
148,660,0.6715154
148,661,0.63891387
148,662,1.2129402
148,663,0.66201997
148,664,0.49822477
148,665,0.34671733
148,666,0.80747163
148,667,0.81972045
148,1117,0.22208913
148,1118,0.27006292
148,1871,0.5677844
149,237,1.2378924
150,1922,0.23694906
150,1923,1.2876683
151,392,0.46475807
151,393,0.34456
152,241,0.8222527
152,349,0.35411882
152,876,1.1626146
152,1130,0.37188822
152,1152,0.57940763
152,1158,0.532797
152,1159,0.33557352
152,1160,0.35175562
152,1161,0.49014848
152,1162,0.34258276
152,1163,1.0761188
152,1165,0.3616604
152,1169,0.5356264
152,1173,1.0216606
152,1396,0.11516125
152,1397,0.9029631
152,1398,0.5200951
152,1400,0.744157
152,1401,0.56406707
152,1402,0.30083242
153,149,0.73263025
153,237,1.0976148
153,1279,1.1314443
153,1922,0.9574487
155,149,0.4057009
155,1279,0.41471344
157,259,1.2648258
157,265,0.45068535
157,878,0.75783217
157,883,0.3109048
157,884,0.8206229
157,914,0.7274449
157,926,0.38116097
157,1268,1.3775148
159,704,0.34506875
159,707,0.42728475
159,708,0.42808288
159,714,0.7565558
160,704,0.8858893
160,707,0.93026984
160,708,0.5911974
160,709,0.42937204
160,710,0.16512966
160,711,0.3536208
160,714,0.7709694
161,396,1.1853065
161,538,1.3281835
161,564,0.9419392
161,567,0.8788909
161,568,0.5274409
161,569,0.52909076
161,622,1.0214369
161,623,1.5730884
161,624,0.2993091
161,625,1.130441
161,632,0.8219162
161,633,1.2147954
161,635,0.6128701
161,872,0.6924719
161,942,1.0510784
161,1010,0.29939592
161,1014,0.87221646
161,1205,1.0710481
161,1274,0.5340209
161,1318,0.44692346
161,1319,0.086779684
161,1361,0.7397394
161,1362,0.2748156
161,1860,0.8572801
162,672,0.5424357
162,673,0.24236363
162,674,0.48847368
163,149,0.26795793
163,451,0.22576433
164,1647,0.5551995
164,1648,0.7114301
164,1931,0.9242578
165,1647,0.61378026
165,1648,0.5526806
165,1931,0.7154018
167,741,0.26269135
167,1444,0.7454691
168,20,0.30639744
168,73,0.23665059
168,175,0.35105562
168,176,1.0016999
168,177,0.13321432
169,20,0.41571873
169,73,0.37808824
169,175,0.24163806
169,176,0.25683722
169,177,0.5175527
170,73,0.4173136
170,175,0.30198014
170,176,0.14957334
170,177,0.36364177
171,20,0.96111304
171,73,0.8439246
171,175,0.4302556
171,176,0.75099593
171,177,0.47053042
172,73,0.794257
172,175,0.21136434
172,176,0.6636916
172,177,0.38456014
173,73,0.48631603
173,175,0.67636687
173,176,0.56005853
173,177,0.99744546
174,73,0.32600948
174,175,0.8173267
174,176,0.48687696
174,177,0.743522
175,23,0.28666973
175,177,0.6661374
175,798,0.5387449
175,1158,0.7948284
175,1160,0.7002873
175,1161,0.5828759
175,1162,0.3411432
175,1163,1.5218567
175,1165,0.4439279
175,1261,0.9221441
175,1765,0.7914932
175,1769,0.16605237
175,1772,1.3441081
176,23,0.2081623
176,177,0.90130186
176,798,0.4544756
176,1158,1.1309683
176,1160,0.45805797
176,1161,0.5623261
176,1162,0.59531945
176,1163,0.8627647
176,1165,0.24120505
176,1261,0.38059276
176,1765,0.055238806
176,1769,0.66857225
176,1772,0.13767165
177,1158,0.15552528
177,1160,0.9338064
177,1161,0.77463025
177,1162,1.1019306
177,1163,1.0045123
177,1165,0.19295952
177,1765,0.416173
177,1769,0.13982014
177,1772,0.5885669
180,1016,0.68747723
181,1134,0.77825844
181,1135,0.6614895
182,1049,0.25082943
182,1050,0.5995979
184,538,1.1339384
184,569,0.81625986
185,422,0.92033285
185,700,0.5843085
185,701,0.20435172
185,702,1.39045
185,1749,0.5327894
185,2000,0.4088084
185,2004,0.47245947
186,187,0.7934167
186,1512,0.8092854
186,1513,0.7460204
186,1514,0.9774394
186,1515,0.69748724
186,1519,0.88015455
186,1520,0.7268411
186,1521,0.6257712
186,1821,0.79909414
186,1825,0.8281083
186,1826,0.2941674
187,1512,0.81632286
187,1513,0.49669966
187,1514,0.66854787
187,1515,0.10118894
187,1519,1.2110958
187,1520,1.3752178
187,1521,0.1595993
187,1825,0.64109707
207,1749,0.6318635
208,26,0.8417078
208,28,0.42383042
208,29,1.2653664
208,30,0.06681924
208,31,0.29454228
208,32,0.33471704
208,33,0.077145845
208,34,0.7752004
208,35,0.54411346
208,209,0.17123389
208,210,0.60104454
208,211,1.0791723
208,212,0.97409844
208,215,1.1484729
208,216,0.50229144
208,217,0.4921105
208,218,0.37596577
208,219,0.4121498
208,220,0.38856608
208,221,0.58672404
208,222,1.049709
208,223,0.21561828
208,1244,0.6661699
208,1245,0.41500106
208,1246,0.9351854
208,1247,0.36226916
208,1289,0.59724903
208,1290,0.87063485
208,1291,0.18498501
208,1348,0.8119637
208,1349,0.9600604
208,1350,0.54275143
208,1498,0.79646456
208,1499,0.23444119
208,1500,1.2007794
208,1501,0.47997364
208,1502,0.47585282
208,1572,0.48211265
208,1573,0.44943237
208,1574,0.8532002
208,1610,0.44014233
208,1611,0.4134105
209,26,0.72098124
209,28,0.69784665
209,29,0.4544599
209,30,0.32053244
209,31,0.8700139
209,32,0.62680244
209,33,0.33421016
209,34,0.68618006
209,35,0.79009515
209,210,1.2765083
209,211,0.83650774
209,212,0.6574913
209,215,0.28970778
209,216,0.3878184
209,217,0.26063797
209,218,1.0651326
209,219,0.49054027
209,220,0.4852544
209,221,0.8890173
209,222,0.76728535
209,223,0.7548193
209,1244,0.169855
209,1245,0.38035196
209,1246,0.6420239
209,1247,0.7507285
209,1289,0.37354207
209,1290,0.604637
209,1291,0.41317
209,1348,0.4134097
209,1349,0.4920305
209,1350,0.6103393
209,1498,0.5675989
209,1499,0.9105915
209,1500,0.5829321
209,1501,0.5049417
209,1502,0.6681967
209,1572,0.8266146
209,1573,0.26469305
209,1574,0.81453645
209,1610,0.3979436
209,1611,0.7914294
210,26,0.2285142
210,28,0.9775501
210,29,0.756901
210,30,0.46678677
210,31,0.5509484
210,32,0.6670791
210,33,0.7139677
210,34,0.8080211
210,35,0.24195388
210,211,0.23432231
210,212,0.4095229
210,215,0.8877436
210,216,0.5844536
210,217,0.23842911
210,218,0.80803365
210,219,0.12683922
210,220,0.9283787
210,221,0.77585965
210,222,0.8383454
210,223,0.57589877
210,1244,0.5595232
210,1245,0.32911098
210,1246,1.221736
210,1247,0.70585525
210,1289,0.651823
210,1290,0.5270399
210,1291,1.0524267
210,1348,0.68061316
210,1349,0.56984174
210,1350,0.49435896
210,1498,0.6637688
210,1499,0.30993798
210,1500,0.8207748
210,1501,0.41659823
210,1502,1.1774893
210,1572,0.4993543
210,1573,0.5859156
210,1574,0.8447365
210,1610,0.6340188
210,1611,0.5946322
211,26,1.0878329
211,28,0.30045307
211,29,0.5475766
211,30,0.27222145
211,31,0.35701898
211,32,0.60752493
211,33,0.26022303
211,34,0.82653254
211,35,0.31487733
211,212,1.1826847
211,215,0.6404916
211,216,1.3664336
211,217,0.3674592
211,218,0.80432296
211,219,0.7745872
211,220,0.5604986
211,221,0.7215607
211,222,0.41029125
211,223,0.6015574
211,1244,0.6818299
211,1245,1.0659578
211,1246,0.59584236
211,1247,0.48044863
211,1289,0.5164418
211,1290,0.15325278
211,1291,0.25568673
211,1348,0.5494509
211,1349,0.38966405
211,1350,0.2819558
211,1498,1.1148527
211,1499,1.0621947
211,1500,0.34419888
211,1501,0.6677445
211,1502,0.53998685
211,1572,0.44711363
211,1573,0.95536727
211,1574,0.7058126
211,1610,1.0205419
211,1611,0.62210023
212,26,0.35724318
212,28,1.3137589
212,29,0.5526558
212,30,0.4417383
212,31,0.10980713
212,32,0.51080334
212,33,0.31284907
212,34,0.75475997
212,35,0.47344244
212,215,0.47724432
212,216,1.0582693
212,217,0.24505943
212,218,0.5307439
212,219,0.9917657
212,220,1.2032391
212,221,0.98096526
212,222,0.769645
212,223,0.66093796
212,1244,0.5097176
212,1245,0.798475
212,1246,0.7273635
212,1247,0.47502524
212,1289,0.6133433
212,1290,1.056284
212,1291,0.5711621
212,1348,0.40762126
212,1349,0.29476315
212,1350,0.31719688
212,1498,0.9952803
212,1499,0.21953298
212,1500,0.30074945
212,1501,1.0579839
212,1502,0.9450499
212,1572,0.36075693
212,1573,0.9751128
212,1574,0.3125109
212,1610,0.55482054
212,1611,0.33375892
213,26,0.7705864
213,28,0.6843401
213,29,0.17250583
213,30,0.4640276
213,31,0.14655052
213,32,0.8099581
213,33,0.8017485
213,34,0.86819226
213,35,0.22156851
213,208,0.7952024
213,209,0.5278375
213,210,1.0134615
213,211,1.3014958
213,212,0.5016922
213,215,1.3746884
213,216,0.19884717
213,217,0.5729666
213,218,0.41700613
213,219,0.089864224
213,220,0.70295763
213,221,1.1805793
213,222,0.33420026
213,223,0.6156714
213,1244,0.04054997
213,1245,0.32495403
213,1246,0.7368019
213,1247,1.111954
213,1289,0.53366894
213,1290,1.2138202
213,1291,0.32057977
213,1348,0.72659206
213,1349,1.0603501
213,1350,0.7377983
213,1384,1.096396
213,1385,0.3909552
213,1386,0.51603425
213,1498,0.18204655
213,1499,0.50916266
213,1500,0.97687626
213,1501,0.4077753
213,1502,0.022158181
213,1572,0.80152744
213,1573,0.5705476
213,1574,0.64854044
213,1610,0.1273611
213,1611,1.2158624
214,26,0.6581022
214,28,0.5212042
214,29,0.6617348
214,30,0.85064214
214,31,0.4597436
214,32,1.4976206
214,33,0.30117524
214,34,1.1739948
214,35,1.4103557
214,208,0.29613
214,209,0.9595117
214,210,0.91255844
214,211,0.48671627
214,212,0.47907895
