Drug A,Drug B,Cell Line Name,Study Name,Score
Abiraterone,Dasatinib,TK-10,ALMANAC,-26.6571842941371
Abiraterone,Dasatinib,U251,ALMANAC,3.91132170379179
Abiraterone,Dasatinib,UACC-257,ALMANAC,-6.79915217676169
Abiraterone,Dasatinib,UACC62,ALMANAC,4.65542710898348
Abiraterone,Dasatinib,UO-31,ALMANAC,2.88429826189552
Abiraterone,Fulvestrant,786-0,ALMANAC,1.24480685441894
Abiraterone,Fulvestrant,A498,ALMANAC,-4.06074762802715
Abiraterone,Fulvestrant,A549,ALMANAC,-2.27320010469006
Abiraterone,Fulvestrant,ACHN,ALMANAC,4.54413193912927
Abiraterone,Fulvestrant,BT-549,ALMANAC,-0.0159855693986842
Abiraterone,Fulvestrant,CAKI-1,ALMANAC,-1.23716291022428
Abiraterone,Fulvestrant,CCRF-CEM,ALMANAC,-11.2384588251303
Abiraterone,Fulvestrant,COLO 205,ALMANAC,-2.59544958709872
Abiraterone,Fulvestrant,DU-145,ALMANAC,0.885435750145029
Abiraterone,Fulvestrant,EKVX,ALMANAC,-0.0993040130230636
Abiraterone,Fulvestrant,HCC-2998,ALMANAC,-4.71911244310803
Abiraterone,Fulvestrant,HCT-15,ALMANAC,-1.18449873356831
Abiraterone,Fulvestrant,HCT116,ALMANAC,-1.35261894315365
Abiraterone,Fulvestrant,HOP-62,ALMANAC,2.8170042629777
Abiraterone,Fulvestrant,HOP-92,ALMANAC,0.482192892773975
Abiraterone,Fulvestrant,HS 578T,ALMANAC,3.86227562354564
Abiraterone,Fulvestrant,HT29,ALMANAC,0.961300663788258
Abiraterone,Fulvestrant,IGROV1,ALMANAC,5.47650481844005
Abiraterone,Fulvestrant,K-562,ALMANAC,7.53902079984307
Abiraterone,Fulvestrant,KM12,ALMANAC,-2.73932018357157
Abiraterone,Fulvestrant,M14,ALMANAC,0.842249487459967
Abiraterone,Fulvestrant,MCF7,ALMANAC,-3.42634019602215
Abiraterone,Fulvestrant,MDA-MB-231,ALMANAC,-2.11625485118935
Abiraterone,Fulvestrant,MDA-MB-468,ALMANAC,-15.980825193882
Abiraterone,Fulvestrant,MOLT-4,ALMANAC,6.2202389617776
Abiraterone,Fulvestrant,NCI-H226,ALMANAC,1.81341267822794
Abiraterone,Fulvestrant,NCI-H322M,ALMANAC,5.40367152761328
Abiraterone,Fulvestrant,NCI-H460,ALMANAC,-9.62888863746005
Abiraterone,Fulvestrant,NCI-H522,ALMANAC,3.53041852494261
Abiraterone,Fulvestrant,NCIH23,ALMANAC,2.77322215407162
Abiraterone,Fulvestrant,OVCAR-4,ALMANAC,4.04301974973788
Abiraterone,Fulvestrant,OVCAR-5,ALMANAC,0.991327117045949
Abiraterone,Fulvestrant,OVCAR-8,ALMANAC,-1.32651784830238
Abiraterone,Fulvestrant,OVCAR3,ALMANAC,2.33099626710976
Abiraterone,Fulvestrant,PC-3,ALMANAC,-0.964522852872309
Abiraterone,Fulvestrant,RPMI-8226,ALMANAC,-3.71202835170512
Abiraterone,Fulvestrant,RXF 393,ALMANAC,2.90570860683673
Abiraterone,Fulvestrant,SF-268,ALMANAC,4.80232700931109
Abiraterone,Fulvestrant,SF-295,ALMANAC,0.501826062179708
Abiraterone,Fulvestrant,SF-539,ALMANAC,3.48318446633932
Abiraterone,Fulvestrant,SK-MEL-2,ALMANAC,9.47047052199266
Abiraterone,Fulvestrant,SK-MEL-28,ALMANAC,-2.2191809951257
Abiraterone,Fulvestrant,SK-MEL-5,ALMANAC,-2.64425858717311
Abiraterone,Fulvestrant,SK-OV-3,ALMANAC,-0.950548402271353
Abiraterone,Fulvestrant,SN12C,ALMANAC,-0.076004079405643
Abiraterone,Fulvestrant,SNB-75,ALMANAC,3.08802203043712
Abiraterone,Fulvestrant,SR,ALMANAC,-3.21266160489556
Abiraterone,Fulvestrant,SW-620,ALMANAC,-1.88125375480915
Abiraterone,Fulvestrant,T-47D,ALMANAC,3.47510317605417
Abiraterone,Fulvestrant,TK-10,ALMANAC,-0.851541138901717
Abiraterone,Fulvestrant,U251,ALMANAC,-0.265012923364188
Abiraterone,Fulvestrant,UACC-257,ALMANAC,2.12646579379851
Abiraterone,Fulvestrant,UACC62,ALMANAC,2.08458444247405
Abiraterone,Fulvestrant,UO-31,ALMANAC,-8.20832521090922
Abiraterone,Gefitinib,786-0,ALMANAC,12.7890834803431
Abiraterone,Gefitinib,A498,ALMANAC,0.187707057179114
Abiraterone,Gefitinib,A549,ALMANAC,2.25537220595438
Abiraterone,Gefitinib,ACHN,ALMANAC,-20.7425663156129
Abiraterone,Gefitinib,BT-549,ALMANAC,-1.71767970329664
Abiraterone,Gefitinib,CAKI-1,ALMANAC,1.22022522529349
Abiraterone,Gefitinib,CCRF-CEM,ALMANAC,1.37416133602161
Abiraterone,Gefitinib,COLO 205,ALMANAC,1.06262734218728
Abiraterone,Gefitinib,DU-145,ALMANAC,-8.11308471825458
Abiraterone,Gefitinib,EKVX,ALMANAC,-0.019702553063544
Abiraterone,Gefitinib,HCC-2998,ALMANAC,8.7550052721246
Abiraterone,Gefitinib,HCT-15,ALMANAC,14.787515422092
Abiraterone,Gefitinib,HCT116,ALMANAC,3.63861849994934
Abiraterone,Gefitinib,HOP-62,ALMANAC,9.51635175717188
Abiraterone,Gefitinib,HOP-92,ALMANAC,5.37868054085679
Abiraterone,Gefitinib,HS 578T,ALMANAC,2.80171505829383
Abiraterone,Gefitinib,HT29,ALMANAC,16.5490220127734
Abiraterone,Gefitinib,IGROV1,ALMANAC,0.315042082183569
Abiraterone,Gefitinib,K-562,ALMANAC,15.9246975903445
Abiraterone,Gefitinib,KM12,ALMANAC,-8.72944521172744
Abiraterone,Gefitinib,LOX IMVI,ALMANAC,-26.3236402920592
Abiraterone,Gefitinib,M14,ALMANAC,10.3160720920531
Abiraterone,Gefitinib,MCF7,ALMANAC,7.17215058027681
Abiraterone,Gefitinib,MDA-MB-231,ALMANAC,-1.98890681899517
Abiraterone,Gefitinib,MDA-MB-468,ALMANAC,4.76016271397021
Abiraterone,Gefitinib,MOLT-4,ALMANAC,9.53550476218847
Abiraterone,Gefitinib,NCI-H226,ALMANAC,5.79496323122089
Abiraterone,Gefitinib,NCI-H322M,ALMANAC,-8.79512676661578
Abiraterone,Gefitinib,NCI-H460,ALMANAC,-0.275634076407303
Abiraterone,Gefitinib,NCI-H522,ALMANAC,-3.55446066031811
Abiraterone,Gefitinib,NCIH23,ALMANAC,-1.79709017962645
Abiraterone,Gefitinib,OVCAR-4,ALMANAC,-0.567376183344721
Abiraterone,Gefitinib,OVCAR-5,ALMANAC,-1.02075115527442
Abiraterone,Gefitinib,OVCAR-8,ALMANAC,2.11886673710305
Abiraterone,Gefitinib,OVCAR3,ALMANAC,4.83124810997228
Abiraterone,Gefitinib,PC-3,ALMANAC,-0.204231499970027
Abiraterone,Gefitinib,RPMI-8226,ALMANAC,3.32392853524498
Abiraterone,Gefitinib,RXF 393,ALMANAC,7.22642190011346
Abiraterone,Gefitinib,SF-268,ALMANAC,2.86614435874076
Abiraterone,Gefitinib,SF-295,ALMANAC,6.77520124264313
Abiraterone,Gefitinib,SF-539,ALMANAC,9.17647739751095
Abiraterone,Gefitinib,SK-MEL-2,ALMANAC,4.90624275604868
Abiraterone,Gefitinib,SK-MEL-28,ALMANAC,17.451410299734
Abiraterone,Gefitinib,SK-MEL-5,ALMANAC,3.65045908162546
Abiraterone,Gefitinib,SK-OV-3,ALMANAC,0.602984099803533
Abiraterone,Gefitinib,SN12C,ALMANAC,4.95524374230722
Abiraterone,Gefitinib,SNB-75,ALMANAC,0.664918160689086
Abiraterone,Gefitinib,SR,ALMANAC,-2.87196980326464
Abiraterone,Gefitinib,SW-620,ALMANAC,-2.22287756068579
Abiraterone,Gefitinib,T-47D,ALMANAC,8.10046689885107
Abiraterone,Gefitinib,TK-10,ALMANAC,-1.87205394337853
Abiraterone,Gefitinib,U251,ALMANAC,3.42723048332961
Abiraterone,Gefitinib,UACC-257,ALMANAC,14.4962455345132
Abiraterone,Gefitinib,UACC62,ALMANAC,7.25252747211765
Abiraterone,Gefitinib,UO-31,ALMANAC,15.5420733009159
Abiraterone,Imatinib,786-0,ALMANAC,-7.29505933380269
Abiraterone,Imatinib,A498,ALMANAC,-7.05974690780414
Abiraterone,Imatinib,A549,ALMANAC,-6.04448270063903
Abiraterone,Imatinib,ACHN,ALMANAC,-4.18357400656967
Abiraterone,Imatinib,BT-549,ALMANAC,-1.39913376421017
Abiraterone,Imatinib,CAKI-1,ALMANAC,7.93143737313899
Abiraterone,Imatinib,CCRF-CEM,ALMANAC,2.39884465284873
Abiraterone,Imatinib,COLO 205,ALMANAC,-4.84177573795854
Abiraterone,Imatinib,DU-145,ALMANAC,-11.6188494237698
Abiraterone,Imatinib,EKVX,ALMANAC,-10.1822541920109
Abiraterone,Imatinib,HCC-2998,ALMANAC,-6.57678901631763
Abiraterone,Imatinib,HCT-15,ALMANAC,0.577175788218129
Abiraterone,Imatinib,HCT116,ALMANAC,1.15592710340444
Abiraterone,Imatinib,HOP-62,ALMANAC,-3.94294598812822
Abiraterone,Imatinib,HOP-92,ALMANAC,-6.15978779627262
Abiraterone,Imatinib,HS 578T,ALMANAC,-4.09322889054366
Abiraterone,Imatinib,HT29,ALMANAC,1.7171368239478
Abiraterone,Imatinib,IGROV1,ALMANAC,-2.27800885252955
Abiraterone,Imatinib,K-562,ALMANAC,-3.20849071090409
Abiraterone,Imatinib,KM12,ALMANAC,-10.905578287145
Abiraterone,Imatinib,LOX IMVI,ALMANAC,-3.47617506959063
Abiraterone,Imatinib,M14,ALMANAC,-6.04981010763983
Abiraterone,Imatinib,MCF7,ALMANAC,0.69333107699881
Abiraterone,Imatinib,MDA-MB-231,ALMANAC,-1.9918814332468
Abiraterone,Imatinib,MDA-MB-468,ALMANAC,1.0240476644442
Abiraterone,Imatinib,MOLT-4,ALMANAC,0.791000655255063
Abiraterone,Imatinib,NCI-H226,ALMANAC,-4.36770467575024
Abiraterone,Imatinib,NCI-H322M,ALMANAC,-1.92040437006575
Abiraterone,Imatinib,NCI-H460,ALMANAC,9.60119312135414
Abiraterone,Imatinib,NCI-H522,ALMANAC,-1.92979264640563
Abiraterone,Imatinib,OVCAR-4,ALMANAC,-2.08993000294484
Abiraterone,Imatinib,OVCAR-5,ALMANAC,-0.313192803061349
Abiraterone,Imatinib,OVCAR-8,ALMANAC,-10.6222691884306
Abiraterone,Imatinib,OVCAR3,ALMANAC,-11.1698135990235
Abiraterone,Imatinib,PC-3,ALMANAC,8.29599879393365
Abiraterone,Imatinib,RPMI-8226,ALMANAC,-17.2118093980148
Abiraterone,Imatinib,RXF 393,ALMANAC,-9.61903592880866
Abiraterone,Imatinib,SF-268,ALMANAC,-0.817723010603704
Abiraterone,Imatinib,SF-295,ALMANAC,-4.60516998425466
Abiraterone,Imatinib,SF-539,ALMANAC,-2.30369429493091
Abiraterone,Imatinib,SK-MEL-2,ALMANAC,-5.32138794340349
Abiraterone,Imatinib,SK-MEL-28,ALMANAC,-0.11208599446095
Abiraterone,Imatinib,SK-MEL-5,ALMANAC,-15.0220527834297
Abiraterone,Imatinib,SK-OV-3,ALMANAC,-0.0355568453101355
Abiraterone,Imatinib,SN12C,ALMANAC,0.251475237620675
Abiraterone,Imatinib,SNB-75,ALMANAC,-2.17604143201776
Abiraterone,Imatinib,SR,ALMANAC,-12.6076433166284
Abiraterone,Imatinib,SW-620,ALMANAC,-4.9293258956511
Abiraterone,Imatinib,T-47D,ALMANAC,0.405424402387652
Abiraterone,Imatinib,TK-10,ALMANAC,-2.14859426740076
Abiraterone,Imatinib,U251,ALMANAC,4.27448467422642
Abiraterone,Imatinib,UACC-257,ALMANAC,-1.95544120650535
Abiraterone,Imatinib,UACC62,ALMANAC,2.08859522217984
Abiraterone,Imatinib,UO-31,ALMANAC,-1.12974831291698
Abiraterone,Lapatinib,786-0,ALMANAC,-6.72141219168145
Abiraterone,Lapatinib,A498,ALMANAC,-7.42168305330742
Abiraterone,Lapatinib,A549,ALMANAC,-1.33822166216909
Abiraterone,Lapatinib,ACHN,ALMANAC,-15.8260337949876
Abiraterone,Lapatinib,BT-549,ALMANAC,2.95536232561097
Abiraterone,Lapatinib,CAKI-1,ALMANAC,-1.93089879278219
Abiraterone,Lapatinib,CCRF-CEM,ALMANAC,-3.92330627940191
Abiraterone,Lapatinib,COLO 205,ALMANAC,-7.47669336966692
Abiraterone,Lapatinib,DU-145,ALMANAC,-7.35463449967656
Abiraterone,Lapatinib,EKVX,ALMANAC,-5.20839036893112
Abiraterone,Lapatinib,HCC-2998,ALMANAC,-3.22001758635718
Abiraterone,Lapatinib,HCT-15,ALMANAC,-2.84315158069079
Abiraterone,Lapatinib,HCT116,ALMANAC,-6.70261783678709
Abiraterone,Lapatinib,HOP-62,ALMANAC,-0.919413146027183
Abiraterone,Lapatinib,HOP-92,ALMANAC,-1.55847740415239
Abiraterone,Lapatinib,HS 578T,ALMANAC,-4.96093823538754
Abiraterone,Lapatinib,HT29,ALMANAC,-3.77238957523416
Abiraterone,Lapatinib,IGROV1,ALMANAC,-4.68182639750391
Abiraterone,Lapatinib,K-562,ALMANAC,6.97061158371806
Abiraterone,Lapatinib,KM12,ALMANAC,-14.3324894434233
Abiraterone,Lapatinib,M14,ALMANAC,-6.31156957696278
Abiraterone,Lapatinib,MCF7,ALMANAC,-4.36689922897396
Abiraterone,Lapatinib,MDA-MB-231,ALMANAC,-4.57992651693716
Abiraterone,Lapatinib,MOLT-4,ALMANAC,-7.82121320449198
Abiraterone,Lapatinib,NCI-H226,ALMANAC,-4.34356064778399
Abiraterone,Lapatinib,NCI-H322M,ALMANAC,-12.3755539417875
Abiraterone,Lapatinib,NCI-H522,ALMANAC,-10.9312335779354
Abiraterone,Lapatinib,NCIH23,ALMANAC,-3.60496805346503
Abiraterone,Lapatinib,OVCAR-4,ALMANAC,-2.7501961053587
Abiraterone,Lapatinib,OVCAR-5,ALMANAC,-5.86521403239048
Abiraterone,Lapatinib,OVCAR-8,ALMANAC,-2.1037052033357
Abiraterone,Lapatinib,OVCAR3,ALMANAC,-6.6173473546538
Abiraterone,Lapatinib,PC-3,ALMANAC,4.60283299384553
Abiraterone,Lapatinib,RPMI-8226,ALMANAC,-10.3961836769734
Abiraterone,Lapatinib,RXF 393,ALMANAC,-6.51418060123847
Abiraterone,Lapatinib,SF-268,ALMANAC,2.06536368783414
Abiraterone,Lapatinib,SF-295,ALMANAC,-4.30129592832634
Abiraterone,Lapatinib,SF-539,ALMANAC,-5.06858270210845
Abiraterone,Lapatinib,SK-MEL-2,ALMANAC,0.750480665518124
Abiraterone,Lapatinib,SK-MEL-28,ALMANAC,-1.72599780868694
Abiraterone,Lapatinib,SK-MEL-5,ALMANAC,-10.3968888709151
Abiraterone,Lapatinib,SK-OV-3,ALMANAC,-7.75767417728618
Abiraterone,Lapatinib,SN12C,ALMANAC,4.27069307804394
Abiraterone,Lapatinib,SNB-75,ALMANAC,-8.80446608124282
Abiraterone,Lapatinib,SR,ALMANAC,-7.33789585302768
Abiraterone,Lapatinib,SW-620,ALMANAC,-3.68911180638734
Abiraterone,Lapatinib,T-47D,ALMANAC,0.835304867488297
Abiraterone,Lapatinib,TK-10,ALMANAC,-6.99504089125214
Abiraterone,Lapatinib,U251,ALMANAC,1.64456575874002
Abiraterone,Lapatinib,UACC-257,ALMANAC,-7.95704344685085
Abiraterone,Lapatinib,UACC62,ALMANAC,1.71975586023055
Abiraterone,Lapatinib,UO-31,ALMANAC,-1.70921179036476
Abiraterone,Lenalidomide,786-0,ALMANAC,2.34229728839896
Abiraterone,Lenalidomide,A498,ALMANAC,-3.08444071573665
Abiraterone,Lenalidomide,A549,ALMANAC,-2.3678604299653
Abiraterone,Lenalidomide,ACHN,ALMANAC,-8.28887707695382
Abiraterone,Lenalidomide,BT-549,ALMANAC,2.88077451953336
Abiraterone,Lenalidomide,CAKI-1,ALMANAC,-3.13093660848723
Abiraterone,Lenalidomide,CCRF-CEM,ALMANAC,-3.00730985542225
Abiraterone,Lenalidomide,COLO 205,ALMANAC,-10.890007959249
