Drug A,Drug B,Cell Line Name,Study Name,Score,Pred Score
Vemurafenib,Dasatinib,BT-549,ALMANAC,4.61707819599477,-5.11627197265625
Lenalidomide,Nilotinib,UO-31,ALMANAC,-0.606117284349385,-7.711455821990967
Lenalidomide,Cediranib,RPMI7951,FRIEDMAN,6.16833485535474,-3.950997829437256
Sunitinib,Sorafenib,K-562,ALMANAC,-14.9881482561835,-5.35377311706543
Abiraterone,Fulvestrant,MDA-MB-468,ALMANAC,-15.980825193882,-2.0440053939819336
Sunitinib,mitotane,HOP-62,ALMANAC,1.3025673342216,-5.657844543457031
Ruxolitinib,Enzastaurin,SKMEL30,FRIEDMAN,-15.3669964559972,-20.07322120666504
Ruxolitinib,Lapatinib,IST-MEL1,FRIEDMAN,-6.22222765400135,-3.782514095306397
Ruxolitinib,thalidomide,MDA-MB-231,ALMANAC,-0.937872758031419,-1.9117565155029297
Pazopanib,Dasatinib,A2058,FRIEDMAN,-14.055209894439,-5.063529014587402
Tideglusib,VX-702,UACC-257,FRIEDMAN,-5.20898806907549,-2.326361656188965
Crizotinib,thalidomide,NCIH23,ALMANAC,-3.51488001849435,-4.603146076202393
Vismodegib,Vorinostat,G-361,FRIEDMAN,0.650117329872427,-6.730080604553223
Abiraterone,Vismodegib,MCF7,ALMANAC,3.8417570351335,-3.119003295898437
Fingolimod,Lapatinib,LB2518-MEL,FRIEDMAN,-22.2160384187578,-14.432708740234377
Vemurafenib,Ruxolitinib,RPMI-8226,ALMANAC,-4.89979095035332,-5.872714042663574
Axitinib,paclitaxel,OVCAR-8,ALMANAC,-33.9369501784522,-14.543401718139648
paclitaxel,Vorinostat,NCIH23,ALMANAC,-4.06766358306629,-11.114509582519531
Vemurafenib,Vismodegib,A549,ALMANAC,1.11649237269139,-8.442893028259277
RAF265,Vorinostat,SKMEL30,FRIEDMAN,27.8877345966701,-7.659841537475586
SNS-032,Pioglitazone,G-361,FRIEDMAN,-11.9287003329828,-5.074514389038086
Palbociclib,SNS-032,COLO 829,FRIEDMAN,-2.4690824914817,-4.08084774017334
Sunitinib,Erlotinib,VCAP,ONEIL,7.960789166364423,-1.7268543243408203
Vandetanib,Imatinib,MOLT-4,ALMANAC,-8.37657147519698,-4.330564498901367
Lapatinib,Sorafenib,HCC-2998,ALMANAC,-17.6139119989163,-5.001104354858398
Lestaurtinib,Sunitinib,SK-MEL-5,FRIEDMAN,-4.79548610970282,-2.350044250488281
Imatinib,Vorinostat,786-0,ALMANAC,-5.52407468128231,-9.551865577697754
Romidepsin,Sorafenib,BT-549,ALMANAC,-40.8001827319698,-49.043243408203125
Lestaurtinib,SNS-032,UACC62,FRIEDMAN,-22.1374028431766,-7.24510383605957
Sorafenib,Pioglitazone,COLO 800,FRIEDMAN,-41.6184891502181,-11.662118911743164
Tideglusib,Crizotinib,G-361,FRIEDMAN,8.62734190041881,-7.091513156890869
Gefitinib,paclitaxel,SR,ALMANAC,-7.47282955279261,-12.586551666259766
Abiraterone,Vemurafenib,DU-145,ALMANAC,-6.6851824220026,-5.8661041259765625
Vemurafenib,paclitaxel,RXF 393,ALMANAC,0.315578814023026,-11.949636459350586
Nilotinib,Dasatinib,SNB-75,ALMANAC,-8.24513254299302,0.6283893585205078
Vemurafenib,MEGESTROL ACETATE,SF-295,ALMANAC,-3.70048107242709,-6.189760208129883
MEGESTROL ACETATE,mitotane,RPMI-8226,ALMANAC,10.412796900842,-4.571220874786377
Vismodegib,Fingolimod,RPMI7951,FRIEDMAN,-24.5745022253841,-12.982234001159668
Vemurafenib,Vismodegib,SK-MEL-28,ALMANAC,-7.86764307950133,-8.339729309082031
Vismodegib,Romidepsin,UACC62,ALMANAC,-50.3712263871724,-37.198490142822266
Gefitinib,Vorinostat,HT29,ALMANAC,5.4162891194034,-7.461338043212891
Vandetanib,mitotane,SW-620,ALMANAC,1.00582257448986,-4.071138381958008
Bexarotene,Vatalanib,LB2518-MEL,FRIEDMAN,7.87465608096032,-3.002673625946045
Nilotinib,Pioglitazone,A101D,FRIEDMAN,-17.5201882861416,-6.385959148406982
dexamethasone,Vorinostat,NCIH1650,ONEIL,-17.5589533745204,-16.037418365478516
Vemurafenib,Vemurafenib,NCI-H460,ALMANAC,5.35914620052196,-5.498454570770264
Crizotinib,Axitinib,SF-539,ALMANAC,0.150997296330576,-3.6412606239318848
Dasatinib,RAF265,A2058,FRIEDMAN,1.3852567399597,-4.733949661254883
Vandetanib,Axitinib,HCT-15,ALMANAC,-1.61695385405742,-2.269342422485352
vinblastine,Sunitinib,UWB1289,ONEIL,0.8319171014720902,-11.724958419799805
Gefitinib,Crizotinib,SN12C,ALMANAC,1.26290835483175,-5.9064459800720215
vinblastine,Sunitinib,A427,ONEIL,5.81602235619721,-4.310270309448242
Lapatinib,Cediranib,IST-MEL1,FRIEDMAN,10.6714363442266,-3.369694471359253
celecoxib,Nilotinib,K-562,ALMANAC,-0.244141011587675,-8.516921997070312
Abiraterone,Vandetanib,HOP-92,ALMANAC,-3.60324753039327,-3.1821513175964355
Vismodegib,Crizotinib,A2058,FRIEDMAN,8.2662332788314,-4.736832141876221
Erlotinib,Lenalidomide,UACC-257,FRIEDMAN,11.5630740554485,-5.204530715942383
raloxifene,Abiraterone,A498,ALMANAC,-2.59646759810543,-7.027085304260254
Bexarotene,Tanespimycin,SK-MEL-2,FRIEDMAN,11.920217768321,0.3209190368652344
raloxifene,paclitaxel,UACC62,ALMANAC,-48.0500853547529,-23.54058837890625
Vorinostat,thalidomide,MDA-MB-231,ALMANAC,-9.64449610725007,-14.363533973693848
Bexarotene,SNS-032,MeWo,FRIEDMAN,-10.3818378064521,-4.127133369445801
Lenalidomide,Fulvestrant,OVCAR3,ALMANAC,-3.70940047949397,-3.8819565773010254
Ruxolitinib,Vemurafenib,TK-10,ALMANAC,-3.35704532399536,-12.197864532470703
MEGESTROL ACETATE,Fulvestrant,A498,ALMANAC,2.10067607442641,-4.456787586212158
mitotane,thalidomide,RXF 393,ALMANAC,1.55626153878933,-3.271801948547364
celecoxib,thalidomide,NCI-H322M,ALMANAC,-3.3681150002437,-5.304124355316162
Gefitinib,Nilotinib,OVCAR-4,ALMANAC,-1.94995224570989,-5.022350788116455
Sorafenib,Vatalanib,451Lu,FRIEDMAN,-16.5083142641943,-2.014918327331543
Fingolimod,Pioglitazone,MeWo,FRIEDMAN,-39.6858915666686,-26.336578369140625
Enzastaurin,Dasatinib,MeWo,FRIEDMAN,-0.128796582711366,6.065034866333008
VX-702,Midostaurin,IPC-298,FRIEDMAN,11.2249067174426,2.147756576538086
Palbociclib,Dasatinib,A101D,FRIEDMAN,-0.0730822582042352,-1.5006847381591797
Lapatinib,Sorafenib,VCAP,ONEIL,7.92708077877978,-5.0183634757995605
Abiraterone,paclitaxel,CAKI-1,ALMANAC,-23.9065179761691,-13.07758617401123
Vemurafenib,Vismodegib,SF-268,ALMANAC,-41.5497624242669,-9.068931579589844
Lapatinib,Sunitinib,NCI-H460,ALMANAC,-5.12818356812943,-4.300283908843994
Navitoclax,Palbociclib,COLO 800,FRIEDMAN,-31.6383862342898,3.0792274475097656
Gefitinib,Lapatinib,SR,ALMANAC,-2.40056564686298,-3.090884208679199
Dasatinib,RAF265,COLO 829,FRIEDMAN,-10.4475632541358,-1.819763422012329
MEGESTROL ACETATE,Nilotinib,SNB-75,ALMANAC,-6.8523585232021,-10.012317657470703
Linsitinib,Bexarotene,IST-MEL1,FRIEDMAN,2.43189618525931,-4.172040939331055
Lapatinib,Bexarotene,WT2-iPS,FRIEDMAN,10.7708887939411,-3.5798158645629883
Vorinostat,Lapatinib,RPMI7951,ONEIL,-0.3170472839931942,-10.24123191833496
Vemurafenib,Sunitinib,HOP-92,ALMANAC,-4.46227429348879,-11.059142112731934
Axitinib,Crizotinib,SF-268,ALMANAC,-0.389276978142267,-5.210180282592773
Vandetanib,raloxifene,MDA-MB-231,ALMANAC,-5.54721127999213,-5.129662990570068
Ruxolitinib,Abiraterone,OVCAR3,ALMANAC,-4.52354734762334,-5.322394371032715
Bexarotene,Vatalanib,451Lu,FRIEDMAN,-20.5834711596477,-1.588998317718506
vinblastine,geldanamycin,SW837,ONEIL,-0.2823200449385875,-14.204805374145508
Lestaurtinib,Tanespimycin,SK-MEL-5,FRIEDMAN,6.29347705018513,-5.799595832824707
Imatinib,mitotane,NCIH23,ALMANAC,2.0055011578356,-4.18844747543335
Nilotinib,Romidepsin,LOX IMVI,ALMANAC,-66.0077700442728,-27.493003845214844
Crizotinib,Bexarotene,A375,FRIEDMAN,-31.4107012950308,-5.39139461517334
Ruxolitinib,Pazopanib,451Lu,FRIEDMAN,-4.44837021181411,-8.656169891357422
Vorinostat,Fulvestrant,NCIH23,ALMANAC,4.40477020493968,-7.9471025466918945
Fingolimod,Erlotinib,SK-MEL-2,FRIEDMAN,-30.9111782063343,-5.7119855880737305
celecoxib,paclitaxel,EKVX,ALMANAC,-10.3816815289603,-16.430606842041016
Sunitinib,Fulvestrant,M14,ALMANAC,-4.6063569405548,-3.4249606132507324
raloxifene,Imatinib,T-47D,ALMANAC,4.72052325966567,-6.946404457092285
Palbociclib,Dasatinib,SK-MEL-2,FRIEDMAN,0.437516964247949,4.832568168640137
Axitinib,Vismodegib,UACC62,ALMANAC,-2.89817945271278,-5.605767250061035
Lapatinib,Fulvestrant,HCT-15,ALMANAC,-0.833005875086649,-2.583237171173096
Sorafenib,thalidomide,HCC-2998,ALMANAC,-1.0711203221836,-2.4568161964416504
Nilotinib,Vorinostat,G-361,FRIEDMAN,5.7162045112992,-11.171648025512695
raloxifene,Nilotinib,CCRF-CEM,ALMANAC,-4.09161731543102,-5.647574424743652
Nilotinib,Sorafenib,SF-268,ALMANAC,0.522114421266239,-14.307831764221191
raloxifene,Vemurafenib,786-0,ALMANAC,-1.0824764419321014,-14.91242218017578
Ruxolitinib,Lapatinib,WM115,FRIEDMAN,-6.77180707954032,-4.92711067199707
Vandetanib,Dasatinib,OVCAR-8,ALMANAC,3.5561794821731,-0.312330961227417
Gefitinib,celecoxib,SK-OV-3,ALMANAC,-15.8489433218576,-3.635709524154663
paclitaxel,Lapatinib,OV90,ONEIL,0.7709161631446207,-6.447841644287109
Crizotinib,Abiraterone,MOLT-4,ALMANAC,-18.743971940789,0.5358104705810547
Sorafenib,Midostaurin,SK-MEL-2,FRIEDMAN,14.9636873695258,-1.687182903289795
Vandetanib,MEGESTROL ACETATE,ACHN,ALMANAC,-27.3193458273008,-3.277546167373657
Vandetanib,Fulvestrant,UACC-257,ALMANAC,3.02336191857225,-2.962705135345459
raloxifene,Vemurafenib,NCI-H460,ALMANAC,-8.333028333997822,-11.95677375793457
Crizotinib,Lapatinib,SW-620,ALMANAC,-8.04226208046022,-4.096185207366943
Sorafenib,Palbociclib,RPMI7951,FRIEDMAN,28.5248145208725,-3.5921378135681152
Ruxolitinib,Vorinostat,COLO 829,FRIEDMAN,-12.6461196983325,-8.211170196533203
Imatinib,Romidepsin,SK-MEL-5,ALMANAC,-47.483172320795,-29.86603736877441
Imatinib,Fulvestrant,SF-539,ALMANAC,-1.55824812001831,-3.7734627723693848
Navitoclax,Sunitinib,451Lu,FRIEDMAN,15.2157969181154,5.262221813201904
Imatinib,Sunitinib,SK-MEL-28,ALMANAC,-26.7141072774414,-10.608856201171877
Linsitinib,Bexarotene,COLO 792,FRIEDMAN,9.41170192433558,-7.961298942565918
Gefitinib,Crizotinib,SF-268,ALMANAC,2.8812679678296,-6.199136734008789
Nilotinib,RAF265,A101D,FRIEDMAN,-2.25901794218417,-5.27606201171875
Abiraterone,Lenalidomide,CCRF-CEM,ALMANAC,-3.00730985542225,-0.7931985855102539
Axitinib,Lenalidomide,NCI-H460,ALMANAC,-6.19747274015411,-4.663520336151123
Crizotinib,Lapatinib,NCI-H460,ALMANAC,11.0605066545001,-1.9133541584014893
VX-702,Vatalanib,COLO 800,FRIEDMAN,-14.7588192847049,-3.68216609954834
raloxifene,Vemurafenib,HOP-92,ALMANAC,-6.337992532841642,-14.095976829528809
Gefitinib,Sunitinib,UACC-257,ALMANAC,6.16783352343104,-1.6053452491760254
Sorafenib,Tanespimycin,IPC-298,FRIEDMAN,6.28032085669844,1.9461908340454104
Romidepsin,thalidomide,SF-295,ALMANAC,-62.4675830243269,-47.85029983520508
Nilotinib,Crizotinib,UACC62,FRIEDMAN,-22.3699595171652,-4.934937477111816
Abiraterone,raloxifene,NCIH23,ALMANAC,1.53905706430542,-2.6712331771850586
Lenalidomide,Crizotinib,CAKI-1,ALMANAC,-2.10827339054611,-5.187863826751709
Navitoclax,Palbociclib,A101D,FRIEDMAN,10.0496182732013,3.9720187187194815
VX-702,Lestaurtinib,RPMI7951,FRIEDMAN,-14.0754519676526,-5.5269083976745605
Vismodegib,raloxifene,COLO 205,ALMANAC,4.31800901302665,-5.737046241760254
Lenalidomide,Lapatinib,LOX IMVI,ALMANAC,-3.42221319497216,-3.916002750396729
Lestaurtinib,SNS-032,SK-MEL-5,FRIEDMAN,-1.84328029346611,-5.718338966369629
Vismodegib,Axitinib,K-562,ALMANAC,-18.9423499063543,-5.195221424102783
Vandetanib,raloxifene,NCIH23,ALMANAC,3.05259023963958,-5.306968688964844
VX-702,Vatalanib,LOX IMVI,FRIEDMAN,-15.3847162410428,-5.626982688903809
Sorafenib,Erlotinib,SK-MEL-28,FRIEDMAN,-3.70814410539487,0.0512847900390625
celecoxib,Dasatinib,UACC-257,ALMANAC,-5.92376449380335,-9.027660369873049
Gefitinib,Tivantinib,CAMA-1,ASTRAZENECA,-20.2563098712609,-3.194919347763061
MEGESTROL ACETATE,Fulvestrant,NCIH23,ALMANAC,-5.78374428418206,-4.778938293457031
Crizotinib,Nilotinib,HOP-62,ALMANAC,-0.760810798785195,-5.581442356109619
Ruxolitinib,raloxifene,HOP-92,ALMANAC,2.77890857059433,-5.382719993591309
Crizotinib,Abiraterone,NCI-H522,ALMANAC,-1.02655357590908,-5.0908637046813965
Crizotinib,Dasatinib,UACC62,ALMANAC,6.53929468111428,-2.734983444213867
dexamethasone,Vorinostat,VCAP,ONEIL,-21.4503408223732,-18.4228630065918
Ruxolitinib,thalidomide,NCI-H322M,ALMANAC,-0.54136822271518,-3.643741607666016
Enzastaurin,Sunitinib,COLO 829,FRIEDMAN,-2.65885493629263,-17.276199340820312
Axitinib,Vismodegib,SN12C,ALMANAC,-7.88763604731828,-4.902915954589844
Vemurafenib,Vandetanib,ACHN,ALMANAC,-6.79072118043569,-7.883893966674805
Lenalidomide,Sorafenib,MDA-MB-231,ALMANAC,-18.6061730195408,-12.76111125946045
dexamethasone,geldanamycin,A375,ONEIL,-34.7812340468876,-0.7585525512695312
Gefitinib,Vorinostat,UO-31,ALMANAC,-1.80886214447602,-0.5612268447875977
Abiraterone,Nilotinib,SW-620,ALMANAC,-3.95912630615135,-1.69785737991333
Fulvestrant,Sorafenib,UACC-257,ALMANAC,0.379831647814513,-10.497334480285645
Lenalidomide,Dasatinib,NCI-H226,ALMANAC,-5.7963212360008,-4.66669511795044
Ruxolitinib,paclitaxel,HOP-92,ALMANAC,-12.0731518149762,-18.541889190673828
Fingolimod,SNS-032,Mel Ho,FRIEDMAN,1.78971686813687,-4.158304691314697
Enzastaurin,Dasatinib,COLO 792,FRIEDMAN,-5.12518461033554,-6.018465042114258
Vandetanib,Sunitinib,CCRF-CEM,ALMANAC,-12.4459775118566,-5.314366340637207
Ruxolitinib,mitotane,SK-OV-3,ALMANAC,5.20287935666749,-3.3069772720336914
Tideglusib,Lestaurtinib,WM115,FRIEDMAN,-17.9854847158271,-2.335494041442871
paclitaxel,Romidepsin,KM12,ALMANAC,-22.8341459810626,-24.66518211364746
Sorafenib,mitotane,MOLT-4,ALMANAC,4.81335591631717,-7.575176239013672
paclitaxel,Dasatinib,OVCAR-5,ALMANAC,1.56098263213511,-5.7067975997924805
Crizotinib,Sorafenib,SN12C,ALMANAC,-3.75600919752009,-5.032097816467285
VX-702,Fingolimod,WT2-iPS,FRIEDMAN,-0.734773626082339,-7.11306095123291
Vismodegib,Imatinib,HS 578T,ALMANAC,-8.16080906242688,-7.79205322265625
paclitaxel,Sorafenib,SK-OV-3,ALMANAC,-20.3587880824432,-13.808622360229492
Crizotinib,Gefitinib,COLO 205,ALMANAC,5.631433240957,-3.004070281982422
Navitoclax,SNS-032,Mel Ho,FRIEDMAN,5.74603287763752,1.8845672607421875
Abiraterone,Lapatinib,RXF 393,ALMANAC,-6.51418060123847,20.01031875610352
Vandetanib,Lapatinib,HS 578T,ALMANAC,-0.893647668977366,-4.886369228363037
Nilotinib,Dasatinib,HCT116,ALMANAC,-5.75931055031196,-10.15529441833496
Pazopanib,Cediranib,RPMI7951,FRIEDMAN,-16.8465543327461,-0.5414066314697266
Vandetanib,Lenalidomide,RPMI-8226,ALMANAC,0.315802979533741,-5.065138339996338
Fingolimod,Tanespimycin,MeWo,FRIEDMAN,-7.2306836325896,44.529083251953125
Crizotinib,Cediranib,WM115,FRIEDMAN,-4.90899465812895,-3.889620780944824
Sunitinib,Palbociclib,COLO 800,FRIEDMAN,-15.1869208834915,-16.77762222290039
celecoxib,mitotane,786-0,ALMANAC,0.405913176525962,-2.197232723236084
Abiraterone,Gefitinib,MOLT-4,ALMANAC,9.53550476218847,-0.0503525733947753
Lenalidomide,Imatinib,MOLT-4,ALMANAC,-4.49387191218317,-5.209785461425781
Nilotinib,Vorinostat,IPC-298,FRIEDMAN,2.66635622936199,-9.865497589111328
metformin,Dasatinib,UACC62,ONEIL,-13.4460672849668,-6.286028861999512
clozapine,Ruxolitinib,L-1236,NCATS_HL,-5.66726227150571,-31.35035896301269
Navitoclax,Tanespimycin,RVH-421,FRIEDMAN,-3.6513007701107,-14.94337272644043
Vemurafenib,Axitinib,A498,ALMANAC,0.99763376434599,-6.439365386962891
Sunitinib,Sorafenib,SKMEL30,ONEIL,2.76912169862866,-4.907051086425781
Lestaurtinib,Lapatinib,A2058,FRIEDMAN,6.05727809411413,-2.465003728866577
dexamethasone,Lapatinib,NCIH520,ONEIL,4.00193853852038,-4.015521049499512
Abiraterone,Imatinib,RPMI-8226,ALMANAC,-17.2118093980148,-0.6990523338317871
Lestaurtinib,Sorafenib,WT2-iPS,FRIEDMAN,-8.16841155724351,-5.378175735473633
Navitoclax,Erlotinib,A101D,FRIEDMAN,26.8816826190586,1.8609485626220703
Dasatinib,thalidomide,LOX IMVI,ALMANAC,-27.9317280229168,-2.58060884475708
Vorinostat,geldanamycin,VCAP,ONEIL,7.262818938793504,3.400186538696289
Lenalidomide,Gefitinib,MOLT-4,ALMANAC,-31.3333758429968,-4.099066734313965
Gefitinib,Trametinib,HCC1500,ASTRAZENECA,-5.64314242366204,-1.5628738403320312
Nilotinib,Sorafenib,A375,FRIEDMAN,-10.0226221407601,-9.23873805999756
MEGESTROL ACETATE,Sorafenib,NCI-H460,ALMANAC,-6.10048855889384,-7.391106605529785
Vismodegib,Lenalidomide,PC-3,ALMANAC,-0.49796494192031,-5.207468986511231
Vemurafenib,Imatinib,KM12,ALMANAC,-10.3488983501153,-7.560075759887695
paclitaxel,Dasatinib,A2780,ONEIL,0.1119561526876595,-1.208096981048584
Vismodegib,Imatinib,MDA-MB-231,ALMANAC,-0.0093204297252452,-6.1764020919799805
Sunitinib,Dasatinib,A375,ONEIL,15.4985727759109,0.9233946800231934
Lenalidomide,Lapatinib,TK-10,ALMANAC,-19.7934116522925,-6.71266508102417
raloxifene,Vismodegib,MCF7,ALMANAC,0.939016767184743,-12.417478561401367
Crizotinib,Gefitinib,K-562,ALMANAC,1.35639212064322,-2.683769941329956
Vandetanib,Sunitinib,T-47D,ALMANAC,-1.4389248303173,-1.9977045059204104
VX-702,RAF265,IST-MEL1,FRIEDMAN,-11.1637013338419,-4.149941444396973
VX-702,Lenalidomide,IST-MEL1,FRIEDMAN,-6.02107904124788,-5.96207332611084
Crizotinib,Ruxolitinib,SR,ALMANAC,-21.1979982914756,-4.685406684875488
MEGESTROL ACETATE,Sorafenib,CCRF-CEM,ALMANAC,4.19345085677076,-8.716850280761719
Gefitinib,MEGESTROL ACETATE,SR,ALMANAC,-19.1807808691546,-3.200777053833008
Crizotinib,thalidomide,MDA-MB-468,ALMANAC,2.29572914695029,-5.052369117736816
celecoxib,thalidomide,OVCAR-5,ALMANAC,-0.850568840883869,-4.643427848815918
Abiraterone,mitotane,CCRF-CEM,ALMANAC,-6.53382113468638,-1.2540512084960938
Vismodegib,Sorafenib,IGROV1,ALMANAC,-19.8732060146151,-9.739513397216797
Linsitinib,SNS-032,MZ-MEL-2,FRIEDMAN,4.2998707063818,-6.900832176208496
Vatalanib,Cediranib,MeWo,FRIEDMAN,-14.66550071897,-2.277768135070801
Pazopanib,Tanespimycin,SKMEL30,FRIEDMAN,13.9104594452857,5.750301361083984
Abiraterone,Dasatinib,HOP-62,ALMANAC,11.2045082179773,0.7843074798583984
Abiraterone,Dasatinib,UO-31,ALMANAC,2.88429826189552,-3.105759620666504
Sorafenib,Dasatinib,COLO 792,FRIEDMAN,-18.6492644390877,10.561012268066406
Linsitinib,Vismodegib,IPC-298,FRIEDMAN,-2.68955408047737,-6.042983055114746
Enzastaurin,Vatalanib,COLO 829,FRIEDMAN,6.9938048913474,-10.952948570251465
Gefitinib,Lapatinib,NCIH23,ALMANAC,-3.02458873438672,-3.168513774871826
MEGESTROL ACETATE,thalidomide,HCT-15,ALMANAC,-5.13386131656846,-2.645328998565674
RAF265,Vorinostat,UACC62,FRIEDMAN,-3.7905366103453,-12.798550605773926
Imatinib,Dasatinib,SK-MEL-28,ALMANAC,-8.92174553357401,-4.324421405792236
celecoxib,Dasatinib,RPMI-8226,ALMANAC,1.79725765328326,-13.071035385131836
Navitoclax,Tanespimycin,LOX IMVI,FRIEDMAN,31.2594600012824,-11.765670776367188
raloxifene,Sunitinib,MDA-MB-231,ALMANAC,-3.44726804251539,-8.95376205444336
Enzastaurin,Erlotinib,IST-MEL1,FRIEDMAN,13.081085897609,-8.119659423828125
Navitoclax,VX-702,LOX IMVI,FRIEDMAN,57.6200073346927,1.0800905227661133
Vandetanib,Abiraterone,TK-10,ALMANAC,-3.11945721580768,0.0373744964599609
Lestaurtinib,RAF265,COLO 829,FRIEDMAN,-9.37346897339171,-5.601529598236084
Enzastaurin,Cediranib,A2058,FRIEDMAN,2.11403216606515,-4.011166095733643
Ruxolitinib,celecoxib,SW-620,ALMANAC,-3.72424407856129,-3.2476301193237305
Lenalidomide,Crizotinib,CCRF-CEM,ALMANAC,-43.7136829951789,-4.352672576904297
paclitaxel,Romidepsin,HCT-15,ALMANAC,-0.880611390150818,-15.794450759887695
Ruxolitinib,Sunitinib,IPC-298,FRIEDMAN,0.685154037501567,-2.7752013206481934
Ruxolitinib,Vandetanib,U251,ALMANAC,-11.7956746409694,-3.356486320495605
Sorafenib,Bexarotene,SK-MEL-2,FRIEDMAN,5.21381269573763,-2.155202865600586
Lapatinib,SNS-032,UACC62,FRIEDMAN,0.983733105425157,-5.558960914611816
Sunitinib,Midostaurin,RVH-421,FRIEDMAN,-27.4358520167864,-6.212724685668945
Vismodegib,Sunitinib,SNB-75,ALMANAC,-2.60585317989153,-5.831362724304199
Crizotinib,Pioglitazone,SK-MEL-2,FRIEDMAN,4.05981049623112,-5.117154121398926
celecoxib,Nilotinib,MDA-MB-468,ALMANAC,-4.5248150759475,-5.79304838180542
raloxifene,Vorinostat,SR,ALMANAC,-33.9099538792483,-19.14713287353516
Pazopanib,Tideglusib,A2058,FRIEDMAN,0.883297665707723,-1.2452130317687988
troglitazone,Ruxolitinib,L-1236,NCATS_HL,-24.8042089788336,-7.72489070892334
Vemurafenib,Lenalidomide,MCF7,ALMANAC,3.44497393211468,-7.914211750030518
Vismodegib,Vemurafenib,SF-268,ALMANAC,3.48493051596684,-6.612908363342285
Cabozantinib,Ruxolitinib,L-1236,NCATS_HL,-25.5231613904445,-4.381393432617188
Dasatinib,Sunitinib,HOP-92,ALMANAC,0.928141389674443,-2.5585803985595703
Lapatinib,thalidomide,MCF7,ALMANAC,-3.20672906057325,-3.559195041656494
Vandetanib,paclitaxel,KM12,ALMANAC,-42.4181278144935,-12.842817306518556
dexamethasone,Erlotinib,OVCAR3,ONEIL,-15.0089303719363,-6.049492359161377
celecoxib,Sunitinib,SK-MEL-5,ALMANAC,-2.87632800624897,-2.6591930389404297
