Drug A,Drug B,Cell Line Name,Study Name,Score,Pred Score
Vemurafenib,Dasatinib,OVCAR-4,ALMANAC,-0.60201599357084,-5.121899127960205
celecoxib,paclitaxel,HCC-2998,ALMANAC,4.0229125058703,-10.576162338256836
Vismodegib,Imatinib,HCC-2998,ALMANAC,-3.05062376092584,-6.895623207092285
raloxifene,Abiraterone,K-562,ALMANAC,-2.65246225017647,-7.915925979614258
Navitoclax,Tideglusib,LB2518-MEL,FRIEDMAN,-3.66009325492376,-6.369524002075195
Tanespimycin,Vorinostat,WM115,FRIEDMAN,-16.1824665756528,-8.639741897583008
Crizotinib,Fulvestrant,M14,ALMANAC,2.83957900116803,-3.4345688819885254
Vismodegib,Cediranib,Mel Ho,FRIEDMAN,1.59602150887536,-6.085695266723633
Nilotinib,Cediranib,WT2-iPS,FRIEDMAN,-0.119936341706098,-4.851675033569336
Dasatinib,thalidomide,HS 578T,ALMANAC,-22.715808365211,0.8322422504425049
Navitoclax,Sunitinib,IST-MEL1,FRIEDMAN,1.51543116740358,-7.893631935119629
Vemurafenib,Romidepsin,IGROV1,ALMANAC,-77.030348131243,-20.683013916015625
Vorinostat,Dasatinib,SF-539,ALMANAC,-5.44468760268627,-16.192699432373047
Abiraterone,MEGESTROL ACETATE,NCI-H522,ALMANAC,-3.6801673877213,-3.8638393878936768
Vismodegib,Lapatinib,IGROV1,ALMANAC,-11.2768659682133,-6.132052898406982
pravastatin,Ruxolitinib,L-1236,NCATS_HL,-23.4677554902435,-6.200593948364258
Lenalidomide,Cediranib,A101D,FRIEDMAN,-7.64747602086535,-5.476695537567139
Vemurafenib,Lapatinib,HCC-2998,ALMANAC,-8.45075054192652,-6.3851823806762695
Crizotinib,Imatinib,SN12C,ALMANAC,-8.45540166667555,-5.848967552185059
Lenalidomide,Midostaurin,MeWo,FRIEDMAN,-11.8245821628218,-10.932905197143556
Vorinostat,Lapatinib,NCIH2122,ONEIL,3.77256113899207,-15.846491813659668
Romidepsin,Sunitinib,SK-MEL-28,ALMANAC,-60.6198560288691,-24.597820281982425
Dasatinib,geldanamycin,NCI-H460,ONEIL,-15.0412339008878,-8.38058090209961
Crizotinib,Tanespimycin,UACC-257,FRIEDMAN,-5.22137904978888,-16.714365005493164
Lenalidomide,SNS-032,SK-MEL-5,FRIEDMAN,-28.0743529888406,-10.314990997314451
Tideglusib,Fingolimod,A2058,FRIEDMAN,-40.3290487066873,-15.589828491210938
Ruxolitinib,Lestaurtinib,COLO 792,FRIEDMAN,-29.6510460765333,8.016643524169922
Crizotinib,Gefitinib,MCF7,ALMANAC,8.85844799000542,-5.579439163208008
raloxifene,Crizotinib,MDA-MB-231,ALMANAC,-9.61483763107186,-11.055645942687988
Abiraterone,Romidepsin,A549,ALMANAC,-42.351557745388,-27.46746063232422
Dasatinib,thalidomide,A549,ALMANAC,-4.95428850240969,0.0261445045471191
Vemurafenib,mitotane,HOP-62,ALMANAC,4.49361385996892,-5.640246868133545
Abiraterone,paclitaxel,HCT116,ALMANAC,-22.2170266917211,-7.495011806488037
Vismodegib,raloxifene,786-0,ALMANAC,4.91715498448547,-2.919312000274658
Vandetanib,Lapatinib,UO-31,ALMANAC,-0.881544534541474,-4.8811750411987305
Vatalanib,Pioglitazone,A375,FRIEDMAN,-7.87356450617307,-16.049266815185547
Gefitinib,celecoxib,MDA-MB-231,ALMANAC,-8.56661001373037,-3.838019847869873
celecoxib,Lapatinib,BT-549,ALMANAC,-5.58661703532586,-5.982256889343262
Navitoclax,Lestaurtinib,451Lu,FRIEDMAN,-4.60240021215289,-4.622040271759033
Imatinib,paclitaxel,A549,ALMANAC,-4.65484937879652,-7.549000740051269
Enzastaurin,Fingolimod,MZ-MEL-2,FRIEDMAN,-39.9886465542646,-12.938344955444336
Crizotinib,Lapatinib,SN12C,ALMANAC,1.59717080847382,-5.189328670501709
Crizotinib,Abiraterone,OVCAR3,ALMANAC,6.08629539763327,-4.024936676025391
Vorinostat,thalidomide,RPMI-8226,ALMANAC,-44.2558136562242,-29.382362365722656
Lapatinib,Erlotinib,LB2518-MEL,FRIEDMAN,-6.59050555463385,-5.339108943939209
Ruxolitinib,Nilotinib,IGROV1,ALMANAC,0.0289577069732519,-4.920936584472656
Tanespimycin,Midostaurin,UACC62,FRIEDMAN,0.848509482026241,-18.35893821716309
raloxifene,Lapatinib,SNB-75,ALMANAC,-4.39171305610671,-7.732851982116699
Sorafenib,Midostaurin,MeWo,FRIEDMAN,1.13314537247705,-1.481281280517578
Tideglusib,Linsitinib,UACC62,FRIEDMAN,1.06702582093228,-6.152281761169434
Navitoclax,Bexarotene,WM115,FRIEDMAN,12.0149608610477,-5.190763473510742
Nilotinib,Midostaurin,IST-MEL1,FRIEDMAN,-9.65818162579716,-3.3346922397613525
Nilotinib,Sorafenib,SK-MEL-2,ALMANAC,1.57353141700208,-9.52211093902588
raloxifene,Lapatinib,M14,ALMANAC,-2.98944511765728,-6.9319257736206055
Gefitinib,paclitaxel,SK-OV-3,ALMANAC,1.05528986401557,-5.586004734039307
Vandetanib,Crizotinib,M14,ALMANAC,-5.94625457370843,-5.022384643554688
Sunitinib,Pioglitazone,LOX IMVI,FRIEDMAN,-7.73546105669349,-20.052854537963867
Tideglusib,Lapatinib,IST-MEL1,FRIEDMAN,0.600620391524009,-6.329224586486816
Vismodegib,Tanespimycin,WT2-iPS,FRIEDMAN,-43.5706770113257,-16.04974365234375
Vandetanib,Axitinib,SN12C,ALMANAC,-1.18946411007816,-4.317547798156738
celecoxib,Vorinostat,HS 578T,ALMANAC,-9.27371601102417,-18.08012962341309
Axitinib,Sunitinib,MOLT-4,ALMANAC,-1.70032294462668,-7.895005226135254
Vismodegib,MEGESTROL ACETATE,MCF7,ALMANAC,-10.0642641242265,-8.304539680480957
Gefitinib,Nilotinib,SK-MEL-28,ALMANAC,0.507017345777541,-5.258553504943848
Tanespimycin,Palbociclib,COLO 800,FRIEDMAN,-13.0498253661471,-10.930326461791992
Vismodegib,Imatinib,HCT116,ALMANAC,-3.23941241504525,-6.947017192840576
raloxifene,mitotane,UACC62,ALMANAC,0.931223059432057,-14.441591262817385
Crizotinib,paclitaxel,OVCAR-8,ALMANAC,-19.4804616382454,-6.233634948730469
paclitaxel,Vorinostat,A427,ONEIL,-5.25293160621848,-18.4395809173584
celecoxib,mitotane,UACC-257,ALMANAC,-7.40897884668765,0.4267416000366211
Erlotinib,SNS-032,SK-MEL-2,FRIEDMAN,14.2203729839232,-7.346011161804199
Linsitinib,Cediranib,A2058,FRIEDMAN,-1.61753522302246,-5.287996292114258
Ruxolitinib,Enzastaurin,COLO 829,FRIEDMAN,-3.98838815199252,-4.534904956817627
paclitaxel,Lapatinib,NCIH23,ALMANAC,20.7528893268267,-4.853654861450195
Vismodegib,mitotane,LOX IMVI,ALMANAC,-10.0872068956487,-6.798344612121582
celecoxib,Lapatinib,OVCAR3,ALMANAC,-11.4842194523845,-7.9290008544921875
MEGESTROL ACETATE,Nilotinib,SF-295,ALMANAC,-5.18865418603288,-7.870074272155762
Axitinib,Sorafenib,SN12C,ALMANAC,-5.30505560830016,-8.367704391479492
mitotane,Nilotinib,MDA-MB-231,ALMANAC,-16.1727647772644,-8.673362731933594
Fingolimod,Erlotinib,WT2-iPS,FRIEDMAN,-1.53339660756657,-13.661542892456056
Axitinib,Ruxolitinib,MCF7,ALMANAC,-0.425015913549155,-4.800039291381836
Lapatinib,Sunitinib,M14,ALMANAC,-0.499805847852557,-6.931789875030518
Sunitinib,Sorafenib,KM12,ALMANAC,-29.4583403784029,-10.173643112182615
VX-702,SNS-032,Mel Ho,FRIEDMAN,-4.38625561461316,-5.852168083190918
Vandetanib,Sunitinib,MCF7,ALMANAC,-3.16402261761375,-8.300708770751953
Linsitinib,Palbociclib,COLO 792,FRIEDMAN,-23.5431167521632,-13.771570205688477
Nilotinib,Lestaurtinib,A2058,FRIEDMAN,4.76871527817711,-4.894857406616211
Vatalanib,Pioglitazone,Mel Ho,FRIEDMAN,-3.93205178311265,-18.93756675720215
Sorafenib,Bexarotene,COLO 792,FRIEDMAN,-0.366294280013912,-2.829575061798096
VX-702,Bexarotene,A375,FRIEDMAN,-6.22670977100427,-5.374599456787109
Fingolimod,Sorafenib,451Lu,FRIEDMAN,-24.6496904460935,-26.66056060791016
Sorafenib,Cediranib,SKMEL30,FRIEDMAN,-3.94466700808205,-1.7992072105407717
VX-702,Lenalidomide,MeWo,FRIEDMAN,-11.9197026048538,-10.07449436187744
Tideglusib,Fingolimod,SK-MEL-2,FRIEDMAN,-20.1772752998638,-15.388358116149902
Vismodegib,MEGESTROL ACETATE,NCI-H226,ALMANAC,-14.37706298,-5.091935157775879
Vismodegib,Imatinib,HCT-15,ALMANAC,0.69880608022764,-6.575676918029785
Vemurafenib,Imatinib,HS 578T,ALMANAC,-10.6748777036452,-5.567901611328125
metformin,Erlotinib,OV90,ONEIL,-3.5546157663424616,-5.608124732971191
Vismodegib,Sunitinib,UACC-257,FRIEDMAN,-9.22751588498008,-2.8457179069519043
Vandetanib,Vismodegib,MCF7,ALMANAC,0.0858324818502543,-7.978869438171387
Lenalidomide,Vemurafenib,HOP-62,ALMANAC,10.2336360293719,-14.757356643676758
Ruxolitinib,Lenalidomide,T-47D,ALMANAC,-3.92859842201623,-1.984119176864624
Ruxolitinib,Vismodegib,TK-10,ALMANAC,-0.629459034741789,-6.724217891693115
Lenalidomide,thalidomide,SF-539,ALMANAC,-1.64280979993693,-4.801668167114258
Lenalidomide,Vorinostat,SK-MEL-5,FRIEDMAN,33.1692817280459,-13.03737449645996
Abiraterone,MEGESTROL ACETATE,OVCAR3,ALMANAC,-9.78101437339655,-4.16773796081543
Crizotinib,mitotane,BT-549,ALMANAC,5.11621707720108,0.1357917785644531
paclitaxel,Sorafenib,NCIH1650,ONEIL,-5.00028834575103,-9.668390274047852
Crizotinib,Dasatinib,HCC-2998,ALMANAC,2.71549566941698,-4.333536148071289
paclitaxel,Romidepsin,SNB-75,ALMANAC,-18.1728341258768,-19.378232955932617
Dasatinib,Sorafenib,HOP-62,ALMANAC,-22.9885411736149,-11.752059936523438
Sorafenib,mitotane,SK-OV-3,ALMANAC,0.28954198294427,-4.896411895751953
Vandetanib,Nilotinib,NCIH23,ALMANAC,-1.76685941766311,-5.376486778259277
Gefitinib,celecoxib,CCRF-CEM,ALMANAC,-4.24269765556033,-4.072229385375977
MEGESTROL ACETATE,Vemurafenib,SNB-75,ALMANAC,-3.3653830462667,-10.109872817993164
Crizotinib,celecoxib,HT29,ALMANAC,2.62563249439665,-6.2923264503479
Abiraterone,MEGESTROL ACETATE,U251,ALMANAC,3.38040808134016,-4.402801990509033
Sorafenib,Cediranib,A2058,FRIEDMAN,7.12524403341371,-2.2411046028137207
Nilotinib,Pioglitazone,RPMI7951,FRIEDMAN,5.40930161148711,-14.362282752990724
RAF265,Vorinostat,IPC-298,FRIEDMAN,-3.19764180390847,-18.665746688842773
VX-702,Lestaurtinib,UACC62,FRIEDMAN,-8.14819094702134,-5.1149749755859375
Vemurafenib,Romidepsin,HCT-15,ALMANAC,-0.621492158931936,-19.6942138671875
Vismodegib,Fulvestrant,MDA-MB-231,ALMANAC,3.32016330729539,-6.025203704833984
Vismodegib,Sunitinib,HS 578T,ALMANAC,-1.84654040646317,-8.957135200500488
Gefitinib,Vemurafenib,HT29,ALMANAC,7.62454569364223,-7.406466484069824
Nilotinib,Dasatinib,SK-MEL-28,ALMANAC,-14.3473197567307,-5.248262405395508
Ruxolitinib,Romidepsin,OVCAR-8,ALMANAC,-53.5274005939103,-22.76348114013672
Ruxolitinib,Tideglusib,A2058,FRIEDMAN,-15.1245013629393,-6.805081367492676
MEGESTROL ACETATE,paclitaxel,HT29,ALMANAC,-29.4177128582233,-8.158818244934082
VX-702,Sunitinib,451Lu,FRIEDMAN,-8.29239212135156,-8.313508987426758
Enzastaurin,VX-702,WT2-iPS,FRIEDMAN,-7.70373216733883,-4.416791915893555
raloxifene,Lapatinib,EKVX,ALMANAC,-3.10583538672095,-8.170927047729492
Ruxolitinib,Crizotinib,SK-MEL-5,ALMANAC,-11.8920273638182,-5.168259620666504
Romidepsin,Vorinostat,ACHN,ALMANAC,-24.8286323590583,-2.1860666275024414
Gefitinib,thalidomide,COLO 205,ALMANAC,-8.57010574274575,-4.037709712982178
VX-702,Vismodegib,SK-MEL-28,FRIEDMAN,-42.0298495842523,-6.184676170349121
Lenalidomide,Imatinib,KM12,ALMANAC,-17.7625333577658,-11.395257949829102
Navitoclax,Nilotinib,SKMEL30,FRIEDMAN,12.5127633123521,-4.410789012908936
Navitoclax,Cediranib,SKMEL30,FRIEDMAN,10.1951021653454,-4.622609615325928
Imatinib,Fulvestrant,NCI-H460,ALMANAC,-1.35063559308961,-6.819616317749023
Axitinib,raloxifene,SN12C,ALMANAC,3.146795351186,-0.1701675653457641
dexamethasone,Vorinostat,RPMI7951,ONEIL,-42.4099588259267,-18.48308181762696
Ruxolitinib,Crizotinib,NCI-H460,ALMANAC,-2.41693410888695,-5.12959098815918
Vorinostat,Lapatinib,A549,ALMANAC,-2.09934439231176,-15.75996208190918
Nilotinib,Dasatinib,CCRF-CEM,ALMANAC,-23.7975619469203,-6.933126926422119
raloxifene,Gefitinib,NCI-H522,ALMANAC,-7.91812532938375,-7.482129573822021
MEGESTROL ACETATE,Vemurafenib,UO-31,ALMANAC,-6.55803814069395,-10.729331970214844
Tideglusib,Vatalanib,451Lu,FRIEDMAN,-9.81819766047035,-5.998381614685059
Vemurafenib,Vismodegib,HCT116,ALMANAC,-1.52299525722757,-7.731619834899902
Vismodegib,Vemurafenib,RXF 393,ALMANAC,4.16684458753308,-8.21523666381836
MEGESTROL ACETATE,Vemurafenib,MOLT-4,ALMANAC,2.50522942851161,-11.759376525878906
Vemurafenib,Vandetanib,SN12C,ALMANAC,-8.61577582292012,-5.80672025680542
Dasatinib,thalidomide,TK-10,ALMANAC,-63.2152074440748,0.8988838195800781
Dasatinib,Fulvestrant,ACHN,ALMANAC,-46.9783940924146,0.9125065803527832
Axitinib,Sorafenib,OVCAR-4,ALMANAC,-3.50376542633321,-7.0944695472717285
Gefitinib,Vemurafenib,COLO 205,ALMANAC,-2.36194692003563,-7.402948379516602
Lapatinib,Vorinostat,SKMEL30,FRIEDMAN,15.1818428667049,-18.392858505249023
Navitoclax,Tideglusib,G-361,FRIEDMAN,24.9926120907751,-6.39990234375
Ruxolitinib,Navitoclax,WM115,FRIEDMAN,4.3551169367036,-5.1352362632751465
Imatinib,Vorinostat,TK-10,ALMANAC,-26.1096909339165,-22.7351303100586
Crizotinib,celecoxib,IGROV1,ALMANAC,4.866209896393,-1.6940853595733645
Dasatinib,Lapatinib,NCI-H460,ALMANAC,-1.48885024597658,-0.1142435073852539
Abiraterone,Lenalidomide,HCC-2998,ALMANAC,-13.1888509054785,-9.344465255737305
raloxifene,Vorinostat,SF-295,ALMANAC,-4.59693665045161,-33.02503204345703
Sorafenib,Cediranib,COLO 792,FRIEDMAN,-22.0148533712701,-1.992781639099121
Ruxolitinib,Vemurafenib,CCRF-CEM,ALMANAC,-5.53255733205093,-26.7619743347168
Lapatinib,Midostaurin,A101D,FRIEDMAN,10.9076702248741,-3.8809683322906494
Vemurafenib,raloxifene,K-562,ALMANAC,-22.840626469755,-3.2719826698303223
Dasatinib,Vorinostat,A375,FRIEDMAN,-0.0849532076370423,-4.157756805419922
raloxifene,Lapatinib,NCI-H460,ALMANAC,9.42344306120525,-5.462742805480957
raloxifene,Axitinib,SF-539,ALMANAC,-3.79271354198149,-7.130672931671143
Navitoclax,Enzastaurin,SKMEL30,FRIEDMAN,19.4457464536689,-4.328965663909912
Bexarotene,Pioglitazone,WT2-iPS,FRIEDMAN,-11.7182946499505,-18.59394073486328
Vandetanib,Gefitinib,SF-295,ALMANAC,3.39951235571369,-5.537332534790039
Gefitinib,Romidepsin,SK-OV-3,ALMANAC,-2.427858036284,-20.80287170410156
Tideglusib,SNS-032,LOX IMVI,FRIEDMAN,5.88432557990168,-7.5550007820129395
Sumanirole,Ruxolitinib,L-1236,NCATS_HL,-24.5800814568954,-31.919055938720703
VX-702,Crizotinib,MeWo,FRIEDMAN,-17.8937757836222,-5.027355194091797
Tanespimycin,Cediranib,IPC-298,FRIEDMAN,-15.685082960613,-14.048076629638672
raloxifene,Crizotinib,MCF7,ALMANAC,-0.983115841794377,-8.613723754882812
Navitoclax,Dasatinib,LOX IMVI,FRIEDMAN,-2.52231899122165,-6.458476543426514
Tanespimycin,RAF265,UACC-257,FRIEDMAN,0.53526645078111,-13.39570426940918
Bexarotene,Lenalidomide,SK-MEL-5,FRIEDMAN,16.6025533278133,-10.52854061126709
Vorinostat,SNS-032,A101D,FRIEDMAN,11.2092357634207,-14.662958145141602
Sunitinib,SNS-032,UACC-257,FRIEDMAN,6.99383109220822,-6.335048198699951
Axitinib,Lenalidomide,DU-145,ALMANAC,-2.28600095952389,-2.7051568031311035
Vemurafenib,Sunitinib,T-47D,ALMANAC,0.650383091666302,-9.385871887207031
paclitaxel,thalidomide,SK-OV-3,ALMANAC,-29.2146518327443,-2.4292283058166504
Ruxolitinib,Imatinib,ACHN,ALMANAC,-7.61597768618702,-5.025259971618652
Vismodegib,Dasatinib,A375,FRIEDMAN,-10.6803038137374,-5.880114555358887
Bexarotene,Palbociclib,COLO 800,FRIEDMAN,-63.0762630399748,-12.19002628326416
ketotifen,Ruxolitinib,L-1236,NCATS_HL,-25.7495280164886,-22.01332092285156
dexamethasone,Vorinostat,UACC62,ONEIL,-35.1709788883515,-18.72225952148437
Vandetanib,Dasatinib,MOLT-4,ALMANAC,-1.38608453405674,-8.108430862426758
VX-702,Fingolimod,SK-MEL-2,FRIEDMAN,-18.0804190263481,-13.445968627929688
raloxifene,Vemurafenib,SK-OV-3,ALMANAC,-7.307972628811495,-9.062078475952148
Linsitinib,Sorafenib,WT2-iPS,FRIEDMAN,-9.86600985281525,-9.83275032043457
Abiraterone,Dasatinib,HOP-92,ALMANAC,2.31446779267768,-7.277439117431641
Nilotinib,Cediranib,SK-MEL-5,FRIEDMAN,-5.57511525650937,-4.8595123291015625
Imatinib,Lapatinib,NCI-H522,ALMANAC,-10.6231799577129,-7.135933876037598
Dasatinib,Midostaurin,SK-MEL-28,FRIEDMAN,-31.1879734489623,6.87302303314209
Enzastaurin,Vatalanib,A2058,FRIEDMAN,-10.2428393779043,-3.469698190689087
MEGESTROL ACETATE,mitotane,KM12,ALMANAC,5.2651907480501,-0.7758908867835999
Fingolimod,SNS-032,SK-MEL-2,FRIEDMAN,-8.64655303165626,-13.094703674316406
celecoxib,mitotane,UACC62,ALMANAC,-3.17020258057098,-1.4015499353408811
Romidepsin,Dasatinib,SK-OV-3,ALMANAC,0.451072944012655,-14.862939834594728
MEGESTROL ACETATE,Lapatinib,HCT116,ALMANAC,5.83778418328546,-6.991727828979492
celecoxib,Sunitinib,NCI-H322M,ALMANAC,-7.03556212668855,-8.283126831054688
Axitinib,paclitaxel,CCRF-CEM,ALMANAC,-10.7021157458426,-6.0544538497924805
Imatinib,Lapatinib,U251,ALMANAC,-7.24285459380524,-7.17787504196167
Sunitinib,Sorafenib,SW-620,ONEIL,-2.67676896274171,-11.824271202087402
