Drug A,Drug B,Cell Line Name,Study Name,Score,Pred Score
Crizotinib,Lapatinib,SKMEL30,FRIEDMAN,8.77468811841399,-1.8578338623046875
Gefitinib,Fulvestrant,MDA-MB-175-VII,ASTRAZENECA,-21.470650350883,-1.597337245941162
Gefitinib,Nilotinib,NCI-H322M,ALMANAC,-9.6538627550033,-5.70323371887207
Crizotinib,Lenalidomide,WM115,FRIEDMAN,-15.8515752347255,-5.826847076416016
Nilotinib,Linsitinib,COLO 792,FRIEDMAN,9.57737001627004,-6.226541996002197
Enzastaurin,Linsitinib,SK-MEL-28,FRIEDMAN,10.1783535931409,-7.735079765319824
Romidepsin,Dasatinib,NCIH23,ALMANAC,-16.5117391433047,-28.201644897460938
raloxifene,Vismodegib,M14,ALMANAC,-3.33546672456527,-2.93372654914856
Gefitinib,Crizotinib,HOP-62,ALMANAC,2.79185049167976,-3.452644824981689
Sunitinib,mitotane,SNB-75,ALMANAC,-0.347821214648539,-3.8965542316436768
Vatalanib,RAF265,MeWo,FRIEDMAN,1.82030493788631,-1.0159692764282229
Vismodegib,Abiraterone,PC-3,ALMANAC,-2.27176194260238,-3.8371524810791016
Nilotinib,Midostaurin,LOX IMVI,FRIEDMAN,-22.429994240472,-4.464408874511719
Vorinostat,mitotane,EKVX,ALMANAC,-1.18375050870221,-13.967869758605955
Nilotinib,Tideglusib,SK-MEL-2,FRIEDMAN,-0.535791212822789,-7.047334671020508
MEGESTROL ACETATE,Fulvestrant,SR,ALMANAC,-3.89359235610436,-7.222651958465576
Sunitinib,mitotane,SK-OV-3,ALMANAC,-1.86538365356632,-3.862184524536133
Crizotinib,Imatinib,SK-OV-3,ALMANAC,-4.93683993075132,2.7582831382751465
Vemurafenib,Romidepsin,T-47D,ALMANAC,-33.4208624987435,-50.54585266113281
Romidepsin,Fulvestrant,TK-10,ALMANAC,-20.5195596469453,-36.90962600708008
Sorafenib,Tanespimycin,COLO 829,FRIEDMAN,-15.769639488747,-3.462149143218994
VX-702,Lapatinib,SK-MEL-28,FRIEDMAN,-7.3422247187578,-2.670061111450196
Gefitinib,paclitaxel,SNB-75,ALMANAC,10.9551415369428,-3.809813499450684
Nilotinib,paclitaxel,PC-3,ALMANAC,-7.63687591021684,-20.356407165527344
Crizotinib,Lenalidomide,OVCAR-4,ALMANAC,-1.7364820411783,-5.361929893493652
Vemurafenib,Fulvestrant,ACHN,ALMANAC,1.33896272240888,-5.1241607666015625
raloxifene,Dasatinib,786-0,ALMANAC,-28.282599832503,-12.292746543884276
Axitinib,celecoxib,MOLT-4,ALMANAC,6.56721118902929,-3.888482809066773
Enzastaurin,Dasatinib,IST-MEL1,FRIEDMAN,16.7878415404534,-1.318593978881836
paclitaxel,Vorinostat,RPMI-8226,ALMANAC,-31.0634003231294,-9.195297241210938
Abiraterone,mitotane,SK-MEL-2,ALMANAC,-1.56227829139379,-0.0757017135620117
dexamethasone,Vorinostat,SKMEL30,ONEIL,-15.957982665262508,-20.1267032623291
Bexarotene,Vatalanib,WT2-iPS,FRIEDMAN,-11.4882767345485,-4.79803466796875
raloxifene,Sunitinib,NCI-H226,ALMANAC,-2.90944060560592,-0.6854400634765625
celecoxib,Dasatinib,NCI-H322M,ALMANAC,-1.77708445288184,-2.768104553222656
Pazopanib,Linsitinib,LOX IMVI,FRIEDMAN,-11.5624658502161,-4.398647308349609
Sorafenib,thalidomide,OVCAR-8,ALMANAC,-3.41443367743058,-3.635988712310791
Vemurafenib,Dasatinib,OVCAR-4,ALMANAC,-0.60201599357084,-4.473170280456543
celecoxib,paclitaxel,HCC-2998,ALMANAC,4.0229125058703,-16.061050415039062
Vismodegib,Imatinib,HCC-2998,ALMANAC,-3.05062376092584,-4.831470489501953
raloxifene,Abiraterone,K-562,ALMANAC,-2.65246225017647,0.7008485794067383
Navitoclax,Tideglusib,LB2518-MEL,FRIEDMAN,-3.66009325492376,5.037256240844727
Tanespimycin,Vorinostat,WM115,FRIEDMAN,-16.1824665756528,-5.98162841796875
Crizotinib,Fulvestrant,M14,ALMANAC,2.83957900116803,0.8587541580200195
Vismodegib,Cediranib,Mel Ho,FRIEDMAN,1.59602150887536,-2.1009020805358887
Nilotinib,Cediranib,WT2-iPS,FRIEDMAN,-0.119936341706098,-1.7622270584106443
Dasatinib,thalidomide,HS 578T,ALMANAC,-22.715808365211,-6.4624528884887695
Navitoclax,Sunitinib,IST-MEL1,FRIEDMAN,1.51543116740358,7.200554370880127
Vemurafenib,Romidepsin,IGROV1,ALMANAC,-77.030348131243,-38.85894012451172
Vorinostat,Dasatinib,SF-539,ALMANAC,-5.44468760268627,-7.119213104248047
Abiraterone,MEGESTROL ACETATE,NCI-H522,ALMANAC,-3.6801673877213,0.0232744216918945
Vismodegib,Lapatinib,IGROV1,ALMANAC,-11.2768659682133,-2.0461537837982178
pravastatin,Ruxolitinib,L-1236,NCATS_HL,-23.4677554902435,-23.1970272064209
Lenalidomide,Cediranib,A101D,FRIEDMAN,-7.64747602086535,-8.412373542785645
Vemurafenib,Lapatinib,HCC-2998,ALMANAC,-8.45075054192652,-9.232845306396484
Crizotinib,Imatinib,SN12C,ALMANAC,-8.45540166667555,-1.687702178955078
Lenalidomide,Midostaurin,MeWo,FRIEDMAN,-11.8245821628218,-4.165215492248535
Vorinostat,Lapatinib,NCIH2122,ONEIL,3.77256113899207,-1.4890356063842771
Romidepsin,Sunitinib,SK-MEL-28,ALMANAC,-60.6198560288691,-52.24332809448242
Dasatinib,geldanamycin,NCI-H460,ONEIL,-15.0412339008878,-2.95942497253418
Crizotinib,Tanespimycin,UACC-257,FRIEDMAN,-5.22137904978888,-9.927818298339844
Lenalidomide,SNS-032,SK-MEL-5,FRIEDMAN,-28.0743529888406,-11.24203872680664
Tideglusib,Fingolimod,A2058,FRIEDMAN,-40.3290487066873,-43.90543365478516
Ruxolitinib,Lestaurtinib,COLO 792,FRIEDMAN,-29.6510460765333,-1.8447489738464355
Crizotinib,Gefitinib,MCF7,ALMANAC,8.85844799000542,-4.898758888244629
raloxifene,Crizotinib,MDA-MB-231,ALMANAC,-9.61483763107186,-3.642090797424317
Abiraterone,Romidepsin,A549,ALMANAC,-42.351557745388,-40.65258407592773
Dasatinib,thalidomide,A549,ALMANAC,-4.95428850240969,-4.348177909851074
Vemurafenib,mitotane,HOP-62,ALMANAC,4.49361385996892,-1.6893908977508545
Abiraterone,paclitaxel,HCT116,ALMANAC,-22.2170266917211,-30.39020729064941
Vismodegib,raloxifene,786-0,ALMANAC,4.91715498448547,0.3186588287353515
Vandetanib,Lapatinib,UO-31,ALMANAC,-0.881544534541474,0.5208730697631836
Vatalanib,Pioglitazone,A375,FRIEDMAN,-7.87356450617307,-2.311471939086914
Gefitinib,celecoxib,MDA-MB-231,ALMANAC,-8.56661001373037,-3.483717918395996
celecoxib,Lapatinib,BT-549,ALMANAC,-5.58661703532586,-2.019351005554199
Navitoclax,Lestaurtinib,451Lu,FRIEDMAN,-4.60240021215289,6.138027191162109
Imatinib,paclitaxel,A549,ALMANAC,-4.65484937879652,-14.145221710205078
Enzastaurin,Fingolimod,MZ-MEL-2,FRIEDMAN,-39.9886465542646,-8.60151481628418
Crizotinib,Lapatinib,SN12C,ALMANAC,1.59717080847382,3.0890979766845703
Crizotinib,Abiraterone,OVCAR3,ALMANAC,6.08629539763327,-1.5057144165039062
Vorinostat,thalidomide,RPMI-8226,ALMANAC,-44.2558136562242,-5.6368608474731445
Lapatinib,Erlotinib,LB2518-MEL,FRIEDMAN,-6.59050555463385,-2.283742904663086
Ruxolitinib,Nilotinib,IGROV1,ALMANAC,0.0289577069732519,-5.395096778869629
Tanespimycin,Midostaurin,UACC62,FRIEDMAN,0.848509482026241,-4.939051151275635
raloxifene,Lapatinib,SNB-75,ALMANAC,-4.39171305610671,-1.3349294662475586
Sorafenib,Midostaurin,MeWo,FRIEDMAN,1.13314537247705,-3.0603160858154297
Tideglusib,Linsitinib,UACC62,FRIEDMAN,1.06702582093228,-3.0599145889282227
Navitoclax,Bexarotene,WM115,FRIEDMAN,12.0149608610477,7.610525608062744
Nilotinib,Midostaurin,IST-MEL1,FRIEDMAN,-9.65818162579716,-4.170240879058838
Nilotinib,Sorafenib,SK-MEL-2,ALMANAC,1.57353141700208,-5.8005571365356445
raloxifene,Lapatinib,M14,ALMANAC,-2.98944511765728,-0.906895637512207
Gefitinib,paclitaxel,SK-OV-3,ALMANAC,1.05528986401557,-6.451193809509277
Vandetanib,Crizotinib,M14,ALMANAC,-5.94625457370843,-5.447786331176758
Sunitinib,Pioglitazone,LOX IMVI,FRIEDMAN,-7.73546105669349,-13.274293899536133
Tideglusib,Lapatinib,IST-MEL1,FRIEDMAN,0.600620391524009,-3.842307567596436
Vismodegib,Tanespimycin,WT2-iPS,FRIEDMAN,-43.5706770113257,-3.544445037841797
Vandetanib,Axitinib,SN12C,ALMANAC,-1.18946411007816,-1.0532498359680176
celecoxib,Vorinostat,HS 578T,ALMANAC,-9.27371601102417,-5.116085052490234
Axitinib,Sunitinib,MOLT-4,ALMANAC,-1.70032294462668,-4.877403736114502
Vismodegib,MEGESTROL ACETATE,MCF7,ALMANAC,-10.0642641242265,-0.7872295379638672
Gefitinib,Nilotinib,SK-MEL-28,ALMANAC,0.507017345777541,-5.053528785705566
Tanespimycin,Palbociclib,COLO 800,FRIEDMAN,-13.0498253661471,11.702688217163086
Vismodegib,Imatinib,HCT116,ALMANAC,-3.23941241504525,-6.547882556915283
raloxifene,mitotane,UACC62,ALMANAC,0.931223059432057,0.4925870895385742
Crizotinib,paclitaxel,OVCAR-8,ALMANAC,-19.4804616382454,-11.880352973937988
paclitaxel,Vorinostat,A427,ONEIL,-5.25293160621848,-4.0865583419799805
celecoxib,mitotane,UACC-257,ALMANAC,-7.40897884668765,1.4644036293029783
Erlotinib,SNS-032,SK-MEL-2,FRIEDMAN,14.2203729839232,-8.13377571105957
Linsitinib,Cediranib,A2058,FRIEDMAN,-1.61753522302246,-4.300346374511719
Ruxolitinib,Enzastaurin,COLO 829,FRIEDMAN,-3.98838815199252,-4.987872123718262
paclitaxel,Lapatinib,NCIH23,ALMANAC,20.7528893268267,-0.8295588493347168
Vismodegib,mitotane,LOX IMVI,ALMANAC,-10.0872068956487,-4.410980224609375
celecoxib,Lapatinib,OVCAR3,ALMANAC,-11.4842194523845,-7.794515132904053
MEGESTROL ACETATE,Nilotinib,SF-295,ALMANAC,-5.18865418603288,-5.080845832824707
Axitinib,Sorafenib,SN12C,ALMANAC,-5.30505560830016,-3.6046371459960938
mitotane,Nilotinib,MDA-MB-231,ALMANAC,-16.1727647772644,-4.40617561340332
Fingolimod,Erlotinib,WT2-iPS,FRIEDMAN,-1.53339660756657,-6.926961898803711
Axitinib,Ruxolitinib,MCF7,ALMANAC,-0.425015913549155,-2.7752647399902344
Lapatinib,Sunitinib,M14,ALMANAC,-0.499805847852557,-3.772644281387329
Sunitinib,Sorafenib,KM12,ALMANAC,-29.4583403784029,-4.876867294311523
VX-702,SNS-032,Mel Ho,FRIEDMAN,-4.38625561461316,-4.405211925506592
Vandetanib,Sunitinib,MCF7,ALMANAC,-3.16402261761375,-0.5577764511108398
Linsitinib,Palbociclib,COLO 792,FRIEDMAN,-23.5431167521632,0.5437002182006836
Nilotinib,Lestaurtinib,A2058,FRIEDMAN,4.76871527817711,-5.672574520111084
Vatalanib,Pioglitazone,Mel Ho,FRIEDMAN,-3.93205178311265,-3.552311897277832
Sorafenib,Bexarotene,COLO 792,FRIEDMAN,-0.366294280013912,2.7118113040924072
VX-702,Bexarotene,A375,FRIEDMAN,-6.22670977100427,-0.6302685737609863
Fingolimod,Sorafenib,451Lu,FRIEDMAN,-24.6496904460935,-20.122764587402344
Sorafenib,Cediranib,SKMEL30,FRIEDMAN,-3.94466700808205,-11.117786407470703
VX-702,Lenalidomide,MeWo,FRIEDMAN,-11.9197026048538,-4.678849220275879
Tideglusib,Fingolimod,SK-MEL-2,FRIEDMAN,-20.1772752998638,-8.605731964111328
Vismodegib,MEGESTROL ACETATE,NCI-H226,ALMANAC,-14.37706298,-4.538511276245117
Vismodegib,Imatinib,HCT-15,ALMANAC,0.69880608022764,-5.140201568603516
Vemurafenib,Imatinib,HS 578T,ALMANAC,-10.6748777036452,-4.964144229888916
metformin,Erlotinib,OV90,ONEIL,-3.5546157663424616,-19.83032989501953
Vismodegib,Sunitinib,UACC-257,FRIEDMAN,-9.22751588498008,-4.810444355010986
Vandetanib,Vismodegib,MCF7,ALMANAC,0.0858324818502543,-6.672277927398682
Lenalidomide,Vemurafenib,HOP-62,ALMANAC,10.2336360293719,-7.949970245361328
Ruxolitinib,Lenalidomide,T-47D,ALMANAC,-3.92859842201623,-1.0860543251037598
Ruxolitinib,Vismodegib,TK-10,ALMANAC,-0.629459034741789,-1.3494093418121338
Lenalidomide,thalidomide,SF-539,ALMANAC,-1.64280979993693,-1.370230197906494
Lenalidomide,Vorinostat,SK-MEL-5,FRIEDMAN,33.1692817280459,-10.722748756408691
Abiraterone,MEGESTROL ACETATE,OVCAR3,ALMANAC,-9.78101437339655,-6.108983993530273
Crizotinib,mitotane,BT-549,ALMANAC,5.11621707720108,-1.7247018814086914
paclitaxel,Sorafenib,NCIH1650,ONEIL,-5.00028834575103,-6.760595798492432
Crizotinib,Dasatinib,HCC-2998,ALMANAC,2.71549566941698,-2.488956451416016
paclitaxel,Romidepsin,SNB-75,ALMANAC,-18.1728341258768,-17.898143768310547
Dasatinib,Sorafenib,HOP-62,ALMANAC,-22.9885411736149,-7.688174247741699
Sorafenib,mitotane,SK-OV-3,ALMANAC,0.28954198294427,-3.793334484100342
Vandetanib,Nilotinib,NCIH23,ALMANAC,-1.76685941766311,-3.68277645111084
Gefitinib,celecoxib,CCRF-CEM,ALMANAC,-4.24269765556033,-7.004238128662109
MEGESTROL ACETATE,Vemurafenib,SNB-75,ALMANAC,-3.3653830462667,-7.603301048278809
Crizotinib,celecoxib,HT29,ALMANAC,2.62563249439665,1.5236530303955078
Abiraterone,MEGESTROL ACETATE,U251,ALMANAC,3.38040808134016,-0.5409936904907227
Sorafenib,Cediranib,A2058,FRIEDMAN,7.12524403341371,-10.83371353149414
Nilotinib,Pioglitazone,RPMI7951,FRIEDMAN,5.40930161148711,-7.657713413238525
RAF265,Vorinostat,IPC-298,FRIEDMAN,-3.19764180390847,-3.2524147033691406
VX-702,Lestaurtinib,UACC62,FRIEDMAN,-8.14819094702134,-4.749161243438721
Vemurafenib,Romidepsin,HCT-15,ALMANAC,-0.621492158931936,-38.07081985473633
Vismodegib,Fulvestrant,MDA-MB-231,ALMANAC,3.32016330729539,-1.4701080322265625
Vismodegib,Sunitinib,HS 578T,ALMANAC,-1.84654040646317,-3.324774265289306
Gefitinib,Vemurafenib,HT29,ALMANAC,7.62454569364223,-13.063678741455078
Nilotinib,Dasatinib,SK-MEL-28,ALMANAC,-14.3473197567307,-8.130104064941406
Ruxolitinib,Romidepsin,OVCAR-8,ALMANAC,-53.5274005939103,-50.53895568847656
Ruxolitinib,Tideglusib,A2058,FRIEDMAN,-15.1245013629393,-11.283528327941896
MEGESTROL ACETATE,paclitaxel,HT29,ALMANAC,-29.4177128582233,-25.708553314208984
VX-702,Sunitinib,451Lu,FRIEDMAN,-8.29239212135156,-5.0080742835998535
Enzastaurin,VX-702,WT2-iPS,FRIEDMAN,-7.70373216733883,-2.109996795654297
raloxifene,Lapatinib,EKVX,ALMANAC,-3.10583538672095,-1.9223737716674805
Ruxolitinib,Crizotinib,SK-MEL-5,ALMANAC,-11.8920273638182,-9.452956199645996
Romidepsin,Vorinostat,ACHN,ALMANAC,-24.8286323590583,-12.541410446166992
Gefitinib,thalidomide,COLO 205,ALMANAC,-8.57010574274575,-3.026704788208008
VX-702,Vismodegib,SK-MEL-28,FRIEDMAN,-42.0298495842523,-5.14913272857666
Lenalidomide,Imatinib,KM12,ALMANAC,-17.7625333577658,-5.981152534484863
Navitoclax,Nilotinib,SKMEL30,FRIEDMAN,12.5127633123521,5.570845127105713
Navitoclax,Cediranib,SKMEL30,FRIEDMAN,10.1951021653454,4.189061164855957
Imatinib,Fulvestrant,NCI-H460,ALMANAC,-1.35063559308961,-4.276723861694336
Axitinib,raloxifene,SN12C,ALMANAC,3.146795351186,3.62142276763916
dexamethasone,Vorinostat,RPMI7951,ONEIL,-42.4099588259267,-22.55792999267578
Ruxolitinib,Crizotinib,NCI-H460,ALMANAC,-2.41693410888695,-7.416862487792969
Vorinostat,Lapatinib,A549,ALMANAC,-2.09934439231176,-2.191488742828369
Nilotinib,Dasatinib,CCRF-CEM,ALMANAC,-23.7975619469203,-7.506877899169922
raloxifene,Gefitinib,NCI-H522,ALMANAC,-7.91812532938375,-5.07505989074707
MEGESTROL ACETATE,Vemurafenib,UO-31,ALMANAC,-6.55803814069395,-7.065982818603516
Tideglusib,Vatalanib,451Lu,FRIEDMAN,-9.81819766047035,-3.309075355529785
Vemurafenib,Vismodegib,HCT116,ALMANAC,-1.52299525722757,-6.176840305328369
Vismodegib,Vemurafenib,RXF 393,ALMANAC,4.16684458753308,-3.697810173034668
MEGESTROL ACETATE,Vemurafenib,MOLT-4,ALMANAC,2.50522942851161,-8.955995559692383
Vemurafenib,Vandetanib,SN12C,ALMANAC,-8.61577582292012,-7.382946968078613
Dasatinib,thalidomide,TK-10,ALMANAC,-63.2152074440748,-5.979903221130371
Dasatinib,Fulvestrant,ACHN,ALMANAC,-46.9783940924146,-4.896338939666748
Axitinib,Sorafenib,OVCAR-4,ALMANAC,-3.50376542633321,-3.334293365478516
Gefitinib,Vemurafenib,COLO 205,ALMANAC,-2.36194692003563,-12.096435546875
Lapatinib,Vorinostat,SKMEL30,FRIEDMAN,15.1818428667049,-3.85360050201416
Navitoclax,Tideglusib,G-361,FRIEDMAN,24.9926120907751,-1.850716590881348
Ruxolitinib,Navitoclax,WM115,FRIEDMAN,4.3551169367036,-15.87257957458496
Imatinib,Vorinostat,TK-10,ALMANAC,-26.1096909339165,-10.617412567138672
Crizotinib,celecoxib,IGROV1,ALMANAC,4.866209896393,-3.475808620452881
Dasatinib,Lapatinib,NCI-H460,ALMANAC,-1.48885024597658,-2.8909482955932617
Abiraterone,Lenalidomide,HCC-2998,ALMANAC,-13.1888509054785,-8.760181427001953
raloxifene,Vorinostat,SF-295,ALMANAC,-4.59693665045161,-15.040681838989258
Sorafenib,Cediranib,COLO 792,FRIEDMAN,-22.0148533712701,-11.731446266174316
Ruxolitinib,Vemurafenib,CCRF-CEM,ALMANAC,-5.53255733205093,-8.86286735534668
Lapatinib,Midostaurin,A101D,FRIEDMAN,10.9076702248741,-4.937107086181641
Vemurafenib,raloxifene,K-562,ALMANAC,-22.840626469755,-1.300676345825195
Dasatinib,Vorinostat,A375,FRIEDMAN,-0.0849532076370423,-6.652297019958496
raloxifene,Lapatinib,NCI-H460,ALMANAC,9.42344306120525,-3.100048542022705
raloxifene,Axitinib,SF-539,ALMANAC,-3.79271354198149,-1.7445316314697266
Navitoclax,Enzastaurin,SKMEL30,FRIEDMAN,19.4457464536689,11.253742218017578
Bexarotene,Pioglitazone,WT2-iPS,FRIEDMAN,-11.7182946499505,5.63491153717041
Vandetanib,Gefitinib,SF-295,ALMANAC,3.39951235571369,3.352679252624512
Gefitinib,Romidepsin,SK-OV-3,ALMANAC,-2.427858036284,-36.96056365966797
Tideglusib,SNS-032,LOX IMVI,FRIEDMAN,5.88432557990168,-9.153892517089844
Sumanirole,Ruxolitinib,L-1236,NCATS_HL,-24.5800814568954,-18.108341217041016
VX-702,Crizotinib,MeWo,FRIEDMAN,-17.8937757836222,-4.07993221282959
Tanespimycin,Cediranib,IPC-298,FRIEDMAN,-15.685082960613,-8.54075813293457
raloxifene,Crizotinib,MCF7,ALMANAC,-0.983115841794377,9.598814964294434
Navitoclax,Dasatinib,LOX IMVI,FRIEDMAN,-2.52231899122165,8.049549102783203
Tanespimycin,RAF265,UACC-257,FRIEDMAN,0.53526645078111,0.7028059959411621
Bexarotene,Lenalidomide,SK-MEL-5,FRIEDMAN,16.6025533278133,-5.436344146728516
Vorinostat,SNS-032,A101D,FRIEDMAN,11.2092357634207,-4.197320461273193
Sunitinib,SNS-032,UACC-257,FRIEDMAN,6.99383109220822,3.013075828552246
Axitinib,Lenalidomide,DU-145,ALMANAC,-2.28600095952389,-2.7815003395080566
Vemurafenib,Sunitinib,T-47D,ALMANAC,0.650383091666302,-0.5153908729553223
paclitaxel,thalidomide,SK-OV-3,ALMANAC,-29.2146518327443,-6.302896499633789
Ruxolitinib,Imatinib,ACHN,ALMANAC,-7.61597768618702,-3.5043740272521973
Vismodegib,Dasatinib,A375,FRIEDMAN,-10.6803038137374,-2.219027519226074
Bexarotene,Palbociclib,COLO 800,FRIEDMAN,-63.0762630399748,7.337165832519531
ketotifen,Ruxolitinib,L-1236,NCATS_HL,-25.7495280164886,-19.163291931152344
dexamethasone,Vorinostat,UACC62,ONEIL,-35.1709788883515,-21.616323471069336
Vandetanib,Dasatinib,MOLT-4,ALMANAC,-1.38608453405674,-1.8827476501464844
VX-702,Fingolimod,SK-MEL-2,FRIEDMAN,-18.0804190263481,-7.907426834106445
raloxifene,Vemurafenib,SK-OV-3,ALMANAC,-7.307972628811495,-4.72865104675293
Linsitinib,Sorafenib,WT2-iPS,FRIEDMAN,-9.86600985281525,-0.4760138988494873
Abiraterone,Dasatinib,HOP-92,ALMANAC,2.31446779267768,-5.074155807495117
Nilotinib,Cediranib,SK-MEL-5,FRIEDMAN,-5.57511525650937,-7.039193630218506
Imatinib,Lapatinib,NCI-H522,ALMANAC,-10.6231799577129,-3.628854274749756
Dasatinib,Midostaurin,SK-MEL-28,FRIEDMAN,-31.1879734489623,-8.29287338256836
Enzastaurin,Vatalanib,A2058,FRIEDMAN,-10.2428393779043,-2.9483766555786133
MEGESTROL ACETATE,mitotane,KM12,ALMANAC,5.2651907480501,-0.0296287536621093
Fingolimod,SNS-032,SK-MEL-2,FRIEDMAN,-8.64655303165626,-7.366328239440918
celecoxib,mitotane,UACC62,ALMANAC,-3.17020258057098,0.5209777355194092
Romidepsin,Dasatinib,SK-OV-3,ALMANAC,0.451072944012655,-37.560340881347656
MEGESTROL ACETATE,Lapatinib,HCT116,ALMANAC,5.83778418328546,-7.269505977630615
celecoxib,Sunitinib,NCI-H322M,ALMANAC,-7.03556212668855,-5.475523948669434
Axitinib,paclitaxel,CCRF-CEM,ALMANAC,-10.7021157458426,-16.4624080657959
Imatinib,Lapatinib,U251,ALMANAC,-7.24285459380524,-5.384190082550049
